90_100_90_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:18:31
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	13469.337
586.124	13205.442
586.252	13198.952
586.380	13220.183
586.508	13238.740
586.637	13339.875
586.765	13327.808
586.893	13328.019
587.021	13373.106
587.149	13355.548
587.277	13393.154
587.405	13387.250
587.533	13424.356
587.662	13459.433
587.790	13438.019
587.918	13391.942
588.046	13390.760
588.174	13428.058
588.302	13412.433
588.430	13409.442
588.558	13417.346
588.687	13440.519
588.815	13458.000
588.943	13386.587
589.071	13403.625
589.199	13422.625
589.327	13388.096
589.455	13443.750
589.583	13385.462
589.712	13386.538
589.840	13385.635
589.968	13379.519
590.096	13387.731
590.224	13361.183
590.352	13464.798
590.480	13370.058
590.608	13352.587
590.737	13374.327
590.865	13413.115
590.993	13314.029
591.121	13375.433
591.249	13339.288
591.377	13367.394
591.505	13428.202
591.633	13339.212
591.762	13328.471
591.890	13340.029
592.018	13393.933
592.146	13380.029
592.274	13332.856
592.402	13329.731
592.530	13503.625
592.658	13426.558
592.787	13433.077
592.915	13500.962
593.043	13380.356
593.171	13432.615
593.299	13415.058
593.427	13426.096
593.555	13462.990
593.683	13438.673
593.812	13492.837
593.940	13490.202
594.068	13518.952
594.196	13483.212
594.324	13538.337
594.452	13717.721
594.580	13586.673
594.708	13649.644
594.837	13640.606
594.965	13746.654
595.093	13684.654
595.221	13750.596
595.349	13718.346
595.477	13761.875
595.605	13770.606
595.733	13753.596
595.862	13785.644
595.990	13793.163
596.118	13828.029
596.246	13912.038
596.374	13829.115
596.502	13875.385
596.630	13872.702
596.758	13827.115
596.887	13895.029
597.015	13886.567
597.143	13897.019
597.271	13888.750
597.399	13906.000
597.527	13892.750
597.655	13874.490
597.783	13906.154
597.912	13918.404
598.040	13937.317
598.168	13901.913
598.296	13811.154
598.424	14006.173
598.552	13813.442
598.680	13844.144
598.808	13888.721
598.937	13828.500
599.065	13840.635
599.193	13887.452
599.321	13883.654
599.449	13809.231
599.577	13807.625
599.705	13798.567
599.833	13792.808
599.962	13738.192
600.090	13781.442
600.218	13757.837
600.346	13776.231
600.474	13729.981
600.602	13714.519
600.730	13749.125
600.858	13767.279
600.987	13834.837
601.115	13729.712
601.243	13813.058
601.371	13843.202
601.499	13797.106
601.627	13826.231
601.755	13788.231
601.883	13836.827
602.012	13747.577
602.140	13852.260
602.268	13807.356
602.396	13935.308
602.524	13855.587
602.652	13937.663
602.780	13971.865
602.908	13968.375
603.037	14017.885
603.165	14039.308
603.293	14029.865
603.421	14057.635
603.549	14141.404
603.677	14124.327
603.805	14170.933
603.933	14180.740
604.062	14247.538
604.190	14328.865
604.318	14343.606
604.446	14292.904
604.574	14381.269
604.702	14411.490
604.830	14407.615
604.958	14442.702
605.087	14527.404
605.215	14557.221
605.343	14676.750
605.471	14622.452
605.599	14635.933
605.727	14770.067
605.855	14700.106
605.983	14754.788
606.112	14761.808
606.240	14765.231
606.368	14804.721
606.496	14796.548
606.624	14867.231
606.752	14829.067
606.880	14906.183
607.008	14867.154
607.137	14867.144
607.265	14980.356
607.393	14898.202
607.521	14966.875
607.649	14884.481
607.777	14910.952
607.905	14926.760
608.033	14867.471
608.162	14885.933
608.290	14866.644
608.418	14970.538
608.546	14955.606
608.674	14963.865
608.802	14868.663
608.930	14884.327
609.058	14827.846
609.187	14808.990
609.315	14846.913
609.443	14814.087
609.571	14946.019
609.699	14813.769
609.827	14857.356
609.955	14778.029
610.083	14743.077
610.212	14742.212
610.340	14696.087
610.468	14733.933
610.596	14750.038
610.724	14678.885
610.852	14761.933
610.980	14742.779
611.108	14693.981
611.237	14662.923
611.365	14678.077
611.493	14637.192
611.621	14670.596
611.749	14697.038
611.877	14732.558
612.005	14702.760
612.133	14749.913
612.262	14718.913
612.390	14761.462
612.518	14786.019
612.646	14740.798
612.774	14760.673
612.902	14806.490
613.030	14808.404
613.158	14759.837
613.287	14837.308
613.415	14766.365
613.543	14840.865
613.671	14829.308
613.799	14871.913
613.927	14911.846
614.055	14923.788
614.183	14947.846
614.312	14917.423
614.440	15083.288
614.568	15015.048
614.696	15039.433
614.824	15067.952
614.952	15087.740
615.080	15133.375
615.208	15197.933
615.337	15226.894
615.465	15167.577
615.593	15266.308
615.721	15239.519
615.849	15368.856
615.977	15272.962
616.105	15340.788
616.233	15319.250
616.362	15413.760
616.490	15348.125
616.618	15432.654
616.746	15563.471
616.874	15505.077
617.002	15485.337
617.130	15473.038
617.258	15505.356
617.387	15500.529
617.515	15519.567
617.643	15526.038
617.771	15647.433
617.899	15547.385
618.027	15621.144
618.155	15637.288
618.283	15601.788
618.412	15641.673
618.540	15729.519
618.668	15698.654
618.796	15714.673
618.924	15603.933
619.052	15679.635
619.180	15690.106
619.308	15686.788
619.437	15672.202
619.565	15681.750
619.693	15612.087
619.821	15708.038
619.949	15621.942
620.077	15655.452
620.205	15702.817
620.333	15686.087
620.462	15660.750
620.590	15675.327
620.718	15675.231
620.846	15691.712
620.974	15702.769
621.102	15720.288
621.230	15711.500
621.358	15883.337
621.487	15699.856
621.615	15713.817
621.743	15663.798
621.871	15787.529
621.999	15638.654
622.127	15653.298
622.255	15618.875
622.383	15635.413
622.512	15593.250
622.640	15636.913
622.768	15666.125
622.896	15709.971
623.024	15676.798
623.152	15634.731
623.280	15721.288
623.408	15633.067
623.537	15668.029
623.665	15625.240
623.793	15704.173
623.921	15684.779
624.049	15629.837
624.177	15663.750
624.305	15611.971
624.433	15671.154
624.562	15645.317
624.690	15782.087
624.818	15590.808
624.946	15621.077
625.074	15623.971
625.202	15604.423
625.330	15618.240
625.458	15739.029
625.587	15602.221
625.715	15677.375
625.843	15608.913
625.971	15688.962
626.099	15660.558
626.227	15660.298
626.355	15627.769
626.483	15714.635
626.612	15658.971
626.740	15691.019
626.868	15657.500
626.996	15705.115
627.124	15676.250
627.252	15638.221
627.380	15670.740
627.508	15663.788
627.637	15736.433
627.765	15711.269
627.893	15786.644
628.021	15813.337
628.149	15721.635
628.277	15876.260
628.405	15767.288
628.533	15767.433
628.662	15821.048
628.790	15873.923
628.918	15806.163
629.046	15969.654
629.174	15842.490
629.302	15903.798
629.430	15839.769
629.558	15903.337
629.687	15874.654
629.815	15946.808
629.943	16059.962
630.071	15990.356
630.199	15927.087
630.327	16013.904
630.455	16042.606
630.583	16061.385
630.712	16056.692
630.840	16082.019
630.968	16091.471
631.096	16131.673
631.224	16145.356
631.352	16272.567
631.480	16154.500
631.608	16317.904
631.737	16153.183
631.865	16289.567
631.993	16276.115
632.121	16386.183
632.249	16221.942
632.377	16247.462
632.505	16256.962
632.633	16285.846
632.762	16237.606
632.890	16274.087
633.018	16291.423
633.146	16260.471
633.274	16246.904
633.402	16265.971
633.530	16267.202
633.658	16253.413
633.787	16297.683
633.915	16280.077
634.043	16294.394
634.171	16309.663
634.299	16293.394
634.427	16271.192
634.555	16489.654
634.683	16292.885
634.812	16286.404
634.940	16221.971
635.068	16235.798
635.196	16249.404
635.324	16204.356
635.452	16198.038
635.580	16290.327
635.708	16162.058
635.837	16192.308
635.965	16128.471
636.093	16120.692
636.221	16078.077
636.349	16008.481
636.477	16000.163
636.605	16088.385
636.733	16033.769
636.862	15986.971
636.990	16021.490
637.118	15949.990
637.246	15931.683
637.374	16066.240
637.502	15873.346
637.630	15888.260
637.758	15826.260
637.887	15768.548
638.015	15910.760
638.143	15835.019
638.271	15756.038
638.399	15794.692
638.527	15709.240
638.655	15736.529
638.783	15740.548
638.912	15779.654
639.040	15661.558
639.168	15635.846
639.296	15637.279
639.424	15719.519
639.552	15663.077
639.680	15711.808
639.808	15610.577
639.937	15597.404
640.065	15613.317
640.193	15618.558
640.321	15686.827
640.449	15699.481
640.577	15580.760
640.705	15613.087
640.833	15611.798
640.962	15719.337
641.090	15588.442
641.218	15612.625
641.346	15709.269
641.474	15617.385
641.602	15623.721
641.730	15630.058
641.858	15612.048
641.987	15616.048
642.115	15836.231
642.243	15685.788
642.371	15829.087
642.499	15680.817
642.627	15780.375
642.755	15700.135
642.883	15698.442
643.012	15743.673
643.140	15804.721
643.268	15796.577
643.396	15711.212
643.524	15785.779
643.652	15872.875
643.780	15785.442
643.908	15799.558
644.037	15890.673
644.165	15877.356
644.293	15975.481
644.421	15828.096
644.549	15865.058
644.677	15892.981
644.805	15869.298
644.933	15864.000
645.062	15909.144
645.190	16080.865
645.318	15917.740
645.446	15873.538
645.574	15886.981
645.702	15957.240
645.830	15949.510
645.958	15883.163
646.087	15916.212
646.215	15896.606
646.343	15901.125
646.471	16095.519
646.599	15889.962
646.727	15925.500
646.855	15920.394
646.983	15904.135
647.112	16021.087
647.240	15900.663
647.368	15993.125
647.496	15941.192
647.624	15928.519
647.752	15924.827
647.880	15903.865
648.008	15949.635
648.137	15940.683
648.265	15884.673
648.393	15955.356
648.521	15875.817
648.649	16004.404
648.777	15937.817
648.905	15882.356
649.033	15937.923
649.162	15796.981
649.290	15780.240
649.418	15798.952
649.546	15936.048
649.674	15746.615
649.802	15747.817
649.930	15733.183
650.058	15697.038
650.187	15773.760
650.315	15675.394
650.443	15702.990
650.571	15656.913
650.699	15645.942
650.827	15598.058
650.955	15609.471
651.083	15660.212
651.212	15581.452
651.340	15581.981
651.468	15551.885
651.596	15553.365
651.724	15555.798
651.852	15482.183
651.980	15520.548
652.108	15501.740
652.237	15463.404
652.365	15451.846
652.493	15423.760
652.621	15426.933
652.749	15410.413
652.877	15412.058
653.005	15424.394
653.133	15365.317
653.262	15337.712
653.390	15339.510
653.518	15494.202
653.646	15310.740
653.774	15264.038
653.902	15367.875
654.030	15325.260
654.158	15220.817
654.287	15307.010
654.415	15263.423
654.543	15267.808
654.671	15218.385
654.799	15230.356
654.927	15220.115
655.055	15171.538
655.183	15166.481
655.312	15147.894
655.440	15134.913
655.568	15137.519
655.696	15202.654
655.824	15109.423
655.952	15141.933
656.080	15094.990
656.208	15090.856
656.337	15143.365
656.465	15263.481
656.593	15050.981
656.721	15116.981
656.849	15156.779
656.977	14973.096
657.105	15025.096
657.233	15035.240
657.362	15102.404
657.490	15032.962
657.618	14998.760
657.746	14994.644
657.874	14915.029
658.002	14919.481
658.130	14906.048
658.258	14897.529
658.387	14830.942
658.515	14830.490
658.643	14829.971
658.771	14909.250
658.899	14816.471
659.027	14844.250
659.155	14815.615
659.283	14799.625
659.412	14830.356
659.540	14850.885
659.668	14839.904
659.796	14903.500
659.924	14845.644
660.052	14948.442
660.180	14794.317
660.308	14909.154
660.437	14888.596
660.565	14802.933
660.693	14756.192
660.821	14949.942
660.949	14757.279
661.077	14775.481
661.205	14897.606
661.333	14762.798
661.462	14731.923
661.590	14822.760
661.718	14717.654
661.846	14796.288
661.974	14785.913
662.102	14742.490
662.230	14704.019
662.358	14630.894
662.487	14683.250
662.615	14698.606
662.743	14679.471
662.871	14689.298
662.999	14636.433
663.127	14631.510
663.255	14624.587
663.383	14811.240
663.512	14622.635
663.640	14655.538
663.768	14674.423
663.896	14618.000
664.024	14614.635
664.152	14632.452
664.280	14709.317
664.408	14611.260
664.537	14614.596
664.665	14617.385
664.793	14640.462
664.921	14601.904
665.049	14659.212
665.177	14588.519
665.305	14632.423
665.433	14632.135
665.562	14777.115
665.690	14674.587
665.818	14780.837
665.946	14572.106
666.074	14621.260
666.202	14591.308
666.330	14575.731
666.458	14979.740
666.587	14583.962
666.715	14587.394
666.843	14554.856
666.971	14587.962
667.099	14659.077
667.227	14683.587
667.355	14706.231
667.483	14582.683
667.612	14611.096
667.740	14659.990
667.868	14552.346
667.996	14548.577
668.124	14625.471
668.252	14682.394
668.380	14567.442
668.508	14580.356
668.637	14538.019
668.765	14575.115
668.893	14563.221
669.021	14525.029
669.149	14593.010
669.277	14500.337
669.405	14593.365
669.533	14586.096
669.662	14524.317
669.790	14495.529
669.918	14551.519
670.046	14642.740
670.174	14460.202
670.302	14423.731
670.430	14445.308
670.558	14500.423
670.687	14638.529
670.815	14416.202
670.943	14437.067
671.071	14352.712
671.199	14323.904
671.327	14374.846
671.455	14380.183
671.583	14349.346
671.712	14338.654
671.840	14386.548
671.968	14463.673
672.096	14441.135
672.224	14262.663
672.352	14235.019
672.480	14185.750
672.608	14238.327
672.737	14201.192
672.865	14135.106
672.993	14149.087
673.121	14115.788
673.249	14100.029
673.377	14078.288
673.505	14052.625
673.633	14086.433
673.762	13991.442
673.890	14037.038
674.018	14044.856
674.146	13953.702
674.274	13957.269
674.402	13971.788
674.530	13923.077
674.658	13858.635
674.787	13873.875
674.915	14007.837
675.043	13839.337
675.171	13827.519
675.299	13771.298
675.427	13745.058
675.555	13719.298
675.683	13749.779
675.812	13682.875
675.940	13701.529
676.068	13570.990
676.196	13682.913
676.324	13552.933
676.452	13537.808
676.580	13511.183
676.708	13486.923
676.837	13479.394
676.965	13548.048
677.093	13587.846
677.221	13452.048
677.349	13352.163
677.477	13429.404
677.605	13297.971
677.733	13314.635
677.862	13294.712
677.990	13312.375
678.118	13316.212
678.246	13275.038
678.374	13268.125
678.502	13208.144
678.630	13141.673
678.758	13133.125
678.887	13266.212
679.015	13033.413
679.143	13042.154
679.271	13010.327
679.399	13047.365
679.527	13019.750
679.655	13066.788
679.783	12936.260
679.912	12920.298
680.040	13083.144
680.168	12922.952
680.296	12931.615
680.424	12862.048
680.552	12877.125
680.680	12849.894
680.808	12803.558
680.937	12762.837
681.065	12823.125
681.193	12744.808
681.321	12709.481
681.449	12804.913
681.577	12712.587
681.705	12673.163
681.833	12708.529
681.962	12674.433
682.090	12649.760
682.218	12658.846
682.346	12646.615
682.474	12581.365
682.602	12561.231
682.730	12621.423
682.858	12538.548
682.987	12553.452
683.115	12564.712
683.243	12519.500
683.371	12534.375
683.499	12493.481
683.627	12500.577
683.755	12495.846
683.883	12473.615
684.012	12483.337
684.140	12406.769
684.268	12400.750
684.396	12495.846
684.524	12448.990
684.652	12445.827
684.780	12432.865
684.908	12425.433
685.037	12415.481
685.165	12430.212
685.293	12444.019
685.421	12378.865
685.549	12355.894
685.677	12330.058
685.805	12375.231
685.933	12322.721
686.062	12355.067
686.190	12273.010
686.318	12299.000
686.446	12262.856
686.574	12215.077
686.702	12263.942
686.830	12193.356
686.958	12269.625
687.087	12163.990
687.215	12216.981
687.343	12206.029
687.471	12342.750
687.599	12096.846
687.727	12085.846
687.855	12051.231
687.983	12010.413
688.112	12095.298
688.240	12061.317
688.368	12057.981
688.496	12002.317
688.624	11935.269
688.752	12077.731
688.880	11939.327
689.008	11912.990
689.137	11906.269
689.265	11849.529
689.393	11846.087
689.521	11853.625
689.649	11877.577
689.777	11832.548
689.905	11887.115
690.033	11738.058
690.162	11727.837
690.290	11759.712
690.418	11687.962
690.546	11692.577
690.674	11684.279
690.802	11669.404
690.930	11614.029
691.058	11614.135
691.187	11572.423
691.315	11548.433
691.443	11548.202
691.571	11504.529
691.699	11440.298
691.827	11416.692
691.955	11416.692
692.083	11365.385
692.212	11369.654
692.340	11331.587
692.468	11360.250
692.596	11296.635
692.724	11267.596
692.852	11282.067
692.980	11225.740
693.108	11253.606
693.237	11160.750
693.365	11113.788
693.493	11104.385
693.621	11076.971
693.749	11025.702
693.877	11033.673
694.005	10953.462
694.133	10921.779
694.262	10999.260
694.390	10852.644
694.518	10835.096
694.646	10835.183
694.774	10755.558
694.902	10743.740
695.030	10730.798
695.158	10683.779
695.287	10693.327
695.415	10649.029
695.543	10604.442
695.671	10578.087
695.799	10657.058
695.927	10530.433
696.055	10541.702
696.183	10424.202
696.312	10621.077
696.440	10431.471
696.568	10427.740
696.696	10297.106
696.824	10235.048
696.952	10253.240
697.080	10220.721
697.208	10152.577
697.337	10123.067
697.465	10103.596
697.593	10039.558
697.721	10170.865
697.849	10015.356
697.977	10039.019
698.105	10071.529
698.233	10000.029
698.362	9893.981
698.490	9998.337
698.618	9829.231
698.746	9806.788
698.874	9847.981
699.002	9774.125
699.130	9792.019
699.258	9726.750
699.387	9619.663
699.515	9682.337
699.643	9657.894
699.771	9713.904
699.899	9558.894
700.027	9501.846
700.155	9545.962
700.283	9430.962
700.412	9410.702
700.540	9442.587
700.668	9455.298
700.796	9327.894
700.924	9315.625
701.052	9342.202
701.180	9301.654
701.308	9194.019
701.437	9147.644
701.565	9148.731
701.693	9175.529
701.821	9279.827
701.949	9030.731
702.077	9062.654
702.205	9071.510
702.333	8973.875
702.462	8915.260
702.590	8952.490
702.718	8872.731
702.846	9030.933
702.974	8764.769
703.102	8743.567
703.230	8780.481
703.358	8681.163
703.487	8660.298
703.615	8658.962
703.743	8577.221
703.871	8564.692
703.999	8520.298
704.127	8479.212
704.255	8430.577
704.383	8446.173
704.512	8482.702
704.640	8402.769
704.768	8433.356
704.896	8293.471
705.024	8222.413
705.152	8230.269
705.280	8248.077
705.408	8139.240
705.537	8107.731
705.665	8070.500
705.793	8052.452
705.921	8018.846
706.049	7992.827
706.177	7988.010
706.305	7912.663
706.433	7951.413
706.562	7887.019
706.690	7887.106
706.818	7841.625
706.946	7758.635
707.074	7703.038
707.202	7673.548
707.330	7650.904
707.458	7646.827
707.587	7584.981
707.715	7619.452
707.843	7591.154
707.971	7582.673
708.099	7480.077
708.227	7448.096
708.355	7435.106
708.483	7377.221
708.612	7376.837
708.740	7298.394
708.868	7298.663
708.996	7333.904
709.124	7296.423
709.252	7223.567
709.380	7236.529
709.508	7179.135
709.637	7183.423
709.765	7110.385
709.893	7139.779
710.021	7040.471
710.149	7137.260
710.277	6990.135
710.405	6977.106
710.533	6952.913
710.662	6928.144
710.790	7006.106
710.918	6854.394
711.046	6903.077
711.174	6837.740
711.302	6840.038
711.430	6778.423
711.558	6775.798
711.687	6745.721
711.815	6695.154
711.943	6659.173
712.071	6650.500
712.199	6660.817
712.327	6672.933
712.455	6564.673
712.583	6711.865
712.712	6545.952
712.840	6563.308
712.968	6484.798
713.096	6464.163
713.224	6424.827
713.352	6405.327
713.480	6357.692
713.608	6342.423
713.737	6299.433
713.865	6361.615
713.993	6288.135
714.121	6258.010
714.249	6220.798
714.377	6175.221
714.505	6177.788
714.633	6163.692
714.762	6140.452
714.890	6117.798
715.018	6062.558
715.146	6086.683
