90_110_0_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:28:55
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	9786.865
586.124	9594.760
586.252	9591.029
586.380	9605.567
586.508	9629.827
586.637	9728.154
586.765	9674.788
586.893	9699.567
587.021	9756.000
587.149	9758.635
587.277	9766.865
587.405	9806.173
587.533	9863.692
587.662	9871.452
587.790	9812.990
587.918	9818.837
588.046	9827.240
588.174	9858.279
588.302	9837.779
588.430	9862.173
588.558	9871.481
588.687	9890.673
588.815	9863.856
588.943	9859.183
589.071	9826.490
589.199	9867.433
589.327	9893.683
589.455	9943.462
589.583	9873.606
589.712	9831.971
589.840	9868.433
589.968	9833.423
590.096	9862.673
590.224	9848.010
590.352	9900.462
590.480	9866.125
590.608	9823.779
590.737	9870.567
590.865	9944.500
590.993	9802.106
591.121	9856.971
591.249	9837.721
591.377	9844.894
591.505	9955.115
591.633	9841.212
591.762	9848.529
591.890	9863.462
592.018	9940.587
592.146	9896.500
592.274	9883.029
592.402	9884.442
592.530	10061.596
592.658	9966.817
592.787	9967.356
592.915	10033.865
593.043	9896.192
593.171	9958.683
593.299	9966.663
593.427	9973.394
593.555	9996.577
593.683	9983.202
593.812	10021.337
593.940	10025.154
594.068	10035.010
594.196	10022.058
594.324	10060.058
594.452	10243.721
594.580	10157.923
594.708	10189.000
594.837	10133.452
594.965	10265.548
595.093	10194.510
595.221	10287.192
595.349	10262.029
595.477	10266.481
595.605	10305.625
595.733	10327.471
595.862	10329.000
595.990	10373.625
596.118	10398.096
596.246	10451.096
596.374	10392.365
596.502	10419.635
596.630	10429.356
596.758	10410.240
596.887	10437.106
597.015	10472.106
597.143	10457.606
597.271	10458.788
597.399	10516.144
597.527	10486.923
597.655	10477.202
597.783	10526.385
597.912	10502.702
598.040	10548.279
598.168	10512.308
598.296	10433.125
598.424	10655.615
598.552	10493.269
598.680	10540.587
598.808	10574.635
598.937	10530.038
599.065	10524.000
599.193	10579.625
599.321	10516.106
599.449	10512.452
599.577	10501.433
599.705	10537.635
599.833	10492.846
599.962	10450.933
600.090	10485.702
600.218	10493.231
600.346	10473.510
600.474	10451.683
600.602	10473.481
600.730	10486.904
600.858	10468.865
600.987	10537.308
601.115	10473.394
601.243	10557.067
601.371	10578.510
601.499	10550.750
601.627	10514.644
601.755	10528.760
601.883	10561.692
602.012	10446.558
602.140	10580.683
602.268	10619.183
602.396	10685.269
602.524	10582.115
602.652	10662.231
602.780	10642.365
602.908	10676.096
603.037	10759.644
603.165	10752.942
603.293	10759.894
603.421	10761.712
603.549	10784.019
603.677	10840.413
603.805	10840.260
603.933	10874.038
604.062	10924.635
604.190	10997.548
604.318	11001.385
604.446	10983.346
604.574	11039.644
604.702	11065.933
604.830	11069.827
604.958	11094.029
605.087	11141.413
605.215	11181.183
605.343	11301.875
605.471	11242.183
605.599	11276.952
605.727	11383.702
605.855	11349.365
605.983	11351.942
606.112	11444.548
606.240	11427.510
606.368	11420.375
606.496	11404.798
606.624	11541.192
606.752	11433.721
606.880	11509.260
607.008	11475.596
607.137	11496.019
607.265	11578.644
607.393	11547.817
607.521	11608.029
607.649	11505.721
607.777	11516.433
607.905	11582.250
608.033	11480.837
608.162	11521.000
608.290	11516.644
608.418	11635.875
608.546	11583.096
608.674	11617.413
608.802	11531.375
608.930	11534.712
609.058	11498.712
609.187	11516.548
609.315	11504.644
609.443	11485.702
609.571	11623.894
609.699	11494.260
609.827	11553.769
609.955	11520.529
610.083	11446.683
610.212	11474.279
610.340	11425.154
610.468	11434.413
610.596	11455.269
610.724	11406.885
610.852	11431.202
610.980	11427.413
611.108	11405.154
611.237	11408.490
611.365	11412.731
611.493	11402.885
611.621	11398.865
611.749	11402.933
611.877	11439.048
612.005	11441.433
612.133	11457.115
612.262	11427.760
612.390	11531.327
612.518	11518.865
612.646	11436.490
612.774	11557.567
612.902	11560.567
613.030	11564.077
613.158	11529.385
613.287	11647.779
613.415	11543.702
613.543	11572.596
613.671	11599.135
613.799	11615.558
613.927	11629.548
614.055	11673.240
614.183	11657.029
614.312	11644.760
614.440	11802.154
614.568	11750.375
614.696	11777.750
614.824	11784.394
614.952	11815.635
615.080	11817.817
615.208	11866.346
615.337	12002.894
615.465	11897.077
615.593	11954.096
615.721	11919.125
615.849	12032.106
615.977	11963.442
616.105	12034.731
616.233	12028.442
616.362	12076.048
616.490	12053.500
616.618	12120.481
616.746	12250.240
616.874	12198.481
617.002	12199.240
617.130	12242.029
617.258	12175.654
617.387	12196.000
617.515	12253.019
617.643	12246.529
617.771	12289.038
617.899	12249.923
618.027	12281.385
618.155	12329.413
618.283	12325.375
618.412	12310.375
618.540	12410.462
618.668	12365.048
618.796	12349.923
618.924	12263.923
619.052	12330.606
619.180	12319.558
619.308	12345.058
619.437	12336.788
619.565	12340.962
619.693	12323.279
619.821	12346.125
619.949	12259.385
620.077	12332.288
620.205	12352.404
620.333	12372.423
620.462	12331.337
620.590	12356.067
620.718	12372.587
620.846	12354.163
620.974	12342.385
621.102	12426.904
621.230	12368.298
621.358	12469.923
621.487	12301.038
621.615	12354.240
621.743	12280.558
621.871	12354.769
621.999	12246.173
622.127	12309.904
622.255	12257.644
622.383	12244.240
622.512	12252.250
622.640	12281.875
622.768	12296.558
622.896	12359.519
