sample4u_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:06:48
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	2075.474
586.124	2013.928
586.252	2004.928
586.380	2001.278
586.508	2008.134
586.637	1998.072
586.765	2004.536
586.893	2013.247
587.021	2030.876
587.149	2026.227
587.277	2026.392
587.405	2027.443
587.533	2018.660
587.662	2042.742
587.790	2040.907
587.918	2041.918
588.046	2035.897
588.174	2039.206
588.302	2050.680
588.430	2031.804
588.558	2048.216
588.687	2048.082
588.815	2069.835
588.943	2072.588
589.071	2060.474
589.199	2073.361
589.327	2061.082
589.455	2047.134
589.583	2070.000
589.712	2065.804
589.840	2075.155
589.968	2064.010
590.096	2080.433
590.224	2086.144
590.352	2078.825
590.480	2083.763
590.608	2079.103
590.737	2077.505
590.865	2079.856
590.993	2094.021
591.121	2089.515
591.249	2087.876
591.377	2085.784
591.505	2090.814
591.633	2084.371
591.762	2115.536
591.890	2112.588
592.018	2101.897
592.146	2099.052
592.274	2117.103
592.402	2107.722
592.530	2116.670
592.658	2112.887
592.787	2121.103
592.915	2125.000
593.043	2121.072
593.171	2117.887
593.299	2145.639
593.427	2136.794
593.555	2149.000
593.683	2129.237
593.812	2146.000
593.940	2161.928
594.068	2171.845
594.196	2167.495
594.324	2172.392
594.452	2195.866
594.580	2183.722
594.708	2188.845
594.837	2198.959
594.965	2199.680
595.093	2199.402
595.221	2198.423
595.349	2212.907
595.477	2223.309
595.605	2211.784
595.733	2245.784
595.862	2233.381
595.990	2230.608
596.118	2243.557
596.246	2259.670
596.374	2251.289
596.502	2264.598
596.630	2282.577
596.758	2263.608
596.887	2278.320
597.015	2289.536
597.143	2251.010
597.271	2275.206
597.399	2282.557
597.527	2298.392
597.655	2281.299
597.783	2283.216
597.912	2290.474
598.040	2278.485
598.168	2289.464
598.296	2286.237
598.424	2289.918
598.552	2296.464
598.680	2286.155
598.808	2291.474
598.937	2315.526
599.065	2290.412
599.193	2295.835
599.321	2280.773
599.449	2294.144
599.577	2290.711
599.705	2289.474
599.833	2293.485
599.962	2297.258
600.090	2297.495
600.218	2302.381
600.346	2314.247
600.474	2305.320
600.602	2304.536
600.730	2313.928
600.858	2318.639
600.987	2308.907
601.115	2314.278
601.243	2300.711
601.371	2331.186
601.499	2345.258
601.627	2331.392
601.755	2335.938
601.883	2349.196
602.012	2366.124
602.140	2343.649
602.268	2356.155
602.396	2372.515
602.524	2377.515
602.652	2397.608
602.780	2383.134
602.908	2398.216
603.037	2406.649
603.165	2422.072
603.293	2437.711
603.421	2428.021
603.549	2432.340
603.677	2464.216
603.805	2450.041
603.933	2469.237
604.062	2478.753
604.190	2493.041
604.318	2479.773
604.446	2512.763
604.574	2489.866
604.702	2511.722
604.830	2512.165
604.958	2527.825
605.087	2553.134
605.215	2547.351
605.343	2543.866
605.471	2556.691
605.599	2557.268
605.727	2558.670
605.855	2572.649
605.983	2577.062
606.112	2580.361
606.240	2602.247
606.368	2601.247
606.496	2672.629
606.624	2578.814
606.752	2625.845
606.880	2694.701
607.008	2755.268
607.137	2701.330
607.265	2612.206
607.393	2651.010
607.521	2707.845
607.649	2629.464
607.777	2645.155
607.905	2669.979
608.033	2678.082
608.162	2635.361
608.290	2693.227
608.418	2661.031
608.546	2677.454
608.674	2700.155
608.802	2664.691
608.930	2663.041
609.058	2663.093
609.187	2694.175
609.315	2695.072
609.443	2656.897
609.571	2733.216
609.699	2651.041
609.827	2696.402
609.955	2730.196
610.083	2653.629
610.212	2660.732
610.340	2675.639
610.468	2732.165
610.596	2712.866
610.724	2716.433
610.852	2699.557
610.980	2719.845
611.108	2737.289
611.237	2689.454
611.365	2703.237
611.493	2691.763
611.621	2703.907
611.749	2705.608
611.877	2724.072
612.005	2732.763
612.133	2750.557
612.262	2733.495
612.390	2757.773
612.518	2787.155
612.646	2842.691
612.774	2771.402
612.902	2782.227
613.030	2742.206
613.158	2847.608
613.287	2826.753
613.415	2782.825
613.543	2784.948
613.671	2813.340
613.799	2833.990
613.927	2853.897
614.055	2831.423
614.183	2920.629
614.312	2830.722
614.440	2970.691
614.568	2880.351
614.696	2862.680
614.824	2998.505
614.952	2918.835
615.080	2885.660
615.208	2927.433
615.337	2971.856
615.465	2940.670
615.593	2941.289
615.721	2975.052
615.849	2988.670
615.977	2952.990
616.105	3017.423
616.233	2955.351
616.362	3023.990
616.490	2959.938
616.618	2967.753
616.746	3067.629
616.874	3055.247
617.002	3020.227
617.130	3046.186
617.258	3105.856
617.387	3041.443
617.515	3004.258
617.643	3015.062
617.771	3089.361
617.899	3072.639
618.027	3046.247
618.155	3122.742
618.283	3042.155
618.412	3046.773
618.540	3159.567
618.668	3093.897
618.796	3087.979
618.924	3154.175
619.052	3105.000
619.180	3081.320
619.308	3100.155
619.437	3126.423
619.565	3119.598
619.693	3101.237
619.821	3135.608
619.949	3109.794
620.077	3164.835
620.205	3179.082
620.333	3173.845
620.462	3169.021
620.590	3210.649
620.718	3145.742
620.846	3217.938
