sample5v_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:08:30
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	834.619
586.124	819.753
586.252	806.608
586.380	807.804
586.508	810.495
586.637	807.588
586.765	819.412
586.893	812.072
587.021	818.588
587.149	816.711
587.277	823.340
587.405	815.691
587.533	816.639
587.662	822.649
587.790	822.474
587.918	817.412
588.046	824.835
588.174	826.887
588.302	818.546
588.430	820.247
588.558	826.361
588.687	830.918
588.815	822.835
588.943	833.454
589.071	824.897
589.199	829.186
589.327	836.845
589.455	832.340
589.583	829.526
589.712	831.309
589.840	826.680
589.968	829.381
590.096	827.990
590.224	833.443
590.352	834.258
590.480	829.928
590.608	833.258
590.737	820.763
590.865	833.227
590.993	834.753
591.121	833.299
591.249	839.082
591.377	826.495
591.505	830.103
591.633	833.763
591.762	844.165
591.890	832.155
592.018	838.773
592.146	827.330
592.274	839.567
592.402	836.907
592.530	842.268
592.658	835.474
592.787	836.495
592.915	840.000
593.043	848.928
593.171	847.515
593.299	856.052
593.427	848.443
593.555	857.845
593.683	851.423
593.812	851.330
593.940	860.515
594.068	855.041
594.196	867.784
594.324	863.216
594.452	874.536
594.580	874.031
594.708	874.825
594.837	870.464
594.965	880.948
595.093	885.598
595.221	886.928
595.349	891.052
595.477	888.330
595.605	899.186
595.733	904.289
595.862	899.165
595.990	883.959
596.118	896.443
596.246	898.732
596.374	914.608
596.502	906.268
596.630	907.825
596.758	911.124
596.887	910.804
597.015	916.052
597.143	912.206
597.271	909.588
597.399	915.247
597.527	917.381
597.655	916.608
597.783	915.680
597.912	914.216
598.040	913.588
598.168	916.423
598.296	917.887
598.424	911.330
598.552	916.835
598.680	917.216
598.808	921.577
598.937	925.979
599.065	921.155
599.193	911.814
599.321	905.680
599.449	914.505
599.577	914.000
599.705	912.464
599.833	922.629
599.962	916.938
600.090	919.433
600.218	915.309
600.346	914.649
600.474	915.381
600.602	917.464
600.730	923.196
600.858	924.082
600.987	927.175
601.115	928.557
601.243	927.969
601.371	926.876
601.499	930.134
601.627	927.474
601.755	945.278
601.883	941.608
602.012	942.330
602.140	944.216
602.268	949.299
602.396	950.608
602.524	952.753
602.652	955.278
602.780	960.845
602.908	967.990
603.037	968.412
603.165	968.907
603.293	979.598
603.421	983.876
603.549	975.412
603.677	986.557
603.805	986.887
603.933	989.196
604.062	998.433
604.190	994.629
604.318	1001.701
604.446	1009.093
604.574	1005.701
604.702	1015.629
604.830	1013.536
604.958	1030.928
605.087	1036.361
605.215	1046.536
605.343	1035.206
605.471	1041.330
605.599	1036.175
605.727	1049.381
605.855	1046.629
605.983	1047.093
606.112	1061.052
606.240	1060.454
606.368	1070.443
606.496	1061.629
606.624	1055.000
606.752	1061.680
606.880	1061.052
607.008	1067.856
607.137	1071.351
607.265	1073.381
607.393	1081.423
607.521	1062.670
607.649	1071.186
607.777	1071.608
607.905	1075.918
608.033	1079.351
608.162	1071.773
608.290	1076.206
608.418	1088.041
608.546	1084.577
608.674	1088.711
608.802	1083.423
608.930	1092.928
609.058	1091.876
609.187	1088.175
609.315	1086.330
609.443	1085.959
609.571	1080.588
609.699	1085.876
609.827	1083.845
609.955	1084.454
610.083	1084.505
610.212	1081.299
610.340	1093.072
610.468	1092.505
610.596	1090.052
610.724	1090.773
610.852	1099.237
610.980	1107.278
611.108	1102.845
611.237	1095.567
611.365	1100.773
611.493	1111.639
611.621	1100.124
611.749	1113.649
611.877	1120.340
612.005	1110.206
612.133	1109.588
612.262	1122.784
612.390	1117.928
612.518	1121.722
612.646	1130.887
612.774	1141.577
612.902	1136.979
613.030	1138.165
613.158	1138.062
613.287	1152.928
613.415	1149.412
613.543	1156.557
613.671	1161.691
613.799	1156.124
613.927	1165.351
614.055	1180.990
614.183	1179.536
614.312	1174.186
614.440	1181.103
614.568	1182.732
614.696	1190.278
614.824	1198.340
614.952	1204.722
615.080	1200.433
615.208	1204.041
615.337	1218.423
615.465	1211.227
615.593	1220.598
615.721	1224.237
615.849	1220.670
615.977	1222.495
616.105	1230.928
616.233	1228.825
616.362	1238.186
616.490	1234.196
616.618	1251.474
616.746	1233.567
616.874	1258.773
617.002	1249.598
617.130	1255.526
617.258	1243.784
617.387	1249.845
617.515	1261.309
617.643	1270.546
617.771	1271.619
617.899	1265.825
618.027	1266.505
618.155	1280.093
618.283	1270.165
618.412	1274.763
618.540	1275.742
618.668	1284.289
618.796	1272.588
618.924	1296.186
619.052	1295.928
619.180	1299.433
619.308	1284.670
619.437	1296.474
619.565	1298.577
619.693	1293.670
619.821	1298.515
619.949	1301.742
620.077	1295.649
620.205	1306.216
620.333	1306.959
620.462	1312.062
620.590	1312.268
620.718	1310.031
620.846	1304.948
620.974	1309.794
621.102	1314.165
621.230	1326.247
621.358	1328.969
621.487	1321.876
621.615	1329.144
621.743	1341.505
621.871	1326.082
621.999	1326.722
622.127	1328.536
622.255	1347.495
622.383	1335.876
622.512	1346.330
622.640	1335.155
622.768	1350.299
622.896	1331.505
623.024	1337.361
623.152	1349.835
623.280	1346.619
623.408	1346.711
623.537	1345.608
623.665	1343.897
623.793	1344.010
623.921	1349.588
624.049	1349.856
624.177	1357.588
624.305	1355.247
624.433	1349.897
624.562	1357.062
624.690	1361.062
624.818	1361.567
624.946	1356.412
625.074	1342.010
625.202	1361.351
625.330	1347.340
625.458	1376.794
625.587	1373.474
625.715	1357.979
625.843	1368.464
625.971	1363.454
626.099	1369.526
626.227	1385.742
626.355	1359.918
626.483	1386.526
626.612	1376.227
626.740	1379.072
626.868	1389.897
626.996	1379.598
627.124	1391.392
627.252	1398.340
627.380	1391.948
627.508	1396.969
627.637	1402.021
627.765	1404.876
627.893	1408.722
628.021	1400.691
628.149	1415.918
628.277	1415.196
628.405	1418.165
628.533	1428.557
628.662	1418.258
628.790	1431.464
628.918	1431.216
629.046	1437.598
629.174	1432.134
629.302	1442.567
629.430	1446.711
629.558	1442.309
629.687	1439.722
629.815	1450.845
629.943	1462.495
630.071	1452.588
630.199	1459.052
630.327	1452.196
630.455	1458.278
630.583	1474.784
630.712	1473.928
630.840	1470.773
630.968	1495.557
631.096	1494.691
631.224	1482.990
631.352	1480.804
631.480	1497.206
631.608	1498.103
631.737	1491.701
631.865	1504.887
631.993	1494.825
632.121	1504.124
632.249	1511.433
632.377	1525.113
632.505	1499.515
632.633	1508.412
632.762	1520.423
632.890	1520.247
633.018	1528.227
633.146	1518.289
633.274	1523.773
633.402	1518.052
633.530	1520.320
