sample5u_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:08:10
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1965.216
586.124	1908.608
586.252	1893.515
586.380	1896.866
586.508	1902.660
586.637	1908.598
586.765	1919.608
586.893	1904.052
587.021	1917.660
587.149	1931.608
587.277	1926.289
587.405	1930.361
587.533	1939.392
587.662	1933.546
587.790	1949.351
587.918	1943.340
588.046	1934.639
588.174	1941.402
588.302	1941.784
588.430	1944.175
588.558	1935.093
588.687	1955.649
588.815	1965.289
588.943	1958.649
589.071	1952.691
589.199	1955.495
589.327	1957.546
589.455	1960.392
589.583	1971.237
589.712	1970.268
589.840	1981.227
589.968	1972.722
590.096	1978.237
590.224	1975.907
590.352	1976.216
590.480	1986.928
590.608	1978.103
590.737	1981.227
590.865	1983.588
590.993	1994.536
591.121	1990.608
591.249	1997.320
591.377	1994.103
591.505	1994.515
591.633	1996.536
591.762	2010.928
591.890	2002.990
592.018	1995.866
592.146	2001.969
592.274	2011.495
592.402	2010.629
592.530	2007.948
592.658	2019.918
592.787	2006.969
592.915	2019.876
593.043	2019.155
593.171	2024.577
593.299	2037.835
593.427	2031.825
593.555	2041.753
593.683	2036.948
593.812	2048.052
593.940	2057.505
594.068	2050.629
594.196	2071.021
594.324	2057.371
594.452	2080.464
594.580	2090.361
594.708	2084.093
594.837	2096.021
594.965	2101.443
595.093	2103.897
595.221	2103.711
595.349	2108.010
595.477	2113.423
595.605	2110.186
595.733	2145.289
595.862	2119.021
595.990	2132.392
596.118	2148.639
596.246	2143.938
596.374	2136.794
596.502	2157.103
596.630	2166.103
596.758	2162.392
596.887	2171.619
597.015	2181.371
597.143	2158.649
597.271	2169.186
597.399	2173.691
597.527	2200.278
597.655	2191.443
597.783	2181.423
597.912	2191.196
598.040	2184.866
598.168	2185.113
598.296	2185.598
598.424	2172.753
598.552	2187.299
598.680	2173.485
598.808	2170.093
598.937	2200.701
599.065	2196.144
599.193	2193.175
599.321	2179.897
599.449	2194.237
599.577	2188.278
599.705	2174.237
599.833	2192.010
599.962	2189.804
600.090	2197.227
600.218	2197.825
600.346	2201.701
600.474	2192.072
600.602	2214.031
600.730	2196.062
600.858	2206.474
600.987	2201.000
601.115	2212.010
601.243	2211.062
601.371	2233.144
601.499	2244.402
601.627	2228.052
601.755	2235.454
601.883	2246.928
