sample7v_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:10:51
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	880.959
586.124	858.557
586.252	849.216
586.380	844.629
586.508	841.619
586.637	853.381
586.765	846.680
586.893	848.763
587.021	851.835
587.149	856.268
587.277	848.928
587.405	858.206
587.533	856.330
587.662	857.124
587.790	861.454
587.918	861.000
588.046	861.969
588.174	855.371
588.302	863.227
588.430	859.567
588.558	861.670
588.687	866.443
588.815	866.165
588.943	863.959
589.071	858.320
589.199	869.196
589.327	862.907
589.455	859.990
589.583	877.021
589.712	869.680
589.840	877.969
589.968	864.454
590.096	873.103
590.224	868.948
590.352	870.887
590.480	867.216
590.608	870.361
590.737	866.340
590.865	870.278
590.993	882.546
591.121	863.773
591.249	875.753
591.377	871.784
591.505	871.433
591.633	871.701
591.762	875.000
591.890	875.732
592.018	879.433
592.146	875.691
592.274	882.804
592.402	879.887
592.530	874.990
592.658	882.577
592.787	881.907
592.915	881.062
593.043	887.381
593.171	882.907
593.299	888.979
593.427	887.443
593.555	887.598
593.683	900.320
593.812	893.175
593.940	896.392
594.068	907.093
594.196	909.990
594.324	910.196
594.452	919.990
594.580	910.701
594.708	927.454
594.837	923.371
594.965	922.258
595.093	923.320
595.221	922.361
595.349	935.732
595.477	931.732
595.605	930.546
595.733	945.526
595.862	944.804
595.990	941.206
596.118	944.474
596.246	953.897
596.374	936.866
596.502	950.103
596.630	952.784
596.758	960.856
596.887	956.113
597.015	962.031
597.143	956.443
597.271	960.753
597.399	957.361
597.527	961.557
597.655	967.660
597.783	956.649
597.912	970.021
598.040	965.639
598.168	962.639
598.296	960.082
598.424	957.928
598.552	958.918
598.680	963.938
598.808	966.041
598.937	966.701
599.065	970.608
599.193	963.711
599.321	956.784
599.449	966.186
599.577	954.763
599.705	954.454
599.833	966.062
599.962	965.186
600.090	960.876
600.218	960.876
600.346	956.928
600.474	960.485
600.602	970.763
600.730	969.979
600.858	972.361
600.987	968.340
601.115	971.124
601.243	961.928
601.371	972.866
601.499	979.619
601.627	965.124
601.755	986.608
601.883	980.546
602.012	988.598
602.140	984.258
602.268	987.742
602.396	995.062
602.524	997.876
602.652	999.247
602.780	999.990
602.908	1008.237
603.037	1014.639
603.165	1011.546
603.293	1011.835
603.421	1018.320
603.549	1020.041
603.677	1030.773
603.805	1026.021
603.933	1032.814
