70_120_wo_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:10:57
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	27021.231
586.124	26530.673
586.252	26564.942
586.380	26675.077
586.508	26783.779
586.637	26877.240
586.765	26935.231
586.893	27026.019
587.021	27073.769
587.149	27110.173
587.277	27214.000
587.405	27239.894
587.533	27332.808
587.662	27388.712
587.790	27340.144
587.918	27339.500
588.046	27292.490
588.174	27418.240
588.302	27423.183
588.430	27428.933
588.558	27317.962
588.687	27441.163
588.815	27517.173
588.943	27347.923
589.071	27473.587
589.199	27484.625
589.327	27417.538
589.455	27452.500
589.583	27422.192
589.712	27379.365
589.840	27386.981
589.968	27351.721
590.096	27492.356
590.224	27468.760
590.352	27541.875
590.480	27406.788
590.608	27378.529
590.737	27437.952
590.865	27468.404
590.993	27332.606
591.121	27385.183
591.249	27397.000
591.377	27370.327
591.505	27415.308
591.633	27370.587
591.762	27401.692
591.890	27445.106
592.018	27516.673
592.146	27456.404
592.274	27414.500
592.402	27392.087
592.530	27613.038
592.658	27505.894
592.787	27586.394
592.915	27630.154
593.043	27504.221
593.171	27677.163
593.299	27641.365
593.427	27634.587
593.555	27692.827
593.683	27676.606
593.812	27756.087
593.940	27782.625
594.068	27803.625
594.196	27849.471
594.324	27940.452
594.452	28151.875
594.580	28062.548
594.708	28150.587
594.837	28167.923
594.965	28274.933
595.093	28311.481
595.221	28460.577
595.349	28426.817
595.477	28465.779
595.605	28602.356
595.733	28568.740
595.862	28570.692
595.990	28599.942
596.118	28712.183
596.246	28816.404
596.374	28851.962
596.502	28881.010
596.630	28879.010
596.758	28893.702
596.887	28970.010
597.015	29034.346
597.143	28985.058
597.271	28966.933
597.399	29146.471
597.527	29054.644
597.655	29083.154
597.783	29144.038
597.912	29075.663
598.040	29223.135
598.168	29116.577
598.296	29076.106
598.424	29248.269
598.552	29067.875
598.680	29096.404
598.808	29231.442
598.937	29166.010
599.065	29102.635
599.193	29126.769
599.321	29127.904
599.449	29052.288
599.577	29054.596
599.705	28972.212
599.833	28980.375
599.962	28902.413
600.090	29002.779
600.218	28930.712
600.346	28970.231
600.474	28890.798
600.602	28912.288
600.730	28970.317
600.858	29026.096
600.987	29014.510
601.115	28950.221
601.243	28968.433
601.371	29052.096
601.499	29047.942
601.627	29161.885
601.755	29096.702
601.883	29199.481
602.012	29006.702
602.140	29199.769
602.268	29183.904
602.396	29348.808
602.524	29369.538
602.652	29477.202
602.780	29489.048
602.908	29603.346
603.037	29690.567
603.165	29770.288
603.293	29799.788
603.421	29877.385
603.549	29948.423
603.677	29990.337
603.805	30111.856
603.933	30138.846
604.062	30338.712
604.190	30476.904
604.318	30497.433
604.446	30566.433
604.574	30676.202
604.702	30698.981
604.830	30768.837
604.958	30877.317
605.087	30952.135
605.215	31083.885
605.343	31250.567
605.471	31294.125
605.599	31332.567
605.727	31479.356
605.855	31573.125
605.983	31633.779
606.112	31693.827
606.240	31724.558
606.368	31833.240
606.496	31835.712
606.624	31912.615
606.752	31966.058
606.880	32027.846
607.008	32087.538
607.137	32110.788
607.265	32230.269
607.393	32226.865
607.521	32299.192
607.649	32270.625
607.777	32287.404
607.905	32268.990
608.033	32245.769
608.162	32270.452
608.290	32244.740
608.418	32442.808
608.546	32462.433
608.674	32404.365
608.802	32325.365
608.930	32390.904
609.058	32293.635
609.187	32332.038
609.315	32302.317
609.443	32282.327
609.571	32337.692
609.699	32214.875
609.827	32303.269
609.955	32237.442
610.083	32177.077
610.212	32157.971
610.340	32187.548
610.468	32162.635
610.596	32107.163
610.724	32096.875
610.852	32167.885
610.980	32196.760
611.108	32179.346
611.237	32157.452
611.365	32178.644
611.493	32105.596
611.621	32117.500
611.749	32156.644
611.877	32235.644
612.005	32251.548
612.133	32308.404
612.262	32261.010
612.390	32383.769
612.518	32394.731
612.646	32462.413
612.774	32513.269
612.902	32553.115
613.030	32564.356
613.158	32545.904
613.287	32690.856
613.415	32630.529
613.543	32750.981
613.671	32793.808
613.799	32843.231
613.927	32977.817
614.055	33052.154
614.183	33026.452
614.312	33121.933
614.440	33281.365
614.568	33224.750
614.696	33375.981
614.824	33422.952
614.952	33494.837
615.080	33571.029
615.208	33712.798
615.337	33805.154
615.465	33808.769
615.593	33932.837
615.721	33936.462
615.849	34044.683
615.977	34100.817
616.105	34159.577
616.233	34251.913
616.362	34365.317
616.490	34418.760
616.618	34525.250
616.746	34668.788
616.874	34688.442
617.002	34746.615
617.130	34824.433
617.258	34840.212
617.387	34913.894
617.515	35003.962
617.643	35002.385
617.771	35110.231
617.899	35104.269
618.027	35122.875
618.155	35160.587
618.283	35250.587
618.412	35332.212
618.540	35423.817
618.668	35410.923
618.796	35499.827
618.924	35450.788
619.052	35565.625
619.180	35438.327
619.308	35459.567
619.437	35518.163
619.565	35510.587
619.693	35492.269
619.821	35593.394
619.949	35595.337
620.077	35659.048
620.205	35638.221
620.333	35661.317
620.462	35638.423
620.590	35704.308
620.718	35736.413
620.846	35790.731
620.974	35755.692
621.102	35784.135
621.230	35726.942
621.358	35865.183
621.487	35764.365
621.615	35793.769
621.743	35712.298
621.871	35787.837
621.999	35761.625
622.127	35677.644
622.255	35759.529
622.383	35691.846
622.512	35803.038
622.640	35765.337
622.768	35858.596
622.896	35822.038
623.024	35853.731
623.152	35817.144
623.280	35907.913
623.408	35909.058
623.537	35925.029
623.665	35872.971
623.793	35894.106
623.921	35915.077
624.049	35885.029
624.177	35937.125
624.305	35936.385
624.433	35916.779
624.562	36009.577
624.690	36053.712
624.818	35860.663
624.946	35889.740
625.074	35895.471
625.202	35951.981
625.330	35954.106
625.458	36099.500
625.587	36014.865
625.715	36121.529
625.843	36028.673
625.971	36125.760
626.099	36093.183
626.227	36165.404
626.355	36110.000
626.483	36227.933
626.612	36150.615
626.740	36274.577
626.868	36228.904
626.996	36371.913
627.124	36274.163
627.252	36318.712
627.380	36353.808
627.508	36375.769
627.637	36433.394
627.765	36499.567
627.893	36540.471
628.021	36623.067
628.149	36494.981
628.277	36687.442
628.405	36619.433
628.533	36671.442
628.662	36760.221
628.790	36903.990
628.918	36869.875
629.046	37079.779
629.174	36932.087
629.302	37018.654
629.430	37063.250
629.558	37097.702
629.687	37159.885
629.815	37258.442
629.943	37449.087
630.071	37419.029
630.199	37502.615
630.327	37528.288
630.455	37565.115
630.583	37652.413
630.712	37656.731
630.840	37774.048
630.968	37833.721
631.096	37872.260
631.224	37891.202
631.352	38048.971
631.480	38077.077
631.608	38280.865
631.737	38185.654
631.865	38300.327
631.993	38338.654
632.121	38456.625
632.249	38440.510
632.377	38377.500
632.505	38506.029
632.633	38607.394
632.762	38529.827
632.890	38653.827
633.018	38568.894
633.146	38583.183
633.274	38645.135
633.402	38639.990
633.530	38655.577
633.658	38651.058
633.787	38661.038
633.915	38734.981
634.043	38785.212
634.171	38789.269
634.299	38781.115
634.427	38764.288
634.555	38966.058
634.683	38813.442
634.812	38775.173
634.940	38719.019
635.068	38714.875
635.196	38712.308
635.324	38704.702
635.452	38641.144
635.580	38762.577
635.708	38670.548
635.837	38656.933
635.965	38618.452
636.093	38641.933
636.221	38484.625
636.349	38434.442
636.477	38410.452
636.605	38412.740
636.733	38337.923
636.862	38356.183
636.990	38304.288
637.118	38206.779
637.246	38198.769
637.374	38244.433
637.502	38085.308
637.630	38013.635
637.758	37991.462
637.887	37913.894
638.015	37988.577
638.143	37964.058
638.271	37809.510
638.399	37857.567
638.527	37779.173
638.655	37730.202
638.783	37675.365
638.912	37711.846
639.040	37578.433
639.168	37507.212
639.296	37511.865
639.424	37569.087
639.552	37434.683
639.680	37481.173
639.808	37378.721
639.937	37338.173
640.065	37412.827
640.193	37435.058
640.321	37467.856
640.449	37496.856
640.577	37384.510
640.705	37442.798
640.833	37421.577
640.962	37408.327
641.090	37344.087
641.218	37372.183
641.346	37458.817
641.474	37466.885
641.602	37402.462
641.730	37362.885
641.858	37439.904
641.987	37418.692
642.115	37586.769
642.243	37502.635
642.371	37639.644
642.499	37460.346
642.627	37583.606
642.755	37545.490
642.883	37563.779
643.012	37538.183
643.140	37641.423
643.268	37610.010
643.396	37541.625
643.524	37608.596
643.652	37677.933
643.780	37654.760
643.908	37716.144
644.037	37776.423
644.165	37757.240
644.293	37828.644
644.421	37692.442
644.549	37738.606
644.677	37748.433
644.805	37730.346
644.933	37695.596
645.062	37853.394
645.190	37943.635
645.318	37870.721
645.446	37774.221
645.574	37845.990
645.702	37826.404
645.830	37859.077
645.958	37781.817
646.087	37777.654
646.215	37743.500
646.343	37762.058
646.471	37967.144
646.599	37737.952
646.727	37770.471
646.855	37750.519
646.983	37674.269
647.112	37684.404
647.240	37677.385
647.368	37716.288
647.496	37700.933
647.624	37620.990
647.752	37671.933
647.880	37580.000
648.008	37611.394
648.137	37584.221
648.265	37582.260
648.393	37570.375
648.521	37476.846
648.649	37565.087
648.777	37464.471
648.905	37352.923
649.033	37399.337
649.162	37239.308
649.290	37136.087
649.418	37147.808
649.546	37228.740
649.674	37118.202
649.802	37002.952
649.930	36944.615
650.058	36880.663
650.187	36980.808
650.315	36849.356
650.443	36781.942
650.571	36627.817
650.699	36659.846
650.827	36582.567
650.955	36519.731
651.083	36524.990
651.212	36409.683
651.340	36371.827
651.468	36277.548
651.596	36278.663
651.724	36236.692
651.852	36123.519
651.980	36131.750
652.108	35964.673
652.237	36026.587
652.365	35890.692
652.493	35869.846
652.621	35847.587
652.749	35791.500
652.877	35684.962
653.005	35712.423
653.133	35593.067
653.262	35527.548
653.390	35449.298
653.518	35495.077
653.646	35357.375
653.774	35310.663
653.902	35319.837
654.030	35261.548
654.158	35182.250
654.287	35135.010
654.415	35052.471
654.543	35072.163
654.671	34999.827
654.799	34908.971
654.927	34851.981
655.055	34780.894
655.183	34745.596
655.312	34721.192
655.440	34653.933
655.568	34594.721
655.696	34566.587
655.824	34454.846
655.952	34471.010
656.080	34275.663
656.208	34355.721
656.337	34314.125
656.465	34417.808
656.593	34203.529
656.721	34164.587
656.849	34198.365
656.977	33902.260
657.105	33926.433
657.233	33911.731
657.362	33922.308
657.490	33870.558
