90_110_wo_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:30:09
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	28728.067
586.124	28253.567
586.252	28185.798
586.380	28307.990
586.508	28436.635
586.637	28517.500
586.765	28601.654
586.893	28618.385
587.021	28633.567
587.149	28714.240
587.277	28844.827
587.405	28808.269
587.533	28956.067
587.662	28958.596
587.790	28919.548
587.918	28907.212
588.046	28895.837
588.174	28969.192
588.302	28955.404
588.430	28992.154
588.558	28883.087
588.687	28999.183
588.815	29006.971
588.943	28848.644
589.071	28939.115
589.199	28974.692
589.327	28921.308
589.455	29015.413
589.583	28937.135
589.712	28907.567
589.840	28894.548
589.968	28843.519
590.096	28963.731
590.224	28992.019
590.352	28985.702
590.480	28899.856
590.608	28888.433
590.737	28853.481
590.865	28939.202
590.993	28844.558
591.121	28859.721
591.249	28812.587
591.377	28857.894
591.505	28827.933
591.633	28787.202
591.762	28815.173
591.890	28836.904
592.018	28893.769
592.146	28833.538
592.274	28869.183
592.402	28848.923
592.530	29036.173
592.658	28902.087
592.787	28979.663
592.915	28987.837
593.043	28880.202
593.171	29040.885
593.299	28936.087
593.427	28945.923
593.555	28996.981
593.683	29076.346
593.812	29028.933
593.940	29144.750
594.068	29110.692
594.196	29165.933
594.324	29223.769
594.452	29427.250
594.580	29328.038
594.708	29406.663
594.837	29422.692
594.965	29489.087
595.093	29472.942
595.221	29669.683
595.349	29648.769
595.477	29640.240
595.605	29753.385
595.733	29785.827
595.862	29731.442
595.990	29828.337
596.118	29904.798
596.246	29983.808
596.374	29973.087
596.502	30042.154
596.630	30072.981
596.758	29993.856
596.887	30122.683
597.015	30144.029
597.143	30110.721
597.271	30154.519
597.399	30292.462
597.527	30143.433
597.655	30215.827
597.783	30271.731
597.912	30206.221
598.040	30236.279
598.168	30220.856
598.296	30159.404
598.424	30325.346
598.552	30080.423
598.680	30169.413
598.808	30240.038
598.937	30129.327
599.065	30086.404
599.193	30142.894
599.321	30169.413
599.449	30078.154
599.577	30033.394
599.705	29986.817
599.833	29949.683
