331,0.9311
332,0.9297
333,0.9447
334,0.9600
335,0.9690
336,0.9643
337,0.9467
338,0.9364
339,0.9301
340,0.9285
341,0.9361
342,0.9551
343,0.9600
344,0.9564
345,0.9519
346,0.9367
347,0.9273
348,0.9268
349,0.9324
350,0.9496
351,0.9596
352,0.9650
353,0.9641
354,0.9491
355,0.9369
356,0.9259
357,0.9234
358,0.9316
359,0.9423
360,0.9525
361,0.9579
362,0.9546
363,0.9485
364,0.9396
365,0.9294
366,0.9233
367,0.9269
368,0.9324
369,0.9405
370,0.9574
371,0.9637
372,0.9619
373,0.9557
374,0.9438
375,0.9356
376,0.9323
377,0.9293
378,0.9397
379,0.9495
380,0.9558
381,0.9625
382,0.9684
383,0.9648
384,0.9585
385,0.9523
386,0.9397
387,0.9373
388,0.9397
389,0.9469
390,0.9549
391,0.9614
392,0.9638
393,0.9681
394,0.9687
395,0.9610
396,0.9515
397,0.9371
398,0.9301
399,0.9275
400,0.9309
401,0.9431
402,0.9505
403,0.9586
404,0.9692
405,0.9698
406,0.9675
407,0.9621
408,0.9461
409,0.9382
410,0.9342
411,0.9341
412,0.9306
413,0.9326
414,0.9393
415,0.9465
416,0.9505
417,0.9553
418,0.9613
419,0.9644
420,0.9632
421,0.9599
422,0.9519
423,0.9440
424,0.9402
425,0.9386
426,0.9385
427,0.9389
428,0.9426
429,0.9477
430,0.9527
431,0.9601
432,0.9656
433,0.9649
434,0.9622
435,0.9586
436,0.9569
437,0.9451
438,0.9333
439,0.9284
440,0.9330
441,0.9374
442,0.9409
443,0.9461
444,0.9512
445,0.9524
446,0.9537
447,0.9570
448,0.9646
449,0.9641
450,0.9553
451,0.9493
452,0.9481
453,0.9430
454,0.9354
455,0.9338
456,0.9351
457,0.9354
458,0.9373
459,0.9426
460,0.9523
461,0.9592
462,0.9661
463,0.9699
464,0.9660
465,0.9634
466,0.9599
467,0.9591
468,0.9595
469,0.9528
470,0.9364
471,0.9265
472,0.9236
473,0.9255
474,0.9279
475,0.9321
476,0.9403
477,0.9526
478,0.9620
479,0.9670
480,0.9736
481,0.9759
482,0.9794
483,0.9767
484,0.9752
485,0.9745
486,0.9684
487,0.9608
488,0.9554
489,0.9465
490,0.9390
491,0.9357
492,0.9333
493,0.9274
494,0.9275
495,0.9340
496,0.9474
497,0.9558
498,0.9659
499,0.9756
500,0.9794
501,0.9850
502,0.9933
503,0.9953
