Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
580;20.489899;21.244155;20.348718;19.437836;20.158666
590;19.905958;18.725864;20.007675;19.268493;19.218132
600;20.242171;19.288786;19.488559;20.134975;19.834644
610;19.316072;19.157228;20.956483;19.324301;18.782778
620;19.898378;20.625847;17.931855;18.860606;18.788843
630;18.933889;19.665271;17.325734;18.998238;18.089155
640;18.200040;19.268244;19.585497;18.916679;18.325053
650;17.898812;18.878847;17.841984;20.567291;19.767861
660;17.479816;18.191859;17.524313;18.816609;18.376080
670;17.512648;18.544234;18.620065;19.122845;16.868633
680;17.752456;17.763730;17.481571;18.535588;18.141499
690;17.851907;17.405448;18.836835;18.237127;18.284064
700;17.413461;16.514488;17.543992;17.909770;17.327907
710;18.311158;17.143313;17.802671;18.702537;17.644811
720;16.753204;15.841666;16.584434;18.090094;17.268887
730;17.014064;16.918013;16.995226;16.799736;17.138455
740;17.460564;18.066004;16.341620;16.068452;16.800571
750;16.517249;15.989373;16.342584;16.909292;16.490818
760;16.330533;15.565762;16.335523;15.928219;15.302867
770;17.380700;16.344751;16.225860;16.707390;16.733592
780;16.437820;17.496997;16.082192;15.939634;15.908261
790;15.778260;16.609761;15.607941;14.821291;17.567735
800;16.327627;14.248917;16.943195;15.978728;16.056953
810;13.837058;15.506923;16.184970;15.721004;14.491404
820;15.632912;15.307255;14.683844;16.467773;15.300905
830;14.356546;15.026136;15.286210;15.074004;14.604516
840;15.535328;14.501398;15.098057;15.809772;15.316907
850;14.776502;16.251506;15.454245;14.752318;14.921114
860;14.873974;15.335571;14.386150;15.350721;14.266258
870;14.928586;14.715787;13.988664;14.027261;15.249176
880;15.595448;15.378060;14.391742;15.063144;15.015203
890;14.274119;13.351626;15.514650;12.759566;16.024332
900;13.201102;15.015924;14.066833;14.326042;14.418011
910;14.829199;14.656617;14.430045;14.777170;13.957127
920;13.260089;14.231914;14.559052;13.541809;13.898084
930;12.962209;14.200268;14.163666;13.259290;13.907414
940;14.759953;14.279774;14.592924;13.760276;12.750677
950;14.013162;13.728378;13.239069;13.529420;14.278733
960;13.032418;13.276131;12.968486;13.689137;13.730117
970;13.138643;13.350774;13.868723;13.554430;13.126998
980;13.526924;12.729252;13.578169;13.750107;12.967023
990;14.041619;13.567431;12.899837;13.268547;13.364230
1000;11.387718;15.792092;12.864309;13.685870;12.535651
1010;12.686512;12.422309;13.132506;12.530949;12.378321
1020;12.113552;13.625489;12.092757;11.719601;13.422247
1030;12.682042;12.936411;12.213657;13.150663;12.549933
1040;11.964716;12.185257;13.515776;11.780511;12.676570
1050;12.781774;12.193426;12.353390;11.290121;13.181687
1060;12.618640;12.152978;12.445444;11.580802;11.286042
1070;11.818304;11.847539;12.065927;11.076582;12.507864
1080;11.244938;11.733719;11.293434;11.062148;11.341028
1090;10.638375;11.157956;12.280612;11.333372;11.378772
1100;11.346024;12.099882;12.588668;12.089662;11.200034
1110;10.788939;10.831778;11.167501;11.773533;11.216216
1120;11.636443;10.487172;10.332963;10.973401;11.600377
1130;11.114158;11.592620;11.524620;9.810216;10.801962
1140;11.772992;12.245502;11.492822;10.749409;11.199373
1150;11.422567;10.324131;9.841270;10.049110;11.074060
1160;10.616768;11.197773;8.855478;10.781030;10.886556
1170;9.772594;10.019849;9.831898;9.258918;9.318926
1180;10.516707;10.908978;11.986900;11.152402;11.369989
1190;10.859738;10.165543;9.077361;11.137982;9.788928
1200;10.748320;10.179757;10.414314;10.029331;11.070231
1210;10.522440;10.655622;10.280450;10.848993;9.655447
1220;9.683495;9.975348;9.406596;9.726936;9.876122
1230;9.758453;11.398262;10.570134;8.425903;9.073655
1240;10.182817;9.135521;10.235166;8.996269;9.950122
1250;9.388529;9.949470;9.417496;10.423944;10.287195
1260;10.057704;9.000319;9.080157;8.202261;8.490692
1270;10.077086;10.501666;10.666310;10.236826;8.948804
1280;9.684869;9.537142;8.892194;9.040393;10.909205
1290;10.284273;10.413842;9.948648;8.381697;8.887783
1300;7.987365;8.972755;10.051164;9.804724;9.592787
1310;8.968391;9.793745;8.596647;7.439618;9.603260
1320;8.100316;8.500799;9.875052;8.545408;9.257994
1330;8.583978;9.653310;8.737318;9.611493;9.500228
1340;8.729652;8.314802;10.000783;8.128805;8.877387
1350;9.488163;9.030983;9.605073;8.760801;8.284289
1360;8.519185;10.063071;8.949277;8.517264;9.185293
1370;7.970466;6.651085;9.548743;8.563816;8.376278
1380;9.400800;8.319960;8.291354;6.444056;8.207722
1390;7.542486;6.635946;8.649866;7.825275;9.045787
1400;8.339756;7.639706;8.945191;6.587509;7.914843
1410;9.252274;9.016834;8.637146;7.981680;8.956766
1420;7.752341;7.905784;7.859871;6.793508;7.485583
1430;8.643094;7.951576;8.309380;8.865576;8.826324
1440;6.949182;6.633647;8.451970;6.383683;8.143048
1450;7.706508;7.394686;7.476709;8.294757;8.073997
1460;7.953130;8.458413;7.648568;7.775776;8.449776
1470;6.624852;5.937836;7.135530;6.938742;8.435560
1480;6.712542;7.728041;6.809350;7.141854;7.736536
1490;8.460629;7.885044;7.738382;7.512976;7.883838
1500;7.284906;6.209727;7.111729;7.816367;8.223378
1510;8.070216;6.701732;8.159845;6.983874;7.073958
1520;8.483459;8.056960;7.386721;7.995370;7.088166
1530;7.452186;7.405800;6.516378;6.584820;7.519240
1540;6.999762;6.504935;7.012310;9.592440;5.379483
1550;7.830878;7.668256;7.331087;7.147154;7.905952
1560;6.877447;6.853545;7.587762;8.054664;6.998597
1570;5.983965;7.254817;6.541956;7.717314;6.338075
1580;6.505596;6.660331;7.132412;6.620827;6.303235
1590;7.386622;7.391318;6.118587;6.399774;7.261726
1600;6.650012;6.571169;7.033690;6.151412;6.663605
1610;6.179235;6.386494;6.255972;6.035551;6.728207
1620;6.507797;7.427678;7.293514;6.582241;6.895251
1630;6.192024;6.847102;7.969856;6.346314;7.467825
1640;5.549709;7.195600;6.524240;5.033067;6.536047
1650;5.507235;6.024760;6.555207;6.703776;6.664727
1660;6.672283;5.690904;6.043482;6.153956;5.493974
1670;6.547602;6.126973;6.162389;6.128778;6.534240
1680;7.249306;7.540248;5.900883;7.019472;6.860881
1690;5.052863;6.009706;5.382204;5.961817;6.185577
1700;4.930086;6.392281;5.882346;6.940396;5.344435
1710;5.547428;5.546429;6.882513;4.553164;4.460725
1720;5.742475;6.539820;5.700996;5.671560;7.181665
1730;5.434856;5.946703;6.110315;5.949844;5.148087
1740;5.465289;5.726042;5.204054;5.832964;5.234413
1750;6.374721;6.763644;5.868382;6.247558;6.052933
1760;5.050546;5.478258;5.602121;5.919230;6.085315
1770;3.602386;5.712355;5.152309;5.359977;5.261042
1780;6.285315;6.350017;4.956462;4.434312;6.113469
1790;5.774595;5.335739;5.770533;5.931093;5.241409
1800;4.498688;5.566414;5.904558;4.631881;5.463271
1810;5.228292;5.598355;5.448834;5.886016;6.155174
1820;4.637328;4.307954;5.127351;5.010705;5.600668
1830;6.155201;5.353897;5.035719;4.784771;4.488387
1840;3.327185;4.512289;4.417802;3.983066;4.258164
1850;5.377307;5.261279;5.531296;4.795729;4.435345
1860;4.354569;4.940420;4.395333;5.414942;5.400537
1870;6.597783;5.712027;6.267654;4.237460;5.555914
1880;6.172966;5.393844;4.243904;4.065737;5.192649
1890;4.629482;5.092800;3.668373;5.277710;4.597102
1900;4.427631;4.823734;6.033367;3.926768;5.048516
1910;5.325076;6.285636;5.494025;5.160458;4.233777
1920;5.053053;5.054353;3.740624;6.442871;4.727431
1930;4.289847;4.386951;5.479154;4.571187;4.687238
1940;4.557991;4.185990;5.217724;4.991562;4.325592
1950;5.419182;4.314027;4.616944;3.277153;5.310466
1960;4.076385;4.420478;4.457454;3.154377;5.087323
1970;4.863699;5.025662;3.365207;4.515234;3.560850
1980;4.520181;4.568766;4.521869;3.394678;3.714932
1990;4.544611;3.565567;3.802949;3.620048;6.160857
2000;3.680036;5.483878;4.247449;5.179939;3.739909
2010;5.031315;3.897051;3.313044;2.971353;3.991829
2020;4.513140;3.568822;3.915756;3.219704;4.845912
2030;4.106062;3.757760;4.111335;4.459066;3.205396
2040;4.272498;4.563720;4.854776;4.883496;4.676236
2050;5.126894;4.766877;4.538655;4.108897;4.092401
2060;4.353141;3.024108;5.203830;4.427964;4.795685
2070;3.431377;3.602408;4.512001;4.705695;4.039139
2080;4.271031;3.927285;3.727793;3.560567;4.117276
2090;5.038707;3.889588;3.740570;4.176106;4.717246
2100;2.285262;3.662316;2.449604;4.168797;3.734767
2110;4.289564;4.323987;4.369411;2.629238;5.380180
2120;5.214623;4.119755;4.630822;3.330006;4.095169
2130;3.531684;4.662729;3.755027;3.970209;3.725492
2140;3.240709;3.942985;4.461840;3.400988;4.202703
2150;2.966240;3.963845;3.976328;3.840802;3.867309
2160;3.084491;2.485762;3.253784;3.035222;3.365964
2170;4.381133;3.851755;3.277493;4.577132;3.198208
2180;3.200805;3.790952;3.525384;2.590000;3.830497
2190;3.348737;3.281508;3.664385;4.076002;4.211404
2200;4.389877;3.606294;2.423994;2.527471;3.488905
2210;3.681626;2.955382;3.314717;3.844986;3.513274
2220;2.320262;3.997343;4.037008;3.214121;4.848392
2230;3.343935;2.891599;3.487091;4.498413;3.988086
2240;4.334589;3.576753;3.793105;3.570240;4.030204
2250;0.876209;4.104330;2.524772;4.157456;3.199281
2260;3.321182;3.462130;2.374401;3.175335;2.698955
2270;2.671868;4.343734;2.774399;3.000720;4.435622
2280;3.298350;2.559564;3.788171;4.032902;3.628696
2290;3.479948;2.528998;2.614269;2.374366;2.578839
2300;4.611402;3.199360;3.646089;3.828385;2.547250
2310;2.972133;3.149249;3.179711;3.850098;3.018191
2320;3.368733;2.930598;3.199786;3.597185;2.306725
2330;3.475562;5.149406;3.299805;3.239790;3.339302
2340;2.703951;4.178297;2.025756;2.945641;2.883083
2350;3.498247;2.286241;3.759002;2.999555;2.754762
2360;3.189000;3.232734;3.305523;3.193191;2.989135
2370;2.334779;3.255323;2.519081;1.879278;2.955755
2380;2.505857;3.312102;3.421306;1.835195;3.673150
2390;3.728695;3.768064;2.868202;2.040099;3.073738
2400;3.995450;2.821950;2.688758;2.433193;3.388087
2410;3.006719;3.884910;3.229875;2.314202;3.338249
2420;3.905416;2.417892;2.767615;2.582909;2.578367
2430;3.081419;2.369772;3.245946;2.583466;2.719628
2440;3.021223;2.732739;2.393400;3.549392;2.987072
2450;3.501278;3.664706;2.941500;3.355196;3.229362
2460;1.957624;3.360911;2.612004;3.721194;1.760389
2470;2.500710;2.342270;1.871280;3.492689;2.553823
2480;3.625892;3.752919;1.762627;2.877435;3.391191
2490;4.065153;2.840013;3.185943;2.269015;3.200499
2500;1.734641;2.263028;2.607099;3.365215;3.391925
2510;3.368599;2.343368;2.757262;2.614509;3.378055
2520;2.187346;1.523352;1.696288;1.391359;1.462533
2530;2.079259;2.783905;2.400439;1.790328;2.858417
2540;1.985961;2.902710;2.850642;2.319283;2.720820
2550;2.608303;2.250548;2.088683;2.580382;1.759289
2560;2.001960;3.050303;2.073333;2.072618;1.778069
2570;2.626639;2.209033;1.868357;2.809035;4.305231
2580;1.575266;1.246885;3.018719;1.423006;2.408067
2590;3.040270;2.427040;3.713413;2.419810;1.186149
2600;2.332111;1.936679;1.420420;2.989243;2.183611
2610;2.762638;2.535118;1.510236;1.933316;2.275448
2620;2.125265;1.067907;2.871901;2.077553;3.227288
2630;1.405086;1.139429;1.880681;1.745724;1.130445
2640;1.314971;2.009377;1.111564;1.862343;2.511589
2650;3.544838;0.719566;1.884884;2.430093;2.521218
2660;1.794372;1.282447;1.945480;1.811144;2.546205
2670;2.546716;3.098037;1.456957;2.543344;3.621368
2680;1.923310;1.498980;1.744687;1.723908;2.398923
2690;2.265265;2.481611;0.344179;1.381143;2.768100
2700;1.514674;3.504303;3.592060;4.006781;0.888240
2710;2.524811;0.885306;2.261020;2.274678;2.235062
2720;1.543368;2.871213;1.867726;3.498871;1.723573
2730;2.192041;2.951814;2.214246;2.370868;2.835195
2740;1.968938;1.126923;2.206227;2.164771;2.436082
2750;1.402436;2.608872;2.661225;0.583024;1.797561
2760;1.148002;2.317973;1.552677;1.108006;1.172803
2770;3.244134;1.992797;2.337387;1.182679;2.010751
2780;1.727632;2.020723;2.032390;2.201802;1.594073
2790;1.851018;1.571328;1.891814;2.552844;0.152239
2800;1.791860;0.140011;2.771900;2.563002;1.486161
2810;1.728600;2.019363;1.998010;2.684752;1.299090
2820;2.137437;1.535299;1.226585;1.960626;2.423196
2830;1.415397;1.159184;0.558604;0.658380;2.549085
2840;1.542027;2.640924;1.638083;1.511286;1.316221
2850;2.664349;0.656189;2.832351;2.377909;1.960671
2860;2.427530;1.351809;1.359381;1.683985;1.334911
2870;1.477927;2.064832;2.700159;0.661575;2.366114
2880;2.421906;1.871775;0.675138;1.297604;2.054243
2890;1.714792;1.771228;2.355002;1.352207;3.051230
2900;1.574350;1.824821;0.901590;2.709195;2.411702
2910;0.803860;1.386777;1.680230;2.348459;1.801000
2920;1.668070;2.131346;1.540371;0.298596;1.768594
2930;0.399486;1.972435;2.249556;1.039597;1.825611
2940;2.096712;1.188636;1.750633;0.826138;1.566877
2950;0.523297;2.576597;2.209236;3.172982;0.835794
2960;1.445362;1.902902;2.518522;2.723864;1.473243
2970;0.064238;2.279964;1.550651;1.944416;1.208140
2980;1.712402;2.117343;0.983382;0.705999;0.984199
2990;1.769756;2.048413;0.761813;0.741916;1.444245
3000;2.647175;0.556241;1.238072;1.535562;1.174859
3010;1.959419;1.808364;2.136027;1.028103;1.876692
3020;1.579781;-0.542496;0.033638;1.623919;0.234397
3030;1.868223;0.668546;1.148507;1.183678;0.195869
3040;1.640647;1.182513;2.465304;-0.572740;0.678260
3050;1.841976;2.341256;1.415335;1.490287;2.086783
3060;1.489867;1.498818;2.674269;2.694078;0.383538
3070;2.077197;2.712902;2.271050;0.663455;1.901767
3080;1.094544;1.146599;1.343383;0.867670;0.659159
3090;1.042129;1.794227;0.315496;1.672780;2.498427
3100;1.557809;1.190537;1.570531;1.133400;2.637468
3110;2.330250;0.706294;1.063037;1.118808;1.247600
3120;1.535327;0.603219;1.344818;1.235506;1.960294
3130;2.022494;2.132325;0.921236;0.783316;1.132269
3140;2.816760;2.087826;2.162116;1.066204;0.862038
3150;1.443092;1.399761;0.681183;0.696164;2.081025
3160;1.485549;0.995738;1.228716;2.089264;1.152561
3170;0.492172;2.402363;1.314496;1.443651;2.176869
3180;1.908747;2.297947;2.855593;2.270957;1.654706
3190;0.405998;2.653803;0.905018;0.945803;3.107711
3200;0.266056;2.118026;1.651275;0.794131;0.959369
3210;1.074723;0.893970;0.730238;2.020548;1.663278
3220;0.659184;0.809006;1.768186;1.230390;0.180821
3230;0.725726;1.552913;1.215809;0.984956;0.515032
3240;1.667631;1.495148;1.338671;1.577377;1.817122
3250;1.169904;2.313975;1.835020;0.392735;1.255068
3260;2.662455;1.595042;0.896910;0.263253;2.291759
3270;0.363827;0.486213;1.118939;2.120449;1.429172
3280;1.178102;1.377674;1.156794;-0.049889;0.555560
3290;1.464752;0.800169;-1.414785;1.345042;0.713589
3300;0.313603;1.511654;0.074449;2.210110;-0.029629
3310;0.824803;1.865889;1.792363;2.032838;1.795484
3320;1.319041;0.715448;1.052373;0.477841;0.387356
3330;1.462166;1.378796;0.735204;1.212742;-0.242805
3340;-0.104720;1.707490;-0.172975;0.513852;1.226601
3350;1.240694;1.053846;0.789829;1.221054;1.632603
3360;0.993437;-0.702600;0.690485;1.379162;1.753690
3370;1.738944;0.908694;1.723552;-0.415366;1.205290
3380;1.127309;0.707215;1.189010;0.753633;0.896087
3390;-0.570083;0.595036;2.471918;1.332294;1.440974
3400;2.083047;0.886646;1.158692;0.881246;0.016981
3410;1.420753;1.488017;1.524728;1.007278;1.771523
3420;-0.442143;-0.128715;0.275055;1.922982;2.399100
3430;-0.573690;-0.079175;0.352333;1.284155;-0.137809
3440;1.159822;-0.521438;-0.187880;1.412678;-0.177673
3450;0.996267;0.840088;0.761792;2.292589;1.371351
3460;1.169815;1.022321;1.279904;1.032152;0.972164
3470;0.900947;0.136783;0.646173;-0.334229;-0.286691
3480;0.651331;0.695759;1.315492;2.110432;1.329191
3490;-0.546821;0.724630;0.827748;0.041027;0.929798
3500;-0.028829;0.347061;0.810969;-0.469132;1.321603
3510;0.065077;0.055196;0.611142;0.149017;1.763897
3520;2.098077;0.403136;0.165043;0.601113;1.701097
3530;1.670397;1.490357;-0.283867;0.190617;-0.175776
3540;0.850438;0.271526;0.601328;0.016606;-0.209857
3550;1.125853;1.694202;-0.494254;1.382085;1.889575
3560;1.882672;3.526656;0.163368;0.279145;0.144614
3570;1.930749;0.934206;0.996408;1.452037;1.966184
3580;1.205941;0.007319;0.875323;0.578782;0.930846
3590;1.019264;1.686759;1.014273;0.826576;0.440606
3600;1.250120;0.225113;0.781523;1.026143;0.528508
3610;0.373627;0.042999;0.919848;1.573741;1.657885
3620;0.494691;0.595967;1.231250;1.107877;0.669741
3630;1.251159;0.071787;0.195367;-0.055167;-0.102762
3640;0.345518;0.352146;0.570137;0.640381;1.386747
3650;0.656541;-0.535251;0.831502;1.023910;0.442813
3660;-0.167727;-0.377680;0.824744;0.709824;0.577957
3670;1.561513;1.868899;-0.499320;0.909688;1.027428
3680;1.182333;1.047442;0.541278;1.358291;1.052909
3690;0.476662;0.268371;1.242543;1.088204;0.767026
3700;0.988930;2.700333;0.904339;1.478817;0.532197
3710;1.081271;-0.155731;1.189303;0.362899;1.069496
3720;-0.058204;-0.080591;2.155778;1.198895;0.870142
3730;-0.457124;0.980463;0.019888;0.071315;1.068474
3740;1.331490;0.730568;2.152640;1.235552;0.912793
3750;1.066601;0.322781;0.626373;-0.368419;0.372020
3760;0.434649;1.531364;0.254851;0.748524;0.796088
3770;0.563595;1.434113;0.783192;0.199741;1.124061
3780;1.099772;1.010053;1.134446;0.373587;1.881914
3790;1.413575;1.034184;-0.298025;0.058032;-0.295213
3800;0.322873;1.338313;1.618553;0.657564;1.345968
3810;-0.222493;1.359228;0.653404;1.105120;0.027619
3820;0.696495;1.595565;0.949069;-0.068821;0.369160
3830;1.996956;1.276011;0.576291;0.294337;0.132450
3840;0.831305;-0.142672;0.328813;-0.300725;0.598191
3850;0.487843;-0.223246;0.965899;0.198627;1.091506
3860;2.619922;1.081731;0.876144;0.735252;-0.021346
3870;-0.878302;-0.376734;0.868894;1.246581;0.491441
3880;1.210189;1.763572;-0.866461;0.772697;0.510317
3890;0.164338;0.611724;0.618151;0.597990;-0.112482
3900;0.059637;0.806816;1.668341;1.556670;0.149695
3910;0.088961;1.651980;0.454518;1.163689;1.033139
3920;0.797641;-0.095174;0.070343;0.513281;0.747697
3930;1.080118;0.658467;0.673307;1.737336;0.185073
3940;0.702665;0.573062;0.630747;0.638958;-0.278049
3950;0.951829;-0.106818;1.623446;0.812399;0.511109
3960;1.428604;0.486678;0.382541;1.076455;0.588214
3970;0.971210;0.498786;1.197928;0.854732;-0.956546
3980;0.506137;1.605817;0.778184;0.051733;0.114356
3990;0.258410;1.000993;0.526943;0.999557;1.808976
4000;0.614666;0.217877;0.586779;-0.167480;-0.181127
4010;-0.185898;-0.437589;0.635564;1.693826;-0.141410
4020;1.359228;1.324983;0.662534;1.027561;1.795986
4030;1.153334;0.946294;0.870957;1.018744;1.168747
4040;1.741271;1.140546;0.457787;-0.502775;-0.524139
4050;1.752736;0.805650;0.122993;0.934637;0.380545
4060;-0.702021;-0.067861;0.762897;0.827218;-0.092993
4070;1.237506;-0.573150;1.107607;0.169165;0.696078
4080;0.838121;1.003977;-1.615062;-0.078563;0.928037
4090;0.137034;0.534605;0.137376;0.382597;1.598851
4100;0.425319;0.579069;1.086821;0.683486;0.341522
4110;0.360912;0.012694;1.604376;0.859359;-0.291120
4120;0.652842;1.403992;-0.229044;0.817464;0.170509
4130;1.117351;0.056084;1.102162;0.530811;0.885593
4140;0.709531;0.543064;0.438934;0.074647;1.209932
4150;-0.263570;-0.668216;1.380047;-0.455452;1.268009
4160;1.170355;0.527699;-0.324027;-0.528944;1.339093
4170;-0.483456;0.588280;1.718559;0.706233;-0.743008
4180;0.856829;0.607441;1.891814;0.584585;0.833916
4190;1.704792;-0.769827;0.295094;1.022924;0.801003
4200;1.070791;1.084402;1.013905;0.984249;0.524339
4210;-0.222321;-0.584601;-0.996249;0.143988;-0.089523
4220;-0.558817;0.345027;1.055348;-0.459613;0.432228
4230;0.485746;1.443980;-0.469681;1.425030;0.842715
4240;-1.317492;1.379943;-0.594746;0.118129;0.601837
4250;1.748826;0.317614;0.767679;1.023563;-0.187269
4260;1.010419;1.075472;1.284827;0.971258;0.060366
4270;1.227737;0.755002;-0.252557;1.575061;1.218747
4280;0.128863;-1.865257;0.739748;0.931400;0.007739
4290;0.996303;2.852926;0.114360;-0.927152;1.347723
4300;1.273779;-0.174136;0.804751;1.304383;0.434507
4310;-1.078186;-0.967208;-0.496029;1.105485;-0.449563
4320;-0.301952;-0.670324;-0.191851;-0.298393;0.449089
4330;0.565360;0.072285;0.528062;0.413865;-0.161361
4340;-0.264156;0.579846;-0.779527;-0.922155;-0.343058
4350;-0.025945;-0.269414;1.158339;0.710301;-0.457028
4360;0.642786;0.044849;1.725396;-0.644273;0.770215
4370;0.430006;-0.341728;-1.146712;0.561670;-0.663173
4380;0.425735;0.081498;0.399047;0.584430;0.246868
4390;0.936905;0.075672;0.031512;-0.516930;0.527357
4400;-0.179966;-0.077105;0.231413;-0.184075;-0.934681
4410;0.313484;0.719842;-0.057687;-0.639751;1.085084
4420;-1.002284;0.124866;0.111943;0.677127;0.183406
4430;0.290849;0.672245;1.165360;-0.878313;0.419164
4440;1.456973;-0.838901;-0.743604;-0.479851;0.591366
4450;-0.117028;0.139601;0.085765;1.130076;0.449327
4460;0.032826;1.235253;0.190816;-0.269250;-0.382854
4470;0.748154;0.140638;-1.359492;0.560488;1.389941
4480;1.261591;0.276011;0.113948;1.392465;-0.442164
4490;0.439398;2.100127;-0.993017;-0.651672;0.961055
