Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
4430;0.832489;0.880646;-0.256069;-0.227912;-0.155639
4440;1.092261;0.392807;1.312802;0.420373;0.475531
4450;-0.685244;0.976815;0.110326;-0.351051;0.576383
4460;0.687978;0.731944;0.240229;0.912201;-0.467283
4470;0.345808;-0.055080;-0.040933;0.126439;0.528415
4480;-0.218458;0.628257;-0.081016;0.925361;1.093798
4490;-0.957417;-0.360389;0.345716;0.483113;0.202482
4500;0.175017;0.707506;0.335201;-0.355261;0.197237
4510;1.113107;-0.048197;-0.353768;0.066405;0.720614
4520;1.035791;-0.059832;-0.258026;-0.594058;-0.166931
4530;1.147433;1.116820;0.081516;-0.307334;1.203283
4540;0.179060;-0.036589;0.181098;0.597623;0.256794
4550;-0.870262;1.218060;-0.538252;0.216305;-0.905621
4560;0.238522;1.104909;0.884654;0.052176;0.182130
4570;0.232292;-0.799819;0.568373;0.526809;-0.378301
4580;0.347393;-0.769122;0.102934;-0.051339;0.188222
4590;-0.314490;-0.284979;-0.066340;0.700912;-0.281882
4600;-0.393517;0.003440;0.212748;0.537569;0.452247
4610;0.783387;0.533094;0.270223;0.854699;1.058073
4620;0.798719;-0.140327;0.381819;1.208753;0.265154
4630;-0.058497;0.468744;0.574628;1.094831;0.061134
4640;0.332971;0.890334;-0.098641;0.256926;0.129118
4650;0.303274;0.084422;0.285846;0.396228;-0.526561
4660;0.014609;0.301771;-0.060339;0.454012;1.394109
4670;0.605057;0.519588;-0.188323;0.170709;0.154173
4680;1.122643;0.323863;-0.398118;-0.933066;0.079145
4690;0.252748;-0.361122;0.766185;-0.178849;-0.144654
4700;0.086822;0.460088;0.060306;0.248864;0.481624
4710;-0.050740;-0.240940;1.180304;1.040279;0.750190
4720;0.144374;0.198858;0.630099;0.021549;0.006890
4730;0.249783;-0.183271;0.488894;0.139711;0.430701
4740;-0.209319;0.015066;-0.356482;0.854839;0.257290
4750;-0.153944;1.703173;0.510856;0.527983;0.987619
4760;-0.166096;0.908296;-0.880426;1.260230;0.001292
4770;-0.635364;1.592234;-0.415666;0.234124;-0.418239
4780;0.022796;-0.664503;0.066267;-0.658616;0.479427
4790;0.021086;-0.375380;1.588809;-0.876886;-0.082187
4800;0.043003;0.183323;0.167456;1.511310;-0.773160
4810;-0.214651;0.113626;-0.148955;0.174628;-0.494911
4820;0.281235;-0.410410;0.644164;-0.507302;0.389463
4830;0.200553;0.434031;-0.020646;0.236520;-0.244839
4840;-0.031822;-0.153342;0.927444;0.408687;1.406756
4850;-0.593015;-0.089932;-0.527657;-0.047870;-0.051258
4860;-0.811778;0.376002;-1.146860;-0.376363;0.509242
4870;0.167849;-0.167362;1.126490;1.513164;0.013769
4880;0.414144;0.383811;0.895552;0.088811;-0.417123
4890;0.421346;0.757631;0.146691;0.204071;0.593036
4900;0.362456;0.609391;-0.616932;-0.098746;-0.294834
4910;0.779864;-0.764675;0.792846;0.191043;0.759894
4920;-0.246776;0.882329;0.589338;-0.300083;0.198947
4930;-0.054209;0.577680;0.153721;0.413361;0.827581
4940;-0.250371;1.359428;0.114010;0.419830;0.789293
4950;1.009135;-0.653906;-0.134196;-1.700885;1.272809
4960;0.148855;0.751385;-0.499978;-0.450854;0.496758
4970;0.800196;0.297727;0.119588;0.926331;0.252722
4980;1.492974;-0.084275;0.948773;0.792374;0.544800
4990;-0.643660;-0.616834;-0.560767;0.062948;0.151085
5000;1.225114;0.648308;-0.809090;-0.568810;0.160838
