sample12u_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:18:25
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1879.825
586.124	1832.588
586.252	1813.474
586.380	1816.794
586.508	1814.495
586.637	1825.959
586.765	1825.485
586.893	1823.680
587.021	1837.268
587.149	1831.866
587.277	1825.557
587.405	1858.361
587.533	1834.041
587.662	1848.392
587.790	1848.959
587.918	1842.124
588.046	1841.897
588.174	1843.948
588.302	1846.619
588.430	1846.155
588.558	1855.722
588.687	1856.423
588.815	1873.588
588.943	1878.835
589.071	1854.629
589.199	1865.629
589.327	1864.649
589.455	1845.495
589.583	1863.711
589.712	1872.505
589.840	1871.794
589.968	1871.660
590.096	1858.608
590.224	1872.814
590.352	1875.155
590.480	1877.144
590.608	1882.629
590.737	1862.536
590.865	1884.515
590.993	1874.897
591.121	1877.247
591.249	1891.423
591.377	1881.093
591.505	1884.371
591.633	1880.041
591.762	1892.732
591.890	1899.186
592.018	1886.041
592.146	1894.680
592.274	1899.144
592.402	1897.361
592.530	1893.876
592.658	1899.227
592.787	1902.165
592.915	1912.711
593.043	1904.134
593.171	1897.742
593.299	1917.948
593.427	1913.000
593.555	1926.825
593.683	1915.196
593.812	1910.113
593.940	1923.474
594.068	1918.052
594.196	1943.021
594.324	1932.021
594.452	1957.918
594.580	1950.753
594.708	1963.835
594.837	1953.021
594.965	1964.763
595.093	1971.237
595.221	1969.660
595.349	1969.639
595.477	1974.763
595.605	1979.000
595.733	2019.649
595.862	1980.278
595.990	1981.701
596.118	2001.629
596.246	2002.289
596.374	2003.711
596.502	2007.299
596.630	2008.402
596.758	2022.722
596.887	2017.392
597.015	2012.474
597.143	1995.041
597.271	2021.144
597.399	2010.041
597.527	2017.598
597.655	2013.299
597.783	2022.351
597.912	2028.887
598.040	2030.443
598.168	2028.845
598.296	2018.320
598.424	2010.567
598.552	2027.423
598.680	2010.577
598.808	2015.969
598.937	2033.979
599.065	2025.856
599.193	2011.835
599.321	1998.557
599.449	2020.474
599.577	2012.474
599.705	2026.515
599.833	2020.794
599.962	2024.289
600.090	2023.701
600.218	2028.278
600.346	2037.876
600.474	2027.103
600.602	2038.299
600.730	2029.866
600.858	2042.948
600.987	2029.959
601.115	2030.608
601.243	2022.649
601.371	2046.320
601.499	2053.268
601.627	2046.928
601.755	2054.340
601.883	2046.124
602.012	2073.938
602.140	2061.835
602.268	2073.701
602.396	2080.825
602.524	2074.175
602.652	2081.423
602.780	2095.258
602.908	2091.082
603.037	2106.804
603.165	2103.515
603.293	2122.320
603.421	2110.227
603.549	2119.289
603.677	2134.330
603.805	2119.454
603.933	2144.155
604.062	2142.557
604.190	2163.206
604.318	2155.608
604.446	2184.639
604.574	2168.381
604.702	2173.412
604.830	2187.474
604.958	2201.701
605.087	2226.052
605.215	2211.454
605.343	2216.670
605.471	2224.794
605.599	2241.247
605.727	2226.052
605.855	2240.052
605.983	2220.155
606.112	2253.021
606.240	2254.196
606.368	2256.495
606.496	2282.216
606.624	2258.588
606.752	2257.567
606.880	2281.990
607.008	2303.876
607.137	2296.258
607.265	2266.732
607.393	2287.485
607.521	2304.340
607.649	2268.536
607.777	2278.330
607.905	2280.381
608.033	2290.845
608.162	2267.598
608.290	2291.856
608.418	2298.464
608.546	2289.144
608.674	2306.711
608.802	2287.938
608.930	2299.959
609.058	2287.454
609.187	2287.608
609.315	2299.144
609.443	2297.979
609.571	2291.876
609.699	2273.072
609.827	2280.887
609.955	2290.598
610.083	2270.454
610.212	2268.536
610.340	2295.804
610.468	2312.907
610.596	2286.784
610.724	2277.258
610.852	2297.711
610.980	2302.443
611.108	2303.175
611.237	2295.505
611.365	2301.742
611.493	2301.577
611.621	2307.536
611.749	2325.567
611.877	2326.608
612.005	2320.557
612.133	2314.340
612.262	2322.124
612.390	2334.124
612.518	2338.454
612.646	2359.711
612.774	2344.918
612.902	2349.763
613.030	2352.134
613.158	2379.773
613.287	2367.784
613.415	2356.443
613.543	2362.031
613.671	2377.330
613.799	2375.546
613.927	2405.206
614.055	2394.577
614.183	2446.278
614.312	2385.732
614.440	2429.093
614.568	2404.227
614.696	2411.247
614.824	2478.938
614.952	2446.155
615.080	2436.660
615.208	2444.031
615.337	2444.186
615.465	2455.423
615.593	2466.165
615.721	2466.598
615.849	2468.691
615.977	2472.268
616.105	2497.835
616.233	2464.010
616.362	2499.340
616.490	2481.237
616.618	2494.330
616.746	2510.773
616.874	2525.598
617.002	2511.423
617.130	2515.412
617.258	2548.103
617.387	2521.474
617.515	2484.763
617.643	2500.412
617.771	2509.742
617.899	2531.505
618.027	2503.052
618.155	2546.433
618.283	2515.052
618.412	2529.938
618.540	2547.577
618.668	2549.433
618.796	2518.897
618.924	2576.711
619.052	2533.598
619.180	2531.082
619.308	2536.309
619.437	2533.742
619.565	2555.433
619.693	2524.423
619.821	2549.299
619.949	2538.258
620.077	2573.784
620.205	2576.928
620.333	2572.031
620.462	2567.598
620.590	2593.608
620.718	2573.433
620.846	2594.835
620.974	2613.206
621.102	2585.866
621.230	2584.557
621.358	2640.608
621.487	2572.031
621.615	2604.392
621.743	2593.237
621.871	2591.309
621.999	2615.649
622.127	2612.361
622.255	2592.330
622.383	2603.000
622.512	2609.216
622.640	2668.897
622.768	2594.845
622.896	2606.495
623.024	2587.649
623.152	2661.196
623.280	2626.093
623.408	2599.258
623.537	2618.093
623.665	2607.979
623.793	2640.577
623.921	2616.175
624.049	2623.330
624.177	2626.649
624.305	2629.278
624.433	2628.196
624.562	2622.247
624.690	2623.196
624.818	2649.206
624.946	2719.144
625.074	2644.722
625.202	2620.938
625.330	2609.979
625.458	2651.041
625.587	2632.340
625.715	2657.289
625.843	2706.010
625.971	2651.536
626.099	2649.794
626.227	2642.577
626.355	2632.979
626.483	2695.340
626.612	2656.763
626.740	2646.186
626.868	2680.825
626.996	2643.330
627.124	2659.680
627.252	2641.052
627.380	2677.309
627.508	2649.433
627.637	2652.082
627.765	2680.124
627.893	2672.206
628.021	2656.031
628.149	2682.515
628.277	2685.103
628.405	2722.474
628.533	2659.309
628.662	2703.619
628.790	2689.052
628.918	2690.608
629.046	2701.093
629.174	2702.021
629.302	2761.227
629.430	2688.495
629.558	2723.010
629.687	2735.299
629.815	2715.381
629.943	2739.691
630.071	2747.227
630.199	2742.546
630.327	2750.701
630.455	2731.330
630.583	2784.371
630.712	2769.371
630.840	2754.835
630.968	2782.474
631.096	2766.268
631.224	2762.680
631.352	2764.567
631.480	2788.165
631.608	2803.814
631.737	2854.515
631.865	2938.835
631.993	2791.392
632.121	2874.588
632.249	2858.577
632.377	2838.309
632.505	2844.340
632.633	2785.381
632.762	2847.010
632.890	2886.247
633.018	2801.763
633.146	2808.763
633.274	2837.959
633.402	2839.124
633.530	2806.948
633.658	2901.093
633.787	2803.825
633.915	2865.866
634.043	2821.072
634.171	2809.227
634.299	2853.619
634.427	2895.031
634.555	2899.134
634.683	2849.237
634.812	2832.412
634.940	2854.825
635.068	2803.608
635.196	2841.866
635.324	2845.258
635.452	2883.959
635.580	2841.938
635.708	2813.928
635.837	2879.588
635.965	2830.454
636.093	2823.505
636.221	2829.443
636.349	2863.711
636.477	2782.423
636.605	2958.340
636.733	2792.165
636.862	2782.938
636.990	2824.268
637.118	2861.103
637.246	2824.021
637.374	2841.928
637.502	2807.093
637.630	2787.722
637.758	2822.340
637.887	2786.825
638.015	2824.959
638.143	2804.928
638.271	2796.649
638.399	2804.371
638.527	2795.010
638.655	2776.763
638.783	2891.165
638.912	2836.474
639.040	2814.433
639.168	2827.309
639.296	2799.010
639.424	2931.206
639.552	2798.691
639.680	2805.639
639.808	2828.876
639.937	2792.784
640.065	2793.433
640.193	2864.959
640.321	2800.309
640.449	2876.742
640.577	2865.052
640.705	2803.619
640.833	2901.474
640.962	2841.165
641.090	2811.021
641.218	2794.031
641.346	2834.309
641.474	2828.186
641.602	2818.031
641.730	2818.299
641.858	2824.907
641.987	2868.299
642.115	2857.268
642.243	2863.134
642.371	2885.268
642.499	2871.072
642.627	2866.546
642.755	2893.845
642.883	2920.649
643.012	2858.258
643.140	2859.423
643.268	2872.804
643.396	2872.948
643.524	2986.175
643.652	2907.330
643.780	2888.402
643.908	2880.216
644.037	2989.454
644.165	2892.268
644.293	2957.175
644.421	2872.536
644.549	2967.948
644.677	2941.887
644.805	2961.649
644.933	2904.423
645.062	2912.113
645.190	2987.186
645.318	3022.969
645.446	2931.567
645.574	2945.340
645.702	2942.361
645.830	3058.237
645.958	2940.093
646.087	3056.505
646.215	2928.773
646.343	3078.732
646.471	3045.216
646.599	2991.701
646.727	2946.577
646.855	2950.918
646.983	2979.021
647.112	2971.113
647.240	3093.536
647.368	2976.021
647.496	3000.959
647.624	2940.464
647.752	2943.835
647.880	2952.928
648.008	2958.155
648.137	2967.402
648.265	2926.897
648.393	2979.196
648.521	2953.619
648.649	3006.835
648.777	2988.278
648.905	2953.258
649.033	2994.093
649.162	2977.402
649.290	2947.670
649.418	2975.670
649.546	3029.289
649.674	2983.268
649.802	2975.351
649.930	3068.124
650.058	2901.062
650.187	2976.144
650.315	2914.784
650.443	2987.165
650.571	2944.784
650.699	2933.918
650.827	2924.052
650.955	2958.237
651.083	2979.103
651.212	2978.670
651.340	3030.701
651.468	2965.619
651.596	2968.804
651.724	2958.948
651.852	2945.031
651.980	2923.753
652.108	3009.113
652.237	2960.134
652.365	3000.381
652.493	2937.237
652.621	2939.897
652.749	3006.361
652.877	2937.670
653.005	2986.289
653.133	2916.577
653.262	2967.536
653.390	2917.309
653.518	3089.278
653.646	2944.041
653.774	3073.866
653.902	2994.485
654.030	2934.175
654.158	2931.722
654.287	2939.876
654.415	2966.990
654.543	2940.866
654.671	2981.876
654.799	2934.433
654.927	2905.412
655.055	2913.134
655.183	2943.598
655.312	2928.887
655.440	2939.340
655.568	2913.278
655.696	3018.691
655.824	3022.227
655.952	2947.165
656.080	2913.268
656.208	3047.804
656.337	2957.557
656.465	3015.227
656.593	3005.515
656.721	2984.464
656.849	3035.701
656.977	2922.629
657.105	2935.701
657.233	2929.206
657.362	2961.082
657.490	2943.773
657.618	2953.031
657.746	2946.381
657.874	2942.113
658.002	2891.907
658.130	2933.330
658.258	2936.845
658.387	2912.371
658.515	2916.928
658.643	2950.309
