sample11v_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:17:18
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	698.361
586.124	688.876
586.252	680.629
586.380	680.515
586.508	676.732
586.637	680.825
586.765	690.753
586.893	684.567
587.021	688.876
587.149	687.670
587.277	687.536
587.405	691.165
587.533	685.093
587.662	692.763
587.790	690.093
587.918	689.619
588.046	685.732
588.174	690.258
588.302	693.629
588.430	687.866
588.558	685.454
588.687	688.464
588.815	695.588
588.943	690.763
589.071	690.155
589.199	693.588
589.327	694.608
589.455	687.938
589.583	691.804
589.712	695.351
589.840	690.052
589.968	690.536
590.096	688.959
590.224	690.691
590.352	683.093
590.480	694.454
590.608	689.526
590.737	686.268
590.865	689.227
590.993	686.526
591.121	686.629
591.249	692.392
591.377	680.330
591.505	686.299
591.633	685.918
591.762	695.144
591.890	692.763
592.018	693.639
592.146	688.784
592.274	694.010
592.402	691.186
592.530	686.722
592.658	688.082
592.787	690.588
592.915	690.629
593.043	690.856
593.171	685.660
593.299	700.742
593.427	697.629
593.555	698.134
593.683	693.093
593.812	698.722
593.940	699.979
594.068	704.031
594.196	711.155
594.324	707.021
594.452	714.124
594.580	710.711
594.708	717.124
594.837	719.474
594.965	718.732
595.093	716.680
595.221	719.845
595.349	716.041
595.477	718.392
595.605	721.794
595.733	732.845
595.862	724.794
595.990	721.165
596.118	725.969
596.246	729.907
596.374	735.732
596.502	730.072
596.630	731.000
596.758	733.948
596.887	731.258
597.015	739.845
597.143	731.031
597.271	734.474
597.399	729.454
597.527	733.412
597.655	734.804
597.783	731.124
597.912	735.639
598.040	733.041
598.168	733.412
598.296	729.052
598.424	727.701
598.552	729.134
598.680	720.299
598.808	727.866
598.937	733.526
599.065	728.196
599.193	726.196
599.321	719.124
599.449	736.485
599.577	726.856
599.705	728.351
599.833	731.052
599.962	727.794
600.090	730.361
