sample1h_at_750.00nm_cut_at_1200.50Y_01.dat
19.06.2023
10:48:01
cut middle at Y: 1200.50
top cursor: 1249 down cursor: 1152 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1270.082
586.124	1228.423
586.252	1229.247
586.380	1224.041
586.508	1234.722
586.637	1237.000
586.765	1235.155
586.893	1241.732
587.021	1237.711
587.149	1246.598
587.277	1234.629
587.405	1248.804
587.533	1244.619
587.662	1237.402
587.790	1243.567
587.918	1250.845
588.046	1247.155
588.174	1256.309
588.302	1254.608
588.430	1249.670
588.558	1255.216
588.687	1249.330
588.815	1257.206
588.943	1258.165
589.071	1258.753
589.199	1256.742
589.327	1281.660
589.455	1268.423
589.583	1274.289
589.712	1259.247
589.840	1272.031
589.968	1275.856
590.096	1266.773
590.224	1269.938
590.352	1284.474
590.480	1282.701
590.608	1289.629
590.737	1277.557
590.865	1275.856
590.993	1288.825
591.121	1290.381
591.249	1286.021
591.377	1298.588
591.505	1294.897
591.633	1299.010
591.762	1289.680
591.890	1293.474
592.018	1316.258
592.146	1298.784
592.274	1297.845
592.402	1297.660
592.530	1301.907
592.658	1309.113
592.787	1316.361
592.915	1313.691
593.043	1309.732
593.171	1303.670
593.299	1301.938
593.427	1312.082
593.555	1307.113
593.683	1306.000
593.812	1316.155
593.940	1323.196
594.068	1331.433
594.196	1321.299
594.324	1324.711
594.452	1329.753
594.580	1317.072
594.708	1331.299
594.837	1326.567
594.965	1334.701
595.093	1327.082
595.221	1346.495
595.349	1329.010
595.477	1352.454
595.605	1345.113
595.733	1355.124
595.862	1362.320
595.990	1345.526
596.118	1352.567
596.246	1353.392
596.374	1351.825
596.502	1365.268
596.630	1365.258
596.758	1369.412
596.887	1362.186
597.015	1362.856
597.143	1366.299
597.271	1364.000
597.399	1365.361
597.527	1370.021
597.655	1355.680
597.783	1360.876
597.912	1369.113
598.040	1375.753
598.168	1364.670
598.296	1371.753
598.424	1362.732
598.552	1372.021
598.680	1372.072
598.808	1373.258
598.937	1375.175
599.065	1361.351
599.193	1365.134
599.321	1367.918
599.449	1360.423
599.577	1362.340
599.705	1363.247
599.833	1364.979
599.962	1366.546
600.090	1370.258
600.218	1370.711
600.346	1369.526
600.474	1363.134
600.602	1373.835
600.730	1366.454
600.858	1381.186
600.987	1380.794
601.115	1370.649
601.243	1386.330
601.371	1386.041
601.499	1385.639
601.627	1390.536
601.755	1395.546
601.883	1397.742
602.012	1402.969
602.140	1393.876
602.268	1400.289
602.396	1412.814
602.524	1397.711
602.652	1410.722
602.780	1433.773
602.908	1407.979
603.037	1427.515
603.165	1421.773
603.293	1431.381
603.421	1433.876
603.549	1434.021
603.677	1440.670
603.805	1441.072
603.933	1446.062
604.062	1457.732
604.190	1455.268
604.318	1475.794
604.446	1455.722
604.574	1472.515
604.702	1472.474
604.830	1483.412
604.958	1476.732
605.087	1483.897
605.215	1487.680
605.343	1511.794
605.471	1491.598
605.599	1488.268
605.727	1504.804
605.855	1498.866
605.983	1499.299
606.112	1506.959
606.240	1505.124
606.368	1518.598
