400,0.0434
401,0.0443
402,0.0452
403,0.0464
404,0.0483
405,0.0498
406,0.0516
407,0.0533
408,0.0561
409,0.0581
410,0.0599
411,0.0617
412,0.0645
413,0.0662
414,0.0676
415,0.0695
416,0.0707
417,0.0718
418,0.0729
419,0.0738
420,0.0744
421,0.0747
422,0.0746
423,0.0745
424,0.0740
425,0.0735
426,0.0724
427,0.0715
428,0.0705
429,0.0693
430,0.0674
431,0.0662
432,0.0646
433,0.0621
434,0.0604
435,0.0589
436,0.0572
437,0.0549
438,0.0533
439,0.0519
440,0.0495
441,0.0482
442,0.0472
443,0.0453
444,0.0445
445,0.0438
446,0.0431
447,0.0423
448,0.0419
449,0.0417
450,0.0416
451,0.0418
452,0.0421
453,0.0425
454,0.0433
455,0.0440
456,0.0447
457,0.0462
458,0.0472
459,0.0482
460,0.0497
461,0.0510
462,0.0521
463,0.0533
464,0.0552
465,0.0565
466,0.0575
467,0.0591
468,0.0602
469,0.0613
470,0.0628
471,0.0636
472,0.0646
473,0.0659
474,0.0665
475,0.0672
476,0.0676
477,0.0682
478,0.0685
479,0.0687
480,0.0689
481,0.0690
482,0.0689
483,0.0685
484,0.0682
485,0.0680
486,0.0673
487,0.0667
488,0.0659
489,0.0649
490,0.0642
491,0.0635
492,0.0627
493,0.0613
494,0.0604
495,0.0593
496,0.0579
497,0.0570
498,0.0559
499,0.0543
500,0.0533
501,0.0524
502,0.0509
503,0.0499
504,0.0492
505,0.0477
506,0.0469
507,0.0461
508,0.0450
509,0.0443
510,0.0436
511,0.0428
512,0.0423
513,0.0419
514,0.0414
515,0.0411
516,0.0408
517,0.0406
518,0.0404
519,0.0405
520,0.0406
521,0.0408
522,0.0410
523,0.0415
524,0.0418
525,0.0422
526,0.0427
527,0.0433
528,0.0439
529,0.0447
530,0.0452
531,0.0459
532,0.0469
533,0.0476
534,0.0484
535,0.0494
536,0.0500
537,0.0507
538,0.0518
539,0.0526
540,0.0536
541,0.0543
542,0.0550
543,0.0559
544,0.0567
545,0.0572
546,0.0582
547,0.0588
548,0.0592
549,0.0600
550,0.0603
551,0.0609
552,0.0615
553,0.0620
554,0.0623
555,0.0625
556,0.0628
557,0.0632
558,0.0633
559,0.0635
560,0.0634
561,0.0635
562,0.0635
563,0.0634
564,0.0632
565,0.0631
566,0.0630
567,0.0628
568,0.0626
569,0.0623
570,0.0620
571,0.0613
572,0.0610
573,0.0606
574,0.0600
575,0.0596
576,0.0590
577,0.0582
578,0.0577
579,0.0569
580,0.0564
581,0.0560
582,0.0552
583,0.0544
584,0.0537
585,0.0530
586,0.0525
587,0.0515
588,0.0510
589,0.0505
590,0.0497
591,0.0492
592,0.0484
593,0.0479
594,0.0473
595,0.0465
596,0.0460
597,0.0455
598,0.0446
599,0.0443
600,0.0435
601,0.0432
602,0.0428
603,0.0424
604,0.0421
605,0.0416
606,0.0413
607,0.0411
608,0.0409
609,0.0407
610,0.0405
611,0.0404
612,0.0402
613,0.0401
614,0.0400
615,0.0400
616,0.0400
617,0.0400
618,0.0400
619,0.0401
620,0.0403
621,0.0404
622,0.0406
623,0.0409
624,0.0411
625,0.0413
626,0.0416
627,0.0420
628,0.0424
629,0.0427
630,0.0431
631,0.0435
632,0.0437
633,0.0443
634,0.0446
635,0.0452
636,0.0456
637,0.0461
638,0.0465
639,0.0469
640,0.0474
641,0.0479
642,0.0485
643,0.0490
644,0.0493
645,0.0499
646,0.0503
647,0.0507
648,0.0513
649,0.0518
650,0.0521
651,0.0525
652,0.0530
653,0.0533
654,0.0553
655,0.0556
656,0.0552
657,0.0547
658,0.0534
659,0.0535
660,0.0547
661,0.0561
662,0.0563
663,0.0566
664,0.0569
665,0.0572
666,0.0574
667,0.0576
668,0.0579
669,0.0579
670,0.0582
671,0.0583
672,0.0586
673,0.0584
674,0.0585
675,0.0586
676,0.0587
677,0.0584
678,0.0586
679,0.0587
680,0.0588
681,0.0588
682,0.0585
683,0.0582
684,0.0583
685,0.0581
686,0.0581
687,0.0577
688,0.0577
689,0.0577
690,0.0573
691,0.0573
692,0.0571
693,0.0572
694,0.0569
695,0.0565
696,0.0560
697,0.0556
698,0.0555
699,0.0549
700,0.0549
701,0.0546
702,0.0542
703,0.0539
704,0.0535
705,0.0532
706,0.0532
707,0.0530
708,0.0525
709,0.0521
710,0.0515
711,0.0514
712,0.0509
713,0.0506
714,0.0500
715,0.0499
716,0.0493
717,0.0490
718,0.0489
719,0.0487
720,0.0481
721,0.0474
722,0.0476
723,0.0468
724,0.0465
725,0.0461
726,0.0458
727,0.0456
728,0.0452
729,0.0451
730,0.0450
731,0.0445
732,0.0443
733,0.0437
734,0.0437
735,0.0433
736,0.0430
737,0.0426
738,0.0425
739,0.0423
740,0.0422
741,0.0420
742,0.0420
743,0.0417
744,0.0411
745,0.0412
746,0.0410
747,0.0410
748,0.0409
749,0.0407
750,0.0407
751,0.0403
752,0.0400
753,0.0403
754,0.0401
755,0.0399
756,0.0401
757,0.0402
758,0.0401
759,0.0400
760,0.0400
761,0.0401
762,0.0399
763,0.0399
764,0.0400
765,0.0397
766,0.0397
767,0.0399
768,0.0400
769,0.0404
770,0.0404
771,0.0406
772,0.0407
773,0.0408
774,0.0409
775,0.0408
776,0.0410
777,0.0409
778,0.0411
779,0.0414
780,0.0416
781,0.0420
782,0.0420
783,0.0420
784,0.0420
785,0.0426
786,0.0428
787,0.0430
788,0.0428
789,0.0431
790,0.0435
791,0.0441
792,0.0440
793,0.0443
794,0.0446
795,0.0446
796,0.0448
797,0.0450
798,0.0454
799,0.0458
800,0.0457
801,0.0461
802,0.0465
803,0.0470
804,0.0471
805,0.0473
806,0.0475
807,0.0478
808,0.0478
809,0.0477
810,0.0481
811,0.0483
812,0.0484
813,0.0488
814,0.0488
815,0.0494
816,0.0493
817,0.0494
818,0.0494
819,0.0499
820,0.0506
821,0.0503
822,0.0510
823,0.0508
824,0.0510
825,0.0506
826,0.0513
827,0.0512
828,0.0514
829,0.0515
830,0.0515
831,0.0510
832,0.0517
833,0.0523
834,0.0522
835,0.0518
836,0.0526
837,0.0523
838,0.0532
839,0.0536
840,0.0528
841,0.0527
842,0.0527
843,0.0527
844,0.0528
845,0.0533
846,0.0534
847,0.0535
848,0.0535
849,0.0532
850,0.0537
