Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
4480;0.947055;1.467538;0.946824;0.412550;0.568105
4490;0.629916;0.858456;0.573535;0.913415;0.935475
4500;1.173178;0.863032;1.129804;0.735935;1.006464
4510;1.893175;1.050533;1.181246;1.582442;0.877214
4520;1.195753;0.431497;1.057701;0.518147;0.471623
4530;1.428755;0.890158;0.508431;1.322664;1.278572
4540;0.180818;1.502816;1.475766;0.952795;1.063058
4550;1.161090;0.779820;0.923412;1.048052;1.446731
4560;0.967172;0.879709;1.236794;0.454568;1.065524
4570;1.981618;0.610045;1.285637;0.405873;0.827755
4580;1.155934;0.736823;0.711712;0.567868;0.622637
4590;1.080862;0.799869;0.819581;0.627974;0.387656
4600;0.428140;1.117989;0.924825;1.243908;0.746169
4610;1.071848;0.443981;1.264813;0.828069;1.146485
4620;1.199155;0.598186;0.755504;0.846697;0.929959
4630;0.423055;0.236978;1.342492;0.993550;1.413794
4640;0.752592;1.229310;1.004651;0.646877;0.870319
4650;0.175017;0.690626;1.176578;0.971818;1.359141
4660;1.449191;-0.404196;0.785933;1.515702;1.094250
4670;1.036120;1.490575;1.060472;0.843076;0.745515
4680;1.165144;0.863801;1.032715;1.019267;0.894007
4690;1.286606;0.669123;1.256842;0.957895;0.813396
4700;0.616646;0.675789;1.496497;0.896447;0.853303
4710;0.318811;1.366336;1.290457;1.248150;0.747451
4720;0.632575;1.395256;0.920485;1.143114;0.715917
4730;0.138189;0.936153;1.088909;1.027503;0.901645
4740;1.398977;0.486666;0.963657;0.768822;0.697097
4750;0.138666;0.840667;0.641612;0.876108;0.342467
4760;0.916286;1.450705;0.493918;0.794277;0.210809
4770;0.456305;1.134648;0.107280;0.598763;1.424155
4780;0.875789;0.749495;0.976068;0.421700;1.277437
4790;0.826839;0.628903;0.895167;1.001517;1.393858
4800;1.520904;0.841267;0.610826;0.831524;0.608895
4810;0.772300;0.764406;1.290415;0.629678;1.179450
4820;1.503035;0.848845;0.824543;1.327003;0.668156
4830;0.473835;1.528438;1.145873;0.641788;1.165126
4840;0.600673;2.199836;0.686747;1.193578;0.599307
4850;0.678825;0.529506;0.548977;1.004848;0.981842
4860;1.405091;-0.028561;0.743801;0.459738;0.502070
4870;1.031318;1.185989;1.820238;0.769825;0.870796
4880;1.223741;0.933636;1.294068;1.488941;1.557609
4890;0.870910;1.148288;1.085423;0.802257;0.620924
4900;0.462528;1.831659;1.452022;0.921476;0.648622
4910;0.206291;1.028646;1.407024;0.067815;1.138808
4920;0.802633;0.404126;1.468439;0.756806;0.882776
4930;1.349130;0.739394;0.781047;1.051697;0.863924
4940;1.282397;1.054526;0.805355;0.517310;0.958579
4950;0.807884;1.115123;0.253635;0.858884;1.021504
4960;-0.183001;1.027318;0.594785;0.008155;1.331666
4970;1.088003;0.874655;0.856972;1.042785;0.558716
4980;0.637924;0.453500;0.711452;0.424158;0.486559
4990;0.853181;0.721705;1.162656;0.762192;1.271593
5000;0.663829;1.090406;0.860604;1.308261;0.957622
