sample3u_at_750.00nm_cut_at_1200.50Y_01.dat
19.06.2023
10:51:16
cut middle at Y: 1200.50
top cursor: 1249 down cursor: 1152 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	3116.351
586.124	2987.639
586.252	2966.021
586.380	2997.392
586.508	2981.340
586.637	3034.619
586.765	2981.856
586.893	3005.505
587.021	3038.443
587.149	2975.588
587.277	3003.155
587.405	3008.814
587.533	3035.330
587.662	3118.443
587.790	3055.227
587.918	3056.031
588.046	3023.299
588.174	3053.165
588.302	3019.608
588.430	3005.351
588.558	3072.536
588.687	3076.928
588.815	3038.361
588.943	3083.258
589.071	3052.402
589.199	3070.979
589.327	3075.381
589.455	3174.485
589.583	3107.268
589.712	3086.474
589.840	3083.753
589.968	3072.443
590.096	3072.402
590.224	3060.948
590.352	3128.371
590.480	3074.495
590.608	3087.237
590.737	3093.691
590.865	3236.144
590.993	3067.299
591.121	3162.938
591.249	3116.381
591.377	3106.206
591.505	3264.526
591.633	3128.608
591.762	3113.763
591.890	3122.794
592.018	3248.216
592.146	3121.701
592.274	3146.155
592.402	3121.742
592.530	3313.175
592.658	3216.381
592.787	3170.887
592.915	3222.021
593.043	3142.732
593.171	3160.639
593.299	3182.948
593.427	3186.608
593.555	3185.722
593.683	3201.907
593.812	3208.268
593.940	3212.062
594.068	3205.753
594.196	3186.093
594.324	3213.340
594.452	3421.990
594.580	3263.000
594.708	3285.804
594.837	3271.237
594.965	3356.887
595.093	3270.093
595.221	3322.340
595.349	3297.247
595.477	3330.598
595.605	3302.742
595.733	3324.134
595.862	3349.186
595.990	3372.753
596.118	3399.062
596.246	3468.247
596.374	3339.845
596.502	3362.031
596.630	3390.990
596.758	3374.289
596.887	3372.052
597.015	3361.278
597.143	3385.660
597.271	3384.990
597.399	3410.990
597.527	3378.093
597.655	3354.639
597.783	3408.454
597.912	3400.186
598.040	3423.588
598.168	3370.402
598.296	3355.918
598.424	3566.443
598.552	3391.062
598.680	3382.979
598.808	3434.866
598.937	3361.485
599.065	3385.227
599.193	3436.814
599.321	3427.990
599.449	3375.072
599.577	3386.495
599.705	3439.041
599.833	3404.010
599.962	3407.186
600.090	3419.649
600.218	3433.536
600.346	3407.247
600.474	3402.000
600.602	3390.577
600.730	3379.330
600.858	3370.598
600.987	3434.990
601.115	3428.351
601.243	3478.753
601.371	3503.557
601.499	3496.072
601.627	3478.948
601.755	3452.082
601.883	3514.567
602.012	3420.165
602.140	3541.505
602.268	3503.794
602.396	3613.794
602.524	3485.175
602.652	3541.948
602.780	3535.010
602.908	3540.732
603.037	3583.062
603.165	3578.021
603.293	3570.206
603.421	3577.134
603.549	3607.773
603.677	3614.856
603.805	3609.340
603.933	3615.433
604.062	3647.113
604.190	3693.876
604.318	3676.381
604.446	3655.474
604.574	3734.278
604.702	3755.866
604.830	3711.309
604.958	3722.454
605.087	3743.670
605.215	3764.711
605.343	3837.021
605.471	3781.577
605.599	3779.289
605.727	3859.639
605.855	3828.258
605.983	3834.845
606.112	3855.948
606.240	3842.010
606.368	3858.206
606.496	3817.072
606.624	3911.649
606.752	3843.052
606.880	3892.742
607.008	3827.052
607.137	3849.113
607.265	3931.845
607.393	3892.186
607.521	3957.897
607.649	3845.505
607.777	3917.907
607.905	3926.567
608.033	3871.835
608.162	3911.103
608.290	3893.876
608.418	4029.454
608.546	3959.629
608.674	4002.505
608.802	3919.371
608.930	3936.649
609.058	3871.134
609.187	3898.979
609.315	3924.454
609.443	3900.629
609.571	4050.309
609.699	3901.814
609.827	3994.165
609.955	3949.021
610.083	3895.546
610.212	3919.113
610.340	3927.866
610.468	3922.278
610.596	3937.052
610.724	3899.969
610.852	3966.134
610.980	3940.175
611.108	3922.784
611.237	3918.320
611.365	3926.567
611.493	3915.670
611.621	3931.072
611.749	3962.742
