90_130_wo_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:33:08
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	25640.731
586.124	25221.683
586.252	25237.615
586.380	25258.962
586.508	25373.221
586.637	25484.885
586.765	25481.269
586.893	25542.337
587.021	25550.558
587.149	25692.971
587.277	25747.654
587.405	25759.192
587.533	25898.192
587.662	25907.288
587.790	25838.577
587.918	25868.154
588.046	25854.106
588.174	25970.654
588.302	25956.106
588.430	26032.298
588.558	26006.788
588.687	25996.654
588.815	26072.000
588.943	26014.096
589.071	26006.817
589.199	26091.029
589.327	26026.288
589.455	26067.163
589.583	26036.394
589.712	26050.317
589.840	26015.644
589.968	26007.346
590.096	26100.212
590.224	26109.173
590.352	26170.106
590.480	26134.981
590.608	25997.279
590.737	26055.317
590.865	26071.375
590.993	26022.923
591.121	26024.510
591.249	26044.817
591.377	26052.481
591.505	26126.548
591.633	26081.760
591.762	26100.490
591.890	26117.423
592.018	26208.567
592.146	26180.346
592.274	26192.452
592.402	26172.673
592.530	26392.125
592.658	26330.981
592.787	26350.087
592.915	26374.933
593.043	26298.798
593.171	26416.827
593.299	26388.423
593.427	26398.538
593.555	26473.865
593.683	26515.404
593.812	26504.885
593.940	26583.615
594.068	26659.779
594.196	26654.183
594.324	26752.510
594.452	26948.394
594.580	26857.365
594.708	26947.038
594.837	26996.144
594.965	27058.750
595.093	27107.721
595.221	27274.365
595.349	27279.971
595.477	27297.846
595.605	27376.519
595.733	27436.510
595.862	27418.433
595.990	27427.250
596.118	27481.058
596.246	27600.433
596.374	27624.462
596.502	27660.885
596.630	27671.913
596.758	27683.596
596.887	27762.894
597.015	27840.577
597.143	27825.490
597.271	27829.067
597.399	27934.212
597.527	27876.952
597.655	27926.029
597.783	27980.769
597.912	27969.471
598.040	28046.404
598.168	27970.933
598.296	27912.923
598.424	28069.038
598.552	27915.740
598.680	27939.808
598.808	28050.577
598.937	27983.221
599.065	27987.192
599.193	28025.337
599.321	27991.740
599.449	27931.654
599.577	27934.529
599.705	27895.346
599.833	27858.327
599.962	27838.260
600.090	27866.731
600.218	27790.413
600.346	27877.154
600.474	27875.260
600.602	27824.510
600.730	27854.202
600.858	27911.865
600.987	28050.952
601.115	27858.394
601.243	27994.788
601.371	28064.144
601.499	28040.702
601.627	28071.731
601.755	28054.058
601.883	28139.202
602.012	28065.875
602.140	28113.827
602.268	28146.490
602.396	28311.154
602.524	28319.798
602.652	28448.654
602.780	28421.885
602.908	28507.933
603.037	28639.231
603.165	28691.644
603.293	28741.529
603.421	28819.240
603.549	28882.500
603.677	28987.779
603.805	29090.567
603.933	29108.635
604.062	29317.019
604.190	29376.875
604.318	29382.885
604.446	29423.490
604.574	29561.375
604.702	29642.490
604.830	29729.096
604.958	29744.971
605.087	29916.702
605.215	30072.279
605.343	30154.481
605.471	30219.413
605.599	30274.740
605.727	30399.163
605.855	30426.894
605.983	30500.606
606.112	30587.154
606.240	30643.827
606.368	30633.817
606.496	30676.269
606.624	30805.048
606.752	30810.587
606.880	30849.990
607.008	30913.712
607.137	30957.587
607.265	31026.702
607.393	31042.212
607.521	31106.365
607.649	30999.452
607.777	31036.317
607.905	31063.750
608.033	31058.817
608.162	31029.538
608.290	31028.000
608.418	31172.202
608.546	31132.923
608.674	31192.183
608.802	31065.144
608.930	31101.606
609.058	31113.192
609.187	31103.856
609.315	31045.885
609.443	30972.452
609.571	31110.010
609.699	30975.827
609.827	31007.519
609.955	30961.702
610.083	30972.913
610.212	30938.260
610.340	30884.942
