sample11h_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:17:07
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	786.412
586.124	768.773
586.252	765.649
586.380	763.144
586.508	774.103
586.637	771.887
586.765	769.505
586.893	771.433
587.021	773.567
587.149	780.216
587.277	780.948
587.405	784.495
587.533	774.546
587.662	786.691
587.790	785.278
587.918	782.629
588.046	779.701
588.174	782.412
588.302	781.536
588.430	785.196
588.558	790.124
588.687	793.680
588.815	799.897
588.943	798.588
589.071	793.309
589.199	796.227
589.327	793.144
589.455	792.887
589.583	797.309
589.712	807.258
589.840	789.907
589.968	804.258
590.096	803.567
590.224	803.670
590.352	809.309
590.480	810.072
590.608	815.237
590.737	807.155
590.865	812.711
590.993	812.237
591.121	807.062
591.249	807.340
591.377	818.670
591.505	814.526
591.633	813.268
591.762	825.701
591.890	827.402
592.018	823.144
592.146	825.155
592.274	826.062
592.402	826.660
592.530	832.082
592.658	827.443
592.787	823.361
592.915	826.381
593.043	825.021
593.171	832.608
593.299	840.371
593.427	834.835
593.555	836.423
593.683	832.227
593.812	832.289
593.940	850.299
594.068	839.938
594.196	847.103
594.324	838.990
594.452	851.897
594.580	852.763
594.708	852.814
594.837	852.299
594.965	857.402
595.093	848.701
595.221	856.979
595.349	855.227
595.477	857.567
595.605	858.412
595.733	870.588
595.862	872.814
595.990	861.660
596.118	865.381
596.246	870.113
596.374	880.701
596.502	874.598
596.630	874.907
596.758	879.629
596.887	878.866
597.015	877.464
597.143	870.897
597.271	875.670
597.399	889.381
597.527	878.289
597.655	888.732
597.783	885.144
597.912	887.340
598.040	891.299
598.168	890.433
598.296	887.670
598.424	887.773
598.552	885.103
598.680	891.340
598.808	892.691
598.937	897.711
599.065	897.629
599.193	899.443
599.321	880.423
599.449	910.021
599.577	899.969
599.705	892.206
599.833	899.918
599.962	891.608
600.090	903.340
600.218	893.701
600.346	905.918
600.474	904.546
600.602	903.340
600.730	901.814
600.858	905.392
600.987	909.536
601.115	900.742
601.243	904.732
601.371	913.763
601.499	913.753
601.627	911.938
601.755	924.021
601.883	930.969
602.012	927.959
602.140	925.557
602.268	931.041
602.396	923.979
602.524	925.082
602.652	937.340
602.780	931.732
602.908	930.753
603.037	937.299
603.165	941.546
603.293	939.041
603.421	952.485
603.549	939.928
603.677	959.515
603.805	950.381
603.933	959.268
604.062	966.423
604.190	964.320
604.318	965.907
604.446	977.216
604.574	970.196
604.702	970.021
604.830	979.031
604.958	980.959
605.087	985.402
605.215	1000.289
605.343	991.474
605.471	1002.268
605.599	984.381
605.727	1005.588
605.855	996.062
605.983	1004.402
606.112	1007.258
606.240	1013.206
606.368	1012.216
606.496	1012.670
606.624	1007.227
606.752	1008.670
606.880	1009.237
607.008	1022.072
607.137	1013.124
607.265	1021.680
607.393	1030.278
607.521	1025.536
607.649	1016.763
607.777	1028.278
607.905	1029.515
608.033	1027.959
608.162	1025.000
608.290	1032.010
608.418	1037.196
608.546	1028.464
608.674	1039.845
608.802	1041.186
608.930	1042.536
609.058	1038.155
609.187	1028.567
609.315	1032.206
609.443	1034.784
609.571	1033.526
609.699	1039.948
609.827	1041.670
609.955	1036.454
610.083	1037.918
610.212	1050.990
610.340	1044.577
610.468	1043.144
610.596	1042.299
610.724	1037.732
610.852	1041.227
610.980	1046.711
611.108	1046.196
611.237	1041.546
611.365	1053.289
611.493	1048.742
611.621	1052.062
611.749	1058.773
611.877	1060.103
612.005	1065.464
612.133	1061.351
612.262	1068.258
612.390	1069.619
612.518	1066.423
612.646	1073.732
612.774	1078.330
612.902	1081.361
613.030	1081.887
613.158	1079.227
613.287	1088.546
613.415	1096.052
613.543	1092.082
613.671	1086.938
613.799	1104.454
613.927	1091.835
614.055	1099.062
614.183	1104.268
614.312	1106.619
614.440	1101.794
614.568	1117.433
614.696	1116.567
614.824	1126.763
614.952	1113.629
615.080	1124.443
615.208	1125.814
615.337	1122.165
615.465	1136.856
615.593	1128.835
615.721	1142.423
615.849	1150.155
615.977	1140.691
616.105	1143.835
616.233	1142.588
616.362	1155.598
616.490	1152.742
616.618	1157.907
616.746	1147.856
616.874	1153.680
617.002	1167.165
617.130	1157.546
617.258	1165.505
617.387	1166.433
617.515	1166.299
617.643	1168.423
617.771	1171.557
617.899	1178.546
618.027	1162.938
618.155	1180.031
618.283	1175.320
618.412	1181.371
618.540	1188.155
618.668	1187.845
618.796	1188.526
618.924	1190.082
619.052	1188.454
619.180	1192.134
619.308	1195.330
619.437	1192.629
619.565	1203.227
619.693	1201.237
619.821	1206.598
619.949	1215.402
620.077	1205.268
620.205	1209.093
620.333	1210.825
620.462	1224.701
620.590	1227.351
620.718	1224.381
620.846	1224.670
620.974	1225.041
621.102	1234.320
621.230	1232.969
621.358	1239.711
621.487	1236.938
621.615	1235.979
621.743	1240.577
621.871	1249.299
621.999	1230.557
622.127	1239.103
622.255	1242.423
622.383	1256.062
622.512	1244.072
622.640	1255.928
622.768	1257.495
622.896	1258.010
623.024	1254.856
623.152	1286.041
623.280	1258.340
623.408	1267.794
623.537	1273.804
623.665	1274.423
623.793	1275.546
623.921	1273.072
624.049	1274.309
624.177	1287.619
624.305	1286.567
624.433	1290.155
624.562	1278.608
624.690	1282.278
624.818	1284.258
624.946	1294.763
625.074	1295.392
625.202	1299.887
625.330	1292.804
625.458	1305.433
625.587	1290.804
625.715	1290.979
625.843	1307.567
625.971	1303.423
626.099	1308.371
626.227	1319.381
626.355	1306.505
626.483	1329.588
626.612	1322.330
626.740	1321.113
626.868	1321.186
626.996	1310.113
627.124	1322.577
627.252	1323.454
627.380	1328.608
627.508	1332.887
627.637	1337.010
627.765	1340.526
627.893	1346.619
628.021	1327.258
628.149	1353.371
628.277	1352.928
628.405	1352.732
628.533	1344.670
628.662	1350.340
628.790	1354.907
628.918	1351.557
629.046	1362.876
629.174	1368.072
629.302	1367.598
629.430	1374.567
629.558	1375.742
629.687	1375.093
629.815	1379.237
629.943	1385.732
630.071	1392.557
630.199	1387.196
630.327	1392.701
630.455	1396.062
630.583	1408.082
630.712	1417.062
630.840	1408.856
630.968	1421.124
631.096	1419.227
631.224	1412.206
631.352	1426.577
631.480	1427.753
631.608	1431.144
631.737	1435.691
631.865	1452.206
631.993	1439.454
632.121	1445.423
632.249	1445.371
632.377	1464.082
632.505	1446.010
632.633	1455.423
632.762	1459.948
632.890	1468.237
633.018	1483.392
633.146	1459.691
633.274	1480.093
633.402	1463.175
633.530	1474.072
633.658	1481.351
633.787	1471.010
633.915	1479.206
634.043	1483.371
634.171	1483.206
634.299	1488.629
634.427	1490.557
634.555	1499.918
634.683	1500.402
634.812	1486.856
634.940	1497.299
635.068	1503.948
635.196	1515.814
635.324	1513.629
635.452	1518.175
635.580	1518.629
635.708	1511.340
635.837	1520.330
635.965	1516.546
636.093	1523.155
636.221	1509.072
636.349	1520.784
636.477	1522.247
636.605	1514.918
636.733	1519.546
636.862	1519.247
636.990	1522.588
637.118	1530.505
637.246	1528.206
637.374	1529.103
637.502	1522.299
637.630	1531.278
637.758	1525.052
637.887	1524.186
638.015	1533.732
638.143	1549.443
638.271	1546.072
638.399	1541.340
638.527	1528.412
638.655	1556.258
638.783	1546.680
638.912	1557.144
639.040	1537.742
639.168	1547.608
639.296	1544.804
639.424	1565.443
639.552	1560.381
639.680	1557.155
639.808	1564.629
639.937	1555.134
640.065	1562.732
640.193	1583.732
640.321	1575.959
640.449	1576.969
640.577	1585.619
640.705	1586.649
640.833	1589.010
640.962	1592.670
641.090	1588.959
641.218	1610.113
641.346	1595.175
641.474	1601.124
641.602	1590.031
641.730	1624.433
641.858	1624.711
641.987	1613.670
642.115	1629.010
642.243	1631.505
642.371	1649.113
642.499	1633.557
642.627	1649.773
642.755	1649.340
642.883	1662.680
643.012	1659.144
643.140	1652.289
643.268	1671.144
643.396	1675.381
643.524	1675.155
643.652	1676.691
643.780	1673.258
643.908	1683.103
644.037	1692.134
644.165	1683.299
644.293	1698.340
644.421	1706.711
644.549	1699.113
644.677	1726.505
644.805	1729.536
644.933	1708.763
645.062	1715.619
645.190	1721.639
645.318	1715.546
645.446	1737.763
645.574	1742.309
645.702	1742.186
645.830	1749.010
645.958	1754.649
646.087	1743.598
646.215	1755.711
646.343	1768.526
646.471	1770.546
646.599	1761.227
646.727	1771.062
646.855	1767.134
646.983	1772.021
647.112	1780.196
647.240	1789.351
647.368	1766.845
647.496	1790.124
647.624	1788.186
647.752	1787.031
647.880	1802.186
648.008	1793.639
648.137	1782.371
648.265	1790.680
