sample11u_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:16:56
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1776.969
586.124	1710.000
586.252	1718.546
586.380	1710.392
586.508	1709.485
586.637	1718.876
586.765	1719.773
586.893	1722.557
587.021	1725.072
587.149	1737.546
587.277	1734.979
587.405	1746.093
587.533	1729.000
587.662	1731.155
587.790	1735.577
587.918	1746.021
588.046	1740.196
588.174	1752.948
588.302	1742.897
588.430	1739.814
588.558	1752.526
588.687	1767.381
588.815	1777.505
588.943	1765.165
589.071	1754.835
589.199	1773.351
589.327	1762.093
589.455	1758.773
589.583	1771.742
589.712	1766.340
589.840	1771.804
589.968	1777.299
590.096	1774.649
590.224	1774.835
590.352	1777.804
590.480	1781.979
590.608	1790.454
590.737	1778.959
590.865	1786.969
590.993	1797.464
591.121	1776.526
591.249	1804.495
591.377	1784.887
591.505	1793.155
591.633	1791.742
591.762	1814.598
591.890	1806.763
592.018	1803.258
592.146	1801.041
592.274	1797.010
592.402	1790.134
592.530	1800.495
592.658	1818.474
592.787	1816.278
592.915	1809.268
593.043	1817.567
593.171	1819.722
593.299	1829.990
593.427	1825.093
593.555	1819.227
593.683	1817.278
593.812	1821.979
593.940	1846.928
594.068	1832.113
594.196	1850.495
594.324	1844.433
594.452	1874.216
594.580	1873.567
594.708	1876.845
594.837	1861.979
594.965	1873.278
595.093	1877.649
595.221	1869.629
595.349	1875.299
595.477	1879.784
595.605	1882.165
595.733	1922.825
595.862	1913.546
595.990	1897.495
596.118	1901.258
596.246	1918.309
596.374	1916.052
596.502	1924.443
596.630	1938.247
596.758	1934.309
596.887	1934.340
597.015	1939.062
597.143	1926.041
597.271	1944.392
597.399	1927.763
597.527	1947.165
597.655	1938.526
597.783	1930.619
597.912	1950.289
598.040	1950.165
598.168	1948.103
598.296	1932.361
598.424	1935.505
598.552	1941.536
598.680	1931.804
598.808	1952.330
598.937	1966.608
599.065	1942.423
599.193	1930.093
599.321	1930.412
599.449	1951.732
599.577	1937.423
599.705	1945.247
599.833	1955.753
599.962	1946.268
600.090	1952.918
600.218	1953.299
600.346	1959.454
600.474	1956.526
600.602	1964.629
600.730	1970.608
600.858	1972.041
600.987	1963.515
601.115	1953.670
601.243	1952.464
601.371	1977.289
601.499	1979.866
601.627	1970.247
601.755	1971.546
601.883	1981.948
602.012	2000.835
602.140	1999.402
602.268	1997.289
602.396	2009.237
602.524	2009.072
602.652	2021.938
602.780	2025.990
602.908	2042.320
603.037	2054.072
603.165	2041.948
603.293	2056.454
603.421	2056.897
603.549	2051.485
603.677	2076.010
603.805	2070.711
603.933	2100.691
604.062	2092.237
604.190	2116.814
604.318	2099.588
604.446	2119.866
604.574	2109.948
604.702	2120.598
604.830	2129.186
604.958	2142.093
605.087	2160.546
605.215	2152.887
605.343	2170.546
605.471	2171.258
605.599	2160.196
605.727	2177.165
605.855	2184.546
605.983	2175.588
606.112	2203.351
606.240	2208.082
606.368	2206.216
606.496	2203.948
606.624	2215.773
606.752	2193.258
606.880	2208.938
607.008	2227.010
607.137	2231.649
607.265	2221.825
607.393	2230.237
607.521	2234.588
607.649	2225.433
607.777	2222.732
607.905	2238.577
608.033	2237.701
608.162	2228.938
608.290	2242.969
608.418	2249.557
608.546	2243.041
608.674	2265.763
608.802	2242.206
608.930	2260.196
609.058	2257.268
609.187	2254.876
609.315	2243.649
609.443	2248.722
609.571	2246.515
609.699	2256.763
609.827	2237.990
609.955	2250.753
610.083	2253.536
610.212	2259.340
610.340	2265.371
610.468	2262.918
610.596	2266.309
610.724	2252.732
610.852	2267.412
610.980	2253.124
611.108	2281.247
611.237	2268.918
611.365	2261.928
611.493	2284.113
611.621	2281.701
611.749	2304.897
611.877	2304.619
612.005	2295.464
612.133	2275.794
612.262	2307.856
612.390	2316.031
612.518	2319.175
612.646	2316.000
612.774	2326.608
612.902	2327.845
613.030	2332.464
613.158	2351.763
613.287	2350.361
613.415	2367.010
613.543	2365.330
613.671	2369.608
613.799	2378.887
613.927	2367.258
614.055	2386.825
614.183	2390.278
614.312	2393.278
614.440	2401.268
614.568	2404.845
614.696	2419.216
614.824	2437.649
614.952	2426.629
615.080	2439.897
615.208	2457.680
615.337	2459.588
615.465	2445.423
615.593	2462.381
615.721	2463.330
615.849	2470.845
615.977	2474.588
616.105	2473.969
616.233	2483.794
616.362	2516.887
616.490	2483.732
616.618	2493.825
616.746	2503.619
616.874	2528.515
617.002	2512.103
617.130	2542.691
617.258	2565.680
617.387	2522.887
617.515	2517.979
617.643	2522.093
617.771	2551.649
617.899	2548.113
618.027	2517.361
618.155	2575.969
618.283	2528.072
618.412	2547.794
618.540	2550.309
618.668	2546.897
618.796	2550.082
618.924	2626.515
619.052	2567.701
619.180	2549.979
619.308	2573.784
619.437	2590.144
619.565	2569.113
619.693	2569.454
619.821	2601.753
619.949	2580.175
620.077	2598.763
620.205	2616.330
620.333	2600.722
620.462	2614.619
620.590	2660.299
620.718	2617.464
620.846	2642.278
620.974	2647.155
621.102	2636.866
621.230	2632.278
621.358	2682.186
621.487	2612.010
621.615	2639.216
621.743	2661.062
621.871	2649.041
621.999	2681.979
622.127	2668.423
622.255	2661.474
622.383	2668.134
622.512	2671.062
622.640	2782.619
622.768	2667.546
622.896	2665.299
623.024	2665.588
623.152	2768.351
623.280	2719.536
623.408	2659.515
623.537	2680.309
623.665	2670.526
623.793	2708.918
623.921	2681.536
624.049	2670.258
624.177	2681.876
624.305	2720.948
624.433	2718.031
624.562	2706.495
624.690	2740.082
624.818	2739.794
624.946	2851.670
625.074	2726.969
625.202	2697.938
625.330	2723.361
625.458	2774.660
625.587	2713.289
625.715	2765.082
625.843	2845.412
625.971	2752.052
626.099	2741.165
626.227	2738.722
626.355	2748.371
626.483	2832.505
626.612	2743.000
626.740	2750.289
626.868	2798.082
626.996	2744.196
627.124	2753.155
627.252	2751.175
627.380	2801.464
627.508	2768.124
627.637	2785.124
627.765	2811.052
627.893	2815.784
628.021	2810.340
628.149	2809.443
628.277	2833.268
628.405	2873.990
628.533	2805.876
628.662	2861.918
628.790	2842.546
628.918	2845.938
629.046	2892.804
629.174	2849.918
629.302	2925.856
629.430	2845.804
629.558	2883.608
629.687	2879.330
629.815	2897.763
629.943	2937.021
630.071	2926.371
630.199	2921.320
630.327	2936.557
630.455	2919.381
630.583	2976.969
630.712	2946.794
630.840	2966.711
630.968	2976.423
631.096	2936.959
631.224	2961.031
631.352	2995.165
631.480	2992.969
631.608	3012.165
631.737	3059.680
631.865	3174.186
631.993	3031.485
632.121	3133.505
632.249	3102.763
632.377	3069.649
632.505	3047.433
632.633	3029.784
632.762	3072.175
632.890	3135.959
633.018	3035.639
633.146	3062.608
633.274	3082.227
633.402	3113.773
633.530	3043.247
633.658	3172.144
633.787	3056.639
633.915	3129.206
634.043	3076.021
634.171	3088.856
634.299	3123.876
634.427	3150.753
634.555	3204.557
634.683	3120.670
634.812	3119.773
634.940	3105.825
635.068	3092.753
635.196	3130.866
635.324	3103.021
635.452	3180.381
635.580	3159.320
635.708	3106.454
635.837	3172.918
635.965	3149.588
636.093	3146.351
636.221	3134.268
636.349	3167.340
636.477	3109.959
636.605	3260.680
636.733	3111.577
636.862	3119.887
636.990	3165.227
637.118	3187.052
637.246	3154.144
637.374	3192.959
637.502	3148.340
637.630	3118.155
637.758	3159.072
637.887	3115.247
638.015	3164.619
638.143	3144.392
638.271	3166.155
638.399	3181.546
638.527	3153.433
638.655	3138.320
638.783	3249.485
638.912	3203.577
639.040	3194.794
639.168	3206.474
639.296	3150.237
639.424	3295.959
639.552	3176.918
639.680	3211.691
639.808	3228.175
639.937	3177.691
640.065	3172.392
640.193	3257.784
640.321	3201.825
640.449	3256.423
640.577	3270.505
640.705	3221.753
640.833	3321.010
640.962	3243.773
641.090	3214.753
641.218	3225.825
641.346	3276.299
641.474	3265.175
641.602	3239.526
641.730	3252.340
641.858	3244.464
641.987	3290.680
642.115	3326.206
642.243	3317.309
642.371	3349.691
642.499	3312.588
642.627	3349.082
642.755	3350.670
642.883	3368.361
643.012	3334.763
643.140	3344.000
643.268	3367.814
643.396	3352.598
643.524	3457.969
643.652	3400.979
643.780	3374.351
643.908	3371.763
644.037	3504.691
644.165	3415.856
644.293	3471.639
644.421	3374.856
644.549	3488.062
644.677	3460.691
644.805	3464.052
644.933	3413.670
645.062	3471.526
645.190	3503.670
645.318	3527.660
645.446	3467.330
645.574	3473.722
645.702	3516.072
645.830	3615.289
645.958	3483.608
646.087	3600.773
646.215	3481.887
646.343	3613.320
646.471	3600.680
646.599	3564.021
646.727	3518.206
646.855	3546.948
646.983	3545.948
647.112	3535.732
647.240	3653.722
647.368	3582.722
647.496	3586.247
647.624	3518.474
647.752	3554.526
647.880	3554.237
648.008	3555.928
648.137	3567.082
648.265	3563.196
648.393	3561.330
648.521	3555.165
648.649	3619.866
648.777	3589.227
648.905	3557.711
649.033	3606.660
649.162	3573.577
