sample6u_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:09:12
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1999.175
586.124	1935.742
586.252	1932.206
586.380	1936.629
586.508	1926.247
586.637	1930.371
586.765	1930.608
586.893	1949.495
587.021	1949.979
587.149	1961.660
587.277	1956.670
587.405	1962.299
587.533	1947.649
587.662	1950.546
587.790	1982.742
587.918	1968.361
588.046	1973.144
588.174	1973.412
588.302	1977.536
588.430	1973.835
588.558	1975.474
588.687	1988.753
588.815	2011.866
588.943	1994.567
589.071	1993.247
589.199	1995.763
589.327	1988.392
589.455	1979.691
589.583	2008.196
589.712	2006.371
589.840	1996.577
589.968	1994.938
590.096	2009.773
590.224	2006.629
590.352	2011.010
590.480	2005.887
590.608	2024.887
590.737	1991.237
590.865	2014.619
590.993	2006.433
591.121	2014.072
591.249	2012.742
591.377	2024.505
591.505	2017.691
591.633	2017.381
591.762	2038.515
591.890	2042.062
592.018	2038.845
592.146	2019.000
592.274	2043.876
592.402	2040.608
592.530	2039.041
592.658	2040.907
592.787	2044.412
592.915	2044.000
593.043	2050.216
593.171	2044.216
593.299	2070.691
593.427	2056.979
593.555	2055.557
593.683	2057.835
593.812	2060.186
593.940	2073.124
594.068	2085.876
594.196	2099.680
594.324	2083.763
594.452	2105.041
594.580	2112.619
594.708	2115.093
594.837	2117.299
594.965	2126.124
595.093	2120.722
595.221	2122.175
595.349	2143.474
595.477	2146.691
595.605	2142.794
595.733	2156.402
595.862	2159.608
595.990	2152.124
596.118	2162.351
596.246	2164.536
596.374	2164.701
596.502	2176.186
596.630	2185.351
596.758	2197.381
596.887	2196.402
597.015	2197.392
597.143	2164.619
597.271	2188.052
597.399	2200.763
597.527	2208.474
597.655	2205.443
597.783	2192.588
597.912	2208.124
598.040	2206.062
598.168	2191.619
598.296	2204.103
598.424	2214.113
598.552	2207.969
598.680	2186.381
598.808	2201.082
598.937	2214.289
599.065	2213.990
599.193	2202.340
599.321	2196.567
599.449	2227.979
599.577	2205.753
599.705	2201.278
599.833	2226.814
