sample6h_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:09:29
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	826.258
586.124	807.082
586.252	803.948
586.380	803.505
586.508	799.381
586.637	808.216
586.765	812.041
586.893	805.227
587.021	816.361
587.149	814.041
587.277	814.031
587.405	818.134
587.533	816.361
587.662	814.196
587.790	827.577
587.918	822.804
588.046	820.165
588.174	830.237
588.302	829.835
588.430	818.247
588.558	830.278
588.687	823.165
588.815	836.649
588.943	830.742
589.071	828.660
589.199	828.381
589.327	838.773
589.455	834.907
589.583	837.000
589.712	838.773
589.840	844.361
589.968	836.351
590.096	839.959
590.224	842.701
590.352	844.237
590.480	843.722
590.608	846.742
590.737	853.021
590.865	848.010
590.993	843.237
591.121	846.093
591.249	848.866
591.377	848.557
591.505	858.856
591.633	844.619
591.762	860.711
591.890	864.134
592.018	853.216
592.146	850.887
592.274	855.031
592.402	856.948
592.530	847.598
592.658	852.814
592.787	852.804
592.915	854.495
593.043	854.526
593.171	857.289
593.299	870.000
593.427	860.443
593.555	868.227
593.683	855.175
593.812	858.907
593.940	869.588
594.068	859.258
594.196	874.216
594.324	870.093
594.452	872.031
594.580	865.959
594.708	878.959
594.837	873.567
594.965	877.268
595.093	871.485
595.221	866.258
595.349	884.134
595.477	882.928
595.605	879.649
595.733	894.392
595.862	884.412
595.990	888.361
596.118	893.227
596.246	894.588
596.374	889.804
596.502	896.124
596.630	901.330
596.758	900.237
596.887	902.309
597.015	893.784
597.143	890.289
597.271	906.464
597.399	906.557
597.527	901.485
597.655	905.763
597.783	899.948
597.912	900.412
598.040	904.753
598.168	909.732
598.296	906.392
598.424	899.113
598.552	903.722
598.680	900.845
598.808	908.278
598.937	910.134
599.065	903.557
599.193	910.969
599.321	900.969
599.449	911.814
599.577	898.598
599.705	910.186
599.833	904.938
599.962	902.753
600.090	909.082
600.218	906.835
600.346	897.082
600.474	912.742
600.602	913.093
600.730	913.371
600.858	906.371
600.987	908.835
601.115	911.175
601.243	914.825
601.371	915.598
601.499	916.887
601.627	914.887
601.755	919.639
601.883	913.495
602.012	923.464
602.140	923.402
602.268	927.247
602.396	929.113
602.524	929.567
602.652	927.155
602.780	926.691
602.908	937.660
603.037	934.722
603.165	938.732
603.293	945.237
603.421	938.691
603.549	946.309
603.677	951.196
603.805	948.680
603.933	952.526
604.062	945.907
604.190	959.619
604.318	949.351
604.446	960.825
604.574	961.268
604.702	958.670
604.830	962.227
604.958	973.969
605.087	982.351
605.215	976.474
605.343	987.227
605.471	989.876
605.599	985.010
605.727	983.268
605.855	979.959
605.983	979.072
606.112	996.732
606.240	996.588
606.368	981.495
606.496	992.680
606.624	981.928
606.752	986.907
606.880	996.412
607.008	998.289
607.137	1001.588
607.265	991.897
607.393	995.763
607.521	1003.186
607.649	993.186
607.777	999.433
607.905	993.031
608.033	1004.412
608.162	998.278
608.290	993.938
608.418	1016.443
608.546	994.918
608.674	1004.959
608.802	992.619
608.930	1010.082
609.058	994.474
609.187	991.041
609.315	998.856
609.443	999.258
609.571	1000.103
609.699	998.557
609.827	1006.928
609.955	989.082
610.083	996.670
610.212	998.175
610.340	1001.103
610.468	1002.072
610.596	1002.495
610.724	990.722
610.852	1000.175
610.980	1003.825
611.108	1003.557
611.237	993.887
611.365	1006.289
611.493	1004.423
611.621	1000.979
611.749	1007.670
611.877	1005.588
612.005	1014.546
612.133	1013.557
612.262	1001.165
612.390	1019.505
612.518	1008.299
612.646	1010.289
612.774	1010.464
612.902	1014.299
613.030	1017.711
