sample6v_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:09:43
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	880.959
586.124	847.866
586.252	834.536
586.380	849.021
586.508	841.165
586.637	849.660
586.765	844.165
586.893	855.165
587.021	858.876
587.149	852.021
587.277	859.309
587.405	851.000
587.533	852.423
587.662	853.938
587.790	856.536
587.918	857.289
588.046	855.845
588.174	863.268
588.302	863.856
588.430	852.670
588.558	862.907
588.687	866.485
588.815	875.103
588.943	866.381
589.071	863.845
589.199	868.351
589.327	867.433
589.455	857.515
589.583	871.866
589.712	869.814
589.840	863.711
589.968	866.340
590.096	874.959
590.224	868.887
590.352	870.794
590.480	866.062
590.608	871.794
590.737	868.093
590.865	874.165
590.993	864.268
591.121	866.454
591.249	873.639
591.377	867.670
591.505	871.907
591.633	872.443
591.762	878.412
591.890	879.505
592.018	877.196
592.146	873.258
592.274	869.866
592.402	876.773
592.530	871.742
592.658	873.711
592.787	877.268
592.915	871.072
593.043	883.526
593.171	883.206
593.299	889.814
593.427	892.505
593.555	892.289
593.683	884.309
593.812	889.258
593.940	897.742
594.068	898.299
594.196	901.351
594.324	900.247
594.452	904.567
594.580	908.825
594.708	919.526
594.837	920.773
594.965	922.660
595.093	921.268
595.221	921.835
595.349	923.784
595.477	930.835
595.605	925.186
595.733	952.186
595.862	946.052
595.990	938.660
596.118	938.629
596.246	951.093
596.374	947.454
596.502	954.825
596.630	945.835
596.758	953.010
596.887	967.031
597.015	955.454
597.143	951.093
597.271	948.928
597.399	962.258
597.527	956.165
597.655	964.423
597.783	961.021
597.912	962.918
598.040	963.866
598.168	953.443
598.296	954.856
598.424	956.639
598.552	947.825
598.680	955.093
598.808	958.918
598.937	973.876
599.065	956.959
599.193	967.784
599.321	945.495
599.449	967.103
599.577	955.701
599.705	955.103
599.833	963.835
599.962	958.742
600.090	966.928
600.218	966.814
600.346	959.742
600.474	955.144
600.602	963.093
600.730	960.979
600.858	968.619
600.987	964.753
601.115	966.340
601.243	960.639
601.371	968.773
601.499	973.402
601.627	975.412
601.755	980.392
601.883	981.320
602.012	980.959
602.140	985.928
602.268	985.701
602.396	991.680
602.524	994.186
602.652	1001.845
602.780	1002.134
602.908	1002.907
603.037	1014.680
603.165	1006.247
603.293	1020.412
603.421	1017.464
603.549	1016.990
603.677	1027.887
603.805	1026.062
603.933	1038.660
604.062	1032.433
604.190	1046.722
604.318	1043.804
604.446	1061.031
604.574	1048.103
604.702	1061.804
604.830	1056.907
604.958	1071.320
605.087	1074.062
605.215	1078.732
605.343	1075.680
605.471	1094.588
605.599	1091.381
605.727	1087.412
605.855	1089.052
605.983	1084.124
606.112	1102.072
606.240	1104.835
606.368	1102.052
606.496	1103.608
606.624	1105.237
606.752	1105.814
606.880	1111.402
607.008	1116.474
607.137	1118.454
607.265	1116.247
607.393	1118.742
607.521	1121.856
607.649	1118.206
607.777	1116.619
607.905	1126.361
608.033	1126.938
608.162	1121.371
608.290	1127.237
608.418	1127.938
608.546	1120.423
608.674	1128.454
608.802	1129.629
608.930	1139.454
609.058	1127.670
609.187	1121.216
609.315	1122.969
609.443	1128.918
609.571	1127.093
609.699	1128.103
609.827	1129.804
609.955	1133.258
610.083	1125.619
610.212	1125.196
610.340	1136.134
610.468	1124.577
610.596	1143.031
610.724	1132.845
610.852	1133.660
610.980	1141.010
611.108	1136.103
611.237	1140.608
611.365	1142.320
611.493	1150.278
611.621	1141.134
611.749	1156.258
611.877	1169.052
612.005	1153.680
612.133	1157.959
612.262	1161.680
612.390	1163.247
612.518	1172.330
612.646	1162.371
612.774	1160.660
612.902	1182.216
613.030	1175.598
613.158	1180.845
613.287	1190.804
613.415	1195.278
613.543	1188.299
613.671	1196.072
613.799	1202.979
613.927	1209.258
614.055	1202.680
614.183	1226.423
614.312	1223.495
