70_90_0_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
10:51:07
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	21660.779
586.124	20974.558
586.252	20949.933
586.380	21099.010
586.508	21076.048
586.637	21267.712
586.765	21232.942
586.893	21304.019
587.021	21299.010
587.149	21418.548
587.277	21366.375
587.405	21419.673
587.533	21394.375
587.662	21549.731
587.790	21432.875
587.918	21436.260
588.046	21384.712
588.174	21397.433
588.302	21387.327
588.430	21412.356
588.558	21405.231
588.687	21485.413
588.815	21364.423
588.943	21383.731
589.071	21400.231
589.199	21454.240
589.327	21426.510
589.455	21458.837
589.583	21398.538
589.712	21434.404
589.840	21359.096
589.968	21322.212
590.096	21458.779
590.224	21447.452
590.352	21472.067
590.480	21380.558
590.608	21377.192
590.737	21311.096
590.865	21427.952
590.993	21254.538
591.121	21418.740
591.249	21328.760
591.377	21331.654
591.505	21413.837
591.633	21325.000
591.762	21421.798
591.890	21361.731
592.018	21475.644
592.146	21422.788
592.274	21398.625
592.402	21387.529
592.530	21557.606
592.658	21444.596
592.787	21460.635
592.915	21444.202
593.043	21369.923
593.171	21417.865
593.299	21470.885
593.427	21448.433
593.555	21530.404
593.683	21504.538
593.812	21490.654
593.940	21503.606
594.068	21490.587
594.196	21593.894
594.324	21429.702
594.452	21753.865
594.580	21575.260
594.708	21616.962
594.837	21589.087
594.965	21736.163
595.093	21661.010
595.221	21833.875
595.349	21726.029
595.477	21693.067
595.605	21818.846
595.733	21760.894
595.862	21781.317
595.990	21813.250
596.118	21834.442
596.246	21887.394
596.374	21839.317
596.502	21807.904
596.630	21880.567
596.758	21837.692
596.887	21943.510
597.015	21799.846
597.143	21929.942
597.271	21849.577
597.399	21939.538
597.527	21822.337
597.655	21980.010
597.783	21881.596
597.912	21935.885
598.040	21935.663
598.168	21929.087
598.296	21815.615
598.424	22017.712
598.552	21914.846
598.680	21924.135
598.808	21941.000
598.937	21843.692
599.065	21920.433
599.193	21889.183
599.321	21918.962
599.449	21817.163
599.577	21833.942
599.705	21809.250
599.833	21811.904
599.962	21838.000
600.090	21847.731
600.218	21826.740
600.346	21841.519
600.474	21751.038
600.602	21754.221
600.730	21827.529
600.858	21849.462
600.987	21803.798
601.115	21758.106
601.243	21795.202
601.371	21855.712
601.499	21799.163
601.627	21844.279
601.755	21853.279
601.883	21894.846
602.012	21760.817
602.140	21834.558
602.268	21778.096
602.396	21926.663
602.524	21866.644
602.652	21993.163
