sample8h_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:11:40
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	800.103
586.124	773.351
586.252	774.845
586.380	768.670
586.508	783.753
586.637	781.278
586.765	785.289
586.893	777.742
587.021	782.825
587.149	790.784
587.277	788.794
587.405	782.371
587.533	785.196
587.662	790.103
587.790	792.835
587.918	792.670
588.046	790.814
588.174	788.629
588.302	798.371
588.430	787.227
588.558	791.021
588.687	800.887
588.815	804.412
588.943	803.567
589.071	801.258
589.199	799.763
589.327	801.969
589.455	796.876
589.583	807.701
589.712	809.206
589.840	806.227
589.968	809.443
590.096	811.361
590.224	814.299
590.352	818.165
590.480	818.804
590.608	822.340
590.737	812.969
590.865	810.041
590.993	814.196
591.121	813.670
591.249	814.454
591.377	820.041
591.505	823.887
591.633	824.340
591.762	826.474
591.890	825.649
592.018	818.268
592.146	822.670
592.274	826.082
592.402	828.072
592.530	814.526
592.658	829.753
592.787	827.165
592.915	828.000
593.043	832.608
593.171	815.629
593.299	835.320
593.427	826.536
593.555	827.330
593.683	819.825
593.812	827.567
593.940	829.309
594.068	839.000
594.196	843.691
594.324	837.309
594.452	840.536
594.580	841.629
594.708	838.577
594.837	843.845
594.965	840.134
595.093	847.722
595.221	851.608
595.349	847.443
595.477	844.825
595.605	853.268
595.733	859.041
595.862	857.505
595.990	857.732
596.118	861.598
596.246	860.021
596.374	861.381
596.502	857.701
596.630	865.608
596.758	868.567
596.887	867.845
597.015	871.320
597.143	860.959
597.271	860.474
597.399	864.588
597.527	873.309
597.655	860.165
597.783	870.515
597.912	870.814
598.040	867.979
598.168	863.247
598.296	871.031
598.424	866.155
598.552	866.567
598.680	867.845
598.808	871.258
598.937	876.258
599.065	877.948
599.193	872.835
599.321	856.969
599.449	879.711
599.577	876.588
599.705	861.784
599.833	871.134
599.962	870.361
600.090	877.216
600.218	873.062
600.346	875.124
600.474	881.588
600.602	875.557
600.730	875.072
600.858	876.670
600.987	873.969
601.115	876.052
601.243	875.979
601.371	878.691
601.499	875.711
601.627	880.680
601.755	886.330
601.883	877.392
602.012	893.546
602.140	889.268
602.268	880.278
602.396	887.639
602.524	896.289
602.652	890.351
602.780	897.412
602.908	903.309
603.037	897.082
603.165	909.041
603.293	907.392
603.421	915.454
603.549	901.804
603.677	914.443
603.805	911.660
603.933	918.124
604.062	909.948
604.190	918.237
604.318	922.443
604.446	926.330
604.574	927.763
604.702	918.175
604.830	925.742
604.958	931.938
605.087	934.753
605.215	939.196
605.343	930.227
605.471	946.093
605.599	940.732
605.727	942.845
605.855	951.794
605.983	938.763
606.112	951.732
606.240	949.990
606.368	950.495
606.496	941.897
606.624	947.082
606.752	941.309
606.880	955.247
607.008	954.474
607.137	952.134
607.265	951.588
607.393	961.763
607.521	962.804
607.649	964.546
607.777	953.845
607.905	951.021
608.033	968.433
608.162	957.464
608.290	951.361
608.418	955.227
608.546	955.227
608.674	966.381
608.802	961.649
608.930	972.485
609.058	957.206
609.187	954.010
609.315	955.258
609.443	952.309
609.571	955.784
609.699	957.660
609.827	955.134
609.955	957.474
610.083	956.505
610.212	957.711
610.340	960.505
610.468	951.474
610.596	961.887
610.724	956.670
610.852	972.093
610.980	954.907
611.108	953.000
611.237	952.464
611.365	952.381
611.493	961.567
611.621	964.062
611.749	967.876
611.877	965.103
612.005	966.289
612.133	959.629
612.262	962.371
612.390	969.165
612.518	966.320
612.646	970.454
612.774	964.845
612.902	969.103
613.030	972.722
613.158	974.289
