sample13h_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:19:56
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	778.186
586.124	750.979
586.252	744.052
586.380	751.062
586.508	759.567
586.637	751.608
586.765	758.814
586.893	760.443
587.021	767.216
587.149	755.990
587.277	762.206
587.405	769.742
587.533	764.680
587.662	757.876
587.790	771.619
587.918	767.722
588.046	766.103
588.174	768.258
588.302	775.320
588.430	760.928
588.558	775.144
588.687	769.773
588.815	774.021
588.943	785.825
589.071	775.856
589.199	777.825
589.327	779.835
589.455	775.340
589.583	783.474
589.712	784.031
589.840	781.206
589.968	780.082
590.096	786.402
590.224	783.505
590.352	797.000
590.480	789.845
590.608	789.010
590.737	778.794
590.865	787.804
590.993	794.742
591.121	791.835
591.249	792.753
591.377	795.381
591.505	794.402
591.633	791.165
591.762	794.948
591.890	805.763
592.018	798.392
592.146	797.495
592.274	801.361
592.402	801.742
592.530	787.464
592.658	799.856
592.787	802.247
592.915	803.237
593.043	805.206
593.171	809.680
593.299	808.990
593.427	811.216
593.555	803.258
593.683	813.938
593.812	806.608
593.940	808.825
594.068	814.928
594.196	822.268
594.324	816.773
594.452	826.124
594.580	819.021
594.708	818.155
594.837	822.784
594.965	824.835
595.093	823.320
595.221	829.649
595.349	829.804
595.477	824.773
595.605	831.691
595.733	840.093
595.862	843.000
595.990	827.959
596.118	837.546
596.246	840.402
596.374	838.165
596.502	847.825
596.630	841.165
596.758	847.979
596.887	843.619
597.015	848.010
597.143	838.371
597.271	846.289
597.399	842.464
597.527	849.093
597.655	845.103
597.783	855.216
597.912	847.505
598.040	848.546
598.168	850.113
598.296	849.619
598.424	847.258
598.552	843.918
598.680	847.186
598.808	849.773
598.937	850.722
599.065	853.134
599.193	853.330
599.321	839.021
599.449	852.773
599.577	846.938
599.705	852.536
599.833	858.557
599.962	848.959
600.090	859.340
600.218	847.825
600.346	859.557
600.474	845.887
600.602	861.969
600.730	850.577
600.858	859.784
600.987	852.247
601.115	860.155
601.243	856.072
601.371	869.289
601.499	866.474
601.627	865.155
601.755	862.041
601.883	863.186
602.012	871.309
602.140	872.010
602.268	880.093
602.396	878.856
602.524	878.732
602.652	882.443
602.780	879.515
602.908	883.979
603.037	883.474
603.165	888.825
603.293	890.928
603.421	891.464
603.549	896.021
603.677	898.711
603.805	892.938
603.933	902.196
604.062	898.691
604.190	906.649
604.318	905.361
604.446	915.320
604.574	902.928
604.702	906.021
604.830	906.711
604.958	916.505
605.087	919.557
605.215	929.608
605.343	922.536
605.471	938.722
605.599	925.948
605.727	929.588
605.855	924.897
605.983	930.918
606.112	933.010
606.240	942.268
606.368	934.454
606.496	931.474
606.624	938.938
606.752	934.784
606.880	936.474
607.008	946.701
607.137	945.361
607.265	950.546
607.393	950.392
607.521	945.711
607.649	938.485
607.777	947.629
607.905	939.928
608.033	955.134
608.162	942.639
608.290	950.124
608.418	953.186
608.546	949.557
608.674	960.124
608.802	954.825
608.930	951.701
609.058	948.546
609.187	941.433
609.315	944.763
609.443	958.402
609.571	956.072
609.699	949.990
609.827	946.866
609.955	950.278
610.083	951.670
610.212	949.526
610.340	943.155
610.468	946.814
610.596	954.186
610.724	945.103
610.852	951.278
610.980	950.577
611.108	952.526
611.237	957.093
611.365	953.825
611.493	946.598
611.621	950.351
611.749	958.237
611.877	967.866
612.005	965.887
612.133	956.639
612.262	966.155
612.390	966.134
612.518	964.113
612.646	959.619
612.774	967.227
612.902	971.897
613.030	968.113
613.158	975.557
613.287	974.165
613.415	974.897
613.543	983.268
613.671	983.289
613.799	983.526
613.927	980.082
614.055	982.608
614.183	990.804
614.312	995.186
614.440	992.711
614.568	993.278
614.696	992.433
614.824	998.660
614.952	995.402
615.080	995.526
615.208	1000.990
615.337	1006.113
615.465	998.742
615.593	997.990
615.721	1000.000
615.849	1006.567
615.977	1015.206
616.105	992.515
616.233	1002.948
616.362	1013.144
616.490	1010.897
616.618	1012.495
616.746	1011.639
616.874	1014.515
617.002	1017.979
617.130	1018.959
