sample2v_at_750.00nm_cut_at_1200.50Y_01.dat
19.06.2023
10:50:33
cut middle at Y: 1200.50
top cursor: 1249 down cursor: 1152 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1411.742
586.124	1359.330
586.252	1345.062
586.380	1338.948
586.508	1349.258
586.637	1355.320
586.765	1350.577
586.893	1358.237
587.021	1366.247
587.149	1356.845
587.277	1376.536
587.405	1372.082
587.533	1353.887
587.662	1366.309
587.790	1356.165
587.918	1373.320
588.046	1368.340
588.174	1380.134
588.302	1365.897
588.430	1374.072
588.558	1381.732
588.687	1369.990
588.815	1381.701
588.943	1379.186
589.071	1375.000
589.199	1382.155
589.327	1381.031
589.455	1383.000
589.583	1394.237
589.712	1376.948
589.840	1383.175
589.968	1383.072
590.096	1381.175
590.224	1374.175
590.352	1397.402
590.480	1403.289
590.608	1385.196
590.737	1377.639
590.865	1381.773
590.993	1396.577
591.121	1389.227
591.249	1390.536
591.377	1377.784
591.505	1392.701
591.633	1390.196
591.762	1392.866
591.890	1393.103
592.018	1395.691
592.146	1389.247
592.274	1396.876
592.402	1393.969
592.530	1407.608
592.658	1406.309
592.787	1418.505
592.915	1417.577
593.043	1429.278
593.171	1406.072
593.299	1416.567
593.427	1421.186
593.555	1424.196
593.683	1423.165
593.812	1440.959
593.940	1449.938
594.068	1459.990
594.196	1444.175
594.324	1457.567
594.452	1457.990
594.580	1448.526
594.708	1479.845
594.837	1461.959
594.965	1474.577
595.093	1474.289
595.221	1474.206
595.349	1479.979
595.477	1500.598
595.605	1504.845
595.733	1503.629
595.862	1528.103
595.990	1507.072
596.118	1508.402
596.246	1510.557
596.374	1511.794
596.502	1526.619
596.630	1539.196
596.758	1508.330
596.887	1531.505
597.015	1521.649
597.143	1542.763
597.271	1533.299
597.399	1534.773
597.527	1531.052
597.655	1526.567
597.783	1525.165
597.912	1539.515
598.040	1537.340
598.168	1546.031
598.296	1542.381
598.424	1544.196
598.552	1529.649
598.680	1527.546
598.808	1542.289
598.937	1540.227
599.065	1537.402
599.193	1528.567
599.321	1532.825
599.449	1528.598
599.577	1533.938
599.705	1532.505
599.833	1543.144
599.962	1538.227
600.090	1534.320
600.218	1546.134
600.346	1545.515
600.474	1548.299
600.602	1546.216
