90_120_90_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:31:10
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	11310.394
586.124	11103.538
586.252	11073.587
586.380	11113.510
586.508	11142.837
586.637	11243.490
586.765	11162.096
586.893	11190.635
587.021	11250.760
587.149	11232.394
587.277	11249.106
587.405	11238.471
587.533	11322.327
587.662	11328.885
587.790	11321.683
587.918	11314.519
588.046	11296.269
588.174	11335.952
588.302	11286.096
588.430	11300.433
588.558	11339.010
588.687	11319.885
588.815	11308.135
588.943	11325.462
589.071	11281.577
589.199	11310.548
589.327	11290.135
589.455	11363.365
589.583	11322.529
589.712	11272.740
589.840	11272.990
589.968	11261.567
590.096	11291.462
590.224	11252.115
590.352	11343.904
590.480	11286.635
590.608	11278.519
590.737	11276.500
590.865	11338.135
590.993	11213.462
591.121	11236.933
591.249	11230.135
591.377	11220.913
591.505	11310.846
591.633	11199.529
591.762	11224.365
591.890	11223.519
592.018	11310.981
592.146	11214.135
592.274	11217.933
592.402	11186.394
592.530	11383.798
592.658	11289.596
592.787	11241.125
592.915	11256.154
593.043	11210.538
593.171	11267.942
593.299	11244.971
593.427	11222.894
593.555	11267.596
593.683	11227.212
593.812	11258.750
593.940	11295.490
594.068	11277.442
594.196	11250.923
594.324	11293.356
594.452	11474.135
594.580	11358.077
594.708	11375.048
594.837	11364.981
594.965	11464.029
595.093	11381.423
595.221	11476.596
595.349	11442.990
595.477	11443.692
595.605	11486.135
595.733	11506.019
595.862	11522.596
595.990	11517.115
596.118	11592.721
596.246	11609.519
596.374	11549.452
596.502	11598.365
596.630	11597.885
596.758	11585.990
596.887	11577.029
597.015	11578.548
597.143	11595.750
597.271	11646.183
597.399	11664.538
597.527	11608.721
597.655	11630.327
597.783	11630.144
597.912	11639.606
598.040	11653.067
598.168	11600.067
598.296	11574.404
598.424	11733.846
598.552	11575.837
598.680	11582.462
598.808	11619.221
598.937	11534.942
599.065	11587.615
599.193	11644.048
599.321	11575.654
599.449	11530.346
599.577	11541.779
599.705	11545.731
599.833	11503.038
599.962	11471.115
600.090	11490.135
600.218	11494.712
600.346	11476.385
600.474	11465.712
600.602	11426.385
600.730	11393.365
600.858	11436.231
600.987	11480.413
601.115	11438.029
601.243	11491.048
601.371	11503.231
601.499	11501.346
601.627	11502.135
601.755	11440.462
601.883	11533.029
602.012	11390.827
602.140	11521.827
602.268	11493.788
602.396	11622.788
602.524	11517.462
602.652	11572.077
602.780	11550.337
602.908	11595.115
603.037	11652.942
603.165	11587.510
603.293	11650.529
603.421	11646.423
603.549	11684.933
603.677	11737.106
603.805	11694.721
603.933	11748.904
604.062	11815.942
604.190	11858.808
604.318	11901.144
604.446	11818.048
604.574	11961.500
604.702	11986.827
604.830	11914.029
604.958	11987.212
605.087	12010.692
605.215	12078.000
605.343	12155.173
605.471	12118.279
605.599	12113.769
605.727	12236.183
605.855	12180.875
605.983	12245.029
606.112	12262.654
606.240	12262.894
606.368	12225.817
606.496	12251.029
606.624	12350.346
606.752	12260.433
606.880	12351.596
607.008	12302.779
607.137	12285.779
607.265	12404.596
607.393	12391.817
607.521	12427.413
607.649	12341.048
607.777	12339.029
607.905	12374.077
608.033	12326.231
608.162	12351.269
608.290	12323.875
608.418	12419.173
608.546	12367.673
608.674	12384.817
608.802	12344.519
608.930	12309.587
609.058	12284.519
609.187	12305.913
609.315	12277.625
609.443	12238.500
609.571	12352.490
609.699	12216.750
609.827	12303.115
609.955	12221.712
610.083	12185.500
610.212	12174.702
610.340	12119.510
610.468	12148.942
610.596	12152.250
610.724	12107.942
610.852	12171.635
610.980	12132.413
611.108	12080.067
611.237	12092.154
611.365	12108.490
611.493	12063.019
611.621	12111.385
611.749	12077.288
611.877	12133.144
612.005	12051.692
612.133	12104.923
612.262	12093.856
612.390	12154.721
612.518	12160.933
612.646	12080.567
612.774	12177.212
612.902	12162.173
613.030	12135.471
613.158	12130.683
613.287	12231.885
613.415	12133.144
613.543	12186.942
613.671	12146.029
613.799	12191.173
613.927	12229.298
614.055	12259.548
614.183	12273.702
614.312	12233.981
614.440	12371.077
614.568	12343.067
614.696	12356.731
614.824	12305.904
614.952	12367.356
615.080	12384.779
615.208	12415.769
615.337	12516.923
615.465	12436.279
615.593	12499.558
615.721	12463.644
615.849	12569.731
615.977	12515.404
616.105	12577.942
616.233	12556.702
616.362	12626.154
616.490	12631.260
616.618	12623.904
616.746	12756.125
616.874	12682.779
617.002	12718.894
617.130	12743.827
617.258	12685.269
617.387	12741.144
617.515	12762.760
617.643	12734.817
617.771	12807.702
617.899	12757.115
618.027	12810.010
618.155	12826.202
618.283	12801.327
618.412	12852.962
618.540	12913.327
618.668	12856.058
618.796	12851.029
618.924	12814.106
619.052	12867.019
619.180	12834.875
619.308	12827.615
619.437	12812.692
619.565	12832.365
619.693	12802.519
619.821	12857.837
619.949	12820.279
620.077	12820.423
620.205	12829.202
620.333	12875.452
620.462	12792.673
620.590	12819.779
620.718	12852.000
620.846	12845.808
620.974	12842.221
621.102	12901.837
621.230	12831.192
621.358	12970.837
621.487	12803.894
621.615	12869.760
621.743	12789.250
621.871	12859.721
621.999	12778.904
622.127	12805.750
622.255	12782.087
622.383	12746.212
622.512	12747.202
622.640	12753.240
622.768	12767.462
622.896	12830.740
623.024	12790.721
623.152	12728.413
623.280	12841.019
623.408	12720.308
623.537	12776.942
623.665	12695.538
623.793	12785.163
623.921	12723.817
624.049	12721.769
624.177	12723.260
624.305	12752.731
624.433	12716.750
624.562	12718.673
624.690	12846.740
624.818	12685.856
624.946	12703.904
625.074	12692.202
625.202	12681.375
625.330	12667.702
625.458	12798.846
625.587	12678.365
625.715	12722.654
625.843	12710.788
625.971	12718.615
626.099	12697.606
626.227	12730.712
626.355	12646.163
626.483	12723.721
626.612	12673.587
626.740	12722.615
626.868	12719.731
626.996	12755.144
627.124	12703.010
627.252	12680.923
627.380	12678.288
627.508	12683.827
627.637	12723.856
627.765	12715.163
627.893	12752.971
628.021	12824.596
628.149	12713.760
628.277	12793.288
628.405	12743.413
628.533	12779.106
628.662	12771.221
628.790	12886.462
628.918	12768.260
629.046	12941.385
629.174	12784.442
629.302	12821.048
629.430	12759.048
629.558	12842.279
629.687	12785.837
629.815	12865.529
629.943	12978.798
630.071	12906.394
630.199	12887.827
630.327	12931.356
630.455	12947.990
630.583	12931.202
630.712	12918.327
630.840	12949.173
630.968	12936.433
631.096	12930.154
631.224	12958.365
631.352	13128.115
631.480	13027.663
631.608	13216.548
631.737	12980.423
631.865	13145.327
631.993	13083.673
632.121	13229.769
632.249	13101.750
632.377	13113.615
632.505	13067.433
632.633	13114.231
632.762	13038.981
632.890	13101.856
633.018	13091.385
633.146	13065.981
633.274	13021.038
633.402	13105.587
633.530	13044.404
633.658	13035.769
633.787	13057.096
633.915	13051.558
634.043	13056.096
634.171	13061.212
634.299	13057.452
634.427	13028.010
634.555	13255.596
634.683	13031.067
634.812	13034.337
634.940	12965.452
635.068	13017.442
635.196	12947.048
635.324	13002.788
635.452	12983.702
635.580	13022.779
635.708	12914.933
635.837	12914.115
635.965	12883.221
636.093	12833.500
636.221	12823.433
636.349	12805.250
636.477	12745.192
636.605	12829.500
636.733	12732.096
636.862	12722.481
636.990	12744.279
637.118	12699.971
637.246	12649.096
637.374	12796.106
637.502	12607.183
637.630	12579.192
637.758	12574.769
637.887	12514.125
638.015	12629.615
638.143	12548.683
638.271	12462.952
638.399	12512.231
638.527	12415.635
638.655	12419.538
638.783	12428.740
638.912	12443.721
639.040	12403.798
639.168	12337.952
639.296	12329.962
639.424	12396.952
639.552	12327.462
639.680	12359.288
639.808	12339.337
639.937	12263.481
640.065	12245.981
640.193	12264.606
640.321	12385.817
640.449	12309.846
640.577	12220.519
640.705	12226.240
640.833	12236.029
640.962	12307.394
641.090	12181.250
641.218	12193.029
641.346	12294.769
641.474	12211.183
641.602	12188.240
641.730	12190.125
641.858	12205.183
641.987	12174.327
642.115	12347.798
642.243	12222.231
642.371	12352.769
642.499	12205.038
642.627	12244.433
642.755	12196.442
642.883	12190.529
643.012	12200.423
643.140	12243.971
643.268	12246.250
643.396	12173.990
643.524	12231.279
643.652	12287.442
643.780	12178.048
643.908	12130.788
644.037	12293.981
644.165	12268.577
644.293	12395.029
644.421	12185.346
644.549	12254.413
644.677	12315.635
644.805	12195.750
644.933	12191.231
645.062	12212.856
645.190	12384.327
645.318	12245.346
645.446	12160.423
645.574	12181.106
645.702	12229.087
645.830	12241.433
645.958	12168.308
646.087	12141.269
646.215	12130.856
646.343	12181.356
646.471	12352.125
646.599	12146.981
646.727	12145.971
646.855	12154.337
646.983	12120.856
647.112	12217.731
647.240	12144.346
647.368	12206.019
647.496	12139.106
647.624	12121.327
647.752	12064.346
647.880	12075.721
648.008	12100.010
648.137	12095.240
648.265	12051.260
648.393	12109.827
648.521	12036.663
648.649	12183.760
648.777	12074.962
648.905	12031.317
649.033	12093.904
649.162	11965.615
649.290	11897.413
649.418	11907.096
649.546	12093.856
649.674	11907.827
649.802	11872.000
649.930	11794.558
650.058	11790.365
650.187	11876.077
650.315	11774.760
650.443	11803.769
650.571	11758.596
650.699	11714.990
650.827	11682.644
650.955	11663.452
651.083	11738.154
651.212	11624.337
651.340	11632.413
651.468	11581.365
651.596	11620.856
651.724	11612.481
651.852	11552.933
651.980	11566.385
652.108	11537.125
652.237	11529.115
652.365	11431.663
652.493	11452.808
652.621	11448.683
652.749	11445.942
652.877	11407.048
653.005	11441.894
653.133	11359.606
653.262	11346.231
653.390	11328.481
653.518	11454.731
653.646	11300.087
653.774	11273.990
653.902	11369.837
654.030	11261.183
654.158	11229.558
654.287	11247.298
654.415	11208.010
654.543	11220.567
654.671	11173.087
654.799	11158.769
654.927	11123.490
655.055	11101.471
655.183	11112.635
655.312	11110.885
655.440	11067.135
655.568	11063.404
655.696	11117.865
655.824	11034.606
655.952	10987.865
656.080	11007.394
656.208	10974.615
656.337	10988.923
656.465	11146.346
656.593	10934.356
656.721	10981.625
656.849	11013.462
656.977	10825.221
657.105	10859.865
657.233	10902.288
657.362	10936.000
657.490	10877.173
657.618	10849.125
657.746	10844.115
657.874	10742.144
658.002	10711.712
658.130	10703.096
658.258	10680.990
658.387	10643.885
658.515	10623.183
658.643	10596.413
658.771	10630.702
658.899	10571.904
659.027	10555.837
659.155	10561.231
659.283	10535.423
659.412	10532.067
659.540	10503.010
659.668	10518.125
659.796	10583.221
659.924	10545.596
660.052	10619.865
660.180	10513.952
660.308	10548.615
660.437	10538.202
660.565	10483.462
660.693	10388.000
660.821	10577.702
