70_80_wo_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
10:55:06
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	45696.654
586.124	44190.923
586.252	44187.221
586.380	44362.548
586.508	44514.413
586.637	44764.096
586.765	44803.279
586.893	44961.029
587.021	44909.250
587.149	45171.856
587.277	45094.635
587.405	45210.163
587.533	45367.769
587.662	45393.519
587.790	45290.240
587.918	45317.942
588.046	45174.000
588.174	45347.250
588.302	45275.712
588.430	45312.125
588.558	45305.308
588.687	45400.423
588.815	45326.058
588.943	45181.471
589.071	45351.413
589.199	45327.442
589.327	45329.875
589.455	45349.625
589.583	45355.375
589.712	45374.154
589.840	45334.231
589.968	45296.740
590.096	45466.702
590.224	45477.596
590.352	45574.337
590.480	45305.192
590.608	45401.327
590.737	45297.394
590.865	45435.202
590.993	45298.567
591.121	45438.327
591.249	45340.144
591.377	45384.154
591.505	45351.173
591.633	45296.625
591.762	45477.827
591.890	45495.375
592.018	45464.596
592.146	45565.375
592.274	45503.740
592.402	45533.231
592.530	45720.865
592.658	45558.231
592.787	45669.250
592.915	45545.923
593.043	45584.490
593.171	45759.019
593.299	45714.788
593.427	45744.962
593.555	45857.471
593.683	45865.404
593.812	45786.288
593.940	45968.654
594.068	46034.288
594.196	46082.808
594.324	46036.000
594.452	46274.442
594.580	46125.260
594.708	46306.298
594.837	46372.577
594.965	46575.231
595.093	46441.615
595.221	46735.067
595.349	46668.106
595.477	46565.269
595.605	46756.692
595.733	46768.538
595.862	46749.163
595.990	46802.413
596.118	46849.769
596.246	46981.154
596.374	47003.029
596.502	47002.683
596.630	46949.269
596.758	47097.404
596.887	47237.529
597.015	47186.788
597.143	47160.154
597.271	47102.269
597.399	47308.279
597.527	47013.212
597.655	47322.173
597.783	47171.894
597.912	47251.702
598.040	47266.904
598.168	47227.250
598.296	47178.808
598.424	47415.212
598.552	47263.702
598.680	47196.846
598.808	47315.798
598.937	47270.058
599.065	47283.615
599.193	47206.125
599.321	47367.231
599.449	47156.702
599.577	47205.644
599.705	47228.808
599.833	47135.481
599.962	47141.750
600.090	47202.221
600.218	47165.106
600.346	47123.279
600.474	47191.952
600.602	47040.096
600.730	47266.942
600.858	47247.212
600.987	47312.067
601.115	47151.144
601.243	47226.462
601.371	47274.212
601.499	47300.000
601.627	47574.663
601.755	47481.423
601.883	47502.163
602.012	47439.288
602.140	47438.663
602.268	47392.731
602.396	47619.500
602.524	47692.221
602.652	47772.250
602.780	47837.663
602.908	47765.433
603.037	47935.010
603.165	48107.423
603.293	48069.577
603.421	48175.135
603.549	48297.038
603.677	48222.288
603.805	48410.808
603.933	48397.923
604.062	48617.702
604.190	48659.615
604.318	48686.644
604.446	48801.731
604.574	48805.577
604.702	48810.962
604.830	49057.404
604.958	49042.298
605.087	49134.798
605.215	49297.442
605.343	49316.000
605.471	49348.875
605.599	49376.596
605.727	49405.288
605.855	49606.404
605.983	49579.212
606.112	49653.856
606.240	49709.250
606.368	49721.490
606.496	49706.346
606.624	49810.981
606.752	49843.154
606.880	49881.048
607.008	50043.183
607.137	49956.673
607.265	50084.029
607.393	50036.404
607.521	50054.856
607.649	50135.712
607.777	49942.260
607.905	50075.404
608.033	50110.212
608.162	49990.731
608.290	50101.817
608.418	50117.933
608.546	50162.529
608.674	50142.683
608.802	49992.548
608.930	50006.548
609.058	50093.750
609.187	50117.567
609.315	50125.019
609.443	50084.490
609.571	50130.404
609.699	50091.154
609.827	50149.779
609.955	50025.385
610.083	49926.538
610.212	50033.385
610.340	49992.990
610.468	50073.731
610.596	49956.865
610.724	50020.865
610.852	50082.433
610.980	49871.942
611.108	49977.269
611.237	50068.298
611.365	50092.567
611.493	49998.269
611.621	49958.462
611.749	49912.567
611.877	49944.260
612.005	50003.173
612.133	50101.654
612.262	50100.346
612.390	50186.500
612.518	50234.942
612.646	50255.000
612.774	50282.615
612.902	50242.298
613.030	50358.846
613.158	50382.856
613.287	50375.298
613.415	50349.635
613.543	50299.279
613.671	50429.558
613.799	50454.077
613.927	50534.990
614.055	50704.740
614.183	50653.183
614.312	50694.750
614.440	50725.962
614.568	50752.413
614.696	50864.654
614.824	50850.519
614.952	50977.067
615.080	50980.481
615.208	51214.202
615.337	51256.000
615.465	51083.510
615.593	51313.125
615.721	51173.192
615.849	51270.471
615.977	51430.913
616.105	51400.163
616.233	51519.231
616.362	51606.327
616.490	51456.577
616.618	51602.365
616.746	51728.942
616.874	51771.375
617.002	51789.808
617.130	51666.769
617.258	51679.308
617.387	51832.250
617.515	51834.404
617.643	51869.683
617.771	51896.558
617.899	51914.990
618.027	51954.327
618.155	51935.875
618.283	51888.048
618.412	51967.856
618.540	52181.683
618.668	52108.471
618.796	52000.548
618.924	52039.010
619.052	52144.000
619.180	52114.317
619.308	51997.317
619.437	51905.346
619.565	51987.375
619.693	52072.567
619.821	52053.904
619.949	52097.788
620.077	52136.962
620.205	52083.404
620.333	52112.413
620.462	52159.837
620.590	52133.308
620.718	52065.692
620.846	52250.173
620.974	52075.990
621.102	52134.413
