sample4h_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:07:07
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	883.948
586.124	858.072
586.252	856.361
586.380	856.392
586.508	856.206
586.637	862.990
586.765	860.454
586.893	860.186
587.021	873.598
587.149	868.485
587.277	865.825
587.405	882.515
587.533	867.454
587.662	878.031
587.790	874.320
587.918	878.536
588.046	873.866
588.174	871.330
588.302	874.000
588.430	872.711
588.558	879.021
588.687	878.268
588.815	887.979
588.943	891.402
589.071	887.825
589.199	894.268
589.327	890.464
589.455	882.454
589.583	887.196
589.712	895.485
589.840	886.639
589.968	888.835
590.096	900.155
590.224	898.175
590.352	899.907
590.480	894.629
590.608	899.928
590.737	898.546
590.865	906.165
590.993	912.371
591.121	900.443
591.249	911.216
591.377	909.515
591.505	904.897
591.633	914.113
591.762	915.763
591.890	915.691
592.018	918.258
592.146	916.722
592.274	914.887
592.402	909.938
592.530	910.412
592.658	909.990
592.787	917.464
592.915	915.361
593.043	920.505
593.171	924.124
593.299	927.804
593.427	924.629
593.555	913.515
593.683	919.175
593.812	919.454
593.940	937.113
594.068	940.536
594.196	931.835
594.324	927.186
594.452	941.876
594.580	943.639
594.708	939.165
594.837	940.258
594.965	944.402
595.093	943.598
595.221	945.423
595.349	949.691
595.477	954.299
595.605	951.268
595.733	960.907
595.862	954.268
595.990	959.289
596.118	956.392
596.246	966.526
596.374	960.722
596.502	960.948
596.630	969.258
596.758	965.959
596.887	971.814
597.015	968.691
597.143	973.124
597.271	968.371
597.399	972.649
597.527	967.351
597.655	977.649
597.783	974.299
597.912	972.557
598.040	965.753
598.168	972.773
598.296	966.938
598.424	972.825
598.552	979.753
598.680	969.258
598.808	980.289
598.937	980.454
599.065	979.526
599.193	980.856
599.321	971.175
599.449	981.000
599.577	986.948
599.705	971.021
599.833	982.876
599.962	977.598
600.090	979.103
600.218	983.907
600.346	984.381
600.474	985.691
600.602	982.845
600.730	986.691
600.858	983.082
600.987	994.103
601.115	993.082
601.243	977.763
601.371	988.144
601.499	983.608
601.627	993.907
601.755	1002.670
601.883	1009.309
602.012	1008.691
602.140	1003.093
602.268	1002.856
602.396	1010.773
602.524	1000.000
602.652	1016.907
602.780	1021.990
602.908	1020.598
603.037	1025.629
603.165	1033.010
603.293	1033.753
603.421	1025.577
603.549	1020.546
603.677	1037.897
603.805	1037.732
603.933	1041.247
604.062	1037.309
604.190	1058.258
604.318	1052.278
604.446	1057.557
604.574	1050.392
604.702	1061.866
604.830	1051.515
604.958	1052.247
605.087	1078.753
605.215	1072.680
605.343	1075.155
605.471	1086.835
605.599	1074.629
605.727	1081.639
605.855	1080.309
605.983	1076.361
606.112	1093.196
606.240	1086.691
606.368	1096.660
606.496	1086.835
606.624	1086.186
606.752	1087.443
606.880	1092.433
607.008	1100.278
607.137	1105.856
607.265	1095.278
607.393	1107.938
607.521	1099.804
607.649	1104.990
607.777	1107.237
607.905	1105.371
608.033	1114.237
608.162	1101.773
608.290	1097.495
608.418	1109.505
608.546	1107.804
608.674	1125.639
608.802	1108.680
608.930	1119.062
609.058	1111.866
609.187	1110.113
609.315	1115.619
609.443	1111.031
609.571	1112.433
609.699	1102.804
609.827	1114.175
609.955	1111.464
610.083	1104.835
610.212	1114.577
610.340	1118.402
610.468	1124.649
610.596	1119.794
610.724	1118.454
610.852	1108.134
610.980	1118.948
611.108	1118.722
611.237	1118.794
611.365	1117.423
611.493	1121.918
611.621	1125.247
611.749	1121.845
611.877	1132.052
612.005	1141.619
612.133	1131.515
612.262	1134.144
612.390	1134.784
612.518	1136.536
612.646	1143.258
612.774	1135.680
612.902	1155.505
613.030	1150.299
613.158	1145.454
613.287	1161.557
613.415	1158.835
613.543	1158.320
613.671	1153.680
613.799	1146.938
613.927	1168.309
614.055	1168.588
614.183	1173.485
614.312	1168.340
614.440	1172.412
614.568	1175.000
614.696	1175.825
614.824	1182.010
614.952	1173.969
615.080	1196.629
615.208	1192.515
615.337	1196.433
615.465	1189.021
615.593	1191.443
615.721	1195.608
615.849	1201.052
615.977	1190.804
616.105	1193.546
616.233	1214.629
616.362	1206.567
616.490	1212.536
616.618	1213.485
616.746	1196.206
616.874	1205.928
617.002	1218.206
617.130	1215.103
