sample15v_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:22:58
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	834.701
586.124	808.722
586.252	803.124
586.380	803.887
586.508	802.144
586.637	801.814
586.765	804.515
586.893	812.454
587.021	816.041
587.149	809.165
587.277	810.928
587.405	814.907
587.533	806.845
587.662	807.794
587.790	810.577
587.918	811.361
588.046	817.938
588.174	817.856
588.302	815.320
588.430	803.969
588.558	803.485
588.687	823.175
588.815	814.082
588.943	813.588
589.071	819.052
589.199	822.412
589.327	808.887
589.455	811.021
589.583	815.619
589.712	822.835
589.840	814.887
589.968	808.010
590.096	820.814
590.224	813.278
590.352	814.938
590.480	812.773
590.608	815.938
590.737	804.784
590.865	813.113
590.993	806.103
591.121	819.711
591.249	809.062
591.377	816.247
591.505	805.660
591.633	809.268
591.762	820.485
591.890	809.495
592.018	808.454
592.146	808.608
592.274	823.794
592.402	815.082
592.530	810.093
592.658	813.041
592.787	817.402
592.915	814.784
593.043	823.082
593.171	821.309
593.299	822.680
593.427	823.072
593.555	825.742
593.683	822.969
593.812	821.031
593.940	824.155
594.068	827.330
594.196	835.237
594.324	832.588
594.452	836.320
594.580	833.619
594.708	835.577
594.837	848.237
594.965	846.887
595.093	847.711
595.221	845.289
595.349	849.608
595.477	850.845
595.605	857.814
595.733	870.412
595.862	859.299
595.990	852.206
596.118	857.649
596.246	865.082
596.374	863.887
596.502	865.680
596.630	873.330
596.758	863.773
596.887	872.845
597.015	874.629
597.143	864.649
597.271	872.289
597.399	878.062
597.527	872.247
597.655	873.866
597.783	871.268
597.912	865.196
598.040	862.680
598.168	868.825
598.296	864.680
598.424	863.711
598.552	865.474
598.680	860.186
598.808	857.804
598.937	856.835
599.065	865.794
599.193	858.330
599.321	860.041
599.449	861.649
599.577	868.052
599.705	856.887
599.833	852.320
599.962	859.639
600.090	864.876
600.218	860.598
600.346	852.010
600.474	857.381
600.602	870.814
600.730	865.557
600.858	858.907
600.987	861.062
601.115	859.041
601.243	856.165
601.371	863.557
601.499	861.320
601.627	860.505
601.755	878.309
601.883	871.773
602.012	873.753
602.140	870.155
602.268	872.907
602.396	881.412
602.524	875.464
602.652	882.093
602.780	888.340
602.908	889.227
603.037	892.639
603.165	886.010
603.293	903.227
603.421	904.320
603.549	891.340
603.677	912.546
603.805	899.536
603.933	908.062
604.062	904.433
604.190	918.010
604.318	906.062
604.446	917.000
604.574	915.000
604.702	915.309
604.830	919.526
604.958	931.381
605.087	934.918
605.215	939.237
605.343	934.701
605.471	952.124
605.599	936.979
605.727	949.742
605.855	942.876
605.983	941.268
606.112	956.144
606.240	951.546
606.368	947.196
606.496	949.082
606.624	949.938
606.752	962.206
606.880	958.557
607.008	961.381
607.137	962.144
607.265	971.742
607.393	961.825
607.521	961.536
607.649	958.464
607.777	955.918
607.905	968.082
608.033	961.082
608.162	956.124
608.290	957.423
608.418	957.649
608.546	960.000
608.674	961.619
608.802	956.299
608.930	966.361
609.058	958.175
609.187	959.062
609.315	955.464
609.443	961.052
609.571	949.134
609.699	949.577
609.827	941.134
609.955	960.361
610.083	952.969
610.212	950.144
610.340	951.845
610.468	950.093
610.596	955.784
610.724	952.278
610.852	957.093
610.980	955.412
611.108	969.031
611.237	954.649
611.365	950.670
611.493	954.320
611.621	957.464
611.749	958.619
611.877	960.186
612.005	961.773
612.133	960.526
612.262	957.289
612.390	966.876
612.518	975.639
612.646	964.711
612.774	972.124
612.902	964.990
613.030	977.299
613.158	977.186
613.287	978.495
613.415	984.052
613.543	983.979
613.671	987.381
613.799	987.722
613.927	995.010
614.055	991.062
614.183	995.567
614.312	988.907
614.440	994.639
614.568	993.021
614.696	1011.134
614.824	1008.732
614.952	1000.670
615.080	1012.814
615.208	1014.825
615.337	1017.041
615.465	1019.546
615.593	1016.876
615.721	1018.649
615.849	1027.021
615.977	1022.928
616.105	1022.186
616.233	1028.268
616.362	1034.825
616.490	1023.959
616.618	1036.835
616.746	1033.340
616.874	1033.103
617.002	1031.320
617.130	1040.361
617.258	1033.979
617.387	1031.825
617.515	1042.268
617.643	1029.918
617.771	1038.773
617.899	1035.196
618.027	1027.454
618.155	1040.402
618.283	1030.113
618.412	1040.845
618.540	1039.866
618.668	1042.351
618.796	1037.577
618.924	1053.052
619.052	1045.371
619.180	1050.505
619.308	1043.794
619.437	1035.351
619.565	1046.423
619.693	1035.113
619.821	1052.784
619.949	1047.010
620.077	1037.144
620.205	1046.402
620.333	1052.392
620.462	1047.082
620.590	1044.227
620.718	1054.526
620.846	1042.402
620.974	1054.619
621.102	1049.938
621.230	1052.907
621.358	1048.237
621.487	1049.021
621.615	1056.680
621.743	1053.206
621.871	1057.433
621.999	1049.258
622.127	1045.423
622.255	1042.021
622.383	1046.361
622.512	1051.897
622.640	1046.680
622.768	1055.691
622.896	1048.660
623.024	1040.320
623.152	1057.134
623.280	1042.763
623.408	1049.649
623.537	1054.918
623.665	1055.258
623.793	1052.670
623.921	1044.124
624.049	1042.660
624.177	1054.186
624.305	1047.371
624.433	1043.454
624.562	1046.588
624.690	1041.165
624.818	1044.474
624.946	1057.186
625.074	1030.402
625.202	1051.763
625.330	1039.567
625.458	1052.082
625.587	1047.371
625.715	1047.784
625.843	1046.567
625.971	1050.701
626.099	1044.660
626.227	1043.753
626.355	1039.567
626.483	1048.052
626.612	1044.856
626.740	1037.330
626.868	1048.814
626.996	1047.144
627.124	1050.835
627.252	1054.412
627.380	1049.299
627.508	1041.773
627.637	1048.753
627.765	1043.907
627.893	1061.320
628.021	1047.835
628.149	1063.660
628.277	1055.412
628.405	1059.237
628.533	1060.825
628.662	1055.649
628.790	1065.021
628.918	1064.845
629.046	1070.216
629.174	1066.402
629.302	1080.206
629.430	1063.371
629.558	1072.773
629.687	1074.299
629.815	1071.546
629.943	1075.134
630.071	1075.959
630.199	1078.010
630.327	1068.979
630.455	1074.186
630.583	1075.577
630.712	1084.124
630.840	1088.155
630.968	1094.227
631.096	1092.402
631.224	1087.072
631.352	1073.588
631.480	1070.351
631.608	1088.175
631.737	1089.959
631.865	1094.392
631.993	1085.598
632.121	1085.629
632.249	1106.856
632.377	1095.639
632.505	1083.938
632.633	1087.330
632.762	1097.918
632.890	1090.536
633.018	1093.072
633.146	1083.392
633.274	1093.433
633.402	1086.124
633.530	1085.423
633.658	1092.742
633.787	1081.649
633.915	1089.299
634.043	1078.299
634.171	1078.134
634.299	1088.351
634.427	1087.515
634.555	1078.742
634.683	1089.351
634.812	1074.124
634.940	1093.216
635.068	1070.196
635.196	1084.464
635.324	1083.351
635.452	1086.773
635.580	1082.619
635.708	1080.918
635.837	1072.268
635.965	1070.948
636.093	1074.175
636.221	1065.247
636.349	1067.144
636.477	1058.021
636.605	1057.423
636.733	1074.619
636.862	1059.639
636.990	1050.608
637.118	1056.907
637.246	1039.412
637.374	1052.227
637.502	1057.443
637.630	1063.320
637.758	1053.794
637.887	1058.680
638.015	1057.309
638.143	1058.814
638.271	1040.474
638.399	1045.062
638.527	1040.196
638.655	1057.639
638.783	1060.392
638.912	1051.557
639.040	1045.381
639.168	1050.608
639.296	1047.134
639.424	1045.918
639.552	1048.608
639.680	1049.258
639.808	1044.186
639.937	1037.124
640.065	1040.093
640.193	1051.464
640.321	1036.722
640.449	1049.423
640.577	1034.227
640.705	1033.144
640.833	1031.701
640.962	1048.495
641.090	1043.402
641.218	1046.804
641.346	1030.268
641.474	1035.196
641.602	1037.340
641.730	1040.216
641.858	1035.320
641.987	1048.361
642.115	1040.052
642.243	1045.340
642.371	1051.979
642.499	1044.536
642.627	1045.000
642.755	1043.835
642.883	1046.330
643.012	1043.381
643.140	1049.887
643.268	1048.443
643.396	1046.588
643.524	1045.402
643.652	1046.175
643.780	1038.928
643.908	1042.010
644.037	1041.680
644.165	1051.258
644.293	1047.082
644.421	1043.598
644.549	1054.010
644.677	1050.856
644.805	1049.093
644.933	1042.247
645.062	1052.010
645.190	1034.856
645.318	1044.515
645.446	1056.247
645.574	1053.485
645.702	1049.835
645.830	1049.794
645.958	1054.361
646.087	1049.979
646.215	1051.474
646.343	1056.093
646.471	1046.186
646.599	1048.959
646.727	1045.804
646.855	1037.866
646.983	1052.887
647.112	1046.938
647.240	1048.351
647.368	1038.495
647.496	1036.361
647.624	1027.907
647.752	1031.660
647.880	1040.052
648.008	1036.979
648.137	1026.711
648.265	1032.876
648.393	1038.052
648.521	1031.536
648.649	1031.546
648.777	1024.175
648.905	1031.072
649.033	1013.763
649.162	1021.495
649.290	1018.845
649.418	1016.278
649.546	1017.918
649.674	1022.155
649.802	1013.835
649.930	1011.845
650.058	1011.320
650.187	1001.474
650.315	1014.392
650.443	1005.876
650.571	1016.887
650.699	1004.845
650.827	1007.742
650.955	1002.464
651.083	1007.072
651.212	1001.082
651.340	1000.113
651.468	999.443
651.596	997.536
651.724	999.361
651.852	996.619
651.980	994.722
652.108	1000.474
652.237	993.144
652.365	987.010
652.493	984.969
652.621	985.165
652.749	982.175
652.877	986.072
653.005	985.876
653.133	988.907
653.262	990.268
653.390	980.918
653.518	979.845
653.646	976.052
653.774	977.021
653.902	980.320
654.030	971.969
654.158	974.557
654.287	973.567
654.415	966.464
654.543	958.464
654.671	959.959
654.799	966.742
654.927	957.093
655.055	960.247
655.183	959.629
655.312	947.278
655.440	954.196
655.568	952.361
655.696	954.144
655.824	958.845
655.952	947.196
656.080	952.680
656.208	957.443
656.337	948.990
656.465	952.515
656.593	937.907
656.721	949.608
656.849	947.361
656.977	941.113
657.105	944.897
657.233	943.351
657.362	933.278
657.490	942.093
657.618	937.907
657.746	918.928
657.874	925.825
658.002	931.031
658.130	926.227
658.258	929.299
658.387	924.588
658.515	919.588
658.643	925.423
658.771	923.113
658.899	920.876
659.027	922.134
659.155	922.856
659.283	913.258
659.412	910.660
659.540	906.299
659.668	908.381
659.796	905.928
659.924	914.474
660.052	898.567
660.180	903.577
660.308	908.897
660.437	902.155
660.565	894.485
660.693	892.959
660.821	893.753
660.949	894.433
661.077	889.804
661.205	884.474
661.333	886.928
661.462	892.485
661.590	892.155
661.718	870.619
661.846	882.454
661.974	879.918
662.102	888.031
662.230	885.835
662.358	883.598
662.487	883.103
662.615	872.990
662.743	875.082
662.871	876.268
662.999	880.577
663.127	873.361
663.255	873.124
663.383	870.515
663.512	874.670
663.640	871.289
663.768	872.691
663.896	872.629
664.024	869.732
664.152	866.144
664.280	869.103
664.408	859.186
664.537	864.268
664.665	861.629
664.793	853.660
664.921	854.041
665.049	854.021
665.177	861.897
665.305	858.969
665.433	863.134
665.562	864.557
665.690	860.216
665.818	863.103
665.946	844.031
666.074	852.299
666.202	846.144
666.330	850.000
666.458	854.835
666.587	852.340
666.715	854.340
666.843	851.113
666.971	844.959
667.099	840.402
667.227	852.381
667.355	846.433
667.483	853.144
667.612	845.887
667.740	848.309
667.868	845.072
667.996	843.557
668.124	842.639
668.252	839.010
668.380	840.423
668.508	848.412
668.637	831.247
668.765	838.557
668.893	838.392
669.021	832.763
669.149	825.278
669.277	829.814
669.405	835.577
669.533	830.144
669.662	834.309
669.790	822.567
669.918	827.660
670.046	819.546
670.174	820.845
670.302	816.598
670.430	819.258
670.558	814.567
670.687	817.794
670.815	811.340
670.943	807.361
671.071	808.186
671.199	804.825
671.327	801.474
671.455	811.227
671.583	808.557
671.712	787.948
671.840	794.082
671.968	796.247
672.096	786.351
672.224	789.330
672.352	793.536
672.480	784.979
672.608	778.629
