sample8u_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:11:32
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	2132.887
586.124	2066.041
586.252	2047.340
586.380	2054.258
586.508	2045.340
586.637	2067.433
586.765	2062.979
586.893	2067.753
587.021	2086.649
587.149	2084.598
587.277	2089.969
587.405	2099.948
587.533	2079.000
587.662	2093.526
587.790	2108.186
587.918	2100.887
588.046	2106.340
588.174	2099.598
588.302	2108.536
588.430	2095.784
588.558	2119.216
588.687	2130.454
588.815	2139.763
588.943	2130.186
589.071	2121.237
589.199	2128.794
589.327	2118.897
589.455	2129.268
589.583	2130.897
589.712	2128.680
589.840	2144.711
589.968	2134.062
590.096	2142.443
590.224	2147.567
590.352	2146.959
590.480	2154.598
590.608	2154.928
590.737	2127.845
590.865	2135.649
590.993	2153.546
591.121	2148.206
591.249	2153.979
591.377	2154.784
591.505	2156.546
591.633	2159.660
591.762	2177.722
591.890	2176.206
592.018	2174.392
592.146	2186.557
592.274	2189.887
592.402	2169.113
592.530	2163.701
592.658	2169.340
592.787	2194.412
592.915	2191.423
593.043	2196.680
593.171	2191.515
593.299	2218.247
593.427	2195.000
593.555	2225.505
593.683	2206.969
593.812	2216.608
593.940	2234.278
594.068	2230.660
594.196	2242.557
594.324	2237.330
594.452	2273.330
594.580	2250.680
594.708	2260.639
594.837	2266.948
594.965	2286.134
595.093	2274.464
595.221	2288.082
595.349	2291.629
595.477	2279.485
595.605	2297.959
595.733	2322.175
595.862	2322.536
595.990	2312.402
596.118	2319.237
596.246	2339.608
596.374	2314.526
596.502	2341.124
596.630	2352.629
596.758	2339.186
596.887	2359.289
597.015	2355.546
597.143	2326.340
597.271	2346.959
597.399	2366.361
597.527	2361.371
597.655	2372.041
597.783	2351.763
597.912	2360.928
598.040	2365.454
598.168	2373.052
598.296	2366.021
598.424	2361.835
598.552	2365.464
598.680	2345.258
598.808	2385.206
598.937	2373.371
599.065	2367.536
599.193	2370.144
599.321	2369.227
599.449	2382.330
599.577	2367.598
599.705	2374.144
599.833	2363.052
599.962	2365.175
600.090	2382.701
600.218	2368.773
600.346	2391.041
600.474	2377.990
600.602	2373.835
600.730	2370.680
600.858	2394.103
600.987	2375.742
601.115	2364.103
601.243	2380.052
601.371	2401.227
601.499	2399.959
601.627	2401.041
601.755	2405.186
601.883	2412.990
602.012	2425.093
602.140	2410.237
602.268	2449.866
602.396	2427.856
602.524	2434.082
602.652	2450.021
602.780	2460.969
602.908	2458.948
603.037	2501.732
603.165	2474.052
603.293	2484.546
603.421	2505.392
603.549	2483.887
603.677	2529.165
603.805	2505.897
603.933	2524.072
604.062	2564.546
604.190	2551.598
604.318	2533.619
604.446	2555.258
604.574	2571.371
604.702	2579.515
604.830	2578.680
604.958	2602.588
605.087	2609.258
605.215	2617.041
605.343	2605.464
605.471	2642.258
605.599	2617.907
605.727	2614.402
605.855	2646.206
605.983	2647.485
606.112	2634.969
606.240	2645.887
606.368	2664.639
606.496	2769.639
606.624	2641.814
606.752	2685.175
606.880	2779.649
607.008	2813.784
607.137	2797.546
607.265	2668.536
607.393	2706.835
607.521	2771.072
607.649	2675.237
607.777	2704.763
607.905	2736.402
608.033	2741.649
608.162	2696.577
608.290	2751.299
608.418	2719.619
608.546	2743.536
608.674	2747.443
608.802	2698.041
608.930	2707.412
609.058	2718.371
609.187	2741.804
609.315	2732.887
609.443	2688.113
609.571	2777.691
609.699	2688.330
609.827	2712.031
609.955	2759.031
610.083	2688.062
610.212	2698.041
610.340	2701.381
610.468	2771.144
610.596	2743.938
610.724	2745.670
610.852	2722.845
610.980	2735.134
611.108	2781.701
611.237	2702.732
611.365	2727.639
611.493	2723.536
611.621	2733.175
611.749	2735.320
611.877	2743.753
612.005	2754.691
612.133	2761.072
612.262	2749.598
612.390	2766.454
612.518	2794.423
612.646	2850.010
612.774	2769.134
612.902	2777.990
613.030	2765.546
613.158	2861.866
613.287	2818.082
613.415	2774.619
613.543	2811.237
613.671	2825.113
613.799	2821.887
613.927	2867.186
614.055	2819.526
614.183	2941.433
614.312	2815.381
614.440	2959.546
614.568	2863.237
614.696	2844.928
614.824	2990.897
614.952	2907.505
615.080	2863.598
615.208	2925.454
615.337	2953.887
615.465	2895.144
615.593	2924.072
615.721	2966.124
615.849	2980.670
615.977	2950.680
616.105	2987.299
616.233	2937.773
616.362	3010.278
616.490	2927.732
616.618	2928.433
616.746	3010.041
616.874	3021.062
617.002	2986.928
617.130	3014.454
617.258	3062.485
617.387	2985.103
617.515	2970.577
617.643	2983.134
617.771	3055.082
617.899	3004.103
618.027	2975.433
618.155	3080.000
618.283	2982.680
618.412	3021.938
618.540	3095.577
618.668	3043.206
618.796	3032.711
618.924	3094.680
619.052	3019.649
619.180	3007.268
619.308	3030.320
619.437	3054.454
619.565	3046.918
619.693	3041.680
619.821	3061.433
619.949	3031.515
620.077	3070.052
620.205	3081.711
620.333	3079.866
620.462	3092.649
620.590	3102.144
620.718	3052.742
620.846	3130.526
620.974	3108.474
621.102	3112.557
621.230	3056.639
621.358	3188.268
621.487	3062.577
621.615	3098.412
621.743	3077.794
621.871	3114.577
621.999	3114.691
622.127	3100.299
622.255	3083.763
622.383	3086.845
622.512	3075.804
622.640	3221.474
622.768	3058.959
622.896	3132.175
623.024	3096.124
623.152	3143.186
623.280	3165.928
623.408	3053.371
623.537	3100.773
623.665	3051.588
623.793	3142.959
623.921	3096.866
624.049	3065.423
624.177	3098.464
624.305	3112.433
624.433	3124.619
624.562	3097.588
624.690	3169.763
624.818	3126.546
624.946	3232.361
625.074	3117.557
625.202	3066.278
625.330	3075.247
625.458	3163.155
625.587	3081.701
625.715	3164.784
625.843	3214.907
625.971	3103.175
626.099	3115.742
626.227	3127.814
626.355	3115.072
626.483	3210.825
626.612	3108.959
626.740	3083.969
626.868	3136.505
626.996	3143.134
627.124	3092.732
627.252	3082.536
627.380	3128.660
627.508	3103.959
627.637	3146.021
627.765	3127.722
627.893	3106.979
628.021	3147.381
628.149	3119.278
628.277	3181.948
628.405	3180.990
628.533	3115.247
628.662	3198.082
628.790	3168.856
628.918	3150.856
629.046	3195.845
629.174	3146.515
629.302	3229.814
629.430	3123.299
629.558	3183.557
629.687	3156.216
629.815	3180.392
629.943	3228.093
630.071	3221.660
630.199	3211.784
630.327	3184.567
630.455	3177.268
630.583	3240.619
630.712	3233.959
630.840	3207.402
630.968	3228.289
631.096	3176.804
631.224	3206.649
631.352	3255.835
631.480	3246.062
631.608	3276.155
631.737	3280.485
631.865	3407.629
631.993	3245.711
632.121	3358.165
632.249	3296.062
632.377	3277.495
632.505	3272.485
632.633	3208.546
632.762	3249.608
632.890	3307.825
633.018	3242.041
633.146	3253.433
633.274	3247.216
633.402	3269.505
633.530	3210.588
633.658	3322.412
633.787	3207.330
633.915	3272.711
634.043	3222.938
634.171	3221.897
634.299	3254.196
634.427	3294.938
634.555	3326.784
634.683	3253.619
634.812	3210.227
634.940	3241.093
635.068	3182.155
635.196	3228.835
635.324	3198.124
635.452	3255.196
635.580	3213.722
635.708	3196.835
635.837	3235.866
635.965	3216.268
636.093	3192.814
636.221	3172.361
636.349	3218.649
636.477	3158.495
636.605	3274.351
636.733	3125.701
636.862	3135.711
636.990	3170.412
637.118	3223.680
637.246	3160.701
637.374	3174.227
637.502	3112.103
637.630	3088.608
637.758	3125.784
637.887	3067.732
638.015	3150.845
638.143	3092.722
638.271	3118.866
638.399	3099.825
638.527	3071.742
638.655	3074.876
638.783	3173.701
638.912	3132.196
639.040	3091.227
639.168	3113.784
639.296	3047.742
639.424	3176.072
639.552	3057.031
639.680	3066.485
639.808	3084.340
639.937	3044.505
640.065	3045.979
640.193	3109.649
640.321	3050.794
640.449	3087.938
640.577	3099.474
640.705	3049.423
640.833	3138.670
640.962	3069.320
641.090	2996.680
641.218	3024.392
641.346	3052.907
641.474	3062.433
641.602	3024.825
641.730	3014.639
641.858	3018.505
641.987	3052.938
642.115	3063.680
642.243	3056.062
642.371	3076.639
642.499	3050.371
642.627	3063.608
642.755	3061.165
642.883	3068.948
643.012	3048.938
643.140	3014.278
643.268	3035.897
643.396	3020.835
643.524	3136.381
643.652	3063.928
643.780	3023.464
643.908	3012.649
644.037	3152.247
644.165	3039.309
644.293	3081.113
644.421	3022.165
644.549	3103.557
644.677	3040.443
644.805	3075.454
644.933	3014.794
645.062	3042.546
645.190	3075.082
645.318	3117.722
645.446	3051.495
645.574	3033.866
645.702	3046.907
645.830	3139.959
645.958	2999.794
646.087	3160.258
646.215	3009.412
646.343	3133.753
646.471	3113.402
646.599	3069.887
646.727	3007.186
646.855	3005.433
646.983	3044.526
647.112	3006.825
647.240	3107.691
647.368	3013.412
647.496	3019.825
647.624	2958.711
647.752	2956.485
647.880	2963.835
648.008	2965.351
648.137	2942.979
648.265	2942.340
648.393	2988.309
648.521	2955.082
648.649	2985.608
648.777	2962.433
648.905	2931.454
649.033	2968.990
649.162	2934.608
649.290	2912.237
649.418	2943.505
649.546	2977.526
649.674	2940.412
649.802	2907.351
649.930	3005.784
650.058	2860.124
650.187	2883.938
650.315	2848.722
650.443	2911.381
650.571	2862.546
650.699	2841.753
650.827	2812.804
650.955	2848.165
651.083	2857.557
651.212	2883.175
651.340	2890.567
651.468	2832.010
651.596	2834.010
651.724	2835.474
651.852	2802.639
651.980	2805.546
652.108	2870.887
652.237	2819.907
652.365	2865.948
652.493	2779.485
652.621	2775.082
652.749	2819.918
652.877	2753.309
653.005	2792.464
653.133	2751.330
653.262	2769.454
653.390	2724.216
653.518	2827.443
653.646	2746.082
653.774	2842.918
653.902	2756.938
654.030	2723.392
654.158	2716.639
654.287	2708.247
654.415	2734.928
654.543	2703.216
654.671	2738.474
654.799	2697.330
654.927	2670.361
655.055	2668.814
655.183	2679.186
655.312	2672.773
655.440	2679.959
655.568	2649.186
655.696	2714.979
655.824	2720.804
655.952	2644.515
656.080	2614.969
656.208	2745.639
656.337	2633.773
656.465	2644.918
656.593	2670.835
656.721	2631.062
656.849	2648.680
656.977	2601.165
657.105	2597.794
657.233	2577.412
657.362	2579.381
657.490	2580.536
657.618	2579.072
657.746	2582.082
657.874	2546.320
658.002	2528.897
658.130	2565.969
658.258	2532.093
658.387	2539.773
658.515	2519.969
658.643	2539.247
658.771	2523.691
658.899	2509.948
659.027	2500.814
659.155	2502.289
659.283	2561.227
659.412	2484.526
659.540	2527.918
659.668	2461.216
659.796	2481.155
659.924	2507.072
660.052	2469.784
660.180	2444.134
660.308	2456.433
660.437	2447.928
660.565	2429.938
660.693	2443.062
660.821	2421.433
660.949	2439.629
661.077	2415.340
661.205	2411.753
661.333	2416.371
661.462	2441.340
661.590	2417.351
661.718	2421.515
661.846	2397.320
661.974	2408.113
662.102	2384.144
662.230	2397.052
662.358	2383.093
662.487	2382.165
662.615	2367.495
662.743	2378.938
662.871	2360.773
662.999	2362.536
663.127	2352.722
663.255	2347.124
663.383	2360.320
663.512	2344.897
663.640	2347.918
663.768	2334.979
663.896	2320.268
664.024	2323.680
664.152	2320.495
664.280	2312.165
664.408	2308.423
664.537	2312.031
664.665	2319.814
664.793	2290.742
664.921	2294.526
665.049	2298.258
665.177	2313.062
665.305	2295.237
665.433	2293.948
665.562	2288.237
665.690	2283.144
665.818	2276.330
665.946	2284.588
666.074	2277.299
666.202	2270.072
666.330	2250.567
666.458	2257.052
666.587	2241.031
666.715	2261.866
666.843	2241.052
666.971	2246.000
667.099	2246.753
667.227	2253.990
667.355	2240.845
667.483	2222.825
667.612	2229.753
667.740	2221.258
667.868	2221.237
667.996	2209.649
668.124	2212.515
668.252	2222.433
668.380	2191.031
668.508	2202.268
668.637	2186.062
668.765	2193.784
668.893	2185.443
669.021	2179.876
669.149	2166.505
669.277	2164.062
669.405	2164.010
669.533	2164.041
669.662	2160.175
669.790	2151.175
669.918	2141.887
670.046	2135.979
670.174	2126.330
670.302	2139.423
670.430	2103.361
670.558	2105.237
670.687	2099.412
670.815	2111.670
670.943	2109.825
671.071	2091.412
671.199	2080.526
671.327	2073.619
671.455	2072.062
671.583	2077.258
671.712	2042.897
671.840	2052.876
671.968	2037.103
672.096	2025.732
672.224	2030.639
672.352	2012.969
672.480	2037.608
672.608	2019.361
672.737	2015.876
672.865	2000.113
672.993	2003.680
673.121	2003.526
673.249	1979.474
673.377	1966.887
673.505	1964.495
673.633	1941.814
673.762	1944.258
673.890	1963.474
674.018	1937.918
674.146	1930.701
674.274	1937.639
674.402	1919.206
674.530	1909.619
674.658	1904.536
674.787	1887.237
674.915	1882.206
675.043	1878.258
675.171	1875.784
675.299	1879.598
675.427	1862.753
675.555	1862.897
675.683	1852.557
675.812	1825.660
675.940	1828.134
676.068	1825.588
676.196	1808.021
676.324	1829.443
676.452	1812.392
676.580	1807.412
676.708	1791.990
676.837	1810.144
676.965	1782.773
677.093	1790.237
677.221	1785.031
677.349	1760.412
677.477	1761.990
677.605	1747.134
677.733	1752.381
677.862	1744.629
677.990	1744.165
678.118	1736.742
678.246	1712.041
678.374	1707.742
678.502	1722.186
678.630	1679.062
678.758	1695.505
678.887	1695.052
679.015	1687.918
679.143	1676.268
679.271	1679.608
679.399	1675.938
679.527	1659.309
679.655	1664.103
679.783	1661.639
679.912	1638.031
680.040	1649.608
680.168	1644.278
680.296	1622.124
680.424	1645.454
680.552	1624.629
680.680	1624.093
680.808	1603.948
680.937	1607.021
681.065	1607.010
681.193	1596.423
681.321	1594.062
681.449	1590.619
681.577	1592.639
681.705	1565.649
681.833	1582.742
681.962	1578.948
682.090	1578.763
682.218	1570.804
682.346	1575.361
682.474	1562.557
682.602	1576.680
682.730	1557.021
682.858	1549.052
682.987	1559.134
683.115	1536.464
683.243	1537.196
683.371	1537.557
683.499	1512.598
683.627	1541.907
683.755	1512.959
683.883	1518.289
684.012	1509.887
684.140	1501.258
684.268	1513.979
684.396	1507.041
684.524	1502.144
684.652	1499.258
684.780	1504.041
684.908	1492.969
685.037	1492.577
685.165	1488.000
685.293	1477.485
685.421	1480.155
685.549	1473.887
685.677	1468.103
685.805	1461.485
685.933	1472.258
686.062	1464.000
686.190	1466.206
686.318	1459.155
686.446	1457.938
686.574	1451.010
686.702	1458.990
686.830	1445.567
