sample8v_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:13:36
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	971.103
586.124	938.340
586.252	936.464
586.380	928.000
586.508	935.278
586.637	943.041
586.765	931.897
586.893	945.546
587.021	941.763
587.149	944.742
587.277	948.495
587.405	948.392
587.533	940.959
587.662	946.680
587.790	949.495
587.918	958.433
588.046	947.381
588.174	951.155
588.302	960.093
588.430	952.010
588.558	959.608
588.687	960.041
588.815	963.289
588.943	966.474
589.071	952.660
589.199	960.134
589.327	963.907
589.455	952.742
589.583	966.742
589.712	970.361
589.840	962.206
589.968	963.639
590.096	966.381
590.224	974.691
590.352	961.856
590.480	965.742
590.608	972.361
590.737	962.381
590.865	969.928
590.993	973.320
591.121	968.227
591.249	970.794
591.377	966.000
591.505	973.268
591.633	972.732
591.762	982.175
591.890	976.093
592.018	978.258
592.146	980.031
592.274	984.433
592.402	972.381
592.530	978.361
592.658	982.165
592.787	980.567
592.915	982.216
593.043	980.598
593.171	982.619
593.299	1001.742
593.427	990.320
593.555	1001.237
593.683	983.856
593.812	997.691
593.940	1007.691
594.068	1005.825
594.196	1016.371
594.324	1013.320
594.452	1025.351
594.580	1027.928
594.708	1027.619
594.837	1021.464
594.965	1027.577
595.093	1030.918
595.221	1020.072
595.349	1037.649
595.477	1041.794
595.605	1034.742
595.733	1057.660
595.862	1046.268
595.990	1062.691
596.118	1050.113
596.246	1055.629
596.374	1051.216
596.502	1062.969
596.630	1071.928
596.758	1064.897
596.887	1074.897
597.015	1074.361
597.143	1065.773
597.271	1068.784
597.399	1068.722
597.527	1068.856
597.655	1075.402
597.783	1074.247
597.912	1079.392
598.040	1085.361
598.168	1070.423
598.296	1071.948
598.424	1077.990
598.552	1078.784
598.680	1072.206
598.808	1070.268
598.937	1078.361
599.065	1064.763
599.193	1079.268
599.321	1068.113
599.449	1085.021
599.577	1074.320
599.705	1073.649
599.833	1076.247
599.962	1070.216
600.090	1077.371
600.218	1076.124
600.346	1074.258
600.474	1074.732
600.602	1080.784
600.730	1089.206
600.858	1086.423
600.987	1079.577
601.115	1086.742
601.243	1080.268
601.371	1090.041
601.499	1093.948
601.627	1092.485
601.755	1106.897
601.883	1097.134
602.012	1110.588
602.140	1105.340
602.268	1102.990
602.396	1104.144
602.524	1113.196
602.652	1119.825
602.780	1123.639
602.908	1123.526
603.037	1135.144
603.165	1143.268
603.293	1157.464
603.421	1148.062
603.549	1143.072
603.677	1159.794
603.805	1150.206
603.933	1160.619
604.062	1168.155
604.190	1177.196
604.318	1171.340
604.446	1185.732
604.574	1179.660
604.702	1190.670
604.830	1192.402
604.958	1206.742
605.087	1211.536
605.215	1206.711
605.343	1213.928
605.471	1228.237
605.599	1227.216
605.727	1228.247
605.855	1227.381
605.983	1232.701
606.112	1238.567
606.240	1248.845
606.368	1249.093
606.496	1249.216
606.624	1247.495
606.752	1239.505
606.880	1248.835
607.008	1262.423
607.137	1259.928
607.265	1263.371
607.393	1274.258
607.521	1256.041
607.649	1259.691
607.777	1255.351
607.905	1261.299
608.033	1266.557
608.162	1260.258
608.290	1265.907
608.418	1272.928
608.546	1260.381
608.674	1274.454
608.802	1274.515
608.930	1264.856
609.058	1262.598
609.187	1259.289
609.315	1262.423
609.443	1276.144
609.571	1259.278
609.699	1262.454
609.827	1270.990
609.955	1279.175
610.083	1262.216
610.212	1259.845
610.340	1272.175
610.468	1269.979
610.596	1270.907
610.724	1274.103
610.852	1276.485
610.980	1274.299
611.108	1283.010
611.237	1267.268
611.365	1275.577
611.493	1279.361
611.621	1267.701
611.749	1285.412
611.877	1296.753
612.005	1290.526
612.133	1287.990
612.262	1294.423
612.390	1298.289
612.518	1300.639
612.646	1298.196
612.774	1298.412
612.902	1311.392
613.030	1309.247
613.158	1314.216
613.287	1323.227
613.415	1321.351
613.543	1332.918
613.671	1327.619
613.799	1335.979
613.927	1326.031
614.055	1347.206
614.183	1359.680
614.312	1337.072
614.440	1350.278
614.568	1360.856
614.696	1360.216
614.824	1372.784
614.952	1370.186
615.080	1387.144
615.208	1378.423
615.337	1385.835
615.465	1384.887
615.593	1393.227
615.721	1396.588
615.849	1407.093
615.977	1398.598
616.105	1395.412
616.233	1405.856
616.362	1398.206
616.490	1401.948
616.618	1412.753
616.746	1410.608
616.874	1420.887
617.002	1421.536
617.130	1432.175
617.258	1415.010
617.387	1414.722
617.515	1421.351
617.643	1438.299
617.771	1435.433
617.899	1438.103
618.027	1435.660
618.155	1437.619
618.283	1436.938
618.412	1442.928
618.540	1435.629
618.668	1440.825
618.796	1440.454
618.924	1452.938
619.052	1454.907
619.180	1455.577
619.308	1449.052
619.437	1461.464
619.565	1447.866
619.693	1452.804
619.821	1468.649
619.949	1455.649
620.077	1460.567
620.205	1453.031
620.333	1467.660
620.462	1476.907
620.590	1473.351
620.718	1482.979
620.846	1469.691
620.974	1474.330
621.102	1475.979
621.230	1466.938
621.358	1473.670
621.487	1479.845
621.615	1487.784
621.743	1501.144
621.871	1479.804
621.999	1474.216
622.127	1476.474
622.255	1479.454
622.383	1484.340
622.512	1490.082
622.640	1478.443
622.768	1488.588
622.896	1473.392
623.024	1473.485
623.152	1496.680
623.280	1488.773
623.408	1484.876
623.537	1485.876
623.665	1484.701
623.793	1496.742
623.921	1490.041
624.049	1498.134
624.177	1499.021
624.305	1498.082
624.433	1498.948
624.562	1498.557
624.690	1482.515
624.818	1505.072
624.946	1507.619
625.074	1487.536
625.202	1503.113
625.330	1492.041
625.458	1504.237
625.587	1501.454
625.715	1484.165
625.843	1497.845
625.971	1498.062
626.099	1503.485
626.227	1506.402
626.355	1503.412
626.483	1517.340
626.612	1506.423
626.740	1511.093
626.868	1514.969
626.996	1509.454
627.124	1501.608
627.252	1503.433
627.380	1516.526
627.508	1514.402
627.637	1504.155
627.765	1530.701
627.893	1526.093
628.021	1519.897
628.149	1526.732
628.277	1529.320
628.405	1541.887
628.533	1536.041
628.662	1517.536
628.790	1547.247
628.918	1539.186
629.046	1541.021
629.174	1541.000
629.302	1540.216
629.430	1558.907
629.558	1550.021
629.687	1556.680
629.815	1552.278
629.943	1564.093
630.071	1565.691
630.199	1569.258
630.327	1560.041
630.455	1562.010
630.583	1563.567
630.712	1572.907
630.840	1572.175
630.968	1584.866
631.096	1598.845
631.224	1577.433
631.352	1575.557
631.480	1581.866
631.608	1588.835
631.737	1592.588
631.865	1600.258
631.993	1570.835
632.121	1595.093
632.249	1595.649
632.377	1603.155
632.505	1579.361
632.633	1580.464
632.762	1597.804
632.890	1598.639
633.018	1607.577
633.146	1577.814
633.274	1592.526
633.402	1574.794
633.530	1593.227
633.658	1603.258
633.787	1578.794
633.915	1589.485
634.043	1580.639
634.171	1588.825
634.299	1597.711
634.427	1583.196
634.555	1588.196
634.683	1587.784
634.812	1578.969
634.940	1589.206
635.068	1561.876
635.196	1576.041
635.324	1579.144
635.452	1574.309
635.580	1576.340
635.708	1568.670
635.837	1568.041
635.965	1559.309
636.093	1557.608
636.221	1552.454
636.349	1549.227
636.477	1549.990
636.605	1560.887
636.733	1552.918
636.862	1547.959
636.990	1532.907
637.118	1543.289
637.246	1530.670
637.374	1529.557
637.502	1529.412
637.630	1547.196
637.758	1529.866
637.887	1533.041
638.015	1537.814
638.143	1536.979
638.271	1522.474
638.399	1525.124
638.527	1516.887
638.655	1521.474
638.783	1523.165
638.912	1519.701
639.040	1513.103
639.168	1517.629
639.296	1516.711
639.424	1523.423
639.552	1512.691
639.680	1509.021
639.808	1518.186
639.937	1501.701
640.065	1503.990
640.193	1510.052
640.321	1505.196
640.449	1504.144
640.577	1508.588
640.705	1490.969
640.833	1498.227
640.962	1503.144
641.090	1507.021
641.218	1505.247
641.346	1499.907
641.474	1496.691
641.602	1497.433
641.730	1516.175
641.858	1518.567
641.987	1500.948
642.115	1501.392
642.243	1517.876
642.371	1506.485
642.499	1503.701
642.627	1505.670
642.755	1506.887
642.883	1510.835
643.012	1519.093
643.140	1515.371
643.268	1508.474
643.396	1510.979
643.524	1512.588
643.652	1514.629
643.780	1501.526
643.908	1502.845
644.037	1508.381
644.165	1512.000
644.293	1506.784
644.421	1506.433
644.549	1509.175
644.677	1528.773
644.805	1505.330
644.933	1501.392
645.062	1509.464
645.190	1494.309
645.318	1484.732
645.446	1524.629
645.574	1506.763
645.702	1506.082
645.830	1499.691
645.958	1520.454
646.087	1505.804
646.215	1502.402
646.343	1515.268
646.471	1509.031
646.599	1500.165
646.727	1503.784
646.855	1498.299
646.983	1502.804
647.112	1507.577
647.240	1507.093
647.368	1496.773
647.496	1484.124
647.624	1496.814
647.752	1489.412
647.880	1491.835
648.008	1489.670
648.137	1479.268
648.265	1463.464
648.393	1474.000
648.521	1473.474
648.649	1473.155
648.777	1457.289
648.905	1462.010
649.033	1447.814
649.162	1453.340
649.290	1454.649
649.418	1458.598
649.546	1453.144
649.674	1453.299
649.802	1452.072
649.930	1435.402
650.058	1437.010
650.187	1429.361
650.315	1434.515
650.443	1428.701
650.571	1429.021
650.699	1431.031
650.827	1436.454
650.955	1414.309
651.083	1425.454
651.212	1411.474
651.340	1418.722
651.468	1424.794
651.596	1398.948
651.724	1407.278
651.852	1395.072
651.980	1384.000
652.108	1402.907
652.237	1388.608
652.365	1381.124
652.493	1382.278
652.621	1374.423
652.749	1365.175
652.877	1385.216
653.005	1379.979
653.133	1364.649
653.262	1363.794
653.390	1360.227
653.518	1359.031
653.646	1355.433
653.774	1359.856
653.902	1362.402
654.030	1362.309
654.158	1338.216
654.287	1345.113
654.415	1336.876
654.543	1337.206
654.671	1331.814
654.799	1326.536
654.927	1336.134
655.055	1319.567
655.183	1323.515
655.312	1320.588
655.440	1308.237
655.568	1305.907
655.696	1307.907
655.824	1309.464
655.952	1305.237
656.080	1292.608
656.208	1305.237
656.337	1295.031
656.465	1306.227
656.593	1297.691
656.721	1289.351
656.849	1291.588
656.977	1286.691
657.105	1280.866
657.233	1271.052
657.362	1271.000
657.490	1266.732
657.618	1268.485
657.746	1270.784
657.874	1259.268
658.002	1261.299
658.130	1242.588
658.258	1253.495
658.387	1252.103
658.515	1243.072
658.643	1235.649
658.771	1244.887
658.899	1240.619
659.027	1234.247
659.155	1221.577
659.283	1217.041
659.412	1226.000
659.540	1222.309
659.668	1220.464
659.796	1204.021
659.924	1203.691
660.052	1202.093
660.180	1188.412
660.308	1196.134
660.437	1183.732
660.565	1179.804
660.693	1192.938
660.821	1186.351
660.949	1187.309
661.077	1181.990
661.205	1175.371
661.333	1170.691
661.462	1187.041
661.590	1172.918
661.718	1164.784
661.846	1164.309
661.974	1166.351
662.102	1162.619
662.230	1158.515
662.358	1150.021
662.487	1160.866
662.615	1136.113
662.743	1150.969
662.871	1143.052
662.999	1143.763
663.127	1141.103
663.255	1142.649
663.383	1143.309
663.512	1138.474
663.640	1136.165
663.768	1129.701
663.896	1121.722
664.024	1126.340
664.152	1123.330
664.280	1121.258
664.408	1119.918
664.537	1125.907
664.665	1118.639
664.793	1106.701
664.921	1105.753
665.049	1099.278
665.177	1109.278
665.305	1104.423
665.433	1105.052
665.562	1099.784
665.690	1099.474
665.818	1104.351
665.946	1093.485
666.074	1097.567
666.202	1092.515
666.330	1096.629
666.458	1083.443
666.587	1084.052
666.715	1087.753
666.843	1087.402
666.971	1078.876
667.099	1088.691
667.227	1093.691
667.355	1077.567
667.483	1067.134
667.612	1078.052
