sample3h_at_750.00nm_cut_at_1200.50Y_01.dat
19.06.2023
10:51:26
cut middle at Y: 1200.50
top cursor: 1249 down cursor: 1152 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1185.392
586.124	1136.443
586.252	1127.165
586.380	1129.897
586.508	1138.041
586.637	1146.990
586.765	1139.227
586.893	1141.577
587.021	1135.608
587.149	1148.804
587.277	1146.155
587.405	1155.258
587.533	1143.784
587.662	1142.814
587.790	1140.113
587.918	1151.505
588.046	1147.691
588.174	1157.134
588.302	1149.660
588.430	1159.485
588.558	1150.990
588.687	1155.608
588.815	1158.247
588.943	1157.918
589.071	1156.485
589.199	1156.856
589.327	1162.928
589.455	1164.072
589.583	1178.670
589.712	1163.247
589.840	1166.402
589.968	1173.062
590.096	1169.515
590.224	1171.464
590.352	1176.443
590.480	1177.691
590.608	1187.546
590.737	1175.639
590.865	1173.866
590.993	1188.515
591.121	1184.289
591.249	1178.361
591.377	1188.876
591.505	1201.918
591.633	1189.072
591.762	1182.052
591.890	1186.237
592.018	1187.144
592.146	1177.598
592.274	1198.144
592.402	1187.835
592.530	1196.639
592.658	1194.340
592.787	1205.320
592.915	1201.278
593.043	1193.237
593.171	1194.804
593.299	1195.753
593.427	1202.010
593.555	1201.041
593.683	1207.887
593.812	1204.021
593.940	1214.546
594.068	1209.794
594.196	1212.113
594.324	1213.598
594.452	1217.722
594.580	1205.021
594.708	1226.784
594.837	1213.629
594.965	1222.784
595.093	1215.794
595.221	1220.268
595.349	1225.062
595.477	1224.649
595.605	1238.546
595.733	1232.804
595.862	1238.340
595.990	1231.227
596.118	1231.495
596.246	1236.598
596.374	1236.835
596.502	1244.330
596.630	1241.990
596.758	1237.278
596.887	1243.629
597.015	1241.072
597.143	1245.082
597.271	1241.278
597.399	1238.608
597.527	1244.278
597.655	1239.948
597.783	1230.010
597.912	1249.711
598.040	1242.990
598.168	1240.515
598.296	1243.814
598.424	1233.381
598.552	1236.247
598.680	1231.505
598.808	1245.464
598.937	1242.237
599.065	1239.289
599.193	1234.433
599.321	1237.021
599.449	1239.021
599.577	1228.031
599.705	1233.990
599.833	1234.155
599.962	1227.804
600.090	1236.753
600.218	1233.206
600.346	1226.814
600.474	1236.691
600.602	1237.495
600.730	1241.485
600.858	1244.351
600.987	1246.784
601.115	1235.660
601.243	1250.598
601.371	1253.856
601.499	1249.103
601.627	1256.052
601.755	1260.722
601.883	1261.010
602.012	1258.144
602.140	1254.196
602.268	1255.237
602.396	1254.876
602.524	1267.124
602.652	1281.433
602.780	1281.485
602.908	1281.443
603.037	1283.443
603.165	1281.381
603.293	1287.959
603.421	1277.794
603.549	1296.361
603.677	1288.825
603.805	1290.237
603.933	1305.381
604.062	1311.072
604.190	1319.227
604.318	1321.268
604.446	1308.175
604.574	1321.433
604.702	1309.495
604.830	1320.763
604.958	1328.330
605.087	1331.423
605.215	1335.557
605.343	1336.402
605.471	1337.856
605.599	1341.866
605.727	1340.093
605.855	1343.959
605.983	1338.247
606.112	1345.505
606.240	1353.443
606.368	1345.680
606.496	1333.835
606.624	1346.701
606.752	1350.258
606.880	1343.186
607.008	1348.443
607.137	1340.021
607.265	1335.876
607.393	1352.814
607.521	1347.794
607.649	1356.938
607.777	1336.206
607.905	1354.371
608.033	1348.021
608.162	1351.629
608.290	1346.691
608.418	1348.876
608.546	1338.093
608.674	1338.155
608.802	1343.371
608.930	1345.464
609.058	1345.887
609.187	1330.887
609.315	1337.340
609.443	1335.351
609.571	1352.216
609.699	1337.928
609.827	1342.124
609.955	1344.247
610.083	1325.320
610.212	1340.299
610.340	1333.454
610.468	1342.505
610.596	1348.660
610.724	1326.526
610.852	1345.062
610.980	1343.093
611.108	1341.175
611.237	1344.495
611.365	1337.082
611.493	1340.526
611.621	1332.701
611.749	1340.299
611.877	1348.907
612.005	1334.536
612.133	1342.278
612.262	1353.268
612.390	1337.629
612.518	1338.567
612.646	1352.196
612.774	1353.577
612.902	1347.402
613.030	1358.835
613.158	1363.216
613.287	1363.216
613.415	1366.052
613.543	1354.155
613.671	1371.536
613.799	1360.691
613.927	1366.856
614.055	1363.557
614.183	1366.371
614.312	1370.062
614.440	1373.660
614.568	1373.742
614.696	1364.237
614.824	1366.237
614.952	1385.186
615.080	1379.814
615.208	1368.113
615.337	1389.175
615.465	1381.443
615.593	1383.557
615.721	1387.567
615.849	1389.010
615.977	1374.629
616.105	1368.722
616.233	1389.990
616.362	1389.206
616.490	1383.485
616.618	1396.000
616.746	1398.814
616.874	1400.247
617.002	1393.804
617.130	1391.495
617.258	1390.660
617.387	1380.113
617.515	1389.711
617.643	1397.237
617.771	1406.763
617.899	1395.794
618.027	1399.433
618.155	1393.701
618.283	1390.711
618.412	1398.784
618.540	1399.938
618.668	1402.649
618.796	1392.567
618.924	1393.907
619.052	1402.062
619.180	1393.351
619.308	1409.041
619.437	1411.268
619.565	1406.155
619.693	1392.670
619.821	1416.567
619.949	1411.918
620.077	1409.423
620.205	1408.856
620.333	1405.268
620.462	1408.082
