90_90_90_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:23:00
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	9329.279
586.124	9134.788
586.252	9103.308
586.380	9157.942
586.508	9169.087
586.637	9227.654
586.765	9205.144
586.893	9216.817
587.021	9261.817
587.149	9267.606
587.277	9278.135
587.405	9290.913
587.533	9345.673
587.662	9381.981
587.790	9343.077
587.918	9333.798
588.046	9319.471
588.174	9352.548
588.302	9345.308
588.430	9336.202
588.558	9352.125
588.687	9354.894
588.815	9362.317
588.943	9372.481
589.071	9353.077
589.199	9337.010
589.327	9373.490
589.455	9428.394
589.583	9364.538
589.712	9337.577
589.840	9343.481
589.968	9344.394
590.096	9374.942
590.224	9351.279
590.352	9409.981
590.480	9339.635
590.608	9356.577
590.737	9379.087
590.865	9455.106
590.993	9314.981
591.121	9375.663
591.249	9353.933
591.377	9347.029
591.505	9451.942
591.633	9366.067
591.762	9353.154
591.890	9370.913
592.018	9486.529
592.146	9362.029
592.274	9374.769
592.402	9363.125
592.530	9532.308
592.658	9462.644
592.787	9436.644
592.915	9488.490
593.043	9392.077
593.171	9435.577
593.299	9416.683
593.427	9448.288
593.555	9455.654
593.683	9457.096
593.812	9436.856
593.940	9459.298
594.068	9488.231
594.196	9466.635
594.324	9518.596
594.452	9703.894
594.580	9566.769
594.708	9597.029
594.837	9583.837
594.965	9662.894
595.093	9576.394
595.221	9663.769
595.349	9677.000
595.477	9665.625
595.605	9713.471
595.733	9718.481
595.862	9741.913
595.990	9750.365
596.118	9788.587
596.246	9879.683
596.374	9785.885
596.502	9810.308
596.630	9804.779
596.758	9777.577
596.887	9827.337
597.015	9800.423
597.143	9818.798
597.271	9821.375
597.399	9862.231
597.527	9858.712
597.655	9851.942
597.783	9862.183
597.912	9860.202
598.040	9878.596
598.168	9841.077
598.296	9824.606
598.424	10006.385
598.552	9804.163
598.680	9842.663
598.808	9900.596
598.937	9854.442
599.065	9852.346
599.193	9914.577
599.321	9885.913
599.449	9860.721
599.577	9835.048
599.705	9863.452
599.833	9820.048
599.962	9842.817
600.090	9847.740
600.218	9825.346
600.346	9806.673
600.474	9789.221
600.602	9792.952
600.730	9778.962
600.858	9791.519
600.987	9839.750
601.115	9808.971
601.243	9899.529
601.371	9890.635
601.499	9879.135
601.627	9895.596
601.755	9868.019
601.883	9915.365
602.012	9812.029
602.140	9918.942
602.268	9892.615
602.396	9990.529
602.524	9891.154
602.652	9992.481
602.780	9983.481
602.908	9961.865
603.037	10060.029
603.165	10045.115
603.293	10060.202
603.421	10073.250
603.549	10095.558
603.677	10120.942
603.805	10133.404
603.933	10139.202
604.062	10234.327
604.190	10290.240
604.318	10278.990
604.446	10237.962
604.574	10350.288
604.702	10341.721
604.830	10338.750
604.958	10377.904
605.087	10420.750
605.215	10490.837
605.343	10576.913
605.471	10518.087
605.599	10529.865
605.727	10628.221
605.855	10626.231
605.983	10660.654
606.112	10679.183
606.240	10670.577
606.368	10670.654
606.496	10676.837
606.624	10789.154
606.752	10702.327
606.880	10788.548
607.008	10763.538
607.137	10737.250
607.265	10878.375
607.393	10812.923
607.521	10889.010
607.649	10844.558
607.777	10833.529
607.905	10850.952
608.033	10795.808
608.162	10844.817
608.290	10827.798
608.418	10910.933
608.546	10902.250
608.674	10900.663
608.802	10841.462
608.930	10835.471
609.058	10801.644
609.187	10849.625
609.315	10792.183
609.443	10756.154
609.571	10909.846
609.699	10804.606
609.827	10844.692
609.955	10807.452
610.083	10753.923
610.212	10750.029
610.340	10730.442
610.468	10739.625
610.596	10771.731
610.724	10678.740
610.852	10753.788
610.980	10714.577
611.108	10704.587
611.237	10699.394
611.365	10719.981
611.493	10676.058
611.621	10709.231
611.749	10740.077
611.877	10752.894
612.005	10731.788
612.133	10775.231
612.262	10764.615
612.390	10807.048
612.518	10819.615
612.646	10743.163
612.774	10792.452
612.902	10802.923
613.030	10786.346
613.158	10794.904
613.287	10875.548
613.415	10773.990
613.543	10847.173
613.671	10843.894
613.799	10872.692
613.927	10878.038
614.055	10924.923
614.183	10922.721
614.312	10903.779
614.440	11062.827
614.568	11004.519
614.696	11016.240
614.824	11005.962
614.952	11072.885
615.080	11044.413
615.208	11102.058
615.337	11181.019
615.465	11089.740
615.593	11199.192
615.721	11167.981
615.849	11259.683
615.977	11241.971
616.105	11262.846
616.233	11279.769
616.362	11302.096
616.490	11320.673
616.618	11357.048
616.746	11462.856
616.874	11417.817
617.002	11431.317
617.130	11425.981
617.258	11405.529
617.387	11431.327
617.515	11438.606
617.643	11437.308
617.771	11580.135
617.899	11491.519
618.027	11542.115
618.155	11591.913
618.283	11571.298
618.412	11593.125
618.540	11631.885
618.668	11591.721
618.796	11607.596
618.924	11546.240
619.052	11607.644
619.180	11589.490
619.308	11584.202
619.437	11586.423
619.565	11593.394
619.693	11547.615
619.821	11643.163
619.949	11552.077
620.077	11603.019
620.205	11638.010
620.333	11653.394
620.462	11616.212
620.590	11635.615
620.718	11645.423
620.846	11683.548
620.974	11668.442
621.102	11702.202
621.230	11653.885
