sample2u_at_750.00nm_cut_at_1200.50Y_01.dat
19.06.2023
10:49:54
cut middle at Y: 1200.50
top cursor: 1249 down cursor: 1152 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	3227.402
586.124	3130.010
586.252	3091.340
586.380	3112.608
586.508	3121.258
586.637	3169.227
586.765	3103.454
586.893	3118.474
587.021	3180.753
587.149	3110.021
587.277	3123.856
587.405	3132.423
587.533	3173.557
587.662	3219.495
587.790	3164.619
587.918	3165.371
588.046	3141.918
588.174	3167.928
588.302	3155.237
588.430	3131.773
588.558	3185.392
588.687	3185.794
588.815	3166.629
588.943	3200.052
589.071	3167.443
589.199	3187.000
589.327	3186.289
589.455	3283.155
589.583	3224.351
589.712	3217.505
589.840	3213.515
589.968	3208.969
590.096	3223.784
590.224	3184.227
590.352	3240.093
590.480	3199.546
590.608	3234.629
590.737	3227.990
590.865	3350.361
590.993	3220.474
591.121	3284.464
591.249	3226.454
591.377	3226.866
591.505	3367.918
591.633	3234.340
591.762	3260.052
591.890	3249.351
592.018	3361.588
592.146	3247.082
592.274	3267.000
592.402	3218.526
592.530	3435.351
592.658	3319.701
592.787	3283.093
592.915	3349.474
593.043	3272.031
593.171	3279.433
593.299	3315.649
593.427	3300.299
593.555	3321.320
593.683	3299.041
593.812	3334.175
593.940	3324.938
594.068	3329.124
594.196	3325.928
594.324	3349.113
594.452	3537.814
594.580	3373.979
594.708	3417.278
594.837	3370.464
594.965	3441.567
595.093	3405.351
595.221	3447.000
595.349	3402.845
595.477	3413.031
595.605	3416.784
595.733	3417.845
595.862	3455.835
595.990	3481.928
596.118	3522.021
596.246	3555.763
596.374	3458.928
596.502	3465.103
596.630	3499.639
596.758	3496.464
596.887	3500.165
597.015	3487.567
597.143	3488.278
597.271	3512.701
597.399	3533.000
597.527	3507.536
597.655	3492.021
597.783	3510.845
597.912	3517.608
598.040	3538.835
598.168	3506.938
598.296	3482.629
598.424	3683.763
598.552	3516.247
598.680	3506.897
598.808	3535.701
598.937	3498.794
599.065	3511.969
599.193	3559.361
599.321	3543.144
599.449	3495.990
599.577	3496.845
599.705	3551.856
599.833	3516.598
599.962	3499.021
600.090	3556.371
600.218	3557.918
600.346	3530.392
600.474	3534.299
600.602	3512.784
600.730	3488.289
600.858	3494.093
600.987	3562.392
601.115	3571.361
601.243	3616.124
601.371	3632.814
601.499	3613.175
601.627	3581.979
601.755	3559.856
601.883	3637.753
602.012	3535.536
602.140	3662.454
602.268	3619.577
602.396	3746.557
602.524	3601.206
602.652	3689.134
602.780	3663.247
602.908	3674.711
603.037	3727.866
603.165	3716.629
603.293	3695.969
603.421	3726.691
603.549	3725.433
603.677	3759.351
603.805	3733.010
603.933	3752.299
604.062	3783.505
604.190	3823.979
604.318	3815.113
604.446	3799.845
604.574	3859.196
604.702	3910.423
604.830	3842.258
604.958	3859.144
605.087	3896.928
605.215	3922.062
605.343	3987.619
605.471	3923.361
605.599	3926.278
605.727	4004.990
605.855	3948.021
605.983	3977.278
606.112	4000.082
606.240	3991.021
606.368	4002.619
606.496	3985.196
606.624	4054.753
606.752	4001.515
606.880	4055.433
607.008	3993.062
607.137	3986.103
607.265	4090.969
607.393	4012.010
607.521	4089.052
607.649	4027.010
607.777	4060.340
607.905	4081.371
608.033	4046.041
608.162	4091.443
608.290	4073.082
608.418	4167.711
608.546	4105.124
608.674	4143.052
608.802	4078.299
608.930	4078.175
609.058	4041.330
609.187	4038.206
609.315	4084.990
609.443	4073.907
609.571	4205.155
609.699	4064.433
609.827	4146.835
609.955	4116.474
610.083	4075.918
610.212	4092.660
610.340	4099.392
610.468	4089.505
610.596	4123.392
610.724	4078.856
610.852	4144.381
610.980	4108.103
611.108	4092.608
611.237	4091.577
611.365	4114.969
611.493	4091.567
611.621	4098.866
611.749	4147.680
611.877	4196.320
612.005	4154.577
612.133	4201.701
612.262	4141.402
612.390	4231.711
612.518	4239.495
612.646	4166.577
612.774	4235.433
612.902	4231.588
613.030	4197.216
613.158	4241.103
613.287	4317.598
613.415	4195.660
613.543	4272.093
613.671	4275.485
613.799	4290.247
613.927	4319.691
614.055	4299.124
614.183	4302.557
614.312	4270.567
614.440	4427.000
614.568	4356.021
614.696	4369.093
614.824	4343.629
614.952	4387.928
615.080	4363.134
615.208	4409.742
615.337	4489.701
615.465	4381.402
615.593	4467.784
615.721	4426.485
615.849	4498.907
615.977	4450.206
616.105	4478.588
616.233	4468.629
616.362	4503.794
616.490	4492.660
616.618	4517.464
616.746	4601.505
616.874	4556.546
617.002	4544.814
617.130	4535.753
617.258	4502.732
617.387	4545.361
617.515	4563.052
617.643	4559.907
617.771	4644.629
617.899	4558.309
618.027	4637.392
618.155	4625.247
618.283	4613.588
618.412	4618.062
618.540	4651.031
618.668	4633.351
618.796	4634.454
618.924	4576.495
619.052	4686.423
619.180	4634.629
619.308	4659.381
619.437	4678.464
619.565	4690.320
619.693	4669.134
619.821	4716.361
619.949	4658.763
620.077	4688.732
620.205	4728.629
620.333	4744.959
620.462	4679.701
620.590	4717.876
620.718	4733.237
620.846	4735.515
620.974	4730.794
621.102	4769.010
621.230	4741.103
621.358	4898.186
621.487	4729.361
621.615	4783.536
621.743	4725.670
621.871	4815.711
621.999	4717.928
622.127	4764.784
622.255	4770.041
622.383	4746.062
622.512	4741.557
622.640	4752.814
622.768	4790.835
622.896	4864.351
623.024	4829.392
623.152	4768.361
623.280	4837.557
623.408	4772.588
623.537	4785.536
623.665	4773.402
623.793	4837.289
623.921	4833.990
624.049	4818.392
624.177	4838.062
624.305	4808.948
624.433	4836.629
624.562	4837.268
624.690	4973.144
624.818	4783.423
624.946	4891.732
625.074	4834.402
625.202	4809.237
625.330	4865.639
625.458	4936.918
625.587	4850.330
625.715	4914.433
625.843	4871.392
625.971	4877.196
626.099	4888.392
626.227	4918.567
626.355	4853.753
626.483	4957.557
626.612	4872.598
626.740	4892.227
626.868	4887.134
626.996	4960.289
627.124	4908.010
627.252	4884.361
627.380	4904.711
627.508	4916.144
627.637	4972.031
627.765	4928.041
627.893	4973.784
628.021	5052.010
628.149	4923.381
628.277	5062.433
628.405	4985.526
628.533	5001.742
628.662	5041.330
628.790	5099.608
628.918	4985.485
629.046	5134.825
629.174	5005.258
629.302	5073.660
629.430	4991.237
629.558	5064.052
629.687	5029.866
629.815	5094.598
629.943	5169.773
630.071	5107.155
630.199	5070.536
630.327	5095.990
630.455	5122.722
630.583	5102.670
630.712	5133.062
630.840	5165.289
630.968	5165.639
631.096	5134.732
631.224	5158.361
631.352	5295.041
631.480	5170.392
631.608	5357.856
631.737	5179.381
631.865	5335.340
631.993	5294.763
632.121	5369.052
632.249	5247.247
632.377	5242.021
632.505	5238.278
632.633	5253.845
632.762	5224.031
632.890	5256.814
633.018	5239.639
633.146	5238.979
633.274	5222.206
633.402	5336.227
633.530	5263.278
633.658	5265.711
633.787	5245.103
633.915	5259.237
634.043	5280.701
634.171	5293.526
634.299	5252.196
634.427	5249.062
634.555	5511.670
634.683	5275.557
634.812	5295.186
634.940	5245.485
635.068	5286.567
635.196	5260.670
635.324	5252.186
635.452	5267.722
635.580	5374.392
635.708	5220.763
635.837	5269.680
635.965	5288.577
636.093	5252.412
636.221	5241.186
636.349	5176.443
636.477	5216.959
636.605	5248.423
636.733	5219.320
636.862	5188.155
636.990	5258.732
637.118	5240.237
637.246	5199.773
637.374	5326.742
637.502	5184.351
637.630	5189.845
637.758	5208.990
637.887	5144.598
638.015	5289.299
638.143	5190.258
638.271	5154.711
638.399	5222.155
638.527	5140.216
638.655	5168.567
638.783	5180.320
638.912	5249.732
639.040	5194.485
639.168	5154.536
639.296	5146.412
639.424	5216.979
639.552	5155.155
639.680	5212.938
639.808	5175.134
639.937	5124.959
640.065	5127.124
640.193	5120.474
640.321	5249.701
640.449	5202.320
640.577	5131.876
640.705	5158.062
640.833	5158.258
640.962	5248.144
641.090	5111.639
641.218	5156.216
641.346	5235.814
641.474	5152.144
641.602	5165.979
641.730	5141.928
641.858	5126.948
641.987	5115.082
642.115	5328.340
642.243	5195.433
642.371	5339.825
642.499	5206.557
642.627	5276.062
642.755	5172.897
642.883	5185.144
643.012	5214.443
643.140	5257.186
