70_110_0_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:09:53
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	9086.452
586.124	8899.712
586.252	8851.933
586.380	8890.462
586.508	8930.000
586.637	9044.538
586.765	8985.423
586.893	9002.885
587.021	9071.827
587.149	9066.654
587.277	9083.913
587.405	9074.721
587.533	9114.567
587.662	9194.298
587.790	9101.942
587.918	9139.837
588.046	9111.423
588.174	9149.615
588.302	9161.029
588.430	9135.904
588.558	9181.096
588.687	9171.788
588.815	9165.317
588.943	9168.663
589.071	9129.788
589.199	9160.567
589.327	9132.817
589.455	9245.250
589.583	9171.856
589.712	9163.865
589.840	9127.587
589.968	9140.567
590.096	9165.567
590.224	9123.702
590.352	9197.788
590.480	9132.827
590.608	9133.000
590.737	9171.135
590.865	9270.827
590.993	9118.365
591.121	9154.394
591.249	9147.279
591.377	9132.346
591.505	9211.587
591.633	9158.231
591.762	9157.923
591.890	9173.202
592.018	9270.548
592.146	9178.760
592.274	9178.923
592.402	9194.702
592.530	9370.865
592.658	9254.644
592.787	9288.779
592.915	9317.712
593.043	9209.510
593.171	9262.260
593.299	9281.144
593.427	9278.990
593.555	9303.288
593.683	9278.442
593.812	9327.029
593.940	9316.606
594.068	9350.096
594.196	9316.837
594.324	9377.019
594.452	9590.654
594.580	9448.346
594.708	9456.615
594.837	9481.058
594.965	9563.288
595.093	9483.740
595.221	9559.740
595.349	9558.558
595.477	9608.019
595.605	9581.750
595.733	9591.260
595.862	9647.404
595.990	9676.471
596.118	9705.500
596.246	9779.202
596.374	9688.615
596.502	9743.760
596.630	9729.029
596.758	9695.894
596.887	9742.163
597.015	9710.779
597.143	9751.769
597.271	9781.279
597.399	9825.288
597.527	9804.433
597.655	9798.481
597.783	9822.173
597.912	9830.433
598.040	9826.423
598.168	9789.481
598.296	9766.952
598.424	9997.933
598.552	9822.500
598.680	9828.298
598.808	9868.644
598.937	9800.279
599.065	9857.923
599.193	9875.337
599.321	9880.981
599.449	9818.163
599.577	9833.240
599.705	9842.875
599.833	9820.692
599.962	9783.510
600.090	9839.019
600.218	9839.346
600.346	9785.558
600.474	9807.163
600.602	9780.000
600.730	9806.221
600.858	9787.308
600.987	9863.212
601.115	9821.087
601.243	9878.019
