90_80_wo_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:25:47
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	24443.942
586.124	24027.308
586.252	24040.250
586.380	24110.192
586.508	24202.183
586.637	24326.106
586.765	24360.971
586.893	24403.702
587.021	24458.394
587.149	24524.885
587.277	24596.596
587.405	24600.779
587.533	24730.942
587.662	24734.250
587.790	24735.635
587.918	24749.231
588.046	24736.788
588.174	24789.894
588.302	24856.298
588.430	24848.817
588.558	24846.769
588.687	24873.000
588.815	24950.558
588.943	24866.481
589.071	24855.058
589.199	24951.385
589.327	24919.500
589.455	24976.471
589.583	24885.442
589.712	24952.058
589.840	24865.596
589.968	24969.760
590.096	25028.894
590.224	25025.731
590.352	25076.817
590.480	25024.558
590.608	24996.510
590.737	24986.779
590.865	25073.375
590.993	24997.192
591.121	24984.635
591.249	25005.702
591.377	25063.846
591.505	25086.846
591.633	25052.433
591.762	25077.635
591.890	25165.663
592.018	25180.202
592.146	25213.875
592.274	25112.019
592.402	25224.029
592.530	25359.000
592.658	25303.952
592.787	25332.721
592.915	25449.413
593.043	25309.163
593.171	25449.490
593.299	25430.885
593.427	25440.548
593.555	25519.288
593.683	25529.615
593.812	25567.365
593.940	25624.865
594.068	25688.904
594.196	25704.635
594.324	25743.750
594.452	25948.654
594.580	25883.279
594.708	25981.904
594.837	26049.346
594.965	26160.942
595.093	26166.644
595.221	26349.510
595.349	26296.202
595.477	26310.692
595.605	26429.596
595.733	26481.808
595.862	26418.933
595.990	26518.808
596.118	26657.519
596.246	26664.298
596.374	26680.952
596.502	26767.087
596.630	26754.558
596.758	26766.413
596.887	26890.779
597.015	26894.087
597.143	26918.577
597.271	26932.817
597.399	27047.952
597.527	27014.606
597.655	27045.923
597.783	27083.346
597.912	27120.346
598.040	27126.990
598.168	27119.817
598.296	27059.875
598.424	27284.923
598.552	27087.144
598.680	27131.192
598.808	27305.346
598.937	27176.788
599.065	27195.202
599.193	27279.798
599.321	27270.154
599.449	27245.356
599.577	27194.577
599.705	27223.346
599.833	27181.913
599.962	27154.865
600.090	27187.538
600.218	27150.981
600.346	27211.942
600.474	27212.567
600.602	27197.904
600.730	27223.423
600.858	27279.260
600.987	27384.346
601.115	27272.346
601.243	27324.731
601.371	27407.337
601.499	27408.260
601.627	27439.298
601.755	27449.433
601.883	27464.356
602.012	27397.837
602.140	27510.971
602.268	27551.038
602.396	27719.760
602.524	27699.529
602.652	27863.000
602.780	27841.577
602.908	27940.702
603.037	28064.875
603.165	28099.788
603.293	28202.529
603.421	28210.202
603.549	28344.356
603.677	28354.923
603.805	28492.606
603.933	28563.433
604.062	28766.298
604.190	28822.779
604.318	28902.317
604.446	28908.875
604.574	29014.000
604.702	29092.144
604.830	29124.077
604.958	29210.731
605.087	29350.702
605.215	29569.712
605.343	29665.192
605.471	29663.375
605.599	29724.202
605.727	29899.644
605.855	29961.904
605.983	30048.673
606.112	30154.250
606.240	30145.538
606.368	30219.673
606.496	30287.087
606.624	30379.250
606.752	30415.394
606.880	30497.913
607.008	30562.375
607.137	30582.317
607.265	30701.673
607.393	30736.240
607.521	30806.202
607.649	30769.683
607.777	30746.356
607.905	30837.538
608.033	30817.202
608.162	30775.721
608.290	30776.115
608.418	30938.183
608.546	30919.019
608.674	30974.106
608.802	30864.010
608.930	30915.269
609.058	30944.875
609.187	30859.192
609.315	30879.385
609.443	30903.298
609.571	30975.663
609.699	30896.327
609.827	30907.163
609.955	30945.500
610.083	30874.385
610.212	30858.971
610.340	30820.962
610.468	30918.510
610.596	30839.635
610.724	30865.327
610.852	30920.702
610.980	30935.981
611.108	30873.587
611.237	30871.173
611.365	30921.038
611.493	30841.933
611.621	30904.240
611.749	30990.096
611.877	30975.163
612.005	30992.327
612.133	31052.442
612.262	31113.529
612.390	31217.856
612.518	31260.817
612.646	31283.558
612.774	31408.154
612.902	31344.048
613.030	31440.942
613.158	31391.154
613.287	31552.077
613.415	31469.096
613.543	31587.365
613.671	31600.154
613.799	31731.596
613.927	31777.538
614.055	31851.029
614.183	31924.894
614.312	31934.663
614.440	32116.192
614.568	32139.923
614.696	32260.490
614.824	32305.183
614.952	32380.731
615.080	32456.365
615.208	32565.308
615.337	32681.058
615.465	32637.327
615.593	32818.087
615.721	32787.221
615.849	32959.433
615.977	32978.654
616.105	33076.000
616.233	33128.567
616.362	33278.587
616.490	33301.740
616.618	33410.500
616.746	33568.990
616.874	33597.413
617.002	33613.750
617.130	33718.952
617.258	33711.577
617.387	33753.606
617.515	33865.721
617.643	33862.587
617.771	33932.462
617.899	33915.779
618.027	34056.231
618.155	34078.269
618.283	34123.356
618.412	34209.490
618.540	34281.308
618.668	34313.913
618.796	34295.933
618.924	34280.346
619.052	34339.779
619.180	34347.673
619.308	34292.865
619.437	34351.760
619.565	34346.606
619.693	34418.990
619.821	34441.019
619.949	34396.827
620.077	34480.702
620.205	34479.635
620.333	34507.317
620.462	34551.904
620.590	34558.462
620.718	34555.452
620.846	34628.962
620.974	34596.471
621.102	34700.481
621.230	34657.760
621.358	34762.288
621.487	34630.221
621.615	34680.058
621.743	34621.760
621.871	34645.019
621.999	34614.240
622.127	34649.288
622.255	34608.712
622.383	34599.029
622.512	34661.048
622.640	34621.510
622.768	34708.519
622.896	34696.567
623.024	34750.808
623.152	34680.942
623.280	34813.529
623.408	34779.740
623.537	34839.462
623.665	34782.192
623.793	34857.183
623.921	34828.942
624.049	34843.317
624.177	34777.606
624.305	34788.404
624.433	34800.567
624.562	34825.788
624.690	34949.087
624.818	34781.269
624.946	34714.692
625.074	34794.962
625.202	34816.760
625.330	34857.769
625.458	34940.577
625.587	34865.606
625.715	34924.673
625.843	34887.038
625.971	34990.856
626.099	34930.606
626.227	34959.663
626.355	34885.010
626.483	34935.577
626.612	35002.827
626.740	35138.000
626.868	35065.087
626.996	35125.519
627.124	35138.231
627.252	35125.154
627.380	35156.904
627.508	35131.519
627.637	35131.096
627.765	35267.115
627.893	35278.596
628.021	35353.096
628.149	35236.250
628.277	35365.548
628.405	35362.519
628.533	35335.615
628.662	35390.750
628.790	35530.260
628.918	35498.615
629.046	35699.029
629.174	35513.596
629.302	35615.721
629.430	35608.471
629.558	35692.490
629.687	35731.519
629.815	35781.394
629.943	35895.394
630.071	35899.971
630.199	35908.654
630.327	36019.404
630.455	36040.404
630.583	36037.317
630.712	36099.952
630.840	36106.817
630.968	36164.519
631.096	36229.837
631.224	36269.038
631.352	36397.183
631.480	36412.654
631.608	36578.558
631.737	36446.577
631.865	36514.827
631.993	36559.942
632.121	36707.087
632.249	36644.538
632.377	36607.962
632.505	36700.875
632.633	36820.962
632.762	36709.221
632.890	36733.433
633.018	36690.990
633.146	36649.942
633.274	36657.952
633.402	36724.183
633.530	36739.490
633.658	36707.019
633.787	36758.413
633.915	36696.760
634.043	36766.337
634.171	36794.404
634.299	36712.721
634.427	36724.625
634.555	36870.394
634.683	36757.221
634.812	36663.510
634.940	36642.317
635.068	36635.683
635.196	36636.067
635.324	36625.125
635.452	36601.615
635.580	36624.625
635.708	36481.615
635.837	36484.798
635.965	36381.962
636.093	36391.135
636.221	36261.817
636.349	36194.144
636.477	36142.327
636.605	36184.462
636.733	36140.356
636.862	36045.019
636.990	35973.673
637.118	35876.317
637.246	35843.856
637.374	35969.952
637.502	35724.817
637.630	35676.423
637.758	35637.337
637.887	35552.740
638.015	35594.163
638.143	35475.394
638.271	35331.356
638.399	35368.490
638.527	35269.683
638.655	35262.077
638.783	35229.567
638.912	35158.712
639.040	34990.019
639.168	34981.019
639.296	34883.981
639.424	35017.721
639.552	34840.654
639.680	34915.192
639.808	34794.663
639.937	34691.548
640.065	34713.692
640.193	34691.317
640.321	34798.135
640.449	34740.558
640.577	34634.798
640.705	34600.712
640.833	34547.260
640.962	34607.904
641.090	34551.827
641.218	34498.808
641.346	34614.635
641.474	34529.904
641.602	34506.731
641.730	34445.413
641.858	34436.490
641.987	34399.356
642.115	34560.490
642.243	34375.933
642.371	34536.010
642.499	34373.798
642.627	34457.163
642.755	34408.673
642.883	34377.519
643.012	34361.865
643.140	34403.462
643.268	34378.135
643.396	34358.125
643.524	34354.202
643.652	34415.288
643.780	34324.462
643.908	34329.577
644.037	34415.490
644.165	34409.788
644.293	34474.683
644.421	34298.096
644.549	34280.625
644.677	34325.144
644.805	34269.365
644.933	34228.154
645.062	34327.154
645.190	34420.423
645.318	34287.538
645.446	34199.740
645.574	34194.000
645.702	34223.288
645.830	34233.490
645.958	34115.413
646.087	34108.894
646.215	34090.837
646.343	34091.490
646.471	34230.423
646.599	34020.298
646.727	34055.106
646.855	33980.231
646.983	33987.567
647.112	33998.019
647.240	33904.048
647.368	33899.154
647.496	33882.577
647.624	33824.404
647.752	33775.452
647.880	33744.404
648.008	33705.096
648.137	33753.000
648.265	33664.096
648.393	33727.240
648.521	33587.000
648.649	33642.625
648.777	33517.760
648.905	33428.279
649.033	33484.019
649.162	33209.760
649.290	33126.221
649.418	33112.750
649.546	33215.702
649.674	33043.817
649.802	33001.942
649.930	32867.308
650.058	32837.058
650.187	32812.538
650.315	32689.885
650.443	32620.269
650.571	32494.827
650.699	32433.654
