70_70_0_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:07:56
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	9661.596
586.124	9454.125
586.252	9476.385
586.380	9495.625
586.508	9548.596
586.637	9595.779
586.765	9557.962
586.893	9555.279
587.021	9620.048
587.149	9607.183
587.277	9634.404
587.405	9621.817
587.533	9711.202
587.662	9721.798
587.790	9665.558
587.918	9716.087
588.046	9662.750
588.174	9686.221
588.302	9668.644
588.430	9689.481
588.558	9710.798
588.687	9741.962
588.815	9707.433
588.943	9715.779
589.071	9691.519
589.199	9715.058
589.327	9694.327
589.455	9783.154
589.583	9691.615
589.712	9719.308
589.840	9691.654
589.968	9694.423
590.096	9714.231
590.224	9690.385
590.352	9771.144
590.480	9679.529
590.608	9680.779
590.737	9739.183
590.865	9798.692
590.993	9667.865
591.121	9710.740
591.249	9713.144
591.377	9725.385
591.505	9772.135
591.633	9692.798
591.762	9702.115
591.890	9686.538
592.018	9810.010
592.146	9756.029
592.274	9719.000
592.402	9710.962
592.530	9926.317
592.658	9812.606
592.787	9766.125
592.915	9877.894
593.043	9764.192
593.171	9804.433
593.299	9801.308
593.427	9796.750
593.555	9822.577
593.683	9839.856
593.812	9823.779
593.940	9832.452
594.068	9879.115
594.196	9857.971
594.324	9891.712
594.452	10056.279
594.580	9920.154
594.708	10001.481
594.837	9959.394
594.965	10059.212
595.093	9990.885
595.221	10071.058
595.349	10082.683
595.477	10088.500
595.605	10062.529
595.733	10095.673
595.862	10110.125
595.990	10138.760
596.118	10167.606
596.246	10231.260
596.374	10156.481
596.502	10187.212
596.630	10222.500
596.758	10188.923
596.887	10199.635
597.015	10206.529
597.143	10214.596
597.271	10219.356
597.399	10283.894
597.527	10215.250
597.655	10259.606
597.783	10279.548
597.912	10270.606
598.040	10296.913
598.168	10257.433
598.296	10228.788
598.424	10421.490
598.552	10247.423
598.680	10246.558
598.808	10276.510
598.937	10247.952
599.065	10264.596
599.193	10315.837
599.321	10313.058
599.449	10243.452
599.577	10233.413
599.705	10227.615
599.833	10209.788
599.962	10196.692
600.090	10251.750
600.218	10213.635
600.346	10191.038
600.474	10178.298
600.602	10176.471
600.730	10211.192
600.858	10187.337
600.987	10257.375
601.115	10245.231
601.243	10277.981
601.371	10272.144
601.499	10255.971
601.627	10267.433
601.755	10253.019
601.883	10293.548
602.012	10162.096
602.140	10309.683
602.268	10267.740
602.396	10409.615
602.524	10292.644
602.652	10353.558
602.780	10342.173
602.908	10372.548
603.037	10434.548
603.165	10410.933
603.293	10452.231
603.421	10483.865
603.549	10460.798
603.677	10486.606
603.805	10481.644
603.933	10510.029
604.062	10601.269
604.190	10654.788
604.318	10652.654
604.446	10594.654
604.574	10727.029
604.702	10733.952
604.830	10671.490
604.958	10722.856
605.087	10743.913
605.215	10807.519
605.343	10897.856
605.471	10848.327
605.599	10851.423
605.727	11005.856
605.855	10934.096
605.983	10992.731
606.112	11019.404
606.240	10987.885
606.368	10999.115
606.496	10985.731
606.624	11087.490
606.752	11028.606
606.880	11099.279
607.008	11045.192
607.137	11075.404
607.265	11162.346
607.393	11136.413
607.521	11225.260
607.649	11154.962
607.777	11149.990
607.905	11177.587
608.033	11127.250
608.162	11137.202
608.290	11127.240
608.418	11271.500
608.546	11230.375
608.674	11228.500
608.802	11165.712
608.930	11184.212
609.058	11143.481
609.187	11136.154
609.315	11159.894
609.443	11145.942
609.571	11256.394
609.699	11125.192
609.827	11200.288
609.955	11168.317
610.083	11067.990
610.212	11104.846
610.340	11046.154
610.468	11060.077
610.596	11095.288
610.724	11059.221
610.852	11158.096
610.980	11110.135
611.108	11038.298
611.237	11035.904
611.365	11080.019
611.493	11078.404
611.621	11069.721
611.749	11097.471
611.877	11126.721
612.005	11070.365
612.133	11137.000
612.262	11095.981
612.390	11173.952
612.518	11192.471
612.646	11112.096
612.774	11198.385
612.902	11192.510
613.030	11171.663
613.158	11167.394
613.287	11255.683
613.415	11117.971
613.543	11193.221
613.671	11191.827
613.799	11235.750
613.927	11265.423
614.055	11305.269
614.183	11287.154
614.312	11207.106
614.440	11382.365
614.568	11319.827
614.696	11326.587
614.824	11343.731
614.952	11431.058
615.080	11368.000
615.208	11439.288
615.337	11514.327
615.465	11436.933
615.593	11495.000
615.721	11479.385
615.849	11577.288
615.977	11515.635
616.105	11545.317
616.233	11552.606
616.362	11647.596
616.490	11580.913
616.618	11638.365
616.746	11737.788
