70_80_wo_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
10:56:31
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	24726.413
586.124	24373.269
586.252	24336.827
586.380	24391.163
586.508	24491.106
586.637	24604.337
586.765	24601.798
586.893	24683.683
587.021	24669.423
587.149	24709.788
587.277	24805.212
587.405	24829.423
587.533	24913.423
587.662	24865.231
587.790	24898.606
587.918	24867.375
588.046	24868.173
588.174	24951.356
588.302	24929.231
588.430	24951.048
588.558	24953.385
588.687	25031.558
588.815	25003.308
588.943	24992.183
589.071	24984.202
589.199	24994.529
589.327	24997.375
589.455	24991.798
589.583	25013.394
589.712	25022.212
589.840	24934.019
589.968	24964.115
590.096	24957.317
590.224	25012.231
590.352	25097.577
590.480	25035.760
590.608	24963.519
590.737	25024.538
590.865	25036.067
590.993	24942.077
591.121	24983.923
591.249	24983.740
591.377	25038.510
591.505	25093.808
591.633	24993.654
591.762	25040.500
591.890	25034.308
592.018	25102.010
592.146	25082.606
592.274	25009.163
592.402	25038.538
592.530	25284.942
592.658	25209.885
592.787	25221.587
592.915	25268.385
593.043	25214.183
593.171	25289.067
593.299	25293.894
593.427	25240.260
593.555	25302.019
593.683	25357.212
593.812	25362.808
593.940	25449.519
594.068	25426.404
594.196	25434.337
594.324	25480.327
594.452	25695.587
594.580	25618.519
594.708	25674.990
594.837	25718.163
594.965	25800.250
595.093	25829.087
595.221	26015.510
595.349	25911.788
595.477	25973.115
595.605	26061.779
595.733	26049.048
595.862	26061.442
595.990	26059.923
596.118	26158.144
596.246	26228.904
596.374	26223.212
596.502	26294.779
596.630	26254.250
596.758	26250.942
596.887	26362.856
597.015	26381.933
597.143	26358.577
597.271	26370.298
597.399	26441.173
597.527	26425.990
597.655	26418.933
597.783	26495.615
597.912	26460.654
598.040	26507.404
598.168	26515.865
598.296	26422.923
598.424	26595.635
598.552	26403.462
598.680	26411.490
598.808	26569.327
598.937	26468.856
599.065	26448.144
599.193	26468.750
599.321	26551.442
599.449	26475.135
599.577	26366.971
599.705	26389.144
599.833	26374.202
599.962	26347.558
600.090	26371.500
600.218	26305.817
600.346	26290.135
600.474	26274.269
600.602	26306.519
600.730	26337.452
600.858	26353.558
600.987	26417.096
601.115	26317.779
601.243	26380.154
601.371	26431.019
601.499	26382.250
601.627	26439.288
601.755	26406.865
601.883	26479.462
602.012	26369.712
602.140	26485.462
602.268	26451.298
602.396	26602.519
602.524	26602.019
602.652	26708.548
602.780	26639.558
602.908	26759.452
603.037	26823.462
603.165	26844.404
603.293	26885.260
603.421	26933.529
603.549	26991.923
603.677	27028.808
603.805	27062.558
603.933	27150.231
604.062	27273.327
604.190	27429.481
604.318	27414.779
604.446	27432.606
604.574	27595.115
604.702	27536.413
604.830	27601.856
604.958	27663.481
605.087	27737.231
605.215	27897.019
605.343	27958.837
