sample14h_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:21:47
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	804.072
586.124	772.113
586.252	779.144
586.380	778.464
586.508	777.742
586.637	785.072
586.765	780.320
586.893	791.845
587.021	793.134
587.149	784.680
587.277	796.062
587.405	789.773
587.533	786.784
587.662	790.247
587.790	800.216
587.918	796.000
588.046	799.835
588.174	797.918
588.302	789.216
588.430	796.052
588.558	796.691
588.687	797.948
588.815	803.845
588.943	806.577
589.071	799.691
589.199	805.907
589.327	806.979
589.455	803.990
589.583	807.196
589.712	816.412
589.840	808.969
589.968	804.918
590.096	812.227
590.224	816.000
590.352	813.134
590.480	811.093
590.608	815.876
590.737	821.175
590.865	814.021
590.993	827.031
591.121	823.897
591.249	825.557
591.377	817.742
591.505	817.948
591.633	826.237
591.762	825.155
591.890	826.526
592.018	832.402
592.146	831.072
592.274	839.794
592.402	826.505
592.530	825.103
592.658	820.680
592.787	832.155
592.915	833.649
593.043	823.402
593.171	835.938
593.299	840.639
593.427	833.680
593.555	828.629
593.683	844.763
593.812	832.701
593.940	838.082
594.068	845.773
594.196	845.526
594.324	832.175
594.452	847.371
594.580	849.711
594.708	844.082
594.837	843.227
594.965	848.753
595.093	842.876
595.221	850.010
595.349	857.680
595.477	859.258
595.605	857.608
595.733	867.412
595.862	858.454
595.990	858.753
596.118	864.485
596.246	873.113
596.374	855.938
596.502	871.103
596.630	860.588
596.758	867.577
596.887	874.196
597.015	870.990
597.143	867.856
597.271	865.330
597.399	873.268
597.527	874.371
597.655	877.186
597.783	874.701
597.912	868.464
598.040	877.753
598.168	875.485
598.296	872.103
598.424	875.402
598.552	883.206
598.680	870.340
598.808	873.742
598.937	878.794
599.065	883.959
599.193	878.577
599.321	878.309
599.449	881.052
599.577	882.959
599.705	872.474
599.833	885.938
599.962	874.423
600.090	879.557
600.218	883.794
600.346	878.186
600.474	885.093
600.602	885.680
600.730	888.093
600.858	885.701
600.987	886.330
601.115	883.278
601.243	884.959
601.371	882.990
601.499	886.144
601.627	885.794
601.755	893.536
601.883	888.660
602.012	896.237
602.140	898.577
602.268	894.206
602.396	900.186
602.524	892.526
602.652	904.454
602.780	906.536
602.908	912.247
603.037	904.639
603.165	909.505
603.293	913.680
603.421	917.660
603.549	910.309
603.677	918.670
603.805	916.577
603.933	924.567
604.062	919.814
604.190	934.454
604.318	935.021
604.446	936.196
604.574	934.155
604.702	926.701
604.830	932.784
604.958	942.608
605.087	946.825
605.215	950.722
605.343	949.876
605.471	950.515
605.599	952.567
605.727	954.866
605.855	956.031
605.983	955.289
606.112	953.423
606.240	965.701
606.368	959.155
606.496	956.433
606.624	962.784
606.752	958.979
606.880	961.835
607.008	963.608
607.137	961.485
607.265	972.845
607.393	970.639
607.521	976.361
607.649	974.660
607.777	969.216
607.905	972.639
608.033	983.392
608.162	961.031
608.290	964.309
608.418	976.062
608.546	975.031
608.674	983.897
608.802	975.258
608.930	980.216
609.058	976.237
609.187	970.990
609.315	960.340
609.443	974.113
609.571	972.000
609.699	968.278
609.827	968.196
609.955	968.897
610.083	961.062
610.212	966.289
610.340	970.361
610.468	971.897
610.596	973.588
610.724	967.598
610.852	968.289
610.980	970.763
611.108	971.340
611.237	971.845
611.365	980.701
611.493	982.062
611.621	979.258
611.749	987.990
611.877	983.505
612.005	971.227
612.133	981.340
612.262	987.629
612.390	981.464
612.518	989.763
612.646	984.412
612.774	988.928
612.902	993.144
613.030	994.155
613.158	993.361
613.287	994.144
613.415	1001.567
613.543	998.052
613.671	997.670
613.799	995.227
613.927	993.557
614.055	1000.526
614.183	1015.495
614.312	1002.320
614.440	1012.629
614.568	1006.660
614.696	1017.938
614.824	1016.155
614.952	1019.093
615.080	1012.278
615.208	1019.959
615.337	1023.495
615.465	1016.165
615.593	1022.021
615.721	1024.567
615.849	1024.093
615.977	1033.763
616.105	1025.196
616.233	1029.247
616.362	1026.732
616.490	1022.082
616.618	1022.258
616.746	1032.691
616.874	1029.866
617.002	1032.876
617.130	1030.433
617.258	1040.639
617.387	1021.237
617.515	1028.670
617.643	1039.464
617.771	1036.814
617.899	1040.247
618.027	1036.928
618.155	1044.268
618.283	1036.598
618.412	1050.897
618.540	1045.124
618.668	1054.773
618.796	1033.588
618.924	1044.670
619.052	1045.670
619.180	1041.134
619.308	1049.443
619.437	1050.474
619.565	1044.680
619.693	1034.598
619.821	1054.299
619.949	1045.990
620.077	1045.608
620.205	1044.835
620.333	1051.794
620.462	1057.670
620.590	1059.918
620.718	1059.753
620.846	1058.010
620.974	1069.309
621.102	1051.701
621.230	1061.227
621.358	1063.897
621.487	1060.000
621.615	1062.412
621.743	1061.773
621.871	1055.361
621.999	1047.928
622.127	1056.402
622.255	1058.144
622.383	1065.000
622.512	1069.464
622.640	1055.186
622.768	1068.371
622.896	1061.856
623.024	1055.464
623.152	1070.515
623.280	1056.268
623.408	1059.722
623.537	1067.649
623.665	1065.742
623.793	1068.505
623.921	1066.711
624.049	1064.979
624.177	1065.763
624.305	1068.206
624.433	1074.010
624.562	1076.567
624.690	1053.928
624.818	1068.010
624.946	1069.753
625.074	1067.062
625.202	1070.619
625.330	1071.598
625.458	1071.155
625.587	1065.804
625.715	1068.979
625.843	1065.588
625.971	1070.000
626.099	1067.969
626.227	1069.732
626.355	1066.711
626.483	1076.804
626.612	1063.144
626.740	1066.062
626.868	1065.660
626.996	1077.814
627.124	1069.804
627.252	1064.660
627.380	1073.268
627.508	1070.082
627.637	1071.536
627.765	1076.753
627.893	1073.835
628.021	1064.021
628.149	1065.464
628.277	1069.134
628.405	1068.649
628.533	1064.711
628.662	1065.608
628.790	1077.330
628.918	1070.784
629.046	1076.165
629.174	1075.701
629.302	1069.856
629.430	1075.351
629.558	1077.309
629.687	1078.990
629.815	1068.897
629.943	1079.289
630.071	1080.062
630.199	1085.536
630.327	1078.835
630.455	1075.546
630.583	1087.670
630.712	1086.814
630.840	1078.784
630.968	1096.072
631.096	1088.072
631.224	1077.289
631.352	1083.021
631.480	1078.402
631.608	1085.918
631.737	1081.381
631.865	1096.124
631.993	1095.701
632.121	1092.876
632.249	1094.412
632.377	1104.021
632.505	1081.196
632.633	1094.536
632.762	1091.247
632.890	1097.227
633.018	1090.907
633.146	1088.897
633.274	1098.299
633.402	1086.505
633.530	1094.577
633.658	1094.381
633.787	1078.794
633.915	1088.443
634.043	1078.258
634.171	1090.247
634.299	1097.021
634.427	1080.433
634.555	1080.722
634.683	1080.784
634.812	1085.619
634.940	1093.990
635.068	1076.289
