sample14v_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:22:01
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	797.062
586.124	768.948
586.252	762.021
586.380	759.402
586.508	757.443
586.637	759.000
586.765	762.938
586.893	759.711
587.021	766.608
587.149	778.567
587.277	766.227
587.405	771.155
587.533	770.536
587.662	769.495
587.790	771.711
587.918	768.433
588.046	772.227
588.174	767.608
588.302	767.804
588.430	768.670
588.558	768.289
588.687	775.021
588.815	772.979
588.943	771.567
589.071	766.237
589.199	774.639
589.327	769.412
589.455	760.330
589.583	766.938
589.712	771.680
589.840	767.340
589.968	768.691
590.096	779.557
590.224	770.649
590.352	776.340
590.480	770.495
590.608	774.629
590.737	767.392
590.865	773.505
590.993	767.237
591.121	769.804
591.249	770.897
591.377	759.320
591.505	769.639
591.633	766.196
591.762	777.557
591.890	776.814
592.018	769.124
592.146	773.371
592.274	773.598
592.402	775.804
592.530	774.753
592.658	769.381
592.787	771.196
592.915	770.567
593.043	776.526
593.171	779.227
593.299	781.825
593.427	773.340
593.555	785.887
593.683	784.577
593.812	774.144
593.940	786.608
594.068	794.495
594.196	794.021
594.324	786.619
594.452	795.175
594.580	796.165
594.708	794.701
594.837	797.918
594.965	803.381
595.093	802.670
595.221	801.320
595.349	803.711
595.477	804.505
595.605	811.258
595.733	817.392
595.862	818.856
595.990	813.649
596.118	813.093
596.246	825.165
596.374	818.155
596.502	825.237
596.630	824.454
596.758	819.753
596.887	824.247
597.015	820.052
597.143	822.021
597.271	820.670
597.399	819.784
597.527	823.814
597.655	835.000
597.783	823.433
597.912	816.093
598.040	822.103
598.168	823.237
598.296	821.155
598.424	824.206
598.552	812.093
598.680	822.722
598.808	814.990
598.937	824.474
599.065	822.546
599.193	818.546
599.321	811.495
599.449	827.567
599.577	818.454
599.705	815.186
599.833	821.258
599.962	815.897
600.090	829.588
600.218	814.588
600.346	823.443
600.474	812.845
600.602	818.381
600.730	818.897
600.858	821.825
600.987	813.186
601.115	811.237
