90_90_0_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:22:13
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	9212.087
586.124	9038.644
586.252	9026.933
586.380	9085.087
586.508	9087.298
586.637	9185.481
586.765	9145.433
586.893	9168.106
587.021	9233.183
587.149	9202.712
587.277	9254.808
587.405	9235.096
587.533	9296.125
587.662	9333.587
587.790	9280.721
587.918	9286.385
588.046	9263.413
588.174	9291.538
588.302	9282.096
588.430	9294.029
588.558	9306.163
588.687	9311.587
588.815	9306.385
588.943	9328.288
589.071	9271.288
589.199	9284.942
589.327	9290.808
589.455	9382.087
589.583	9314.317
589.712	9285.375
589.840	9279.221
589.968	9277.154
590.096	9300.048
590.224	9259.308
590.352	9345.971
590.480	9272.923
590.608	9280.596
590.737	9256.990
590.865	9354.125
590.993	9219.481
591.121	9297.000
591.249	9262.673
591.377	9226.462
591.505	9397.981
591.633	9263.192
591.762	9243.606
591.890	9297.231
592.018	9354.240
592.146	9274.673
592.274	9304.442
592.402	9277.279
592.530	9474.067
592.658	9358.404
592.787	9358.337
592.915	9410.856
593.043	9294.740
593.171	9363.365
593.299	9379.702
593.427	9337.240
593.555	9382.096
593.683	9400.644
593.812	9407.096
593.940	9391.548
594.068	9417.865
594.196	9388.510
594.324	9449.115
594.452	9650.019
594.580	9514.462
594.708	9530.519
594.837	9491.115
594.965	9630.058
595.093	9575.548
595.221	9645.481
595.349	9603.596
595.477	9614.183
595.605	9675.673
595.733	9661.231
595.862	9660.971
595.990	9713.462
596.118	9733.567
596.246	9811.279
596.374	9713.288
596.502	9757.712
596.630	9772.365
596.758	9767.423
596.887	9739.663
597.015	9776.462
597.143	9805.279
597.271	9793.808
597.399	9830.115
597.527	9828.510
597.655	9831.529
597.783	9835.625
597.912	9828.231
598.040	9866.846
598.168	9809.038
598.296	9817.058
598.424	9979.596
598.552	9800.798
598.680	9850.625
598.808	9897.010
598.937	9833.192
599.065	9847.529
599.193	9914.404
599.321	9900.298
599.449	9842.981
599.577	9817.240
599.705	9862.519
599.833	9816.779
599.962	9806.952
600.090	9822.452
600.218	9806.904
600.346	9796.413
600.474	9788.702
600.602	9760.510
600.730	9785.346
600.858	9800.240
600.987	9851.135
601.115	9805.231
601.243	9880.183
601.371	9903.279
601.499	9893.269
601.627	9831.558
601.755	9837.163
601.883	9878.837
602.012	9772.269
602.140	9881.356
602.268	9856.596
602.396	9951.375
602.524	9884.279
602.652	9935.923
602.780	9943.452
602.908	9970.654
603.037	10029.462
603.165	10013.115
603.293	10020.673
603.421	10044.798
603.549	10053.952
603.677	10103.712
603.805	10112.394
603.933	10128.481
604.062	10175.923
604.190	10206.952
604.318	10212.635
604.446	10195.087
604.574	10240.788
604.702	10315.375
604.830	10288.269
604.958	10296.096
605.087	10349.471
605.215	10406.010
605.343	10481.048
605.471	10452.788
605.599	10473.452
605.727	10538.365
605.855	10541.721
605.983	10551.615
606.112	10588.692
606.240	10546.798
606.368	10563.288
606.496	10565.135
606.624	10673.423
606.752	10611.827
