sample9u_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:14:21
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	2324.021
586.124	2250.732
586.252	2236.928
586.380	2238.010
586.508	2247.515
586.637	2248.536
586.765	2269.072
586.893	2258.206
587.021	2278.124
587.149	2293.546
587.277	2304.186
587.405	2313.773
587.533	2290.804
587.662	2301.443
587.790	2324.402
587.918	2320.845
588.046	2307.443
588.174	2315.361
588.302	2330.794
588.430	2331.258
588.558	2344.351
588.687	2346.175
588.815	2368.031
588.943	2358.433
589.071	2368.887
589.199	2374.763
589.327	2372.773
589.455	2355.052
589.583	2374.732
589.712	2400.742
589.840	2401.423
589.968	2384.412
590.096	2406.165
590.224	2407.876
590.352	2410.186
590.480	2423.464
590.608	2430.103
590.737	2409.392
590.865	2452.567
590.993	2435.247
591.121	2426.103
591.249	2453.196
591.377	2451.773
591.505	2442.577
591.633	2473.670
591.762	2469.619
591.890	2528.794
592.018	2467.443
592.146	2470.082
592.274	2497.113
592.402	2465.866
592.530	2496.773
592.658	2590.979
592.787	2519.825
592.915	2560.835
593.043	2498.608
593.171	2515.835
593.299	2541.866
593.427	2528.309
593.555	2509.371
593.683	2546.794
593.812	2545.588
593.940	2567.392
594.068	2554.320
594.196	2580.670
594.324	2586.680
594.452	2622.887
594.580	2581.206
594.708	2612.567
594.837	2615.546
594.965	2683.979
595.093	2636.536
595.221	2661.031
595.349	2740.701
595.477	2646.742
595.605	2669.278
595.733	2657.134
595.862	2810.876
595.990	2686.072
596.118	2706.763
596.246	2841.979
596.374	2717.598
596.502	2710.948
596.630	2759.773
596.758	2727.732
596.887	2722.062
597.015	2742.021
597.143	2730.361
597.271	2745.423
597.399	2744.299
597.527	2738.598
597.655	2768.082
597.783	2751.701
597.912	2754.588
598.040	2776.814
598.168	2823.175
598.296	2752.371
598.424	2841.124
598.552	2797.897
598.680	2766.371
598.808	2896.722
598.937	2792.062
599.065	2804.505
599.193	2887.515
599.321	2872.340
599.449	2806.918
599.577	2796.804
599.705	2888.887
599.833	2805.814
599.962	2811.237
600.090	2862.753
600.218	2843.969
600.346	2896.680
600.474	2833.340
600.602	2821.474
600.730	2854.268
600.858	2831.959
600.987	2963.392
601.115	2876.021
601.243	2858.165
601.371	2891.845
601.499	2918.938
601.627	2890.825
601.755	2895.258
601.883	2959.165
602.012	2899.144
602.140	2932.619
602.268	2995.124
602.396	2962.454
602.524	2935.113
602.652	2971.175
602.780	2976.629
602.908	2984.237
603.037	3045.701
603.165	3002.866
603.293	3053.701
603.421	3030.021
603.549	3033.536
603.677	3108.567
603.805	3052.072
603.933	3091.691
604.062	3176.361
604.190	3134.134
604.318	3106.536
604.446	3099.753
604.574	3163.495
604.702	3165.979
604.830	3165.320
604.958	3160.856
605.087	3184.443
605.215	3192.876
605.343	3223.495
605.471	3251.392
605.599	3236.062
605.727	3250.485
605.855	3265.186
605.983	3242.237
606.112	3265.629
606.240	3273.536
606.368	3282.392
606.496	3396.763
606.624	3276.237
606.752	3312.278
606.880	3436.876
607.008	3441.794
607.137	3401.979
607.265	3314.794
607.393	3345.526
607.521	3433.062
607.649	3312.062
607.777	3367.876
607.905	3384.845
608.033	3370.371
608.162	3350.660
608.290	3406.144
608.418	3397.495
608.546	3427.701
608.674	3443.515
608.802	3355.072
608.930	3390.536
609.058	3356.021
609.187	3421.474
609.315	3414.608
609.443	3353.443
609.571	3475.784
609.699	3347.722
609.827	3406.711
609.955	3414.938
610.083	3360.515
610.212	3369.505
610.340	3374.897
610.468	3455.093
610.596	3443.639
610.724	3438.515
610.852	3412.598
610.980	3413.670
611.108	3460.206
611.237	3368.918
611.365	3397.814
611.493	3397.175
611.621	3409.577
611.749	3413.227
611.877	3435.402
612.005	3437.216
612.133	3464.021
612.262	3441.546
612.390	3454.515
612.518	3503.381
612.646	3537.825
612.774	3459.052
612.902	3471.629
613.030	3442.753
613.158	3559.299
613.287	3523.072
613.415	3468.381
613.543	3500.454
613.671	3519.175
613.799	3530.351
613.927	3568.969
614.055	3526.546
614.183	3635.340
614.312	3521.938
614.440	3687.845
614.568	3565.474
614.696	3551.165
614.824	3685.526
614.952	3602.082
615.080	3543.062
615.208	3633.928
615.337	3627.660
615.465	3581.464
615.593	3599.093
615.721	3638.897
615.849	3652.031
615.977	3632.742
616.105	3679.392
616.233	3612.371
616.362	3689.021
616.490	3612.268
616.618	3611.041
616.746	3722.938
616.874	3683.588
617.002	3648.340
617.130	3705.247
617.258	3742.454
617.387	3629.887
617.515	3610.392
617.643	3658.691
617.771	3710.134
617.899	3690.979
618.027	3639.979
618.155	3751.412
618.283	3663.052
618.412	3672.619
618.540	3741.124
618.668	3695.990
618.796	3665.814
618.924	3744.299
619.052	3651.536
619.180	3644.557
619.308	3705.247
619.437	3682.660
619.565	3687.268
619.693	3668.649
619.821	3681.907
619.949	3668.186
620.077	3718.649
620.205	3705.567
620.333	3713.814
620.462	3707.134
620.590	3748.588
620.718	3662.990
620.846	3748.691
620.974	3714.412
621.102	3726.526
621.230	3670.814
621.358	3810.711
621.487	3655.186
621.615	3688.247
621.743	3680.227
621.871	3719.711
621.999	3741.433
622.127	3681.515
622.255	3674.979
622.383	3693.505
622.512	3677.309
622.640	3788.670
622.768	3662.856
622.896	3708.546
623.024	3686.124
623.152	3731.371
623.280	3728.639
623.408	3644.784
623.537	3650.887
623.665	3624.732
623.793	3690.691
623.921	3643.742
624.049	3624.464
624.177	3658.289
624.305	3650.814
624.433	3672.691
624.562	3635.361
624.690	3701.165
624.818	3650.784
624.946	3736.753
625.074	3659.701
625.202	3582.113
625.330	3581.691
625.458	3663.247
625.587	3606.691
625.715	3663.608
625.843	3700.052
625.971	3620.289
626.099	3602.124
626.227	3593.660
626.355	3575.031
626.483	3668.485
626.612	3565.309
626.740	3562.639
626.868	3616.784
626.996	3564.794
627.124	3551.598
627.252	3529.773
627.380	3571.608
627.508	3565.278
627.637	3536.113
627.765	3571.186
627.893	3553.144
628.021	3553.711
628.149	3525.773
628.277	3579.412
628.405	3604.979
628.533	3512.619
628.662	3587.608
628.790	3554.175
628.918	3538.330
629.046	3559.577
629.174	3518.278
629.302	3596.330
629.430	3486.928
629.558	3541.557
629.687	3494.588
629.815	3523.072
629.943	3557.258
630.071	3543.340
630.199	3520.134
630.327	3519.237
630.455	3481.093
630.583	3551.031
630.712	3532.381
630.840	3507.732
630.968	3544.515
631.096	3493.041
631.224	3485.649
631.352	3529.711
631.480	3511.691
631.608	3551.443
631.737	3518.825
631.865	3647.577
631.993	3521.928
632.121	3604.979
632.249	3553.454
632.377	3528.175
632.505	3499.546
632.633	3437.340
632.762	3481.639
632.890	3558.268
633.018	3437.340
633.146	3466.464
633.274	3478.082
633.402	3480.897
633.530	3405.825
633.658	3522.546
633.787	3408.567
633.915	3434.268
634.043	3422.691
634.171	3417.247
634.299	3436.567
634.427	3464.485
634.555	3471.258
634.683	3393.928
634.812	3382.938
634.940	3358.763
635.068	3327.649
635.196	3353.258
635.324	3311.320
635.452	3381.000
635.580	3357.629
635.708	3288.433
635.837	3360.082
635.965	3308.196
636.093	3293.732
636.221	3258.000
636.349	3318.082
636.477	3237.216
636.605	3354.361
636.733	3203.536
636.862	3217.495
636.990	3236.691
637.118	3279.990
637.246	3236.031
637.374	3249.897
637.502	3189.804
637.630	3153.082
637.758	3190.113
637.887	3126.773
638.015	3188.021
638.143	3144.474
638.271	3127.918
638.399	3135.845
638.527	3087.278
638.655	3086.237
638.783	3177.918
638.912	3139.392
639.040	3106.763
639.168	3109.948
639.296	3083.103
639.424	3176.443
639.552	3046.639
639.680	3054.227
639.808	3087.825
639.937	3026.144
640.065	3001.371
640.193	3056.216
640.321	3003.000
640.449	3043.619
640.577	3045.567
640.705	2996.247
640.833	3061.887
640.962	3012.062
641.090	2970.237
641.218	2942.041
641.346	2979.495
641.474	2962.485
641.602	2933.454
641.730	2930.938
641.858	2904.124
641.987	2949.670
642.115	2971.639
642.243	2956.175
642.371	2977.536
642.499	2932.103
642.627	2948.165
642.755	2932.505
642.883	2960.845
643.012	2896.000
643.140	2888.289
643.268	2925.639
643.396	2876.082
643.524	2966.000
643.652	2897.763
643.780	2875.887
643.908	2865.433
644.037	2983.649
644.165	2883.485
644.293	2921.247
644.421	2833.887
644.549	2892.485
644.677	2872.546
644.805	2866.649
644.933	2827.773
645.062	2827.567
645.190	2879.948
645.318	2897.165
645.446	2823.856
645.574	2806.320
645.702	2820.340
645.830	2912.567
645.958	2776.103
646.087	2908.856
646.215	2764.701
646.343	2907.196
646.471	2846.021
646.599	2795.320
646.727	2765.701
646.855	2766.794
646.983	2783.175
647.112	2767.031
647.240	2855.619
647.368	2741.402
647.496	2781.340
647.624	2701.031
647.752	2691.082
647.880	2693.144
648.008	2691.814
648.137	2669.392
648.265	2667.103
648.393	2677.485
648.521	2676.577
648.649	2670.753
648.777	2663.948
648.905	2628.423
649.033	2640.216
649.162	2633.670
649.290	2609.165
649.418	2630.918
649.546	2612.495
649.674	2648.237
649.802	2602.990
649.930	2687.351
650.058	2558.897
650.187	2572.196
650.315	2562.392
650.443	2610.175
650.571	2549.320
650.699	2540.887
650.827	2524.144
650.955	2533.165
651.083	2547.340
651.212	2539.392
651.340	2560.505
651.468	2517.155
651.596	2504.206
651.724	2492.598
651.852	2484.402
651.980	2470.433
652.108	2514.619
652.237	2474.629
652.365	2479.814
652.493	2450.464
652.621	2446.711
652.749	2465.247
652.877	2441.072
653.005	2435.907
653.133	2426.629
653.262	2432.124
653.390	2399.794
653.518	2438.526
653.646	2393.773
653.774	2428.732
653.902	2412.639
654.030	2382.866
654.158	2370.351
654.287	2385.784
654.415	2362.948
654.543	2376.402
654.671	2356.856
654.799	2342.464
654.927	2340.155
655.055	2328.948
655.183	2314.660
655.312	2322.639
655.440	2317.062
655.568	2305.649
655.696	2320.165
655.824	2305.753
655.952	2298.031
656.080	2279.701
656.208	2304.423
656.337	2256.340
656.465	2282.124
656.593	2267.629
656.721	2253.701
656.849	2275.268
656.977	2242.567
657.105	2247.660
657.233	2227.722
657.362	2221.701
657.490	2212.557
657.618	2223.278
657.746	2211.320
657.874	2193.165
658.002	2185.814
658.130	2187.340
658.258	2192.732
658.387	2177.186
658.515	2164.536
658.643	2159.072
658.771	2164.278
658.899	2141.124
659.027	2149.268
659.155	2133.670
659.283	2121.959
659.412	2113.320
659.540	2102.515
659.668	2114.969
659.796	2100.691
659.924	2120.588
660.052	2092.577
660.180	2075.113
660.308	2089.938
660.437	2070.485
660.565	2064.000
660.693	2072.351
660.821	2062.464
660.949	2068.103
661.077	2048.845
661.205	2044.485
661.333	2036.216
661.462	2054.010
661.590	2035.918
661.718	2037.887
661.846	2014.526
661.974	2024.887
662.102	2011.155
662.230	2016.742
662.358	2008.784
662.487	1991.536
662.615	1988.577
662.743	1996.330
662.871	1984.742
662.999	1990.918
663.127	1970.515
663.255	1976.041
663.383	1977.701
663.512	1967.412
663.640	1967.629
663.768	1959.021
663.896	1964.330
664.024	1947.969
664.152	1950.196
664.280	1955.402
664.408	1921.619
664.537	1926.175
664.665	1931.577
664.793	1914.897
664.921	1896.959
665.049	1909.557
665.177	1922.113
665.305	1908.722
665.433	1906.649
665.562	1917.433
665.690	1898.918
665.818	1885.412
665.946	1884.948
666.074	1882.784
666.202	1888.876
666.330	1875.237
666.458	1873.041
666.587	1861.546
666.715	1874.165
666.843	1867.474
666.971	1854.680
667.099	1869.268
667.227	1866.175
667.355	1855.536
667.483	1854.041
667.612	1848.876
667.740	1845.237
667.868	1840.206
667.996	1834.732
668.124	1838.000
668.252	1833.320
668.380	1808.660
668.508	1828.598
668.637	1805.866
668.765	1816.155
668.893	1822.691
669.021	1813.608
669.149	1792.969
669.277	1792.814
669.405	1791.412
669.533	1780.485
669.662	1793.660
669.790	1787.959
669.918	1780.361
670.046	1763.412
670.174	1774.474
670.302	1770.351
670.430	1748.526
670.558	1738.701
670.687	1754.639
670.815	1742.237
670.943	1739.227
671.071	1726.371
671.199	1730.804
671.327	1710.505
671.455	1718.856
671.583	1722.330
671.712	1705.361
671.840	1695.000
671.968	1683.072
672.096	1687.649
672.224	1681.289
672.352	1671.155
672.480	1667.876
672.608	1667.412
672.737	1668.206
672.865	1653.711
672.993	1645.701
673.121	1642.505
673.249	1667.763
673.377	1628.144
673.505	1644.608
673.633	1621.835
673.762	1610.216
673.890	1614.536
674.018	1600.887
674.146	1598.526
674.274	1596.629
674.402	1580.856
674.530	1580.897
674.658	1584.299
674.787	1576.402
674.915	1564.814
675.043	1566.082
675.171	1560.381
675.299	1560.887
675.427	1553.784
675.555	1537.062
675.683	1537.856
675.812	1541.010
675.940	1528.598
676.068	1525.093
676.196	1521.742
676.324	1511.062
676.452	1505.155
676.580	1509.701
676.708	1508.536
676.837	1507.835
676.965	1481.515
677.093	1490.763
677.221	1481.773
677.349	1461.557
677.477	1477.577
677.605	1463.381
677.733	1470.237
677.862	1452.670
677.990	1468.485
678.118	1445.247
678.246	1439.639
678.374	1430.969
678.502	1433.062
678.630	1426.505
678.758	1431.247
678.887	1421.990
679.015	1433.031
679.143	1417.361
679.271	1397.351
679.399	1403.835
679.527	1403.722
679.655	1400.351
679.783	1395.876
679.912	1386.515
680.040	1390.186
680.168	1379.567
680.296	1370.742
680.424	1387.165
680.552	1369.856
680.680	1366.216
680.808	1369.021
680.937	1359.082
681.065	1359.041
681.193	1347.371
681.321	1352.381
681.449	1349.876
681.577	1341.722
681.705	1334.948
681.833	1336.196
681.962	1328.227
682.090	1334.959
682.218	1331.701
682.346	1325.361
682.474	1311.825
