Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
1290;3.640333;3.731681;4.160844;4.176625;3.809962
1300;3.214478;3.574358;3.534157;3.506162;3.733254
1310;3.223132;3.568787;3.610411;3.457945;3.299566
1320;3.290008;3.788553;3.469054;3.568845;3.589438
1330;3.341268;3.511804;3.362889;3.464602;3.302846
1340;3.401615;3.735960;3.121908;3.229446;3.710985
1350;3.552926;3.393286;3.391681;3.342446;2.581287
1360;3.084501;3.372731;3.421501;3.605885;3.332432
1370;3.129308;3.091549;3.090851;3.752475;3.112165
1380;2.680445;3.429542;3.197389;2.916638;3.113061
1390;3.026059;3.033953;3.003450;3.332004;2.971510
1400;2.905650;3.353752;2.768856;3.161223;3.408718
1410;2.819737;3.343078;3.021143;2.667244;3.133870
1420;2.871151;2.744774;2.706942;3.283482;2.705696
1430;2.679655;2.616318;2.607787;2.896193;2.711607
1440;2.273367;2.552525;3.047987;2.670801;2.453260
1450;2.559054;2.942817;2.462704;2.849200;2.594738
1460;2.508808;2.543463;2.568666;2.840248;2.916987
1470;2.348246;2.842231;2.360053;2.549716;2.695261
1480;2.243405;2.589746;2.635481;2.120307;2.453363
1490;2.572376;2.845450;2.401621;2.281454;2.598608
1500;2.205243;2.253707;2.535904;1.923693;2.575152
1510;2.513875;2.225483;2.545105;2.391767;2.486028
1520;2.119803;2.491056;2.351414;1.945423;2.421415
1530;2.366600;2.380788;2.830831;1.972457;2.088608
1540;2.680146;2.172323;2.409437;2.328362;2.249356
1550;2.440649;2.364807;2.115312;2.394929;2.022884
1560;2.139777;2.278294;2.051389;2.323180;2.273038
1570;1.908713;2.001565;1.336366;1.902463;2.244222
1580;2.092910;2.240283;1.974633;2.239480;2.584102
1590;1.841468;2.253092;2.360078;1.550161;1.605037
1600;1.770310;2.205784;2.121164;1.702399;1.772217
1610;2.235197;2.270307;1.744310;1.833881;2.346803
1620;1.960738;2.125343;1.574599;1.991588;1.861439
1630;2.117367;1.866733;1.626039;2.009912;1.742505
1640;1.764883;1.774474;1.871465;1.790332;2.085642
1650;1.633494;1.855966;1.787982;1.627754;1.609676
1660;1.265115;1.422575;1.415176;1.410589;1.633117
1670;1.512265;1.905106;1.563751;1.698826;1.747296
1680;1.282581;1.452205;1.631629;1.411156;1.463011
1690;1.234669;1.387698;1.339064;1.473385;1.698493
1700;1.386959;1.901628;1.231733;1.545975;1.992447
1710;1.478470;1.748682;1.456973;1.562540;1.358606
1720;2.213475;1.968998;1.229573;1.687366;1.328969
1730;1.105332;1.549275;1.827315;1.347477;1.576634
1740;1.060032;1.326524;0.874348;1.584013;1.184120
1750;1.426704;1.244479;1.218525;1.681191;1.605259
1760;1.419006;1.450186;1.329627;1.336455;1.363549
1770;1.120205;1.262101;1.441880;1.626686;1.554037
1780;1.596991;1.529994;1.532518;1.277679;1.506970
1790;1.537851;1.505109;1.382615;1.478593;1.421983
1800;1.234004;1.386637;1.153658;1.248089;0.937724
1810;1.211364;0.779036;1.133935;0.829163;1.314466
1820;1.412223;0.923609;1.232421;1.465010;1.142645
1830;0.981364;1.322983;0.807471;1.169694;1.093843
1840;1.305966;0.785060;1.215712;1.332662;1.569778
1850;1.030604;1.223010;1.459803;1.203263;1.075360
1860;1.160453;1.177051;1.079920;0.851601;0.971253
1870;0.994230;1.334624;1.094953;1.287493;1.172139
1880;1.292788;0.805750;0.828484;0.913792;0.879864
1890;1.060694;0.837945;1.202421;0.743054;1.032228
1900;1.075174;1.704637;0.922955;0.854354;0.856590
1910;0.833277;0.706233;0.590365;0.953163;1.064674
1920;0.614492;1.135163;0.910130;1.087372;1.073783
1930;1.119508;1.036581;0.899590;0.978706;1.111414
1940;0.710573;1.091516;1.000916;0.782047;0.859223
1950;0.659945;0.853143;0.683657;0.947254;0.716687
1960;0.886624;0.613042;0.674958;0.866557;0.666387
1970;0.717004;0.914531;0.575470;0.588741;0.593438
1980;0.568382;0.695143;0.720630;1.008063;0.885831
1990;0.533762;0.740483;0.526360;0.548360;0.936356
2000;0.312793;1.003248;0.905321;1.042962;1.151843
2010;0.918801;0.203159;0.629582;0.911953;0.311845
2020;0.530360;0.676467;0.738916;0.928598;0.814262
2030;0.690745;0.763914;0.933896;0.746544;0.588889
2040;0.441324;0.675131;0.676659;0.174434;0.303690
2050;0.313251;0.494215;0.885860;0.768986;0.782167
2060;0.597609;0.976711;0.677029;0.786565;0.640226
2070;0.607522;0.442270;0.641096;0.569585;0.462334
2080;0.631409;0.944293;0.790680;0.259058;0.790928
2090;0.650677;0.434691;0.230181;0.431150;0.620077
2100;0.146541;0.832379;0.928540;0.607300;0.800740
2110;0.477115;0.672848;0.524901;1.212662;0.582380
2120;0.866690;0.890935;0.975312;0.821088;0.682797
2130;1.241399;0.487803;0.270211;0.744887;0.293401
2140;0.335209;0.498413;0.495560;0.582675;0.679358
2150;0.420684;0.233806;0.666462;0.317320;0.433107
2160;0.569915;0.702337;0.754892;1.218079;0.620392
2170;0.525481;0.650002;0.540970;0.108851;0.576880
2180;0.613877;0.051802;0.537678;0.429774;0.539722
2190;0.724164;0.363963;0.167884;0.468829;0.013774
2200;0.440091;0.250738;0.465537;0.279818;0.490248
2210;0.575863;0.333235;0.077525;0.729211;0.677018
2220;0.315535;0.681211;0.709730;0.364672;0.367633
2230;0.537477;0.409564;0.227898;0.201092;0.222650
2240;-0.334283;0.574728;0.605501;0.138657;0.585405
2250;0.436541;0.481834;0.612019;0.545690;0.405729
2260;0.418328;0.099011;0.342077;0.606151;-0.081709
2270;0.766132;0.242736;0.581196;0.565192;0.231428
2280;0.361358;0.701367;0.372224;0.163337;0.620401
2290;0.596274;0.593163;0.486253;0.696545;0.088999
2300;0.637525;0.328593;0.454657;0.358534;0.230406
2310;0.289483;0.772831;0.432890;0.576500;0.058763
2320;0.258991;0.293153;-0.442217;0.401222;0.258326
2330;0.371467;0.542594;0.117920;0.203413;0.813637
2340;-0.092290;0.230007;0.469610;0.197367;0.376293
2350;0.305393;0.256117;0.337987;0.229911;0.195015
2360;0.263478;0.480210;0.316845;0.166659;-0.270484
2370;0.344735;0.179565;-0.084818;0.354885;0.547604
2380;0.137342;0.102239;0.187545;-0.095012;0.200130
2390;-0.204915;0.550197;-0.075204;0.393791;0.281489
2400;-0.017916;0.484887;0.673703;-0.459035;0.269429
2410;0.644049;0.319135;0.274241;0.193693;0.390950
2420;0.152781;0.332148;0.220160;0.186825;0.542492
2430;0.339818;0.561425;0.336018;0.869206;0.071166
2440;0.013300;0.385999;0.237059;0.190879;0.145599
2450;0.162528;-0.012827;0.063711;0.401724;-0.051404
2460;0.665648;0.220772;0.274123;0.204255;0.098252
2470;-0.254228;-0.173619;0.436427;0.553961;0.159741
2480;0.539791;-0.360840;-0.010083;0.217137;-0.099151
2490;0.357110;0.012374;-0.116468;0.310454;0.055548
2500;-0.227190;0.338544;-0.187930;-0.074349;0.261616
2510;-0.108831;0.016949;0.420626;0.124858;0.235051
2520;-0.127596;0.315251;0.234802;0.461633;0.320382
2530;0.141358;0.135165;0.043568;0.118399;0.241467
2540;-0.147895;0.207928;-0.260934;0.150587;0.310215
2550;0.258019;0.320610;0.044000;0.122558;0.303931
2560;0.238200;-0.122727;0.330627;0.223550;0.073910
2570;-0.843395;-0.263884;-0.111847;-0.186859;0.118911
2580;0.525405;0.111319;0.016963;-0.398643;0.300254
2590;0.358359;0.452372;0.229209;-0.097278;-0.070695
2600;0.036701;0.424343;0.527762;-0.117890;0.132170
2610;-0.515024;0.264014;0.019261;0.168945;0.610313
2620;-0.651524;-0.218419;-0.481151;-0.062406;-0.315904
2630;0.216172;0.652032;0.057756;0.070721;0.082600
2640;-0.069719;-0.245907;0.120596;0.354255;-0.217489
2650;0.176746;-0.106238;-0.104061;0.389223;0.184505
2660;0.121608;-0.153875;0.054528;0.208362;0.173975
2670;-0.121227;0.269367;-0.063259;-0.044074;0.272319
2680;-0.070661;0.353079;0.224190;0.108789;0.190085
2690;-0.101894;0.237239;0.116963;-0.061026;0.439236
2700;-0.054618;0.252919;0.177981;0.191505;-0.047280
2710;0.434905;0.212962;-0.387028;-0.029838;-0.436643
2720;-0.221678;0.147425;-0.090774;0.012852;0.073427
2730;-0.425965;-0.234903;0.329125;-0.046371;0.112021
2740;0.253279;0.447439;0.101333;0.132680;0.023858
2750;-0.455403;0.310033;-0.121549;-0.007342;-0.143173
2760;-0.009181;-0.037087;0.451849;0.175726;0.149736
2770;0.334191;0.100307;0.221889;0.044060;0.107813
2780;-0.244147;0.488702;0.077008;-0.009177;0.192335
2790;0.179419;0.228609;-0.477260;0.000918;0.126692
2800;-0.018356;0.169956;-0.105463;-0.355126;0.027996
2810;0.016516;-0.438857;0.200798;-0.159774;-0.335404
2820;-0.191303;-0.087961;0.459864;-0.225788;-0.005505
2830;0.261722;-0.020601;-0.126126;0.407356;-0.040870
2840;0.377604;-0.095179;0.161869;0.160703;-0.090906
2850;-0.162935;-0.182678;0.213760;-0.287395;-0.290138
2860;-0.123901;0.019676;0.033005;0.347392;0.164233
2870;0.031207;0.270956;-0.292985;-0.113838;-0.396275
2880;0.165171;0.556604;-0.008703;0.058775;0.062414
2890;-0.011018;-0.059085;0.258756;-0.799859;0.200493
2900;-0.269391;-0.218403;-0.121450;-0.096325;0.044059
2910;0.088546;0.231710;-0.052240;-0.191250;-0.391685
2920;0.005967;-0.036622;0.347076;0.170209;-0.144025
2930;0.290919;-0.026100;-0.276871;-0.194964;-0.053670
2940;-0.309243;-0.084265;0.055470;0.062858;0.315875
2950;-0.110977;-0.421731;0.613909;0.426888;-0.016528
2960;0.388678;-0.108489;-0.172869;0.003670;-0.447157
2970;-0.015609;0.068240;-0.144931;0.295841;-0.215273
2980;0.317216;-0.229819;-0.023848;-0.512807;0.254193
2990;0.183074;0.008239;-0.153130;-0.068337;-0.220344
3000;0.408497;-0.308839;0.020623;-0.201016;0.419133
3010;-0.412669;-0.126790;-0.036679;-0.048201;0.159283
3020;-0.208255;0.053126;0.248924;-0.149201;-0.297510
3030;0.227066;0.361773;-0.131066;-0.326333;-0.139068
3040;0.044499;-0.218839;-0.344242;-1.048728;0.232414
3050;-0.223502;-0.834852;-0.258198;-0.095909;-0.186843
3060;0.638488;-0.111742;-0.219165;0.241279;-0.686135
3070;0.132178;-0.235745;-0.026130;-0.367085;0.016533
3080;0.154654;-0.231136;-0.075625;0.272776;-1.076514
3090;0.011476;-0.226178;-0.055012;-0.103242;0.092298
3100;-0.022025;0.080172;-0.329687;0.044020;-0.264641
3110;0.012850;-0.694394;-0.171150;0.049064;0.027563
3120;0.210108;-0.048528;-0.415844;-0.088563;-0.122607
3130;0.337929;0.060429;0.002292;-0.298898;0.274034
3140;0.762825;-0.385244;-0.200033;0.038563;-0.152482
3150;-0.106429;-0.098885;-0.245649;-0.414381;-0.090441
3160;-0.312673;0.053116;-0.083500;-0.193057;-0.243236
3170;-0.520634;0.121775;-0.517265;-0.516651;-0.156521
3180;-0.065639;0.072337;-0.103661;-0.468862;0.108348
3190;-0.127610;-0.301645;-0.031192;-0.342760;0.217580
3200;-0.277354;0.151475;0.000458;-0.520018;-0.264395
3210;-0.124777;-0.261349;-0.583426;0.033037;0.032142
3220;0.009632;0.082843;0.166382;-0.040348;-0.163929
3230;-0.299044;-0.194064;-0.040348;0.385778;-0.773663
3240;0.078421;-0.117145;-0.224618;-0.421108;-0.163957
3250;0.050917;-0.159713;-0.256255;0.366095;0.061032
3260;-0.339369;-0.237067;0.284789;-0.000459;-0.350966
3270;0.117029;-0.177168;-0.128347;-0.636825;0.038569
3280;0.276057;-0.046700;-0.173761;-0.213833;0.132636
3290;-0.071989;-0.227524;-0.727724;-0.267087;-0.359872
3300;-0.033497;0.087402;-0.360481;0.192728;-0.105619
3310;-0.603030;-0.189574;0.104981;-0.624983;-0.133538
3320;-0.031648;0.134978;-0.201827;-0.286165;-0.150195
3330;-0.105979;-0.220179;0.054110;-0.224307;-0.408396
3340;0.020635;0.253959;-0.061415;-0.522574;-0.072537
3350;0.183089;-0.497968;-0.336963;0.100930;-0.115717
3360;0.069261;0.032960;0.026591;-0.229270;0.057836
3370;-0.067905;-0.401981;0.000917;0.105894;-0.329350
3380;-0.078404;-0.211031;-0.122487;0.052731;-0.112528
3390;-0.158583;0.168901;-0.064682;-0.059672;-0.221144
3400;0.010546;0.038449;-0.708655;-0.046764;-0.135894
3410;-0.382266;-0.219704;-0.268685;0.001833;-0.229188
3420;-0.304544;-0.079664;-0.186575;-0.425074;-0.353211
3430;-0.450644;-0.389686;-0.474037;-0.250922;-0.426628
3440;-0.384844;-0.242740;-0.356324;-0.190877;-0.913030
3450;0.058757;-0.253248;-0.279668;0.027522;-0.012401
3460;-0.218797;-0.116762;-0.247750;-0.278364;0.050460
3470;0.137641;-0.150655;0.005962;0.043113;-0.184051
3480;-0.308809;-0.239361;-0.304652;-0.152317;-0.383854
3490;-0.470182;-0.381715;-0.077909;0.033493;0.009651
3500;-0.353160;-0.424913;-0.011004;0.081155;-0.230931
3510;-0.552234;-0.026105;-0.334919;-0.060090;0.201172
3520;0.121561;-0.118568;-0.097645;-0.137073;-0.267123
3530;0.441419;-0.401625;0.121941;-0.600487;-0.063379
3540;-0.044939;-0.083378;-0.280089;-0.366401;-0.191429
3550;-0.215639;0.136005;-0.267055;0.067468;0.215484
3560;-0.144465;-0.243049;-0.299049;-0.259189;-0.210335
3570;-0.211955;-0.039843;0.103675;-0.493074;0.073976
3580;-0.169155;0.070958;-0.232627;0.010092;-0.214428
3590;-0.191346;0.085608;-0.189439;-0.469801;0.286144
3600;0.395680;0.054051;-0.226921;0.074758;-0.033526
3610;-0.109586;-0.214897;0.086220;-0.278562;-0.218600
3620;-0.014683;-0.757949;-0.132479;0.199057;-0.499241
3630;0.160115;-0.123206;-0.219648;-0.212823;-0.314565
3640;-0.340857;0.034347;-0.275521;-0.000000;0.056929
3650;0.027974;0.141083;-0.018351;-0.629373;0.262030
3660;0.106849;-0.229304;-0.367434;-0.309886;-0.032578
3670;-0.088541;0.029777;-0.886036;-0.117934;-0.724737
3680;-0.286708;-0.667240;-0.370226;0.322290;-0.327483
3690;-0.093616;-0.651656;-0.160556;-0.112313;-0.150596
3700;-0.423030;-0.320795;-0.365409;0.284360;-0.150116
3710;-0.273203;-0.393829;0.099992;-0.034850;0.122625
3720;-0.360453;-0.342051;-0.005505;-0.296022;-0.156526
3730;-0.043138;0.092061;-0.150964;-0.594611;-0.162951
3740;-0.349463;-0.345288;-0.143152;0.027959;-0.199788
3750;-0.032560;-0.179971;-0.423673;-0.303021;-0.203779
3760;-0.018804;-0.433869;0.075629;0.169986;-0.245106
3770;0.125706;-0.195642;-0.780185;-0.209151;-0.168054
3780;-0.152234;-0.156754;-0.019252;-0.319700;0.176265
3790;-0.170666;-0.041236;-0.056373;0.038969;-0.041795
3800;0.281666;-0.367999;0.106415;-0.037124;-0.226790
3810;-0.427525;-0.338008;-0.118337;-0.609735;-0.275422
3820;-0.021096;0.128707;-0.040844;-0.157756;-0.064296
3830;0.232119;-0.334291;0.067876;-0.200200;-0.318689
3840;0.128483;0.021065;-0.321509;-0.282092;-0.018833
3850;-0.050477;0.020608;-0.221948;-0.141668;-0.050533
3860;0.261703;-0.163905;-0.274709;-0.252618;-0.076261
3870;-0.435666;-0.247799;-0.528219;0.031180;-0.269014
3880;-0.182019;0.065959;-0.425602;-0.243891;0.028010
3890;-0.379371;-0.157966;0.398777;0.099048;-0.366913
3900;0.136740;-0.318245;-0.426018;-0.580688;0.104251
3910;-0.472850;0.086121;-0.365964;-0.144991;-0.137272
3920;0.018805;-0.369558;-0.335192;-0.392038;-0.188663
3930;0.042206;-0.071879;0.183940;-0.163268;-0.576494
3940;-0.063295;-0.127266;-0.197137;0.104532;-0.802606
3950;-0.121145;-0.136963;-0.189326;-0.365945;0.066135
3960;-0.106882;-0.152429;-0.349746;-0.115520;0.241541
3970;-0.375569;-0.158964;-0.016049;-0.257712;-0.077633
3980;-0.334559;-0.518318;-0.020637;-0.188494;-0.444075
3990;-0.479955;-0.025178;-0.288545;-0.162240;-0.197514
4000;-0.674487;0.058135;-0.103576;0.059568;-0.222255
4010;-0.385488;-0.416242;-0.140446;-0.118787;-0.477405
4020;-0.085337;0.336537;-0.601827;-0.160069;0.295147
4030;-0.195528;-0.327832;-0.054126;-0.343971;-0.463580
4040;0.204226;-0.451052;-0.140744;-0.309515;-0.079844
4050;-0.204705;-0.445162;-0.425767;-0.323334;-0.179569
4060;-0.188049;-0.139228;-0.356406;-0.516193;-0.064304
4070;0.430077;0.264810;-0.154093;-0.502508;-0.225925
4080;-0.361974;-0.213309;-0.465029;0.246531;-0.299489
4090;-0.064228;-0.244916;-0.072067;-0.421773;-0.260352
4100;-0.430760;-0.211576;0.050463;0.066954;-0.079457
4110;-0.155498;0.035266;-0.164703;0.046766;0.371472
4120;-0.406417;-0.318665;0.344338;0.177397;-0.468485
4130;0.490022;-0.432396;-0.528968;0.134804;-0.018366
4140;0.205913;-0.210130;-0.198221;-0.848437;-0.242536
4150;-0.491680;0.017400;-0.217048;-0.375677;-0.285104
4160;-0.550469;-0.032961;-0.368214;-0.252588;0.027087
4170;-0.134791;-0.136009;0.086733;-0.339765;-0.254839
4180;-0.073370;-0.429394;-0.649360;-0.239292;-0.287854
4190;-0.370154;-0.256025;-0.555112;-0.404022;-0.183253
4200;-0.221943;-0.057706;-0.357334;-0.148081;0.350705
4210;-0.252363;0.143387;-0.076170;-0.535580;-0.410046
4220;-0.136135;-0.196274;-0.283643;0.113268;-0.278897
4230;0.150036;-0.486997;-0.513518;-0.226619;-0.125827
4240;0.361986;-0.076893;-0.379992;-0.429918;-0.032132
4250;-0.053236;-0.019692;-0.023406;-0.472636;-0.035362
4260;0.003671;-0.666648;0.079863;-0.156309;-0.084031
4270;-0.976666;0.055894;-0.643422;-0.383638;-0.176223
4280;-0.408806;-0.277822;0.083993;-0.360836;-0.485554
4290;-0.266048;-0.153044;-0.250529;-0.448760;0.101502
4300;-0.350259;-0.100294;-0.083544;0.182435;-0.268118
4310;-0.471520;0.179948;-0.136347;-0.234294;0.052348
4320;0.028896;-0.424476;0.697443;-0.094912;-0.133162
