Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
1170;4.445953;3.627984;4.230920;4.780634;3.984452
1180;3.759181;3.492801;3.276951;3.638534;4.261344
1190;3.529375;4.863919;4.322710;4.071925;4.632361
1200;4.183762;4.277523;3.714257;4.167710;3.016698
1210;3.690354;3.833447;3.689586;4.214186;4.071517
1220;3.935568;3.876615;3.794158;3.850030;3.838197
1230;4.425583;3.491832;3.867301;3.590594;4.357416
1240;3.533086;3.030041;3.677325;3.763056;4.073834
1250;4.040530;3.027657;4.282212;3.957713;3.848204
1260;4.252607;3.494170;4.088421;3.748069;3.947318
1270;2.486987;3.900859;3.590879;4.210607;3.205068
1280;3.850096;3.166553;3.766539;3.374690;4.177688
1290;3.519774;3.259328;3.638824;4.106983;3.108999
1300;3.340312;4.205692;3.415438;2.823488;3.747528
1310;4.045257;3.058992;4.418883;4.713188;4.626458
1320;2.423328;4.096808;4.298801;3.723612;3.977239
1330;3.175464;2.578438;4.137837;2.747164;3.549408
1340;3.419126;4.457921;2.596670;3.238070;3.538193
1350;2.387325;4.555691;3.060379;3.264736;4.159004
1360;3.963671;3.869395;2.949521;3.768060;3.437170
1370;3.534606;2.655801;3.953157;3.904721;3.044072
1380;2.952522;3.752211;2.421714;2.379427;3.222656
1390;3.368491;3.435646;3.487511;3.298980;3.595822
1400;2.961373;2.800041;3.303604;3.462984;2.936604
1410;2.665085;3.766517;4.055656;3.895716;2.824170
1420;2.171806;3.304923;3.541956;3.718045;2.882839
1430;3.249757;3.681807;2.992863;2.840666;3.873286
1440;3.184165;3.015960;3.043597;4.100467;3.607698
1450;2.984663;2.944408;3.008370;3.006214;3.222948
1460;2.329806;3.025091;3.333334;3.301848;3.862939
1470;2.359591;3.195520;3.512548;2.953278;3.631360
1480;2.500267;3.564831;2.564060;3.700328;2.312371
1490;3.059251;3.969104;3.255703;2.371687;2.859743
1500;2.519543;2.570564;3.009386;2.652291;3.139727
1510;2.827096;3.359574;2.899114;2.867421;3.069611
1520;2.559650;2.423321;3.278815;3.071424;2.413829
1530;2.465054;2.659554;3.163573;3.137243;2.656965
1540;2.809737;2.372387;3.363115;2.744245;2.523734
1550;3.005521;2.875692;2.277650;3.349640;2.693157
1560;2.705038;2.309430;3.271684;3.022625;2.626354
1570;2.629002;2.244802;2.128261;2.361825;3.006423
1580;2.858010;2.993299;2.933670;3.042118;2.403788
1590;1.968479;2.536233;2.989314;2.611389;3.094396
1600;3.021915;1.721683;2.938761;2.497787;2.692748
1610;1.816116;2.870119;3.383074;3.389573;2.762992
1620;2.478493;2.476149;2.293495;1.806156;2.020140
1630;2.682872;2.559875;2.003962;2.089293;2.664682
1640;2.752444;1.861491;1.908079;2.689571;2.371666
1650;2.494617;2.609987;2.067417;2.959823;2.801153
1660;0.985312;1.987615;2.570084;2.549670;1.927231
1670;3.279205;2.545400;2.317936;2.661675;2.450952
1680;1.974993;1.909967;2.576779;1.880763;2.017676
1690;2.925355;1.758055;2.514825;2.758211;3.772253
1700;2.268007;1.896673;2.823757;2.570343;2.061243
1710;2.316735;1.977127;1.800950;2.958506;2.164335
1720;2.121355;2.299737;2.424681;2.357962;2.061869
1730;3.361269;1.263791;1.937814;2.058840;1.132233
1740;2.068619;2.539297;1.116086;2.052911;2.469400
1750;1.913256;2.538688;2.353094;2.134119;2.827548
1760;3.258774;1.685787;1.066626;3.115243;2.597709
1770;1.995000;3.156121;2.786378;2.296801;1.982853
1780;2.777987;2.747194;1.144811;2.251911;1.241270
1790;2.092811;2.696529;2.270236;2.012007;1.266819
1800;1.634972;2.312700;2.416295;2.219334;2.350055
1810;0.789643;1.633910;1.746001;1.861602;1.630178
1820;1.850288;1.155485;1.896554;2.726063;2.267672
1830;1.867301;1.442063;1.628007;2.628932;2.273453
1840;1.955121;2.707420;2.579808;2.279266;2.551826
1850;2.301567;1.565931;1.994948;1.034739;2.079267
1860;0.908530;2.176851;2.402397;2.203344;2.291850
1870;1.337737;1.350664;1.265908;1.551664;1.922278
1880;2.330317;1.538493;2.474904;2.143695;2.113846
1890;1.654130;2.190658;2.770676;1.816928;2.320533
1900;1.848943;1.899001;2.727833;1.630472;1.707537
1910;2.526598;1.232491;2.260235;1.317649;1.924832
1920;1.615382;1.589743;2.537466;1.746447;1.277416
1930;1.839916;1.754479;1.793379;1.718244;1.215331
1940;1.775932;1.797097;1.870088;1.619570;1.802555
1950;1.913712;0.901364;2.583808;1.883969;1.197243
1960;1.162468;1.647083;1.914790;1.820360;1.939366
1970;1.206605;1.087379;1.807087;1.407751;2.149087
1980;2.131758;1.623759;1.893486;2.044214;1.596472
1990;2.037280;1.649904;1.586660;1.375764;1.708851
2000;1.394292;1.750772;2.321326;2.202697;1.701805
2010;1.356001;1.772230;0.925002;2.429377;1.326820
2020;2.019275;1.281971;0.924888;1.762498;1.696268
2030;2.539224;1.706427;1.804910;1.615828;1.920597
2040;1.999557;1.312697;0.829480;1.679493;1.814145
2050;1.344150;0.751746;2.269077;1.604338;1.380211
2060;1.290398;1.664942;1.730096;1.466058;2.096578
2070;2.436881;0.956399;1.659319;2.022083;2.164981
2080;2.363491;1.451867;0.963741;1.132498;1.217318
2090;1.121658;2.355832;2.018169;2.183876;2.668309
2100;1.161591;1.825642;1.477766;2.320268;1.085312
2110;1.557152;1.143424;1.647817;1.665860;0.514240
2120;2.548096;1.161637;1.306990;0.513633;1.151711
2130;1.833632;1.679168;1.251775;1.721912;1.426526
2140;1.503627;1.824022;1.595607;1.239397;1.409232
2150;1.627299;1.699942;0.581810;1.599473;1.121589
2160;1.984131;1.793627;-0.111123;1.574945;1.023049
2170;1.737655;0.785561;1.332700;1.801191;1.361483
2180;2.090936;1.350481;1.390980;2.321012;0.968945
2190;1.166797;0.970313;1.273039;1.234629;1.398146
2200;1.991453;2.110519;1.049618;2.075179;1.907812
2210;1.420748;1.062567;1.163976;1.753505;1.950313
2220;0.931345;1.976891;1.499515;0.752876;1.534458
2230;1.689282;0.877824;1.385773;0.584338;0.664762
2240;1.465311;0.905276;1.528039;1.552768;1.507972
2250;0.643136;1.806598;1.132345;0.563422;1.751324
2260;1.380843;1.300976;2.453838;0.288600;1.544464
2270;1.369232;1.150464;1.251665;0.895773;1.348677
2280;1.500240;0.665756;1.410770;0.996497;1.880907
2290;2.219703;1.223030;1.767296;1.604619;0.531190
2300;1.796821;1.461780;1.044722;1.411973;1.447378
2310;2.000286;1.329547;1.582324;1.020093;0.637790
2320;0.852654;1.086898;1.727891;1.213567;1.302366
2330;1.217990;1.090812;1.500372;1.815004;1.880817
2340;1.108875;1.421311;0.852851;1.374694;1.141270
2350;1.272330;1.502448;2.157409;1.687011;1.771594
2360;1.067381;1.128090;1.443655;1.096431;0.562151
2370;0.535949;1.992129;1.034652;1.500332;1.277937
2380;0.564661;1.960739;1.000035;0.623239;1.444019
2390;1.718185;1.085190;1.106328;1.316516;1.792838
2400;0.699252;1.601796;0.553762;1.860025;0.715692
2410;0.548229;1.802700;0.392836;-0.228124;1.819912
2420;1.032385;1.198704;0.411550;1.423187;0.935549
2430;1.165901;0.336183;1.277997;0.664382;2.016550
2440;0.833202;0.672526;0.607098;1.199797;1.586126
2450;1.257043;0.869491;0.698760;1.713312;1.235526
2460;1.121294;1.454594;1.197590;0.897174;0.898830
2470;1.604091;0.034294;0.282640;1.748071;0.878770
2480;1.257968;1.521420;1.364608;1.449685;0.952257
2490;1.360427;1.313476;0.964130;0.906778;0.977627
2500;0.803383;1.072274;0.940952;1.080846;0.858478
2510;1.242798;0.763068;0.967015;0.777097;0.742402
2520;1.074016;1.331415;0.164866;1.081589;0.019001
2530;1.514566;0.713358;1.153956;1.281046;1.531559
2540;1.495950;1.196476;1.190018;0.183002;0.579570
2550;0.724450;1.021447;1.168505;1.928492;1.075694
2560;1.074497;0.299707;1.635801;0.674492;0.941402
2570;0.907485;1.201809;1.327263;0.812491;1.035745
2580;1.371662;1.128089;0.961611;1.897450;1.653016
2590;0.744644;1.230030;1.393254;1.364342;1.349974
2600;1.392036;0.225175;0.893955;1.272342;0.859947
2610;1.694876;1.536055;0.899484;1.430689;0.585363
2620;0.522632;0.941558;1.527540;-0.356296;1.498565
2630;0.359827;1.099736;0.637870;0.316134;0.393086
2640;0.616487;0.432874;0.749063;1.446169;0.743195
2650;0.668861;0.563117;0.821142;0.795348;0.435896
2660;1.183784;0.897788;-0.075458;0.525864;0.954631
2670;1.291053;0.981518;1.107666;0.629938;1.330363
2680;1.732302;1.234387;0.368963;0.587500;1.064555
2690;1.966402;0.328090;1.003618;0.666640;0.573249
2700;0.985179;0.578461;0.860506;1.638134;1.078203
2710;0.641636;1.730126;1.079911;0.569644;1.330664
2720;0.767008;0.452361;0.072082;1.436727;0.679322
2730;1.735395;0.427786;0.866344;1.531984;1.381976
2740;0.251190;1.160926;0.395202;0.320969;1.135220
2750;0.667352;0.578822;0.439563;0.096742;0.138770
2760;0.345120;0.941080;0.381680;0.615348;1.072089
2770;0.506684;0.005927;0.850931;0.663098;0.992275
2780;-0.467364;0.514833;1.364544;0.553519;1.005959
2790;0.199128;1.164658;0.774850;0.230005;0.321632
2800;0.434259;0.861639;0.924878;0.825193;1.103235
2810;1.150919;0.038524;1.189112;-0.274078;0.908652
2820;1.692789;1.151294;0.656052;0.486309;0.635781
2830;0.861596;0.820161;1.078261;1.145597;0.782465
2840;0.586694;1.601207;0.481881;1.324510;1.898855
2850;0.439316;0.216886;-0.103384;1.167176;1.903360
2860;0.158909;0.803316;0.371849;0.369495;0.209596
2870;1.085107;0.090563;0.417567;1.543849;1.038651
2880;1.971646;0.712448;1.509180;1.629859;1.165820
2890;0.993765;0.601133;0.271733;0.486220;0.611889
2900;0.342689;0.331767;0.199657;1.096392;0.604783
2910;-0.334654;0.681420;0.564048;0.501613;-0.440694
2920;0.681296;1.738047;0.514437;0.253068;1.105974
2930;0.300516;0.451373;0.225083;0.460123;0.770773
2940;-0.064072;0.802510;0.113594;0.817737;0.486400
2950;0.534924;1.047118;0.823677;1.322057;1.307585
2960;-0.365534;1.249623;0.494915;0.366216;0.944910
2970;1.094061;1.322024;0.525169;1.158928;0.802234
2980;0.651121;1.262205;0.958330;1.529288;-0.482960
2990;0.365759;0.514258;-0.322120;1.493026;0.616359
3000;0.973757;0.927270;0.590548;0.808529;-0.456049
3010;0.801192;0.206686;1.363435;0.401479;0.778269
3020;0.049182;1.245942;-0.371734;0.255124;1.207871
3030;0.540837;0.897079;-0.360938;-0.468744;0.637003
3040;0.931925;0.163820;0.188602;1.225965;0.558270
3050;0.673501;0.648598;0.771726;1.158569;0.202286
3060;0.941099;0.750448;0.420501;1.212388;0.271887
3070;0.870359;0.839356;1.012526;0.317206;0.540477
3080;0.081306;0.575071;0.879200;0.086083;0.764279
3090;0.088165;0.876382;0.466869;0.152294;0.165289
3100;0.237311;0.601964;0.763904;0.651176;-0.110074
3110;0.489562;1.017242;1.194138;0.385286;0.357552
3120;0.389119;-0.179078;1.069907;0.568832;0.370358
3130;0.769358;0.787931;0.319255;0.829283;0.322068
3140;1.069868;-0.527546;1.116755;1.393927;1.208955
3150;0.483974;0.316464;0.680639;0.871614;-0.080937
3160;0.997761;0.469867;0.373982;0.105534;0.378295
3170;0.777277;0.241874;0.700633;-0.347216;0.886768
3180;0.844435;0.549800;0.282238;0.398157;0.567246
3190;1.146473;-0.927987;0.018222;0.040112;0.868569
3200;0.913173;0.447814;0.404699;0.103424;0.399100
3210;0.789732;0.613471;0.701625;0.489938;-0.143314
3220;0.024986;0.743816;0.851670;0.718157;0.777038
3230;0.602685;-0.117337;0.650899;0.905803;0.328348
3240;1.332419;0.485731;0.500913;0.538545;0.295333
3250;1.134031;-0.260034;-0.281952;-0.174271;0.487718
3260;-0.459511;0.618083;0.429250;0.282840;0.311802
3270;0.041551;-0.333692;1.070080;-0.059543;1.333379
3280;0.951563;0.334630;0.205344;0.590453;0.649102
3290;0.754765;-0.163087;0.512711;0.650483;-0.156353
3300;0.395007;1.244330;0.327693;0.770035;0.672569
3310;0.532656;0.430106;-0.032198;0.168872;0.578957
3320;0.438510;0.338330;-0.522185;1.234794;-0.266418
3330;0.590241;-0.449982;0.223728;0.533884;0.238549
3340;0.703875;0.837012;1.457353;0.442776;0.237427
3350;0.539160;1.032115;0.965908;0.351642;-0.393712
3360;0.656688;0.550972;0.917920;0.104694;0.043004
3370;0.297492;0.100805;0.948524;0.915317;-0.203725
3380;0.553388;0.832921;0.257079;1.192434;-0.231903
3390;0.564051;0.572190;0.577966;0.942024;0.348705
3400;1.130598;0.221058;-0.295730;0.198508;0.107475
3410;0.097905;0.128288;-0.495430;-0.718505;0.507853
3420;0.644382;0.000847;0.146111;0.038011;0.209963
3430;0.988438;0.337255;0.099963;0.247747;-0.191794
3440;0.211396;0.144498;0.816976;-0.027857;1.062067
3450;0.413471;-0.501382;0.052953;0.537683;0.257193
3460;1.057042;0.380645;0.021604;0.985376;0.066189
3470;0.423027;0.253715;0.065184;0.946420;0.280449
3480;1.166700;-0.095673;0.542233;0.184001;0.292099
3490;-0.016962;0.009313;1.079590;0.686172;0.993133
3500;0.979915;-0.632801;0.957452;0.294239;0.941220
3510;0.889038;0.435845;0.032200;0.394213;0.818253
3520;0.653617;0.654409;0.660105;-0.149853;0.550690
3530;0.243972;0.506301;0.710092;0.245407;0.252092
3540;-0.222870;-0.166843;0.073230;0.373279;0.589247
3550;0.651844;0.578029;0.230732;0.380938;0.640810
3560;0.307954;-0.736868;0.103737;-0.915825;-0.016863
3570;0.656467;0.323612;0.295196;0.473197;0.777787
3580;0.310832;0.261192;-0.253519;0.061587;0.693434
3590;-0.082238;0.696571;-1.011309;0.308924;0.891252
3600;-0.236020;0.305260;0.781186;0.564293;-0.408033
3610;0.821409;0.041499;0.253642;0.150230;0.202780
3620;0.347889;0.504739;0.199457;-0.373749;0.023180
3630;-0.726047;0.226005;0.269130;0.551163;0.016865
3640;0.214875;-0.146811;0.818544;-0.152770;-0.139539
3650;1.069850;0.430864;-0.339577;0.527489;0.950041
3660;-0.084333;0.710599;0.209084;0.345144;0.127254
3670;0.049227;-0.325282;0.091432;0.480754;-0.104081
3680;0.133496;-0.598984;0.349590;0.167154;-0.022744
3690;0.603235;0.500555;0.488202;0.423302;0.437663
3700;0.711102;0.586327;0.657571;0.816292;-0.433741
3710;-0.163186;0.649406;0.522654;0.503055;-0.550776
3720;0.493128;0.008890;0.460562;0.254365;1.072058
3730;-0.268589;0.541015;-0.198872;0.686817;0.012227
3740;0.103451;0.001693;0.490773;0.209396;-0.183846
3750;-0.053019;-0.152790;0.381716;-0.089880;0.064524
3760;0.309446;0.663716;0.447725;0.540850;0.335113
3770;-0.458003;-0.291667;0.097394;0.928050;0.032455
3780;0.309712;0.297551;0.380253;0.696701;0.888979
3790;0.835930;-0.220519;0.658927;0.680766;0.484095
3800;0.135491;-0.273070;1.593005;1.127472;-0.244004
3810;-0.187774;0.290889;0.657673;0.537542;0.325861
3820;0.225808;0.945517;0.392222;0.047247;-0.028250
3830;0.483241;0.003810;0.349183;0.488135;0.440596
3840;0.761240;0.707186;0.001269;0.817893;0.192250
3850;0.890359;0.068160;0.113854;0.322868;-0.090643
3860;-0.284761;0.374489;0.190788;0.302968;0.542478
3870;0.289354;0.240243;0.832127;0.138327;0.307467
3880;0.617933;0.636770;0.851593;0.869610;1.036711
3890;0.321818;0.309321;-0.372783;0.156978;-0.308733
3900;-0.304579;0.675928;0.344318;0.167554;0.481814
3910;0.519644;-0.156239;0.242909;0.011388;0.035833
3920;0.315291;-0.049066;0.371856;0.125688;-0.047215
3930;-0.926183;-0.246852;0.174749;0.133284;0.848021
3940;0.551484;0.193335;-0.119763;-0.348000;-0.133572
3950;0.739786;-0.120136;0.010573;0.080557;0.089379
3960;0.477353;-0.197316;0.005924;0.057378;1.066116
3970;-0.381563;-0.087615;0.909802;0.132893;0.410006
3980;0.158247;-0.020310;0.317799;0.073807;-0.048083
3990;0.030541;0.388465;-0.752039;0.365714;0.637147
4000;0.584169;-0.391660;0.118812;-0.206995;0.772827
4010;-0.224683;-0.817968;0.181604;-0.147234;0.549236
4020;0.030913;0.363268;0.434552;0.241681;-0.252012
4030;0.104727;0.594659;-0.335306;0.416070;0.055656
4040;-0.022469;-0.267469;0.154275;0.293068;0.057340
4050;0.914722;-0.118983;-0.736882;0.309127;0.287208
4060;0.301593;0.146869;0.339514;-0.010544;-0.789670
4070;1.084056;0.193673;0.603723;0.424316;0.226436
4080;0.369748;0.946667;0.234721;0.345633;0.618864
4090;-0.481819;0.092239;0.819531;0.768733;-0.374429
4100;0.479947;0.484479;0.465653;0.584966;0.542993
4110;-0.197824;0.576858;0.180610;-0.075074;-0.091393
4120;0.582410;0.550848;0.560834;0.075017;0.209856
4130;0.812440;0.711065;0.714089;0.918365;-0.162239
4140;0.886331;0.179406;0.622691;-0.172989;-0.131550
4150;1.329289;0.262254;-0.161941;0.043841;0.086878
4160;1.113748;0.291904;0.215798;-0.281714;-0.642507
4170;0.338180;0.786060;-0.181421;-0.386878;0.386916
4180;0.220300;0.282553;0.326536;0.256852;-0.387075
4190;0.666385;-0.189567;0.393361;0.229549;0.984332
4200;0.318504;0.685378;-0.387386;0.260190;-0.477201
4210;-0.737517;0.255944;0.857920;-0.368730;0.092714
4220;0.586581;0.455178;0.989542;0.960631;-0.264029
4230;0.401864;-0.011853;0.486637;0.217136;0.653797
4240;0.099991;0.362751;0.526396;0.279884;0.242891
4250;-0.337027;0.221789;-0.164129;-0.104925;-0.597935
4260;-0.145456;0.500231;0.690611;-0.126458;-0.782954
4270;0.142376;0.726251;0.194670;-0.702732;-0.629735
4280;-0.482412;0.427748;0.989756;-0.447948;0.595593
4290;0.375369;0.288228;0.444004;1.242845;0.652804
4300;0.204030;0.046128;0.389708;0.348899;0.062823
4310;0.350077;0.110481;0.383078;0.477107;0.380618
4320;0.368412;0.715719;0.001691;0.654578;-0.130992
4330;-0.107671;-0.364898;0.179222;-0.129868;-0.508753
4340;0.060603;-0.106725;0.287221;0.331133;0.546967
4350;0.552884;-0.892847;0.357816;-0.180577;-0.462196
4360;0.181368;0.302555;0.730368;-0.029945;1.117342
4370;0.159348;0.386173;0.410557;0.674787;-0.071631
4380;0.137646;-0.752635;0.780227;-0.069945;0.509477
4390;0.775124;0.034699;-0.981292;0.201350;0.287061
4400;0.759995;0.649504;-1.240129;0.174882;-0.285567
4410;0.139831;0.716447;-0.795565;0.294833;0.202808
4420;-0.350038;0.281053;-0.661707;0.407722;0.433505
4430;-0.764196;-0.147610;0.027902;0.867947;-0.165693
4440;0.164027;0.488751;0.436393;0.321651;0.522286
4450;0.287467;0.393524;0.101913;0.360802;-0.582464
4460;1.051948;0.678100;0.383865;-0.153931;-0.287134
4470;0.151674;-0.097313;0.107020;1.084372;-0.074561
4480;0.528104;-0.131567;0.237537;1.223785;0.034551
