Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
4480;1.167998;0.985254;1.196991;1.304341;1.029327
4490;1.332193;0.772385;1.126992;1.360411;1.510597
4500;1.098372;1.085981;0.936320;1.231074;1.215669
4510;0.866869;1.474530;1.307978;0.966835;1.123668
4520;1.339468;0.856017;1.057116;0.874953;1.215610
4530;0.888320;1.278252;1.520706;1.544350;0.972220
4540;1.105605;1.100029;1.215703;1.283422;1.035636
4550;1.383512;0.917131;1.286064;1.389322;1.321347
4560;0.987863;1.104101;0.986103;0.962375;1.107163
4570;1.094669;0.969569;1.210849;1.257926;1.135898
4580;1.217562;1.105609;0.962275;0.859206;0.675082
4590;1.098452;1.152022;0.870246;0.912266;1.258328
4600;0.872080;0.372928;1.322608;1.102699;1.200390
4610;1.406848;1.153168;1.221613;1.105809;0.947127
4620;1.298448;1.088348;1.028883;1.193472;0.836956
4630;1.032151;0.939417;0.964715;1.049086;0.797222
4640;0.857101;0.704555;1.145162;1.384893;1.242908
4650;1.088087;1.301589;0.852204;0.988134;0.740414
4660;1.654892;0.904397;1.076619;1.306829;1.206941
4670;1.246464;0.942110;1.205346;1.226318;1.075379
4680;0.787988;1.245887;0.920547;1.011778;0.956864
4690;1.127724;1.356610;1.132504;1.516823;1.287634
4700;1.453511;0.999300;1.028963;1.230967;1.477395
4710;0.737742;1.124793;1.293476;1.233411;0.699743
4720;1.118008;0.869495;0.859283;0.943464;0.695317
4730;1.496146;1.238659;1.166608;1.230599;0.888433
4740;0.797788;1.316818;0.618219;1.281073;1.070333
4750;1.127170;1.242769;0.992543;1.416997;1.423986
4760;1.174865;1.029794;1.230261;0.904319;1.020083
4770;0.893529;1.124000;0.956387;1.097774;1.157071
4780;0.690973;1.246617;1.082125;0.922313;1.419368
4790;1.218803;1.038956;0.989822;0.887417;1.271306
4800;1.142196;1.337361;0.947776;1.491348;1.315508
4810;1.025314;1.334156;1.016011;0.941979;1.092375
4820;0.943966;1.187818;1.066920;1.405273;1.260534
4830;1.123874;1.051960;0.979365;1.346228;1.118928
4840;1.310001;1.395453;1.177991;1.124040;0.764599
4850;1.333881;1.150240;1.019251;1.089115;0.860687
4860;1.093262;1.060399;1.210965;0.801526;1.032546
4870;1.150265;0.977449;1.084570;1.028093;0.916422
4880;0.986033;0.950028;0.770040;1.239842;1.226063
4890;1.078447;1.132422;1.183148;0.946403;0.860614
4900;1.362059;1.421679;1.120184;1.148312;1.295911
4910;1.146658;0.955364;1.168735;1.102556;1.389040
4920;0.931232;1.416555;1.361159;1.360320;1.139503
4930;1.302760;1.286945;1.068885;1.220385;0.987674
4940;1.399608;1.340134;1.185815;1.272687;1.026990
4950;1.494486;0.898194;1.043611;1.097935;0.890029
4960;0.898998;1.241349;1.067258;1.061543;0.824914
4970;1.239327;1.274579;1.236253;1.056370;1.130745
4980;0.998619;1.137963;1.356163;0.769565;0.599508
4990;1.111687;1.079175;1.191933;0.968392;1.049052
5000;1.199192;1.376354;1.134769;1.122978;0.322875
