Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
270;32.820301;31.729144;32.168247;32.264499;33.175234
280;31.974947;32.254129;32.436694;32.240227;32.160024
290;32.553112;31.616483;31.275783;31.092075;32.359207
300;31.898945;31.632374;30.974864;30.949539;31.511753
310;32.294319;32.132611;31.916345;31.694961;31.373722
320;29.691491;29.354264;30.538359;30.722261;31.001132
330;31.109614;30.644409;32.197902;29.823057;30.196895
340;31.135935;29.125074;30.425948;29.648526;30.418922
350;30.610263;30.108192;30.697983;29.176851;30.313554
360;29.715570;30.355979;28.695522;28.363841;28.835470
370;30.092541;29.607033;28.969954;29.683385;29.649469
380;28.911176;29.277323;28.425495;29.814593;29.159927
390;28.730554;28.022196;27.929588;29.332193;29.657352
400;28.849338;27.495865;28.682889;28.702874;27.704668
410;27.979656;28.461841;27.740361;29.139353;27.937755
420;27.619061;27.355009;28.722259;27.472436;28.009571
430;28.008433;26.800584;26.107144;27.772023;27.297586
440;27.440842;26.085002;27.036651;25.854977;26.976050
450;27.396711;27.606847;26.885215;26.632642;27.291954
460;25.462869;26.945966;26.221858;27.128316;26.335256
470;26.616505;27.052867;26.593603;26.152291;26.000971
480;28.395385;26.816280;26.357748;26.847764;26.513460
490;25.297432;25.897917;25.971983;23.900773;26.075638
500;26.013523;25.516168;25.249074;26.469798;27.136040
510;24.581843;25.026607;25.399312;24.140211;24.853870
520;24.217142;24.842589;25.004266;24.350159;25.698020
530;25.944207;24.572293;24.432027;24.461841;23.899881
540;23.146265;22.949677;24.822004;23.637859;24.107816
550;22.701209;22.968265;23.114087;23.672616;23.167618
560;24.270767;22.902962;24.248275;24.357627;23.535871
570;23.515552;23.241545;24.442842;23.710465;24.653166
580;22.924150;24.139146;22.902828;23.196729;23.294919
590;22.889982;24.104865;22.894959;21.684156;22.848959
600;22.653120;22.040435;21.243035;23.980632;21.926179
610;22.835503;22.111045;22.796846;22.579934;22.545931
620;20.582324;22.345584;20.885723;23.232773;22.457440
630;22.395312;21.600770;22.017193;20.719987;23.055453
640;22.448356;21.907545;21.497216;21.270056;22.152644
650;21.556947;22.685412;21.789566;22.295657;22.113374
660;20.697714;21.083002;21.895250;22.510929;21.270851
670;21.353877;22.345572;20.750295;21.642792;21.994402
680;20.542102;20.069414;19.245976;20.689463;20.226907
690;21.319687;19.443829;20.342026;21.397947;20.506028
700;20.212641;20.228279;20.168195;20.544685;20.691633
710;20.104030;20.264792;19.764296;21.637483;19.441493
720;19.826469;20.381142;20.141751;19.337464;18.892578
730;19.613995;19.068372;19.690209;18.305449;19.914311
740;17.952752;19.657166;19.253524;19.743281;19.238200
750;18.412189;20.211919;19.611284;19.396510;21.297493
760;20.081641;18.517048;18.697740;19.514842;19.899694
770;19.835390;19.034742;19.668753;17.944009;17.937742
780;19.613948;18.661830;19.004968;19.088615;18.321934
790;19.368800;18.700350;19.534297;18.439486;18.685942
800;18.273915;18.399551;18.617441;17.668002;17.800421
810;17.654065;17.576675;18.537220;17.619355;18.625387
820;17.370503;18.389207;17.272045;17.726051;16.808639
830;17.073293;19.360468;17.721113;17.223746;17.238649
840;18.565776;18.506074;17.330121;17.175312;17.557905
850;17.734053;18.310144;16.947219;17.991628;18.037534
860;16.775261;15.741928;18.331380;17.097606;15.780834
870;17.335201;17.945992;17.842410;17.788185;17.831023
880;16.554687;16.286651;17.852088;17.353711;17.768496
890;17.339893;16.716222;16.136699;15.975380;17.520951
900;17.208286;15.614430;15.168355;17.082593;15.361438
910;15.280817;17.744722;16.584522;16.862057;16.979934
920;17.243536;15.211178;16.073508;15.720105;15.226554
930;16.600254;15.256553;16.407298;15.077536;15.594190
940;15.923893;15.946391;16.582051;16.469067;16.178357
950;16.205311;15.246941;14.373351;14.785233;15.469539
960;14.122972;15.773672;15.778602;15.861114;15.381604
970;14.205350;15.445921;13.901327;15.005395;15.882073
980;14.341802;14.375531;14.515338;16.019905;15.023522
990;14.379744;15.487202;14.860228;13.967879;14.872634
1000;15.349447;14.241651;13.297316;13.580291;14.284035
1010;13.121854;13.636630;14.542201;14.433667;14.871602
1020;13.712137;13.775562;13.927087;14.153760;13.885417
1030;14.281290;13.763929;15.196589;14.241422;13.661039
1040;13.852891;13.434276;15.187902;13.925609;13.149003
1050;13.877231;13.353952;12.972900;14.120092;14.610789
1060;13.326729;13.842567;14.255215;13.834439;14.130460
1070;14.783210;12.663523;13.679820;13.641233;12.633503
1080;14.550811;14.166561;14.642303;14.626807;13.960696
1090;13.319396;13.244768;13.570281;13.992737;14.553303
1100;13.912904;14.323910;12.380049;12.140497;14.472980
1110;13.002926;12.643476;14.225647;13.305935;11.666584
1120;12.177821;13.589948;13.941299;13.030417;12.485410
1130;12.676901;12.006678;12.705855;11.705159;11.891043
1140;12.758139;13.171769;13.447336;12.939498;12.597121
1150;12.629458;12.879209;12.016691;13.073231;12.025771
1160;12.278657;11.610707;12.530224;11.761534;11.639169
1170;13.593223;11.629113;11.946423;13.319099;13.110230
1180;11.999310;12.310492;13.345371;11.440936;12.059951
1190;12.308085;12.210599;11.638639;11.604036;12.714232
1200;12.531019;11.401744;11.647656;12.643251;10.739860
1210;12.125909;11.361416;11.998663;12.137861;11.351539
1220;11.113172;12.522863;12.155626;10.882508;13.418213
1230;10.603491;11.644832;11.776417;11.320294;11.635423
1240;11.782508;10.857665;12.464870;11.671348;11.567409
1250;10.448103;11.607720;11.452112;12.068719;10.818044
1260;10.396396;12.332784;11.074694;11.576543;10.422570
1270;11.584122;11.534486;11.840062;11.108136;11.612203
1280;11.178440;11.127551;10.596229;10.443347;11.934898
1290;11.293074;10.779135;10.798097;11.913569;11.544245
1300;10.173513;9.486512;10.613567;11.544354;9.396001
1310;10.719060;11.234313;9.822744;11.276763;9.792248
1320;10.216528;11.287165;10.886102;9.314245;11.096595
1330;11.027461;10.457510;9.709381;10.282552;10.580905
1340;10.027729;10.259784;10.636826;10.343415;9.355628
1350;9.819534;11.032488;9.895850;11.128327;11.598161
1360;10.467065;10.414869;8.678500;10.391847;9.611612
1370;9.619247;10.165941;10.041602;9.552002;9.573078
1380;9.901369;9.631336;9.719817;9.688553;9.411249
1390;8.759389;10.767020;10.820133;10.402565;10.726207
1400;8.851199;8.996216;10.017268;9.593232;10.037843
1410;9.011074;10.892278;9.443350;9.496232;8.220211
1420;9.120996;9.411271;9.652609;9.383464;9.936571
1430;7.887028;10.293190;10.026828;10.027003;10.258270
1440;9.656688;10.476395;8.620974;8.517939;8.361281
1450;9.948051;8.092710;8.912900;10.280206;8.888312
1460;9.346922;9.289072;8.822613;8.318266;9.180061
1470;9.127858;9.217514;8.379790;9.212686;9.529618
1480;7.994616;10.005701;8.822771;7.551375;8.409260
1490;9.418238;8.250181;8.447610;9.263312;7.502226
1500;8.449333;7.302415;9.645179;8.831641;8.496622
1510;8.446940;7.412271;8.072067;7.880441;9.332413
1520;7.775398;8.029605;8.689176;8.330140;8.485192
1530;8.123554;9.839069;8.116232;8.940732;8.527287
1540;9.415928;8.782677;8.240920;7.699614;7.762330
1550;7.407395;7.760140;7.869988;8.193105;8.582523
1560;8.406041;7.891616;8.335413;7.760027;8.890593
1570;7.852493;6.997248;8.331370;7.660823;9.127935
1580;7.628970;7.862515;7.021654;8.303709;7.463711
1590;7.879494;7.889540;6.780545;8.012446;7.584218
1600;6.692436;7.569425;6.960489;8.499569;6.463532
1610;6.718695;7.882147;7.761161;7.720743;7.464899
1620;7.091686;6.946368;7.575421;6.284758;8.146513
1630;6.766207;7.628540;7.945215;8.192861;6.678127
1640;6.245418;8.146684;8.201463;5.682921;8.597594
1650;6.523971;7.725034;6.906869;7.581351;8.154283
1660;6.896512;7.038144;6.672289;7.792289;7.108772
1670;6.404744;7.423821;7.207261;7.179254;6.301086
1680;6.793412;7.849737;6.193092;7.621947;6.274852
1690;7.980167;7.092187;7.993899;6.898693;8.012484
1700;7.242538;6.454115;5.841122;6.030282;5.837703
1710;7.127971;7.156763;6.085603;5.991855;6.156973
1720;6.502400;4.887411;6.578121;7.510459;6.161638
1730;7.092152;6.493753;6.387492;7.308498;6.846986
1740;6.044688;5.213656;6.516658;6.532779;5.989470
1750;7.817627;6.161570;6.374922;6.554154;6.790361
1760;7.777642;6.232540;6.742686;5.090797;7.334424
1770;6.381713;6.568431;7.130388;4.612068;5.173442
1780;5.453050;6.894292;5.045652;6.783322;6.335348
1790;6.357494;6.847300;5.745995;6.537767;5.964859
1800;5.690844;7.226206;5.382801;5.928015;6.057722
1810;6.700348;5.832418;5.333806;6.863282;4.692808
1820;5.341945;5.991444;5.652919;5.725997;7.093955
1830;5.529613;6.825357;6.155889;5.180846;5.842129
1840;5.184599;5.476265;5.298742;5.080477;6.901524
1850;5.557721;6.517159;6.725187;5.323558;5.266260
1860;3.741582;5.746123;6.564263;4.709701;5.858906
1870;5.431663;5.962382;6.203881;5.311388;5.188339
1880;5.014685;5.157106;5.325439;5.545962;6.396276
1890;6.122951;6.687360;6.497551;6.130150;5.235955
1900;4.310788;4.946310;4.092334;4.815656;6.673781
1910;6.727761;5.654953;6.532269;5.515194;5.396368
1920;6.078345;5.310675;7.424898;4.799564;5.228641
1930;4.749759;5.443946;6.466743;4.318557;5.952843
1940;4.993730;5.684101;5.909448;6.000401;5.888920
1950;4.966092;5.313100;6.034010;4.411999;4.722636
1960;5.323581;4.880741;5.333787;6.251816;4.785272
1970;3.325322;6.135973;5.306034;6.213209;3.904676
1980;4.888269;5.269915;4.327037;4.446871;5.734219
1990;6.210741;4.796111;3.895527;4.725639;4.506543
2000;5.199991;4.775701;4.046576;4.539638;5.725278
2010;4.891074;5.856838;5.519608;4.628837;5.102332
2020;5.434499;3.843466;5.236038;4.172105;4.226061
2030;5.078318;4.256005;4.180322;4.789428;5.492648
2040;5.838284;4.638992;4.250521;3.256277;4.566358
2050;3.993454;3.450664;3.762474;4.988376;5.189148
2060;4.146477;4.527728;5.001173;4.518436;4.434131
2070;5.627508;2.720361;4.732296;3.647488;4.762812
2080;5.220883;3.489291;4.345292;4.412894;4.452114
2090;4.289241;4.354243;3.879859;5.096437;3.380577
2100;3.904848;3.881350;3.811969;4.369505;3.925484
2110;4.488316;4.603484;4.710466;4.217203;4.505418
2120;5.073738;4.158788;2.579001;4.928190;3.975654
2130;4.680885;3.406019;4.461343;4.604888;4.715961
2140;3.265722;2.877470;3.509535;3.829300;3.671448
2150;4.961927;4.163747;4.940909;4.987133;4.471220
2160;4.480139;3.771342;3.779265;4.687334;4.247504
2170;5.057148;3.833683;3.999408;4.550962;3.487765
2180;4.568845;4.379785;4.654398;4.426574;3.812614
2190;5.229886;4.101043;4.019757;4.943700;4.242166
2200;4.174841;4.293035;4.043363;2.540462;3.781692
2210;3.350079;4.489566;3.961273;4.612270;3.975680
2220;4.047451;3.788013;3.907334;3.055586;4.989904
2230;3.835223;3.552498;3.536956;4.373961;3.898251
2240;4.541432;3.749060;3.121237;4.400945;3.297710
2250;3.501235;3.162109;4.344734;4.917585;3.458793
2260;2.646946;3.165327;3.620627;3.081431;3.169998
2270;4.173751;3.272689;3.906090;3.606370;3.699384
2280;2.761424;3.090901;4.160981;3.840058;3.649936
2290;3.852346;3.611504;4.391377;4.658965;2.612045
2300;3.742146;3.629148;3.830559;3.268414;2.030277
2310;2.313807;4.026551;2.366574;1.940065;3.280247
2320;2.236093;2.408593;2.933181;3.596075;3.811174
2330;3.390104;4.611092;2.665234;3.348707;4.127228
2340;3.924560;3.320555;1.818039;3.268205;4.653356
2350;3.201022;3.386168;2.322045;2.697194;2.702587
2360;2.718818;3.500989;3.187712;2.521442;4.811886
2370;2.936348;2.736336;3.980187;2.351924;2.887050
2380;3.118979;3.300033;3.848944;4.611945;4.074016
2390;3.240466;3.688059;2.357202;3.812316;3.086459
2400;3.467963;3.139950;3.186657;2.756528;3.714446
2410;2.382125;3.671473;2.600143;4.136277;2.453289
2420;2.785392;2.901677;2.989348;4.077452;2.647389
2430;2.880877;4.768955;2.654974;1.850302;2.139035
2440;3.359718;2.081954;3.846806;1.302799;3.453798
2450;2.975914;2.810009;3.653607;2.999839;4.184702
2460;3.063478;1.990113;3.988336;3.542204;0.927840
2470;1.904458;3.509112;2.948819;1.071390;2.591801
2480;2.009385;2.408748;4.530412;2.543402;2.456064
2490;2.997327;3.910770;4.034768;3.084269;3.631577
2500;3.934318;3.818079;2.980350;2.102018;2.460630
2510;3.173511;2.820830;2.734469;2.580482;2.424110
2520;4.073658;2.167143;2.511864;3.377635;2.761438
2530;3.298317;3.504713;2.458665;3.619031;3.354960
2540;2.490353;2.482654;2.574012;3.429658;3.181726
2550;2.744778;4.653229;2.285073;3.583962;2.535787
2560;3.532048;1.716450;1.789522;3.815291;1.874750
2570;2.864175;1.131670;2.999868;2.854513;2.297547
2580;3.123679;3.323797;2.652365;1.943981;3.478826
2590;2.300438;3.997399;3.792152;3.195938;2.893543
2600;2.192828;1.944804;3.354597;2.833899;2.629354
2610;2.769614;2.092331;2.057816;3.610432;2.594173
2620;1.516037;2.408884;2.077450;3.304355;3.820616
2630;1.866436;3.308843;2.498287;2.110315;2.062583
2640;2.184738;3.569070;1.489117;2.376915;2.736696
2650;1.313290;1.349603;3.294729;2.868097;2.445791
2660;1.327419;2.399349;3.030430;3.129541;3.010974
2670;2.148536;1.764495;1.751774;3.563414;2.201473
2680;2.084723;2.526147;2.585686;1.946771;0.959356
2690;2.328798;1.993983;2.923504;1.611095;2.389795
2700;2.363025;1.542677;2.393756;2.562250;1.243088
2710;1.720498;1.656785;2.402335;2.636791;1.772180
2720;2.729798;3.418241;2.353346;3.117059;3.152607
2730;2.817653;2.480371;2.962193;3.071095;1.750798
2740;1.822710;1.526845;2.848513;2.641318;3.217488
2750;2.676886;1.969015;1.831973;1.036984;2.052549
2760;2.134022;2.916652;3.525001;1.083506;2.085521
2770;0.435999;2.537822;1.621889;2.921126;3.151281
2780;3.091850;0.941305;4.203480;0.380216;1.764150
2790;2.463228;1.487729;1.452406;2.185569;2.266510
2800;2.010546;2.844457;2.245397;1.008059;2.415307
2810;2.975113;2.463608;2.580279;2.523965;2.302564
2820;1.576835;1.962007;2.163908;0.374950;1.321477
2830;2.108502;0.883023;3.456706;2.116309;1.669201
2840;1.414956;2.983192;1.612088;0.805246;1.960493
2850;2.232972;1.944356;1.648796;2.452667;2.337966
2860;1.389653;2.201431;3.333648;1.538496;1.021431
2870;2.672081;2.621665;3.699020;1.541053;3.102677
2880;3.850827;0.233791;3.243403;1.586183;1.647303
2890;2.177503;1.141633;2.004826;1.001618;1.481128
2900;2.142764;0.684168;1.416603;2.082914;1.390809
2910;2.095677;1.254390;2.866636;1.225835;2.513379
2920;0.866822;2.799144;0.818640;2.860130;0.458651
2930;1.988502;1.986552;1.427875;1.932932;1.504161
2940;1.707222;2.014169;1.755124;1.019620;1.729610
2950;2.683013;2.315538;0.782191;1.853753;3.035797
2960;3.338903;1.277068;2.672746;1.863405;1.684413
2970;1.670987;0.934501;1.333491;0.994894;2.055425
2980;3.509864;1.115800;3.589574;0.699483;2.397588
2990;1.420855;1.265814;1.709097;0.296491;0.244597
3000;2.437078;0.813825;1.552478;2.843157;1.409010
3010;2.199911;0.904418;0.855568;2.870724;1.662749
3020;2.354356;1.056644;1.182276;2.159239;1.647319
3030;1.644247;0.783178;1.646101;1.845556;1.161853
3040;0.890665;2.131467;0.784075;0.653656;1.190782
3050;0.633363;1.429456;1.554291;2.680048;1.200361
3060;1.418840;1.287205;1.634323;0.812645;1.831695
3070;1.840207;2.433381;1.275386;1.723339;2.053365
3080;2.473016;1.536864;0.795721;1.082878;1.995417
3090;1.992783;0.347711;0.584927;2.118091;1.718295
3100;1.463238;1.443711;2.201166;2.280130;1.951358
3110;0.787979;1.397819;1.037610;2.365790;0.503473
3120;2.056192;0.497102;1.532823;1.610988;1.761472
3130;0.252120;1.624623;1.621555;0.881513;2.172172
3140;-0.053996;-0.099334;1.936931;1.865823;0.441551
3150;1.295242;0.814475;2.123683;2.322150;-0.034948
3160;3.282799;0.306610;0.916766;1.589947;0.573287
3170;1.934947;1.158351;0.646019;1.924951;1.931199
3180;0.625102;1.670934;2.500719;2.053679;2.173122
3190;0.682605;0.650059;1.305644;1.618724;1.141376
3200;2.529655;1.457844;1.759213;1.430699;1.923256
3210;1.999945;1.031625;0.670483;1.973757;0.490802
3220;2.233990;1.050630;1.646160;1.102008;-0.083672
3230;1.025042;0.598391;0.822903;0.070070;1.475501
3240;1.360655;1.885939;1.660999;0.555899;1.857933
3250;0.760883;1.275164;1.694431;0.896266;1.008312
3260;1.763653;1.732456;2.111687;2.749634;1.842897
3270;3.056174;1.737219;2.945318;1.196329;1.616103
3280;1.856644;1.346310;1.872114;0.199270;0.356456
3290;2.236209;0.236436;1.458686;0.275195;-0.951350
3300;0.424215;0.748423;0.085991;1.293955;1.482387
3310;1.531579;1.952352;0.591074;1.414065;1.526058
3320;1.863461;1.215166;0.089559;0.821801;2.251278
3330;0.124427;0.910728;1.262953;1.833369;0.796349
3340;0.561896;1.597627;0.237191;0.171630;1.604870
3350;0.305434;0.651220;2.407790;1.658695;-0.329093
3360;1.780293;2.294034;2.841765;1.260423;2.128795
3370;2.178567;1.920325;-0.097416;0.828325;1.437195
3380;2.937450;2.251559;0.499116;1.979524;2.293628
3390;0.483049;0.557741;1.967808;0.319567;1.198114
3400;1.146631;0.618405;1.635325;1.864351;1.017028
3410;0.772013;2.446811;1.200717;1.380209;0.404716
3420;0.913077;-0.197961;1.119341;1.045040;1.170802
3430;0.235021;1.759198;0.680083;1.474894;0.620856
3440;0.941064;1.168144;0.567348;1.119809;0.560666
3450;2.629599;0.961781;0.487403;0.577742;0.785620
3460;0.821770;0.553590;2.312031;0.451815;1.506336
3470;0.491191;0.428296;0.684534;1.468664;0.540147
3480;1.516683;1.372299;0.589782;0.739222;0.543033
3490;0.668543;-0.065915;0.400981;0.813290;2.500225
3500;1.311346;1.407646;0.818022;1.550750;0.858370
3510;0.779980;1.846153;0.976238;1.797545;1.035154
3520;-0.082369;-1.216856;1.132605;0.898550;1.270266
3530;0.650942;1.389764;0.310783;-0.880546;1.590417
3540;0.640941;0.589438;0.963217;0.451997;-1.058583
3550;0.329891;-0.220015;1.422071;0.641891;2.113455
3560;0.912006;0.489561;0.776248;0.790878;0.237512
3570;-0.028803;0.723768;0.092204;-0.428261;1.296216
3580;1.742944;-0.377595;0.560801;1.035475;1.011062
3590;0.779624;1.050631;0.800618;1.623309;1.835770
3600;1.094014;2.435509;0.912556;1.028016;1.131824
3610;0.421586;-0.068151;0.934837;0.629099;2.037867
3620;2.066099;-0.057210;1.565202;1.253708;0.204796
3630;0.050309;0.264091;2.634398;0.503267;1.426496
3640;0.377184;0.149600;0.677069;1.920536;0.138213
3650;1.143324;0.558708;0.856595;1.237292;1.771023
3660;-0.026093;0.968198;2.581196;1.432622;1.136705
3670;1.989391;1.318406;0.523504;-0.940508;0.727671
3680;0.060762;-0.283717;1.428712;1.836233;-0.238741
3690;0.294642;1.916263;-0.724663;1.005119;1.590675
3700;1.480209;0.090595;0.441641;0.055007;0.811030
3710;2.433086;0.869600;1.699574;0.786875;0.779364
3720;1.738540;1.422378;0.938012;0.420086;2.294037
3730;0.033373;0.912034;0.378423;1.252282;1.904082
3740;0.057625;0.841360;0.494014;1.020006;0.228078
3750;0.894980;1.676060;0.842807;-0.296926;0.896003
3760;1.510267;0.697099;-1.215164;0.771985;1.260014
3770;0.163317;0.893359;-0.134396;0.324290;1.402344
3780;-0.830716;0.648971;1.493966;0.547068;0.956350
3790;1.032069;0.899969;1.283549;0.062297;0.396885
3800;0.804780;1.008867;1.812463;1.029490;2.124931
3810;0.750666;0.551441;0.267897;0.113622;1.331077
3820;1.655706;1.541071;0.733331;1.834102;-0.171644
3830;0.508142;0.253022;0.762626;0.321672;0.627488
3840;0.534533;0.342171;0.748842;-0.563396;1.185778
3850;0.301685;-0.978498;-0.065371;0.941735;0.664228
3860;1.221042;0.448031;-0.480146;1.574033;1.671381
3870;1.191790;0.762593;0.805410;-0.335104;-0.011006
3880;1.562866;0.481441;0.614676;-1.450045;-0.263155
3890;-0.213792;0.865941;0.589592;0.736003;-0.580465
3900;0.123412;0.921218;0.230440;0.587046;-0.119783
3910;-0.622210;-0.491820;1.474840;1.028970;-0.088170
3920;1.251035;-0.344234;-0.463730;0.204357;0.493854
3930;1.210712;0.794823;1.557079;0.317577;0.462243
3940;1.259767;0.089300;0.587820;2.162162;2.127042
3950;0.411953;-0.015099;0.034719;0.200603;1.340422
3960;0.558698;0.209726;0.694149;0.410380;0.490664
3970;1.629019;0.873517;0.011436;-0.153719;-0.026622
3980;0.455979;0.374365;0.034734;0.532309;-0.602304
3990;0.317271;-0.870454;1.762580;-0.468712;0.834164
4000;-0.703319;0.190866;-0.139312;1.219694;0.518784
4010;0.962304;-0.763683;0.382508;2.070463;-0.407033
4020;1.466208;0.670418;1.062610;0.768469;-0.655511
4030;1.454226;0.213216;0.844465;0.998970;0.071503
4040;-0.429378;-0.011442;0.041101;0.501193;1.477046
4050;2.867212;-0.010072;0.369387;0.725792;1.459900
4060;1.996927;1.022200;0.413266;2.050465;-0.121447
4070;1.408106;0.399136;1.197647;1.290367;0.046273
4080;0.009150;0.035699;-0.060723;0.432903;-0.022008
4090;0.707916;0.141592;0.218689;1.267010;0.280716
4100;0.037048;0.206090;-0.165465;0.053573;1.014291
4110;2.413497;1.255024;-1.236501;0.981849;1.487840
4120;0.968425;0.038441;1.170886;-0.288013;1.890088
4130;0.154540;1.108852;1.343181;-0.214997;0.574360
4140;1.029293;0.992730;0.131660;0.553419;0.642098
4150;0.831152;1.582849;0.576468;-0.090678;-0.084297
4160;0.767992;1.008334;0.421699;1.148460;-0.916271
4170;0.445293;-1.310354;1.020236;1.203404;0.613768
4180;0.848804;0.699499;-0.419877;-0.828555;-0.183975
4190;0.508682;0.061284;0.945437;0.077358;0.662742
4200;-0.232232;1.190344;-1.349706;-0.567637;0.721541
4210;0.718548;-0.462904;1.039156;-0.238439;0.864069
4220;-0.341908;0.827395;-0.841315;1.448292;0.078442
4230;0.537874;0.241635;1.119045;-0.123605;0.086224
4240;-1.192445;1.583769;1.139606;-0.129586;0.932922
4250;-0.077261;0.726426;0.291420;-0.064098;0.997311
4260;-0.077695;0.482686;1.131731;-0.298764;-0.339267
4270;0.545153;0.314319;0.415858;0.939152;0.915751
4280;-0.817810;0.050773;0.868100;0.364292;0.851594
4290;1.410701;1.397114;1.836321;-0.256940;0.893813
4300;-0.059926;-0.037044;2.243031;1.168167;0.348798
4310;-0.138470;-0.717983;-0.969296;0.497974;0.269219
4320;0.922196;0.341493;0.454810;-0.348884;1.095751
4330;0.815494;0.458833;0.717761;0.353140;1.160679
4340;0.630709;0.033868;0.779783;-0.043497;0.100024
4350;0.303121;-0.533461;0.668917;0.584375;0.183985
4360;0.417510;-0.232321;0.949835;1.151946;0.940595
4370;1.018269;2.355164;1.288187;1.048373;-1.183527
4380;0.488065;-0.373083;-0.819256;0.526031;0.927557
4390;-0.820104;0.045689;0.107839;0.165576;-0.191116
4400;-0.202214;0.585822;1.101454;0.996545;0.641266
4410;0.789290;1.692370;0.048430;0.426909;-0.153881
4420;-0.425901;-0.092809;0.275989;0.147348;0.825124
4430;1.840354;0.198517;0.763884;0.340862;0.626778
4440;0.656560;0.007313;0.270445;1.309892;0.414740
4450;-0.709357;1.156163;-0.015552;-0.756316;0.019728
4460;-0.598308;1.792763;0.706327;-0.596003;-0.184418
4470;0.163834;0.610765;0.878804;-0.508370;0.266179
4480;1.195996;-0.658796;1.180166;-0.069984;0.284167
4490;1.064834;0.424526;-0.008681;-0.531127;0.066478
4500;1.088282;0.516967;-0.335749;0.841368;0.188772
