Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
380;14.122228;14.167858;14.080779;14.458443;14.147781
390;14.166135;13.980440;14.196661;13.713198;13.880983
400;13.524465;13.509346;13.304613;13.265818;13.646128
410;13.067221;13.202862;13.209978;13.153211;13.297808
420;12.962754;12.476347;12.735501;12.945786;13.041823
430;12.245464;12.098697;12.265796;12.577860;12.726781
440;12.067714;11.924180;11.903200;11.731197;12.324154
450;11.911328;11.881377;11.709638;11.777102;11.900646
460;11.633056;11.507065;11.606825;11.657576;11.456140
470;11.047104;11.341549;11.459903;11.435047;10.990541
480;11.089537;11.011194;10.710707;11.164187;11.368191
490;10.711165;10.649471;10.791316;10.345275;10.534974
500;10.513762;10.879884;10.167023;10.625794;10.486750
510;9.971957;10.443049;10.304697;10.003553;9.739834
520;9.659158;9.587479;9.915621;9.547282;9.859795
530;9.467553;9.229716;9.699204;9.661870;9.960429
540;9.155694;9.127162;9.267860;9.247612;9.115266
550;9.183040;9.321568;9.133927;9.143746;9.172218
560;8.705374;8.733505;8.129336;8.544312;8.825108
570;8.551150;8.268509;8.634566;8.865451;8.613813
580;8.704268;8.718282;8.356086;8.217249;8.616013
590;8.095830;8.323044;8.049705;7.789393;8.329961
600;8.032117;8.310978;7.729851;8.055014;7.808983
610;7.403680;7.621838;7.826101;7.788346;7.767524
620;7.933454;7.553730;7.081557;7.716623;7.695855
630;7.370532;7.412033;7.559373;7.279901;7.425829
640;6.846163;6.951316;7.327419;7.028828;7.356920
650;7.274532;7.280542;6.678912;7.053594;7.222084
660;6.924603;7.306878;6.950673;6.866051;6.722156
670;7.194611;6.701817;6.260783;6.430656;6.515602
680;6.369711;6.171195;6.572190;6.222239;6.497614
690;6.291742;6.257687;6.048837;6.229160;6.251306
700;6.245981;6.348741;5.744930;6.101237;5.981088
710;6.104730;5.985259;5.669210;6.024168;6.099314
720;6.417890;5.837190;5.811963;6.001745;6.103172
730;5.813982;5.731622;5.320984;5.386259;5.550807
740;5.147153;5.292791;5.419673;5.368448;5.659552
750;5.581036;4.942245;5.243610;5.296519;5.221783
760;5.125084;5.258787;5.091381;4.869192;5.339110
770;5.259291;4.968376;5.137162;4.971081;4.896683
780;5.155916;4.756362;4.975884;4.771357;5.044944
790;4.913225;4.770284;4.891251;4.874666;4.723692
800;4.426098;4.356819;4.565327;4.771715;4.866106
810;4.668713;4.526072;4.491196;4.523092;4.849539
820;4.184162;4.656612;4.588427;4.304643;4.778976
830;3.884536;4.406478;4.498182;4.426259;4.464989
840;4.479565;4.583756;3.935562;4.708067;4.361727
850;4.063625;4.292611;4.260164;4.173340;4.214601
860;4.057285;4.021540;4.424455;3.814014;3.859532
870;3.599231;3.837000;4.041371;3.828024;3.581592
880;4.134949;3.849823;3.640609;3.886497;4.089398
890;3.419773;3.915818;3.821124;3.599545;3.979850
900;3.632944;3.157544;3.555759;3.582137;3.558070
910;3.560237;3.766219;3.551163;4.026675;3.736077
920;3.433411;3.531501;3.658366;3.318119;3.756434
930;3.399455;3.467245;3.183617;3.424493;3.728902
940;3.358664;3.234907;2.993420;3.223806;3.468194
950;3.388867;3.483228;3.209446;3.450132;3.077635
960;3.238317;3.126708;3.231127;3.048126;3.132564
970;2.993989;2.866821;3.043684;2.950802;2.894185
980;3.084085;2.905354;2.639334;3.053642;2.847167
990;2.958560;3.063406;3.210583;3.318017;3.148215
1000;2.779599;2.855102;3.004409;2.879349;2.966531
1010;2.721017;2.667482;3.115374;2.666868;3.023112
1020;2.829871;2.430142;2.575728;2.720381;2.708663
1030;2.885206;2.496207;2.466278;3.089405;2.649898
1040;2.458910;2.691876;2.135552;2.777933;2.651137
1050;2.562304;2.733855;2.680061;2.833696;2.286176
1060;1.631156;2.438459;2.249806;1.952932;2.284788
1070;2.256544;2.275674;2.288202;2.655265;2.475763
1080;2.251507;2.099392;2.061746;2.682153;2.341808
1090;1.637823;2.175860;2.027301;2.180521;2.125230
1100;2.200363;2.238682;2.142685;1.926995;2.057049
1110;2.133283;2.108150;2.337438;2.155660;2.161378
1120;1.783402;2.039577;2.183774;1.936022;2.287084
1130;1.876954;2.105966;2.261598;1.940460;1.934328
1140;1.833938;1.951554;2.211009;1.879390;2.314885
1150;1.990059;1.977731;1.832816;2.212236;1.625284
1160;1.608698;2.105654;1.577033;1.805380;2.261449
1170;1.475246;1.843878;1.997487;1.797715;1.945762
1180;1.817611;1.708188;1.636455;1.524660;1.736035
1190;2.031840;1.883511;1.746775;1.631322;1.494771
1200;1.614733;1.674341;1.713360;1.520158;1.697939
1210;1.515336;1.568410;1.698737;1.779246;1.562966
1220;1.322696;1.797736;1.498735;1.456579;1.569289
1230;1.424136;1.504998;1.594170;1.923833;1.473183
1240;1.535048;1.715406;1.504771;1.650380;1.849789
1250;1.355242;1.513990;1.142373;1.864386;1.270536
1260;1.422478;1.656334;1.553270;1.675212;1.412938
1270;1.048396;1.399182;1.569182;1.377349;1.248115
1280;1.657400;1.244762;1.577239;1.521474;1.356074
1290;1.683846;1.274766;1.526020;1.744130;1.752926
1300;1.368609;1.241467;1.435807;1.277083;1.511558
1310;1.226259;1.416421;1.766800;0.818624;1.227852
1320;1.384557;1.121762;1.465268;1.300708;1.279343
1330;1.449067;1.341977;1.505838;1.214440;1.464440
1340;1.438638;1.172861;1.512936;1.354300;1.399273
1350;1.474506;1.258896;0.977040;1.300447;1.223485
1360;1.205746;1.374721;1.124336;1.442624;1.337632
1370;1.179178;0.897231;1.281648;0.706359;1.016428
1380;0.894239;0.959223;1.185281;0.932284;1.204745
1390;1.093834;1.098230;0.889493;1.239086;0.884527
1400;0.951955;1.223744;0.938633;1.297929;1.118575
1410;1.238816;1.149748;1.654652;0.996728;0.786256
1420;0.847597;0.934130;1.155770;0.867645;1.029772
1430;1.248006;0.973526;0.909991;1.047845;1.081093
1440;0.982941;0.750071;1.099708;0.830348;0.845212
1450;1.079010;0.796038;0.993153;1.248359;0.677435
1460;0.827623;1.376544;1.079126;0.960908;1.250559
1470;0.946319;0.611022;1.174720;0.772343;0.831119
1480;0.912608;1.287195;0.950974;0.965336;0.732229
1490;0.798953;0.912372;1.003664;0.737665;1.083319
1500;0.602996;1.138273;1.019814;0.799785;1.045106
1510;0.607048;0.968189;1.078672;1.042467;0.546095
1520;0.720419;0.803801;0.787364;0.749673;0.785359
1530;0.665110;0.778162;0.658620;0.635022;0.612560
1540;0.845915;0.600724;0.951319;0.572242;0.908206
1550;0.857460;0.604300;0.590663;0.579444;1.088306
1560;0.319597;0.538437;0.630298;0.602608;0.685041
1570;0.546366;1.048222;1.247886;0.698134;0.918307
1580;0.955380;0.465321;0.637606;0.649412;0.621900
1590;0.622609;1.159177;0.748911;0.621886;0.298294
1600;1.108494;0.731536;0.406935;0.448826;0.582201
1610;0.507007;0.537507;0.967139;0.649616;0.788181
1620;1.084469;0.602063;0.960912;0.914532;0.783782
1630;0.336414;0.745732;0.608596;0.809454;0.680677
1640;0.706046;0.510421;0.505043;0.718338;0.707352
1650;0.766009;0.805511;0.515697;0.730413;0.673584
1660;0.875655;0.961506;0.638198;0.665559;1.283059
1670;0.246911;0.722176;0.977446;0.483427;0.365189
1680;0.477779;0.450105;0.577653;1.004664;0.254008
1690;1.049049;0.308257;0.609800;0.477221;0.547976
1700;0.246183;0.640929;0.352457;0.748575;0.542162
1710;0.335227;0.769502;0.260328;0.347034;0.753510
1720;0.175157;0.535722;0.771181;1.089942;0.447730
1730;0.725607;0.552905;0.130744;0.559704;0.610404
1740;0.447740;0.487312;0.336331;0.322313;0.560831
1750;0.533170;0.357393;0.644733;0.682982;0.467366
1760;0.635457;0.743901;0.142397;0.350424;0.535783
1770;0.606457;0.693666;0.409549;0.471309;0.653056
1780;0.565167;0.214131;0.565997;0.724154;0.299880
1790;0.457236;0.546672;0.338751;0.482841;0.369734
1800;0.228721;0.617995;0.767513;0.512432;0.410991
1810;0.139228;0.493511;0.621020;0.099716;0.433919
1820;0.458099;0.219316;0.539685;0.351961;0.429277
1830;0.636810;0.356408;0.794857;0.396073;0.575347
1840;0.244686;0.374524;0.624005;0.472959;0.540502
1850;0.418197;0.621539;0.525739;0.603088;0.830475
1860;0.618400;0.619805;0.663056;0.188556;0.361658
1870;0.001080;0.402062;0.594119;0.820592;0.424857
1880;0.562657;0.318769;0.281646;0.243439;0.690703
1890;-0.000540;-0.016396;0.597959;0.513572;0.588135
1900;0.344716;0.379726;0.425434;0.756840;0.231473
1910;0.072374;0.574979;0.628776;0.117161;0.666542
1920;0.086958;0.712968;0.672919;0.390070;0.451514
1930;0.233182;0.695482;0.317635;0.346494;0.278245
1940;0.296335;0.440184;0.332541;0.554974;0.191658
1950;0.397731;0.666780;0.415980;0.194889;-0.019840
1960;0.371351;0.144087;0.729425;0.239705;0.363062
1970;0.297908;0.569480;0.771641;0.250533;0.500937
1980;0.355654;0.343453;0.626701;0.233635;0.490598
1990;0.574393;0.254619;0.564908;0.544928;0.821427
2000;0.411963;0.252383;0.609003;0.356057;0.090572
2010;0.132408;0.114292;0.561639;0.296202;0.468412
2020;0.630103;0.165095;0.532937;0.389881;0.370961
2030;0.375922;0.770503;0.517725;0.230370;0.263553
2040;-0.010260;0.428213;-0.019942;0.408965;0.450689
2050;0.308433;0.416879;0.330767;0.185309;-0.000000
2060;0.331986;0.821641;0.272392;0.336615;0.432471
2070;0.381566;-0.024045;0.253021;0.378226;0.351598
2080;0.346939;0.514902;0.045411;0.333808;0.070308
2090;0.364367;0.174749;0.916852;0.520534;0.414813
2100;0.221171;0.363122;0.492989;0.620503;0.316698
2110;0.235656;0.368738;0.136209;0.042555;0.374718
2120;0.089774;0.576630;0.668643;0.688955;0.262559
2130;0.515044;0.383720;0.693491;0.277394;0.356995
2140;0.231961;-0.045331;0.074027;0.327977;0.196445
2150;0.505574;0.024580;0.568112;0.455177;0.745582
2160;0.187289;0.222848;0.466145;0.236098;0.585762
2170;0.232483;0.388153;-0.103757;0.068279;0.558156
2180;-0.116387;0.569373;-0.033148;0.295471;0.624034
2190;-0.088889;0.248074;0.093349;0.309927;0.391073
2200;0.157569;0.311192;0.209851;0.016399;0.233375
2210;0.225108;0.007646;0.212672;-0.045427;0.335958
2220;0.674558;0.595798;-0.006630;-0.178941;0.161282
2230;0.263572;0.246159;0.187255;0.481426;0.562485
2240;0.520577;0.566871;0.398330;0.143926;0.314567
2250;0.101205;-0.039852;0.389374;0.580409;0.153501
2260;0.333268;0.388734;0.497856;0.246435;0.209767
2270;0.157033;0.384337;0.311040;0.228900;0.370123
2280;-0.252386;0.546305;0.391815;-0.161692;-0.042697
2290;0.378115;0.524330;0.286915;0.256907;0.232214
2300;0.406573;0.059521;0.367451;0.378091;0.451530
2310;0.147009;0.223514;0.096002;0.234356;0.068462
2320;-0.047689;0.518625;0.133494;0.233836;0.309626
2330;0.583763;0.270967;0.145151;0.618060;0.234627
2340;0.367518;0.006552;0.219112;0.276777;0.178477
2350;0.013554;0.323073;0.233911;0.098838;0.093683
2360;0.351781;0.300247;0.238709;0.385635;0.012045
2370;0.607571;0.128720;0.328403;-0.000549;0.412043
2380;0.009216;0.433130;0.051260;0.396426;0.543646
2390;-0.025486;0.271591;0.371461;0.306691;0.248307
2400;0.318160;0.188503;0.328155;0.433511;0.291819
2410;-0.169348;0.737239;0.304840;0.195019;-0.020243
2420;0.471960;0.544390;0.301046;0.281970;0.279734
2430;0.317323;0.269032;0.237087;0.305511;0.218466
2440;0.262540;0.483213;0.028137;0.408260;0.263316
2450;0.236574;0.065095;0.197470;0.271855;0.002741
2460;0.323575;0.355847;0.135187;-0.021939;0.388950
2470;0.323339;-0.173185;0.228343;0.083976;0.268390
2480;0.463345;0.219440;0.456586;0.283868;0.246125
2490;0.601761;0.577460;0.024268;-0.006032;0.221038
2500;0.229613;0.549777;0.111839;0.590461;0.419156
2510;0.021163;0.321669;0.591362;0.281786;0.314262
2520;-0.264930;0.460431;0.063425;0.260371;-0.377804
2530;0.398644;0.267675;0.392665;0.241151;0.559346
2540;0.248039;-0.026770;0.006056;0.209985;0.194745
2550;0.087411;0.172713;-0.150883;0.227366;-0.192844
2560;0.395134;0.390845;0.011569;0.317240;0.341634
2570;0.273997;0.385873;0.307495;-0.103778;0.187269
2580;-0.140183;0.279398;0.423965;0.335169;0.551113
2590;0.326686;0.123553;0.172228;0.297211;0.516856
2600;0.308574;0.193364;0.572728;-0.056524;0.278110
2610;0.595297;0.284913;0.213618;0.144822;0.193282
2620;-0.044597;0.137745;0.116713;0.329050;0.080237
2630;-0.338736;0.364429;0.514042;0.206238;0.262960
2640;0.017420;0.042628;0.344948;0.252891;0.387831
2650;-0.170450;-0.057873;0.330328;0.878379;0.025644
2660;0.171338;0.172119;0.124423;0.385900;0.260705
2670;0.532833;0.015303;0.106761;0.397426;0.098697
2680;-0.148401;0.113155;0.279595;0.252478;0.141734
2690;0.465506;0.411612;0.194841;0.429590;0.116772
2700;-0.095281;-0.026765;0.132719;0.434405;0.203792
2710;0.511394;-0.171935;0.642239;0.072321;0.318666
2720;-0.106077;0.449699;0.254149;0.393249;0.030497
2730;0.075113;0.478333;0.106203;0.247036;0.089315
2740;-0.009796;0.312342;-0.106119;0.027910;0.236884
2750;0.305619;0.272936;-0.067687;0.438120;0.337342
2760;-0.154559;0.374969;0.249282;0.581907;0.133962
2770;0.414586;0.279308;0.059919;-0.094670;0.332815
2780;0.197273;0.439467;0.318342;0.131437;0.300456
2790;0.241515;-0.037204;0.019256;0.150541;0.291282
2800;0.341097;0.181981;0.414266;0.227037;0.350790
2810;-0.048976;0.017493;0.306455;0.179240;0.457813
2820;0.137955;-0.274302;0.335328;0.239677;0.207053
2830;0.160791;-0.076564;0.412713;0.769035;0.210785
2840;0.370439;0.088604;0.206477;0.199323;0.046234
2850;0.343042;-0.073327;0.469998;-0.141557;0.364854
2860;0.323432;-0.097319;0.328815;0.264492;0.250135
2870;0.060042;-0.087528;0.086520;-0.134510;0.260428
2880;0.232805;0.188188;0.382701;0.725585;0.169156
2890;0.310089;0.172350;0.344282;0.371069;0.110467
2900;0.272159;0.086411;0.395645;0.346363;0.374981
2910;0.231212;0.316135;0.029652;0.500817;0.255955
2920;0.090881;-0.000547;0.089030;0.102560;0.433469
2930;0.126936;-0.159088;0.352736;0.410484;0.137637
2940;0.249045;0.147694;0.204950;0.231961;0.179960
2950;-0.179720;0.083086;0.207241;0.235851;0.514673
2960;0.154649;0.486402;0.089515;-0.004363;0.383040
2970;0.434198;0.263063;-0.142313;0.345948;0.115294
2980;-0.223394;0.114330;0.248720;-0.104223;0.314307
2990;0.237174;0.377363;0.341433;0.048525;0.493162
3000;0.131985;0.102873;0.194274;-0.428324;0.093515
3010;-0.090000;-0.212463;-0.055956;0.200885;0.119623
3020;-0.135747;0.073316;0.186041;-0.034375;0.092372
3030;0.459754;-0.033375;0.265773;-0.259730;0.159689
3040;0.034900;-0.128642;0.489411;0.618650;0.309584
3050;0.119946;0.235160;0.497495;-0.083462;0.187259
3060;0.689346;-0.303321;-0.235177;0.012000;0.337820
3070;0.310852;0.155919;0.101381;0.336195;-0.193723
3080;0.074715;0.257354;0.639805;0.329868;-0.047234
3090;0.012560;0.099756;0.166953;0.157671;0.195986
3100;0.083581;-0.180679;0.211733;0.452080;0.262480
3110;-0.301819;0.087592;0.293990;0.077008;-0.011933
3120;0.443253;0.522501;0.321696;0.517158;0.359221
3130;0.167443;0.057480;-0.146805;0.033239;0.276911
3140;0.070931;0.288932;0.362982;0.504698;0.644801
3150;0.343088;0.381858;0.137891;0.081757;0.206166
3160;0.366851;0.091505;0.460933;-0.294291;0.331166
3170;0.455030;0.116710;0.079886;0.462102;0.079126
3180;0.030589;0.275076;0.224057;0.373645;0.254183
3190;-0.040936;-0.038896;0.067403;-0.093851;0.502501
3200;0.395768;0.168242;0.416490;-0.162160;0.035767
3210;0.148411;0.152818;0.238463;0.086697;0.108836
3220;-0.023469;0.182133;0.036080;0.564158;-0.331217
3230;0.148479;0.407726;-0.075493;0.197249;0.230494
3240;0.122259;0.110686;-0.062890;0.200276;0.293911
3250;0.350084;0.071806;0.009299;0.376518;0.106738
3260;0.375693;0.122177;0.296267;0.333908;0.038989
3270;0.061200;0.209636;-0.035514;0.326262;0.374823
3280;-0.338087;0.204615;0.393735;0.432712;0.058466
3290;0.408388;0.075714;0.137656;0.428800;-0.198948
3300;0.146861;0.367293;0.228345;-0.194635;-0.238799
3310;0.062196;0.495575;0.265603;0.301527;0.087649
3320;0.205930;0.112807;0.136981;0.491960;0.722628
3330;0.136604;-0.146683;0.189149;0.157200;-0.095808
3340;0.074318;0.174409;0.256087;0.057822;0.431848
3350;0.508907;0.021385;0.513872;0.246241;-0.150994
3360;0.305450;0.253887;0.414599;0.559539;0.257868
3370;0.251299;0.343481;-0.028442;0.254007;0.729917
3380;0.481126;0.441825;0.173117;0.195211;-0.256367
3390;0.171612;0.081155;-0.344977;0.099915;0.056228
3400;0.124643;0.318927;0.083636;0.024037;0.112412
3410;-0.291870;-0.059211;0.528691;0.364044;0.231137
3420;0.116390;0.134362;0.136580;0.283628;0.020529
3430;0.118644;-0.039989;0.673979;0.413434;0.334984
3440;0.623301;0.049333;0.066544;0.113188;0.413692
3450;0.068914;0.518007;-0.022956;0.043137;0.084235
3460;0.242305;0.093070;0.291566;-0.063395;0.114025
3470;0.185158;0.405992;0.349187;0.075466;0.070827
3480;0.184710;0.237212;0.150102;0.131294;0.277411
3490;0.084723;0.317080;-0.201720;-0.014215;0.102847
3500;0.098478;0.404507;0.309736;0.168262;0.134094
3510;0.127003;0.377096;0.430474;0.036643;0.613380
3520;0.167851;0.091364;0.124825;0.024616;0.094824
3530;-0.116489;0.273555;0.392382;0.009843;-0.024361
3540;0.121392;-0.192011;0.625067;0.201793;0.262011
3550;0.619010;-0.069967;0.325158;-0.031190;0.148629
3560;0.275256;0.490985;0.652168;0.521111;-0.024844
3570;0.223372;0.242755;0.277167;0.361491;0.155097
3580;-0.051994;0.135346;-0.152831;-0.263286;0.065373
3590;0.433628;0.604993;0.415261;0.075485;-0.219868
3600;0.328881;0.072700;0.034333;0.211060;0.170748
3610;-0.007661;0.002734;0.389505;0.132798;-0.305969
3620;-0.010399;0.015312;-0.144425;0.338848;0.389843
3630;0.144961;0.354060;-0.092191;0.195713;0.290089
3640;-0.079882;0.155311;0.046852;0.058528;0.281059
3650;0.500872;-0.155856;0.294508;-0.069998;0.132883
3660;0.281830;0.500350;0.359160;0.404283;0.303024
3670;0.258731;0.198931;0.017996;0.118130;0.231775
3680;0.103425;0.439677;-0.051255;0.064051;0.061579
3690;0.009311;0.097851;-0.088378;0.149881;0.169282
3700;0.212628;0.152326;0.424323;-0.303719;0.055088
3710;0.232213;0.016924;-0.013101;0.102795;-0.072413
3720;0.132039;0.255424;0.097580;-0.214872;0.352982
3730;0.375309;0.268851;0.394835;0.323412;0.191060
3740;0.405462;-0.124034;0.058805;0.090232;-0.227235
3750;0.052623;0.080276;-0.092503;0.098981;0.321104
3760;0.033979;-0.058402;-0.171334;0.211612;0.284097
3770;0.084433;0.329182;0.082720;0.200192;0.157462
3780;0.321548;-0.024559;-0.084291;0.128175;0.093018
3790;0.319400;0.421832;-0.101152;-0.033904;0.095217
3800;0.167859;0.056217;0.467522;-0.196441;0.424662
3810;0.103037;0.180880;0.474667;0.157074;0.129581
3820;0.136047;0.124627;-0.147485;0.108383;0.043819
3830;0.165736;0.064453;0.003803;0.127668;0.096357
3840;0.457234;0.276932;0.183992;-0.021891;0.075191
3850;0.037330;0.504791;0.197771;-0.054762;0.002705
3860;0.097654;0.597045;0.164611;0.272575;0.261915
3870;0.176756;0.374482;-0.155242;0.104651;0.370200
3880;-0.170596;0.070496;-0.005977;-0.087610;0.339808
3890;0.253081;0.263837;0.310639;0.095848;-0.195859
3900;0.113127;0.114752;0.129342;0.289115;0.406371
3910;0.237767;-0.016924;0.260651;0.459650;0.101754
3920;0.085102;0.082510;0.191654;0.278979;0.310578
3930;-0.041197;0.451687;0.347705;0.397219;0.239553
3940;-0.017581;0.297232;-0.087897;0.189810;0.109754
3950;-0.005497;-0.303940;-0.064660;0.030150;-0.052521
3960;0.020321;0.010934;0.407402;0.208712;-0.020563
3970;0.257168;0.239449;0.252356;0.373231;-0.001624
3980;0.324587;-0.134491;-0.008686;-0.193336;0.082748
3990;0.506754;0.235766;0.336332;0.417772;0.192101
4000;0.324941;0.044795;0.198797;0.171617;0.185055
4010;0.430305;0.062321;0.173393;0.223234;-0.158003
4020;-0.019240;0.218847;0.180405;-0.061407;0.428045
4030;0.407804;0.228415;0.401050;0.112020;-0.108674
4040;0.318454;0.240100;0.458220;-0.087814;0.168749
4050;0.143925;0.126933;0.284976;0.289297;0.150403
4060;0.089590;0.281627;0.080498;-0.206042;0.001083
4070;0.439732;0.166875;0.322457;-0.110245;-0.031912
4080;0.124833;-0.051983;0.121215;0.217244;0.049766
4090;-0.048363;0.197453;0.324004;0.176560;0.347205
4100;0.102224;0.295490;0.134775;0.255695;0.010821
4110;0.238593;0.255143;0.221734;0.546762;0.325154
4120;0.379039;-0.084288;0.376347;0.426171;-0.040608
4130;0.303808;0.039439;0.292197;0.189796;0.245715
4140;0.438581;0.119403;0.123433;0.318025;0.060661
4150;0.142399;0.249941;0.210535;-0.263792;0.278478
4160;0.412526;-0.062446;0.093622;-0.163012;0.184810
4170;0.141956;0.034514;0.056108;0.070846;0.266006
4180;0.001651;-0.016430;0.205295;0.027450;0.519807
4190;0.510705;-0.186825;0.006537;0.446440;0.203884
4200;0.238044;0.074571;-0.170456;0.126221;0.173944
4210;-0.416631;0.399957;0.453113;0.074136;0.294573
4220;0.091772;0.205074;0.141769;0.163634;0.173367
4230;0.486746;0.235276;-0.036515;-0.257572;-0.218319
4240;0.787826;0.462073;0.158084;0.357962;0.123442
4250;0.246364;0.126843;0.381514;0.204391;0.062258
4260;0.308218;0.303777;-0.012542;0.559195;-0.035182
4270;0.372689;0.147796;0.230239;0.215951;0.088230
4280;-0.047274;-0.023067;0.780976;0.459456;0.426281
4290;-0.025855;0.434718;0.465915;-0.054936;-0.350974
4300;-0.087337;0.147315;0.115628;0.096092;0.251263
4310;0.251650;0.189615;0.107575;0.097768;0.066158
4320;0.298689;-0.125888;0.087299;0.377245;0.389244
4330;0.640540;0.124206;-0.220530;0.210965;0.219565
4340;0.226478;0.104532;0.122298;-0.194292;0.431881
4350;0.342401;0.292106;0.111946;0.308544;0.181681
4360;0.090082;0.353947;0.004913;0.386487;0.169588
4370;0.046741;0.426216;0.108588;0.124141;0.074223
4380;0.218711;-0.038597;0.075316;0.498980;0.228558
4390;0.115286;0.073296;0.368810;0.431468;0.099253
4400;0.232139;0.251898;-0.303576;0.291012;0.295244
4410;0.267172;0.272775;0.677639;0.408284;0.053212
4420;0.241872;0.050196;0.042589;0.174644;-0.498643
4430;0.379581;0.064936;0.004913;0.391481;0.060214
4440;-0.048938;0.070462;0.237182;-0.073608;0.360521
4450;-0.071486;0.304164;0.326651;0.109810;0.022786
4460;0.039619;0.316158;0.596198;0.150983;0.277500
4470;0.068654;0.098500;-0.109238;0.106552;-0.214246
