90_80_0_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:25:18
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	9599.731
586.124	9441.654
586.252	9404.471
586.380	9461.981
586.508	9471.981
586.637	9619.615
586.765	9558.904
586.893	9598.433
587.021	9613.510
587.149	9629.558
587.277	9650.385
587.405	9649.000
587.533	9683.481
587.662	9766.298
587.790	9713.798
587.918	9698.327
588.046	9689.288
588.174	9717.173
588.302	9706.317
588.430	9721.058
588.558	9747.010
588.687	9744.048
588.815	9770.760
588.943	9752.106
589.071	9762.067
589.199	9787.942
589.327	9714.404
589.455	9839.471
589.583	9744.067
589.712	9766.471
589.840	9736.731
589.968	9761.740
590.096	9763.394
590.224	9728.567
590.352	9815.029
590.480	9735.827
590.608	9734.087
590.737	9754.942
590.865	9865.202
590.993	9731.673
591.121	9757.125
591.249	9750.788
591.377	9781.606
591.505	9887.298
591.633	9800.144
591.762	9788.183
591.890	9825.817
592.018	9886.029
592.146	9802.048
592.274	9848.529
592.402	9820.500
592.530	10006.663
592.658	9888.471
592.787	9908.538
592.915	9956.731
593.043	9858.240
593.171	9904.933
593.299	9887.971
593.427	9913.952
593.555	9954.260
593.683	9944.587
593.812	9967.500
593.940	9991.298
594.068	9994.423
594.196	9973.423
594.324	10020.635
594.452	10251.442
594.580	10102.577
594.708	10144.933
594.837	10164.827
594.965	10230.558
595.093	10182.577
595.221	10240.808
595.349	10239.923
595.477	10248.962
595.605	10301.163
595.733	10285.000
595.862	10357.856
595.990	10361.317
596.118	10398.413
596.246	10449.769
596.374	10401.212
596.502	10421.798
596.630	10435.644
596.758	10436.654
596.887	10440.260
597.015	10468.798
597.143	10499.519
597.271	10488.817
597.399	10563.567
597.527	10531.510
597.655	10544.798
597.783	10565.240
597.912	10543.519
598.040	10588.019
598.168	10567.740
598.296	10564.683
598.424	10717.058
598.552	10594.260
598.680	10586.558
598.808	10689.202
598.937	10600.077
599.065	10586.510
599.193	10653.058
599.321	10647.269
599.449	10580.606
599.577	10607.798
599.705	10622.692
599.833	10596.731
599.962	10584.731
600.090	10601.808
600.218	10594.087
600.346	10604.250
600.474	10595.827
600.602	10569.385
600.730	10607.058
600.858	10620.337
600.987	10684.250
601.115	10589.913
601.243	10693.490
601.371	10719.625
601.499	10699.913
601.627	10708.663
601.755	10691.933
601.883	10707.029
602.012	10679.115
602.140	10754.894
602.268	10708.077
602.396	10848.250
602.524	10750.500
602.652	10815.173
602.780	10796.231
602.908	10839.625
603.037	10914.404
603.165	10920.135
603.293	10966.135
603.421	10985.808
603.549	10959.933
603.677	11032.990
603.805	11056.029
603.933	11073.500
604.062	11128.288
604.190	11206.125
604.318	11211.740
604.446	11179.125
