Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
150;16.504302;15.586667;16.225785;15.120813;15.007286
160;16.097408;15.487818;15.241898;15.231640;15.005557
170;15.796305;15.873869;15.708113;14.907839;15.467160
180;15.353953;15.323078;15.143009;14.368636;14.532170
190;15.114104;14.901835;15.269120;15.284186;14.711797
200;15.533336;14.901922;15.219991;14.286383;14.455369
210;14.815380;14.946535;14.809731;14.168594;14.402597
220;14.747061;14.052869;13.975603;14.596733;13.998219
230;14.748463;14.607358;13.153858;13.933260;13.351901
240;14.384946;14.341996;13.842846;13.347814;14.029658
250;14.145960;14.070091;13.798183;13.461502;13.430987
260;14.258630;13.625655;13.661231;12.996489;13.735578
270;13.833872;13.379012;13.716846;13.213953;13.413914
280;13.722889;12.872078;12.743472;13.978898;13.197066
290;13.702634;12.942174;12.695857;13.365997;12.774842
300;13.336054;12.933215;13.032241;13.245403;12.535523
310;12.798783;13.393735;12.919019;12.003380;12.306518
320;13.525871;12.601979;12.067450;12.691002;11.895923
330;12.752454;12.902464;12.499303;12.469193;12.914041
340;12.228872;12.084908;12.261645;12.066729;12.014491
350;12.645690;12.431365;11.924618;12.352485;11.838177
360;12.266041;11.863813;11.933897;11.783540;11.494541
370;12.028002;12.706243;12.219920;11.754991;12.109293
380;12.281076;11.163735;11.462581;11.113326;11.467670
390;11.797647;11.298425;11.850542;10.933511;11.756200
400;10.844662;11.389523;10.940457;11.385428;11.434489
410;10.964380;10.880033;11.259569;10.939663;10.715496
420;11.400610;11.124417;11.402928;11.325879;10.371439
430;10.681590;11.272371;11.499573;10.643858;10.898278
440;11.316012;10.461020;11.546381;10.257905;10.450075
450;10.845852;11.124227;10.288350;10.238812;10.739152
460;10.320890;10.533472;10.817239;9.886517;10.139433
470;11.021538;10.122275;10.281900;10.348479;10.459114
480;10.617174;10.592379;10.481096;9.214436;9.967999
490;10.637744;10.339274;10.362394;9.939718;9.421992
500;10.162486;10.209459;9.974834;9.911419;9.435064
510;9.975379;9.780586;9.906193;9.728328;9.811037
520;10.555678;9.149497;9.362387;9.877600;8.784629
530;9.820761;9.584155;9.034850;9.633722;9.330703
540;10.331396;9.772509;9.383885;9.397848;8.991082
550;9.601302;8.948568;8.813447;9.208230;9.175180
560;9.618324;9.461482;9.449358;9.049561;9.211324
570;9.593569;9.562163;8.784114;9.223437;9.067591
580;9.327841;8.422405;8.653181;8.704526;8.722154
590;8.881760;9.164237;8.744744;9.616173;8.856502
600;9.250357;8.944011;8.610407;8.148281;8.965789
610;8.445581;9.146232;8.985008;8.248798;8.462239
620;8.349915;8.208073;8.418738;8.625249;8.500134
630;8.952411;8.663662;8.775725;7.967696;8.530951
640;8.163555;8.110480;8.247478;8.427845;8.685664
650;8.689694;8.119254;8.729253;7.647607;8.549504
660;8.068901;8.359461;7.655155;8.155470;7.688057
670;8.574456;7.357422;7.761141;7.645046;7.665499
680;7.812962;8.207168;8.042509;7.619972;8.114899
690;7.882738;7.543871;7.519360;7.539669;7.503147
700;7.619690;7.566423;7.556161;7.696186;7.441927
710;8.053004;7.376489;7.534864;7.444134;7.734769
720;7.803863;7.369950;7.650713;7.699336;7.189412
730;7.780455;7.523454;7.863333;7.561058;7.594352
740;7.765861;7.049788;6.664543;7.202259;7.305845
750;6.932564;7.527650;6.835071;7.204137;6.677479
760;7.145563;7.926511;6.941900;6.482509;6.920850
770;7.127948;7.616775;7.363954;7.481732;7.225484
780;7.317514;6.941724;7.009745;6.440520;6.780887
790;6.479411;6.937746;6.470841;7.165453;6.851171
800;7.445919;6.917049;6.247555;6.377900;6.628182
810;6.755108;6.353518;6.699108;6.002806;6.676818
820;7.070952;7.111204;6.602087;6.919150;5.977126
830;6.274539;7.613114;6.413038;6.775048;6.895298
840;6.805270;5.861932;5.536577;6.267224;6.011133
850;6.800489;6.332299;6.210190;6.169358;6.355956
860;6.463198;6.434598;6.043344;6.395263;6.327812
870;6.964575;5.133334;6.312281;5.576652;5.774425
880;6.399326;6.473578;6.087699;5.928754;6.859221
890;6.407481;5.820071;5.769828;6.062176;5.804932
900;5.922503;6.002238;5.516956;5.935808;5.743881
910;6.098205;6.866379;6.445274;5.839775;5.838140
920;6.267404;5.807331;5.318818;5.701143;5.015136
930;5.846477;5.960648;5.251704;5.806045;5.968899
940;5.958950;5.549683;6.548883;6.944144;5.598370
950;6.369969;5.560315;5.424841;5.406697;6.209500
960;6.026371;5.616884;5.050045;6.006070;5.859163
970;5.783950;5.560022;5.654171;4.906994;5.528981
980;5.249273;5.583328;6.067062;5.346472;4.666550
990;5.990776;6.002105;5.128025;5.490462;5.583780
1000;5.935579;6.063146;4.764840;5.308076;5.579029
1010;5.229162;5.490173;6.041448;5.387906;5.026295
1020;5.556868;5.314628;5.143696;5.676869;5.192801
1030;5.605800;4.893501;5.363188;5.205010;4.956895
1040;5.985442;4.854664;5.004801;5.000282;4.977918
1050;5.397363;5.129898;4.930828;4.966689;5.373528
1060;5.670455;4.787897;5.079830;5.431711;5.246730
1070;5.738896;5.744329;4.538915;5.010720;4.777253
1080;4.945169;4.528196;4.761589;5.069829;4.852045
1090;5.207196;4.846980;4.389129;5.026569;4.791000
1100;5.057706;4.887707;4.300748;4.828555;4.600219
1110;5.223791;4.986883;4.520837;5.252038;4.955815
1120;4.787058;4.390517;4.366943;4.505077;4.818450
1130;4.883197;3.762959;4.561781;4.938489;4.995754
1140;4.584946;4.554629;4.644045;4.104216;5.305889
1150;4.969498;4.236315;4.302745;4.335828;5.282278
1160;4.461793;4.382626;4.598756;4.368103;3.989979
1170;4.632696;4.686880;4.171761;4.244405;4.569779
1180;4.717330;4.948376;4.258161;4.566354;4.430534
1190;4.456532;4.487441;4.049188;3.947063;4.223421
1200;4.810513;4.407289;3.864319;4.115542;4.407611
1210;4.442992;4.247934;4.337526;4.207303;3.776370
1220;4.049752;3.814154;3.920301;4.083775;4.003047
1230;4.664407;3.917555;4.069473;4.240488;4.570743
1240;4.176501;4.308670;4.267001;3.597690;4.066641
1250;4.245791;3.844484;4.108314;3.653202;3.750768
1260;4.504174;4.125978;4.034117;3.723116;4.012865
1270;3.850885;4.405270;4.159140;4.180729;3.696080
1280;4.095736;4.596669;4.074444;3.706954;3.502136
1290;3.914008;4.158913;3.910323;4.532510;4.107454
1300;4.459091;3.881717;3.347270;3.522385;3.643267
1310;4.582814;3.462711;3.137013;3.373641;3.017565
1320;3.634482;3.870028;4.450069;3.592629;3.878173
1330;3.607354;3.594079;3.400218;3.840739;3.330412
1340;3.682515;4.212771;3.972240;3.661694;3.830971
1350;3.914657;3.750339;4.011620;3.827071;4.029293
1360;3.708866;3.468516;4.082474;4.179215;3.772978
1370;3.423835;3.533442;3.988735;4.066828;3.419651
1380;3.526308;3.328445;3.756118;3.693367;3.610270
1390;3.615445;3.805993;3.221396;3.771844;3.670472
1400;3.242224;3.768364;3.498772;2.601352;4.075591
1410;3.683284;3.374367;3.590200;3.296328;3.508583
1420;2.521967;3.281917;3.058904;3.561066;3.315434
1430;2.976741;3.620004;2.980799;3.812744;3.247799
1440;3.154087;3.772768;3.172749;3.126530;3.547019
1450;3.203653;3.624377;3.397021;2.789606;3.862921
1460;3.093832;3.601075;3.971845;2.793731;3.445262
1470;3.712180;3.713632;3.493371;3.288705;2.844949
1480;3.172231;3.041521;3.112480;3.152831;3.295252
1490;3.504226;3.629388;3.449911;3.368787;2.925149
1500;3.479818;3.281664;3.228815;3.905801;3.406943
1510;3.166262;3.848386;2.757477;3.500939;3.136260
1520;3.528817;2.973128;3.368936;3.353629;2.430190
1530;3.293525;3.320836;3.431857;2.710222;3.307707
1540;3.270056;3.426261;3.310767;2.987142;2.360299
1550;3.789191;3.578438;3.287505;2.821584;2.542777
1560;3.080753;3.334097;2.470755;3.137743;3.285681
1570;2.735842;3.320265;3.271129;2.944782;3.149581
1580;3.548106;3.664825;3.432453;2.965313;2.781757
1590;3.266201;2.978360;3.484659;2.728549;3.030169
1600;2.796392;2.546045;3.577460;2.731025;3.023279
1610;3.091621;3.090838;2.649375;2.099987;2.684487
1620;3.584937;3.137559;3.327552;3.071862;3.065805
1630;2.365099;2.818933;1.830801;3.249505;2.927512
1640;3.261632;2.736799;3.102597;2.868795;2.423427
1650;3.052238;3.130064;2.983274;3.037801;2.928747
1660;2.846831;2.536318;2.043214;3.350501;2.515352
1670;3.070693;2.625700;2.947824;2.766545;3.047848
1680;2.721873;2.307664;2.608987;2.764330;3.280174
1690;3.196465;2.754444;2.762851;3.107179;3.031043
1700;2.724285;2.554876;2.098778;3.095653;2.272691
1710;2.504124;2.197099;2.359478;2.684317;2.461534
1720;3.188740;3.235166;1.608277;2.081201;2.592676
1730;2.673919;2.749540;2.757224;2.499559;2.764456
1740;2.543919;2.898998;1.831716;2.817791;2.793160
1750;2.600214;2.850375;2.382971;2.478414;2.930918
1760;3.625778;2.713945;2.521173;2.355010;2.562055
1770;2.041294;2.103051;2.792655;2.332744;2.461562
1780;3.182940;2.188836;2.662491;2.939106;2.568169
1790;2.415988;2.430014;2.602236;2.368783;1.843312
1800;2.241824;2.736024;2.407733;2.488115;2.772679
1810;3.037498;2.745648;2.540220;2.793249;2.975934
1820;1.940472;2.162777;2.670507;2.877494;2.695016
1830;2.654339;2.462283;2.263931;3.057082;2.219743
1840;2.528654;2.794979;2.678479;2.305630;2.593790
1850;2.159138;2.310034;2.246766;1.909779;2.399116
1860;2.432837;2.955003;2.468712;2.386064;2.301960
1870;2.039433;2.872249;2.253594;2.808979;2.386729
1880;2.554659;2.366454;2.779959;2.234812;2.281671
1890;2.181972;2.593739;2.115232;2.725567;3.332269
1900;1.709968;2.266651;1.997928;1.826487;2.247778
1910;1.859622;2.425895;2.059154;2.573910;1.995562
1920;2.187496;2.443497;1.948504;2.342573;2.472444
1930;3.098413;2.489065;2.360174;2.508886;2.664928
1940;2.039316;1.856386;2.207807;2.083727;2.105587
1950;2.528217;2.636128;3.162726;2.477647;2.373196
1960;2.826381;2.535061;2.078716;1.908235;2.566205
1970;2.188266;2.840017;2.197953;1.991601;2.280698
1980;2.214180;2.592202;1.924027;2.205307;1.765070
1990;2.934349;1.918768;2.039565;2.351867;2.178861
2000;2.907003;2.113220;1.905701;1.887560;2.640871
2010;1.847455;1.752435;2.032561;1.774753;2.017236
2020;2.604048;2.103270;2.067080;2.705401;1.839752
2030;2.219779;2.107304;2.442947;2.612446;2.221262
2040;2.293053;1.951185;2.125998;1.620449;2.066794
2050;2.323040;1.858964;1.458238;2.486187;2.408427
2060;2.135071;2.122849;2.048865;2.106837;2.224659
2070;2.098186;2.284510;2.090637;1.900999;2.267259
2080;1.795957;2.411682;1.577461;1.771202;1.895838
2090;2.099992;1.247541;2.551828;2.577895;2.331422
2100;1.691412;2.062283;2.396089;1.545509;2.251082
2110;2.064695;2.367977;1.920086;2.571355;1.935340
2120;2.090256;2.606730;2.060609;1.952822;2.471612
2130;1.926210;2.009568;1.990025;1.981736;2.024384
2140;2.529527;2.030155;2.063127;1.850180;1.656212
2150;1.846811;1.496208;2.365355;1.947257;1.885309
2160;2.260858;2.046299;1.866140;1.924229;1.720943
2170;2.223357;1.972325;1.755943;2.060209;1.358193
2180;2.041853;1.857139;2.657222;1.541654;2.492284
2190;2.611006;1.724772;1.480016;1.625009;1.714675
2200;2.063952;1.558838;2.212102;1.932494;1.739540
2210;1.975337;2.212683;2.387500;1.712626;2.011701
2220;2.349516;1.539149;1.776177;1.919030;2.214544
2230;1.652228;1.313568;2.214965;1.878278;2.252649
2240;2.088005;1.386845;2.252171;2.278487;1.870056
2250;1.880793;2.603622;1.885254;1.492111;1.470444
2260;1.677892;2.050327;2.231827;2.517198;1.707972
2270;1.805042;2.087926;2.242563;2.315104;1.870278
2280;2.075309;1.480522;2.173190;2.033849;2.066804
2290;1.897117;2.048806;1.289341;1.991836;1.982337
2300;2.303638;1.219241;2.523592;2.202137;1.796507
2310;1.791310;1.764071;2.244132;1.839164;2.225495
2320;1.847595;1.741263;1.455119;1.496274;1.590141
2330;1.869725;2.166076;1.503907;1.880745;1.508537
2340;2.224861;1.775857;1.782048;2.073279;2.096918
2350;1.701494;2.290715;2.027774;2.046196;1.120250
2360;1.232374;1.916596;1.940481;2.283623;1.843091
2370;1.753782;1.973612;2.019908;2.213184;2.006758
2380;1.495420;1.906168;2.126222;2.072533;1.465816
2390;1.604300;1.393528;1.517380;2.034229;2.397218
2400;2.167176;1.333753;2.197610;1.929673;2.364005
2410;2.296869;1.332170;1.201628;2.075731;2.195416
2420;1.692831;1.552526;1.555125;1.193527;2.126607
2430;2.008909;1.833185;2.254461;1.626169;1.745433
2440;2.020742;1.400818;1.991303;1.854834;1.913604
2450;1.578440;2.753057;1.543562;1.670200;1.604702
2460;1.902961;1.521347;1.257558;1.652083;1.709631
2470;2.140745;1.604967;1.700488;1.720297;1.807275
2480;1.689377;1.602947;1.516755;1.945102;1.856316
2490;1.858561;1.280300;2.003449;1.399514;1.535205
2500;1.740171;2.734766;1.573551;1.541658;1.507979
2510;1.550722;1.124825;1.491184;1.583789;1.530864
2520;2.067968;2.311464;1.180681;2.226214;1.334395
2530;1.819660;1.251664;1.546913;1.676395;1.745720
2540;1.994673;2.240208;1.805745;2.092391;1.718962
2550;1.928547;1.630690;1.475848;2.049663;1.175410
2560;1.371401;1.697525;2.115656;2.023512;1.614459
2570;1.872375;2.004043;1.760689;1.857557;1.832148
2580;1.839054;2.571892;1.642081;1.730229;1.724447
2590;2.129192;0.966057;1.699945;2.003703;2.148890
2600;1.830018;1.782405;1.404869;1.431843;1.431903
2610;1.990539;1.287370;2.104661;1.601522;1.716577
2620;1.870934;1.723677;1.558344;1.806670;1.518901
2630;1.998987;1.481250;2.393921;1.434136;1.190047
2640;1.740895;1.776173;1.729158;1.066656;1.837583
2650;1.728710;2.116739;1.515566;1.788200;1.619922
2660;1.135680;1.817089;1.091905;1.447068;1.961840
2670;1.824161;1.779443;1.704809;1.417087;1.074448
2680;1.755636;1.893916;1.800332;1.377731;1.773005
2690;1.309547;1.368028;1.465370;1.831047;2.041614
2700;1.676816;1.814050;1.665704;2.008097;1.642314
2710;2.191187;1.630656;1.361730;1.289257;1.649444
2720;1.722435;2.031585;1.957882;2.269167;1.258624
2730;2.075547;1.342675;1.512133;1.628510;1.816410
2740;1.651239;2.024730;2.031366;1.657491;1.264971
2750;1.666687;1.718690;1.096602;1.872837;1.118395
2760;1.586368;2.011168;2.032759;2.214131;1.747745
2770;1.960462;2.088000;1.099966;1.627186;2.461686
2780;1.840717;1.263161;1.747827;1.508625;1.328505
2790;1.339265;1.799315;1.357251;1.830639;1.855245
2800;1.979978;1.482607;2.097975;2.019726;1.433608
2810;1.529806;0.907790;1.081378;1.748925;1.477385
2820;1.287282;1.345204;1.406316;1.591897;1.657476
2830;1.668666;1.269754;1.575439;0.929232;1.562142
2840;1.639293;1.499471;1.435216;1.911602;1.415688
2850;1.937979;1.257750;1.609183;2.259758;0.753836
2860;1.626410;1.774045;1.786110;1.366986;1.195348
2870;1.553013;1.665696;1.458588;1.688847;1.923176
2880;1.906424;2.416715;1.712739;1.572906;1.415151
2890;1.894107;1.256983;1.551758;1.761023;1.354407
2900;1.879661;1.424339;1.670932;1.684902;1.457864
2910;1.677556;1.935530;1.465632;1.727532;1.661200
2920;1.729418;1.236430;1.632893;1.331288;1.685211
2930;1.696168;0.976073;1.279627;1.413714;1.016375
2940;1.613911;1.526584;1.174146;1.407817;1.665771
2950;1.737683;1.411050;1.810207;1.526806;1.710329
2960;1.381969;1.342161;1.681994;1.250937;1.982419
2970;1.766768;1.793153;1.474952;2.160758;1.270101
2980;2.526551;1.612154;1.213487;1.689120;1.358069
2990;1.579525;1.970983;1.196003;1.565740;1.758851
3000;1.634642;1.528292;1.437524;0.943570;1.837580
3010;2.281336;1.364300;1.687739;0.983320;1.283562
3020;1.254139;1.336867;1.634008;2.043341;1.502316
3030;1.746156;1.200834;1.577390;1.349161;1.334854
3040;1.359146;1.762900;1.658196;1.337859;1.584478
3050;0.805647;1.400831;1.959904;1.672303;1.765792
3060;0.978617;1.525470;1.717587;2.015742;1.527227
3070;1.511991;1.584766;1.661325;1.217069;1.612465
3080;1.487863;1.955419;1.505127;1.509677;1.258096
3090;1.896529;1.131855;2.005583;1.453875;2.110030
3100;1.775197;1.890754;1.152022;1.597665;1.496045
3110;1.475630;1.657567;0.821974;2.052840;1.374605
3120;1.059831;1.661753;1.699643;1.470127;1.910106
3130;1.664488;1.419926;1.521314;1.588209;2.098681
3140;1.871791;1.932086;1.494474;1.323297;1.805778
3150;1.366977;1.155144;1.105432;1.673739;1.561153
3160;1.636082;1.359512;1.450265;1.575560;1.887447
3170;2.043124;1.499422;1.072266;2.113587;1.612036
3180;1.798070;1.740894;1.511121;1.515870;1.680746
3190;1.732070;1.713442;1.296644;1.615441;0.862069
3200;1.329960;1.672962;0.764919;1.737301;1.243279
3210;1.974543;1.323472;2.030735;1.882273;1.042173
3220;1.524543;1.019105;1.164024;1.042844;1.484119
3230;1.367835;1.614399;1.234275;1.580049;1.164357
3240;1.578078;1.655698;1.477088;1.302835;2.276042
3250;1.283886;2.027284;1.559002;1.016453;1.544764
3260;1.719038;1.433873;1.422596;1.483923;1.280827
3270;1.680775;1.847769;1.551174;1.807902;1.866527
3280;1.458854;2.122985;1.467812;2.288786;1.237897
3290;1.715521;1.060216;1.555839;1.356291;1.836086
3300;2.008245;1.813668;1.652583;1.831998;1.019279
3310;1.624591;1.487189;1.426555;1.178084;2.116536
3320;1.626221;1.130001;1.405687;1.506078;1.289436
3330;1.290155;1.984927;1.748542;1.331882;1.977867
3340;1.832768;1.211094;0.886643;1.576472;1.865623
3350;1.941562;1.654782;1.518920;1.641230;1.724227
3360;1.345727;1.697601;1.521368;2.091782;1.399122
3370;1.514762;0.942958;2.081477;1.437401;1.698436
3380;2.076449;1.391320;1.826698;0.989906;1.663702
3390;1.454573;1.306311;1.763748;1.544402;1.431518
3400;1.388906;0.863615;1.165406;1.042956;1.312035
3410;1.150808;1.051682;1.839019;1.503047;1.621326
3420;1.782644;1.202789;1.063068;1.728157;1.978909
3430;1.395487;1.240244;1.919466;1.059650;1.800936
3440;1.465772;1.621523;1.508097;1.687046;1.594676
3450;1.269846;1.251070;1.821094;1.731145;1.859562
3460;1.691466;0.940282;1.787482;1.144376;1.719431
3470;1.229312;1.328244;1.396208;1.361289;1.316634
3480;1.273767;0.958498;0.916940;1.562243;1.626977
3490;1.212799;1.769843;1.460083;1.803250;1.472519
3500;1.376918;1.658989;0.367577;1.173361;1.567012
3510;1.130545;1.091733;0.720582;1.413981;1.590488
3520;1.633187;1.229275;1.347308;1.483897;1.782830
3530;1.347480;1.323531;1.822720;1.777084;1.506372
3540;1.558047;1.561240;0.954830;1.512408;2.078839
3550;2.148915;1.339816;1.619891;0.865668;1.167738
3560;1.612198;2.129339;1.595691;1.262907;2.105919
3570;1.098621;1.270437;0.810972;1.317794;1.346450
3580;1.106725;1.148136;1.323065;1.611795;1.209082
3590;1.048822;2.044713;2.119353;1.292893;2.576951
3600;1.675740;1.844101;1.664336;1.736059;1.539574
3610;1.701691;1.966821;1.705054;1.647686;0.961822
3620;1.797579;1.324578;1.467807;1.725112;2.208875
3630;1.441641;1.650902;1.321442;1.122513;1.480456
3640;1.887067;1.108269;1.969621;1.856677;1.255639
3650;1.429193;0.800150;1.944771;0.919663;1.025810
3660;1.190684;1.473382;1.536990;1.570601;1.779986
3670;1.278206;1.411838;1.997571;1.510300;1.092716
3680;1.818968;1.182989;1.613752;1.384007;1.875495
3690;1.061188;1.423681;1.360120;1.833591;1.317287
3700;1.447873;1.223327;1.125158;1.169937;1.647734
3710;1.162193;1.274482;1.238123;1.362729;2.030896
3720;1.895783;1.994446;1.691784;0.966398;1.447574
3730;1.328958;1.335266;1.334321;1.433168;1.658502
3740;1.326036;2.128034;1.873135;1.751374;1.418671
3750;1.078019;1.356474;1.379414;1.393008;1.152446
3760;1.851019;1.863259;1.495099;1.753607;1.551276
3770;1.586383;1.597587;0.956649;1.454145;2.238786
3780;1.667016;1.020789;1.188122;1.472283;0.549505
3790;1.453896;1.884015;1.500763;2.469688;1.503945
3800;1.160338;1.544130;1.523127;1.501269;2.049296
3810;1.095400;1.186454;1.184767;1.613664;1.097460
3820;1.585417;1.719298;1.392084;0.956248;2.150194
3830;1.583373;1.575678;1.358810;1.435878;1.609765
3840;1.374498;0.830670;1.048859;2.020070;1.348662
3850;1.514272;1.735233;1.193978;1.552510;1.065288
3860;1.655231;1.258128;2.055570;1.123214;2.174389
3870;1.416557;1.465731;1.643780;1.508627;1.353910
3880;2.179652;1.471423;1.479375;1.457060;1.361075
3890;0.990695;1.168181;1.736540;1.310055;1.840692
3900;1.056963;1.152012;1.566981;1.504200;1.824008
3910;1.339828;2.062185;1.725023;1.528820;0.998928
3920;1.548967;1.299777;1.036484;1.148083;1.431411
3930;1.714658;1.829178;1.590957;0.993583;1.181778
3940;1.072574;2.001198;1.203207;1.263488;1.502234
3950;1.332704;0.971678;1.731560;1.372793;1.221880
3960;1.417813;1.268916;1.101887;1.325358;1.166900
3970;1.473971;1.208526;0.881186;1.463904;1.230350
3980;1.615487;1.271663;1.197093;1.358892;1.572254
3990;1.074256;1.072055;1.325465;1.584008;1.825271
4000;1.357618;1.461889;1.275892;1.468363;1.849673
4010;2.029132;1.142535;0.707513;0.902750;1.544702
4020;1.147053;1.650048;1.179450;1.067609;1.307632
4030;1.395671;1.143545;1.792887;0.943176;1.458815
4040;1.208116;0.673085;1.356270;1.177050;1.635625
4050;1.961843;1.404015;0.825062;1.475957;0.709825
4060;1.635120;2.119036;1.367747;1.282488;1.512562
4070;1.089462;1.660601;0.821367;1.563579;0.969136
4080;1.701803;1.335353;1.466167;1.518850;0.909980
4090;1.595799;1.024922;1.742788;1.344109;1.644697
4100;1.383488;1.100661;1.308615;0.848218;1.148557
4110;1.226942;1.296094;1.446607;1.666004;2.419883
4120;1.537171;1.302950;1.952595;1.443236;1.313240
4130;1.646684;1.914810;1.620149;1.291803;1.501522
4140;1.185721;1.328947;0.780468;1.443338;2.235643
4150;1.083813;0.789409;1.440107;0.814272;1.686839
4160;0.691892;0.943433;1.652119;1.587617;1.690268
4170;1.892552;1.230680;1.726111;1.194622;1.077708
4180;1.398286;1.097954;1.468719;0.649212;1.170981
4190;1.441362;1.142650;1.672221;1.069580;1.430977
4200;1.091553;1.438409;1.671728;1.433011;1.318512
4210;1.653167;1.697187;1.275686;1.279550;0.971655
4220;1.638788;1.299854;0.796386;1.110059;1.067932
4230;1.488022;1.573834;1.343240;1.190516;1.840637
4240;1.433612;1.182356;1.434397;1.919724;1.076469
4250;1.702922;1.544912;0.819489;1.214745;1.454555
4260;1.280835;1.926558;1.535799;1.721480;1.484082
4270;1.566596;1.325162;1.523971;1.520755;1.853936
4280;1.500255;1.629637;0.868639;1.819792;0.880735
4290;1.854537;1.115526;0.952877;2.015676;1.258873
4300;1.701602;1.619645;1.200053;1.409936;1.810463
4310;1.686097;1.665227;1.656543;1.938827;1.276370
4320;1.658289;1.463575;0.991321;1.151305;0.861900
4330;1.305046;2.262728;1.934853;1.216065;1.979314
4340;1.076219;1.665249;1.498349;1.499975;0.673750
4350;1.190918;1.027229;1.282716;1.498223;1.470246
4360;1.576524;0.674994;1.512748;1.438001;1.696621
4370;1.554446;1.385298;1.514942;1.666621;1.005712
4380;1.403073;1.467522;1.632215;1.806026;1.506027
4390;1.626166;1.385411;1.639242;1.705170;1.982411
4400;1.076359;1.971155;1.086352;1.261577;1.744411
4410;1.843536;1.334417;1.039280;1.341042;1.908352
4420;1.556260;1.623006;1.238823;1.312458;2.228103
4430;1.362117;1.917916;1.439945;2.075356;1.712537
4440;1.355184;1.666949;1.360977;1.344249;2.026702
4450;1.222643;1.806535;1.406711;1.633475;1.441133
4460;1.156949;1.849094;1.363468;2.222682;1.518736
4470;1.001018;1.479982;1.132671;1.703062;1.390361
4480;1.396727;2.101102;0.604087;1.520731;1.576789
4490;1.189820;1.234507;1.801653;1.133024;2.027799
4500;1.559548;1.450311;1.085725;1.310873;1.567667
4510;1.309398;1.289544;1.612341;1.375950;1.719090
4520;1.736846;0.997440;0.740322;0.599005;1.949529
4530;1.092717;1.158715;1.795533;0.933810;1.807602
