70_130_wo_Pol_at_750.00nm_cut_at_1179.00Y_01.dat
03.07.2023
11:14:48
cut middle at Y: 1179.00
top cursor: 1231 down cursor: 1127 mean of: 104 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	30264.712
586.124	29831.019
586.252	29798.827
586.380	29782.183
586.508	29937.635
586.637	30120.769
586.765	30160.404
586.893	30285.394
587.021	30245.731
587.149	30358.663
587.277	30391.221
587.405	30428.048
587.533	30594.192
587.662	30534.038
587.790	30552.394
587.918	30625.240
588.046	30527.115
588.174	30661.712
588.302	30673.692
588.430	30750.875
588.558	30702.865
588.687	30702.375
588.815	30785.798
588.943	30698.106
589.071	30809.096
589.199	30778.317
589.327	30773.962
589.455	30848.481
589.583	30817.500
589.712	30819.192
589.840	30798.125
589.968	30821.981
590.096	30856.558
590.224	30912.029
590.352	30993.740
590.480	30912.856
590.608	30844.990
590.737	30859.452
590.865	30857.442
590.993	30835.288
591.121	30859.538
591.249	30865.000
591.377	30924.798
591.505	30943.048
591.633	30899.856
591.762	30962.298
591.890	30955.721
592.018	31100.875
592.146	31073.212
592.274	31023.375
592.402	31066.846
592.530	31286.558
592.658	31160.654
592.787	31270.663
592.915	31316.500
593.043	31291.077
593.171	31405.856
593.299	31392.202
593.427	31362.971
593.555	31455.760
593.683	31540.567
593.812	31586.635
593.940	31645.510
594.068	31766.587
594.196	31774.529
594.324	31835.173
594.452	32063.769
594.580	32050.029
594.708	32160.577
594.837	32190.404
594.965	32307.115
595.093	32381.423
595.221	32533.981
595.349	32542.558
595.477	32606.635
595.605	32673.471
595.733	32672.048
595.862	32722.365
595.990	32773.298
596.118	32862.875
596.246	32986.827
596.374	32952.962
596.502	33053.404
596.630	33082.327
596.758	33077.673
596.887	33187.875
597.015	33225.192
597.143	33256.471
597.271	33227.144
597.399	33437.077
597.527	33310.385
597.655	33341.548
597.783	33381.529
597.912	33349.375
598.040	33451.240
598.168	33434.038
598.296	33341.962
598.424	33509.481
598.552	33343.433
598.680	33430.971
598.808	33562.096
598.937	33445.106
599.065	33392.962
599.193	33481.356
599.321	33495.356
599.449	33363.452
599.577	33420.087
599.705	33379.712
599.833	33374.942
599.962	33368.933
600.090	33414.423
600.218	33328.375
600.346	33401.952
600.474	33394.817
600.602	33360.740
600.730	33474.692
600.858	33488.087
600.987	33582.452
601.115	33504.673
601.243	33623.981
601.371	33667.394
601.499	33645.548
601.627	33790.538
601.755	33767.519
601.883	33818.048
602.012	33738.904
602.140	33862.298
602.268	33910.240
602.396	34095.885
602.524	34146.106
602.652	34355.587
602.780	34293.106
602.908	34409.615
603.037	34565.548
603.165	34630.144
603.293	34724.394
603.421	34809.769
603.549	34873.250
603.677	35040.000
603.805	35129.933
603.933	35245.125
604.062	35435.067
604.190	35543.067
604.318	35625.096
604.446	35650.673
604.574	35823.548
604.702	35829.942
604.830	35969.394
604.958	36009.683
605.087	36158.538
605.215	36404.087
605.343	36442.212
605.471	36574.115
605.599	36642.519
605.727	36766.500
605.855	36820.067
605.983	36956.298
606.112	37020.346
606.240	37066.163
606.368	37123.548
606.496	37157.394
606.624	37335.856
606.752	37302.260
606.880	37316.913
607.008	37401.702
607.137	37419.375
607.265	37522.981
607.393	37569.029
607.521	37597.750
607.649	37685.913
607.777	37581.279
607.905	37591.048
608.033	37667.817
608.162	37648.779
608.290	37678.673
608.418	37804.288
608.546	37782.894
608.674	37823.087
608.802	37719.010
608.930	37748.913
609.058	37716.308
609.187	37658.740
609.315	37670.231
609.443	37665.596
609.571	37805.798
609.699	37640.010
609.827	37706.385
609.955	37702.192
610.083	37621.317
610.212	37599.519
610.340	37505.490
610.468	37619.202
610.596	37603.740
610.724	37625.577
610.852	37709.567
610.980	37617.471
611.108	37618.827
611.237	37673.192
611.365	37670.875
611.493	37680.769
611.621	37673.808
611.749	37723.577
611.877	37841.587
612.005	37885.231
612.133	37902.548
612.262	37969.433
612.390	38033.106
612.518	38121.587
612.646	38102.413
612.774	38189.298
612.902	38219.663
613.030	38352.625
613.158	38275.163
613.287	38435.519
613.415	38435.404
613.543	38498.288
613.671	38533.490
613.799	38621.837
613.927	38695.779
614.055	38862.462
614.183	38836.856
614.312	38969.856
614.440	39120.519
614.568	39131.788
614.696	39286.202
614.824	39318.144
614.952	39432.606
615.080	39553.260
615.208	39636.067
615.337	39775.808
615.465	39689.413
615.593	39942.971
615.721	39993.317
615.849	40002.606
615.977	40111.567
616.105	40209.577
616.233	40294.192
616.362	40451.000
616.490	40424.308
616.618	40531.000
616.746	40714.760
616.874	40758.654
617.002	40885.077
617.130	40970.942
617.258	40895.490
617.387	41034.913
617.515	41139.625
617.643	41111.846
617.771	41285.125
617.899	41205.606
618.027	41297.923
618.155	41343.317
618.283	41402.269
618.412	41459.923
618.540	41551.221
618.668	41514.135
618.796	41604.279
618.924	41587.990
619.052	41647.548
619.180	41647.769
619.308	41560.577
619.437	41661.615
619.565	41654.500
619.693	41676.154
619.821	41745.490
619.949	41747.750
620.077	41779.683
620.205	41822.250
620.333	41830.471
620.462	41846.731
620.590	41844.356
620.718	41864.865
620.846	41958.702
620.974	41959.337
621.102	42004.865
621.230	41957.510
621.358	42047.788
621.487	41941.750
621.615	41992.971
621.743	41899.519
621.871	42017.952
621.999	41919.904
622.127	41894.260
622.255	41955.212
622.383	41917.529
622.512	41950.048
622.640	41938.173
622.768	42012.221
622.896	42012.875
623.024	41987.702
623.152	42012.327
623.280	42020.817
623.408	42037.462
623.537	42001.596
623.665	42032.894
623.793	42070.365
623.921	41993.587
624.049	42049.760
624.177	42053.221
624.305	42054.558
624.433	42014.606
624.562	42067.067
624.690	42094.173
624.818	41965.067
624.946	41994.837
625.074	42011.692
