sample16h_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:23:48
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	808.247
586.124	791.732
586.252	788.660
586.380	789.753
586.508	781.237
586.637	787.876
586.765	788.113
586.893	791.113
587.021	796.969
587.149	794.206
587.277	790.402
587.405	805.835
587.533	801.216
587.662	793.124
587.790	798.299
587.918	797.959
588.046	804.361
588.174	800.186
588.302	798.773
588.430	812.381
588.558	801.536
588.687	806.474
588.815	813.876
588.943	813.866
589.071	805.113
589.199	810.959
589.327	812.113
589.455	813.082
589.583	816.371
589.712	815.773
589.840	818.588
589.968	818.433
590.096	819.175
590.224	819.567
590.352	817.103
590.480	828.412
590.608	821.289
590.737	815.320
590.865	827.907
590.993	830.289
591.121	822.835
591.249	827.052
591.377	830.412
591.505	828.577
591.633	822.124
591.762	838.546
591.890	831.649
592.018	828.835
592.146	841.505
592.274	831.299
592.402	832.907
592.530	840.969
592.658	823.845
592.787	829.175
592.915	837.680
593.043	833.825
593.171	830.485
593.299	839.773
593.427	837.918
593.555	840.351
593.683	832.175
593.812	837.804
593.940	843.381
594.068	842.340
594.196	851.216
594.324	842.464
594.452	856.134
594.580	857.804
594.708	844.423
594.837	851.773
594.965	859.546
595.093	851.969
595.221	856.907
595.349	859.299
595.477	854.567
595.605	859.320
595.733	875.938
595.862	863.155
595.990	869.361
596.118	862.268
596.246	875.175
596.374	865.546
596.502	878.505
596.630	869.897
596.758	881.732
596.887	877.330
597.015	883.918
597.143	873.454
597.271	880.423
597.399	869.381
597.527	886.144
597.655	883.763
597.783	880.887
597.912	877.907
598.040	878.351
598.168	882.320
598.296	880.660
598.424	877.340
598.552	882.928
598.680	871.639
598.808	879.701
598.937	885.732
599.065	885.175
599.193	873.351
599.321	877.062
599.449	887.278
599.577	889.072
599.705	887.876
599.833	890.526
599.962	876.588
600.090	879.474
600.218	883.216
600.346	889.495
600.474	883.629
600.602	889.361
600.730	889.361
600.858	886.918
600.987	884.258
601.115	887.608
601.243	884.031
601.371	892.485
601.499	893.186
601.627	887.588
601.755	896.794
601.883	889.196
602.012	904.041
602.140	894.361
602.268	897.216
602.396	907.536
602.524	897.629
602.652	915.299
602.780	902.464
602.908	917.247
603.037	917.000
603.165	917.361
603.293	926.103
603.421	927.423
603.549	922.990
603.677	924.526
603.805	914.402
603.933	927.093
604.062	928.918
604.190	933.784
604.318	933.784
604.446	935.608
604.574	932.660
604.702	932.330
604.830	937.918
604.958	945.577
605.087	952.577
605.215	948.711
605.343	952.742
605.471	957.237
605.599	957.186
605.727	960.433
605.855	959.567
605.983	952.835
606.112	966.052
606.240	964.732
606.368	967.103
606.496	957.722
606.624	967.876
606.752	959.608
606.880	968.876
607.008	967.660
607.137	967.515
607.265	978.567
607.393	977.546
607.521	976.072
607.649	965.505
607.777	967.588
607.905	960.866
608.033	979.897
608.162	972.021
608.290	975.557
608.418	980.124
608.546	969.423
608.674	983.784
608.802	970.732
608.930	973.515
609.058	971.711
609.187	968.814
609.315	968.629
609.443	969.144
609.571	974.536
609.699	978.856
609.827	975.113
609.955	965.412
610.083	975.021
610.212	963.619
610.340	969.505
610.468	966.258
610.596	976.629
610.724	967.619
610.852	970.660
610.980	972.897
611.108	966.711
611.237	972.021
611.365	963.866
611.493	977.629
611.621	982.010
611.749	985.381
611.877	981.722
612.005	971.062
612.133	971.907
612.262	973.454
612.390	974.454
612.518	984.103
612.646	979.392
612.774	977.423
612.902	989.371
613.030	980.969
613.158	989.340
613.287	996.691
613.415	993.062
613.543	997.093
613.671	991.289
613.799	995.753
613.927	996.474
614.055	995.320
614.183	1002.155
614.312	997.186
614.440	1000.474
614.568	1007.567
614.696	1005.814
614.824	1007.804
614.952	1010.866
615.080	1008.763
615.208	1012.093
615.337	1011.608
615.465	1012.557
615.593	1014.041
615.721	1014.773
615.849	1024.670
615.977	1020.670
616.105	1016.289
616.233	1022.918
616.362	1022.804
616.490	1015.649
616.618	1027.907
616.746	1020.722
616.874	1023.113
617.002	1033.052
617.130	1028.124
617.258	1035.876
617.387	1020.433
617.515	1030.443
617.643	1035.082
617.771	1030.639
617.899	1035.557
618.027	1022.031
618.155	1031.402
618.283	1019.381
618.412	1029.309
618.540	1030.216
618.668	1034.155
618.796	1025.289
618.924	1028.814
619.052	1032.062
619.180	1032.608
619.308	1040.629
619.437	1032.948
619.565	1046.918
619.693	1036.216
619.821	1036.969
619.949	1038.186
620.077	1037.082
620.205	1042.309
620.333	1041.289
620.462	1045.938
620.590	1043.144
620.718	1048.660
620.846	1042.093
620.974	1048.351
621.102	1041.320
621.230	1049.299
621.358	1051.247
621.487	1050.010
621.615	1051.649
621.743	1043.041
621.871	1043.155
621.999	1038.536
622.127	1046.299
622.255	1047.351
622.383	1032.918
622.512	1047.371
622.640	1045.113
622.768	1039.773
622.896	1037.845
623.024	1035.897
623.152	1058.464
623.280	1050.361
623.408	1048.340
623.537	1045.639
623.665	1055.258
623.793	1058.216
623.921	1050.526
624.049	1042.041
624.177	1056.928
624.305	1046.804
624.433	1064.773
624.562	1050.299
624.690	1044.227
624.818	1050.381
624.946	1054.031
625.074	1046.907
625.202	1051.969
625.330	1039.876
625.458	1054.082
625.587	1056.938
625.715	1045.701
625.843	1052.351
625.971	1049.763
626.099	1045.299
626.227	1049.082
626.355	1041.082
626.483	1056.340
626.612	1048.134
626.740	1050.938
626.868	1050.536
626.996	1047.381
627.124	1051.340
627.252	1045.866
627.380	1042.464
627.508	1047.113
627.637	1047.639
627.765	1044.856
627.893	1054.258
628.021	1040.165
628.149	1049.495
628.277	1045.639
628.405	1054.546
628.533	1049.124
628.662	1038.113
628.790	1055.165
628.918	1046.268
629.046	1065.124
629.174	1039.629
629.302	1053.351
629.430	1056.567
629.558	1050.082
629.687	1052.670
629.815	1053.711
629.943	1049.825
630.071	1053.711
630.199	1050.598
630.327	1058.784
630.455	1045.371
630.583	1053.113
630.712	1049.320
630.840	1059.010
630.968	1070.206
631.096	1068.031
631.224	1049.392
631.352	1050.691
631.480	1061.186
631.608	1057.340
631.737	1059.784
631.865	1062.433
631.993	1060.577
632.121	1053.351
632.249	1060.495
632.377	1063.340
632.505	1051.619
632.633	1047.701
632.762	1055.082
632.890	1059.979
633.018	1056.041
633.146	1060.567
633.274	1056.474
633.402	1048.557
633.530	1053.979
633.658	1063.392
633.787	1052.000
633.915	1047.608
634.043	1048.557
634.171	1049.825
634.299	1053.897
634.427	1053.557
634.555	1057.278
634.683	1051.814
634.812	1043.979
634.940	1054.474
635.068	1047.722
635.196	1045.381
635.324	1052.691
635.452	1054.701
635.580	1041.660
635.708	1049.072
