sample13v_at_750.00nm_cut_at_1060.50Y_01.dat
19.06.2023
11:20:34
cut middle at Y: 1060.50
top cursor: 1109 down cursor: 1012 mean of: 97 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	756.000
586.124	725.289
586.252	716.835
586.380	721.722
586.508	715.526
586.637	724.588
586.765	722.423
586.893	720.062
587.021	724.845
587.149	722.041
587.277	725.330
587.405	725.010
587.533	721.103
587.662	720.856
587.790	723.175
587.918	727.691
588.046	726.227
588.174	724.103
588.302	731.423
588.430	719.103
588.558	730.361
588.687	727.278
588.815	736.845
588.943	733.598
589.071	730.938
589.199	725.454
589.327	720.629
589.455	719.938
589.583	717.165
589.712	727.103
589.840	726.866
589.968	730.557
590.096	732.474
590.224	731.701
590.352	728.907
590.480	726.670
590.608	741.639
590.737	721.031
590.865	724.959
590.993	730.412
591.121	724.340
591.249	722.784
591.377	725.948
591.505	716.392
591.633	718.732
591.762	734.289
591.890	723.608
592.018	728.691
592.146	723.897
592.274	722.753
592.402	718.670
592.530	725.340
592.658	727.206
592.787	731.371
592.915	732.526
593.043	725.546
593.171	734.784
593.299	726.742
593.427	738.856
593.555	730.113
593.683	737.567
593.812	731.041
593.940	730.082
594.068	737.206
594.196	751.485
594.324	738.515
594.452	746.443
594.580	742.010
594.708	755.598
594.837	758.443
594.965	749.443
595.093	753.278
595.221	751.990
595.349	757.402
595.477	758.732
595.605	760.608
595.733	762.351
595.862	766.392
595.990	764.227
596.118	769.381
596.246	763.598
596.374	767.979
596.502	772.505
596.630	773.010
596.758	768.495
596.887	777.711
597.015	770.052
597.143	769.660
597.271	773.536
597.399	772.866
597.527	767.691
597.655	774.660
597.783	773.268
597.912	762.320
598.040	779.186
598.168	771.526
598.296	767.866
598.424	763.773
598.552	769.619
598.680	770.557
598.808	763.443
598.937	775.897
599.065	770.918
599.193	765.464
599.321	764.361
599.449	770.247
599.577	768.021
599.705	761.113
599.833	763.433
599.962	759.309
600.090	769.649
600.218	760.021
600.346	769.052
600.474	768.144
600.602	765.485
600.730	758.784
600.858	772.660
600.987	761.938
601.115	768.093
601.243	771.969
601.371	773.351
601.499	778.979
601.627	776.608
601.755	774.876
601.883	767.866
602.012	781.186
602.140	782.000
602.268	783.052
602.396	777.299
602.524	786.052
602.652	785.361
602.780	783.959
602.908	782.392
603.037	786.918
603.165	793.670
603.293	801.361
603.421	805.825
603.549	799.773
603.677	805.990
603.805	804.021
603.933	813.186
604.062	807.392
604.190	813.897
604.318	822.814
604.446	815.010
604.574	824.351
604.702	819.948
604.830	825.392
604.958	820.701
605.087	840.165
605.215	832.361
605.343	836.155
605.471	840.546
605.599	836.021
605.727	830.113
605.855	839.320
605.983	833.660
606.112	849.670
606.240	851.711
606.368	854.103
606.496	852.227
606.624	850.918
606.752	849.959
606.880	847.598
607.008	851.825
607.137	851.835
607.265	852.835
607.393	859.711
607.521	847.773
607.649	860.515
607.777	847.938
607.905	853.794
608.033	861.124
608.162	852.897
608.290	854.557
608.418	855.680
608.546	858.320
608.674	868.505
608.802	852.000
608.930	858.629
609.058	850.412
609.187	852.000
609.315	849.701
609.443	853.536
609.571	854.309
609.699	851.753
609.827	853.237
609.955	849.052
610.083	853.887
610.212	853.763
610.340	861.979
610.468	849.608
610.596	855.082
610.724	850.021
610.852	857.041
610.980	852.031
611.108	847.742
611.237	861.608
611.365	852.134
611.493	858.299
611.621	851.093
611.749	861.691
611.877	858.701
612.005	862.258
612.133	862.010
612.262	852.588
612.390	862.979
612.518	867.299
612.646	861.041
612.774	855.814
612.902	868.979
613.030	867.619
613.158	872.309
613.287	880.010
613.415	880.010
613.543	877.206
613.671	882.845
613.799	888.773
613.927	884.062
614.055	888.536
614.183	900.485
614.312	886.990
614.440	893.876
614.568	893.474
614.696	900.134
614.824	908.340
614.952	900.309
615.080	909.175
615.208	907.371
615.337	918.464
615.465	914.753
615.593	918.258
615.721	919.680
615.849	913.701
615.977	915.134
616.105	919.619
616.233	918.340
616.362	926.062
616.490	920.134
616.618	931.825
616.746	926.082
616.874	929.969
617.002	931.216
617.130	933.082
